[I 2024-12-09 09:37:13,800] A new study created in RDB with name: R8-GATv2-facebook-bart-large-Grouped-No_Aggregation
Token indices sequence length is longer than the specified maximum sequence length for this model (1136 > 1024). Running this sequence through the model will result in indexing errors
[I 2024-12-09 09:51:00,252] Trial 0 finished with value: 0.16516151304839635 and parameters: {'left_stride': 32, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.7564817426134086, 'batch_size': 150, 'attention_heads': 9, 'hidden_dimension': 97, 'number_of_hidden_layers': 3, 'dropout_rate': 0.34184815819561254, 'global_pooling': 'max', 'learning_rate': 0.013826232179369865, 'weight_decay': 3.972110727381911e-06, 'beta_0': 0.849951952030185, 'beta_1': 0.9912118037965686, 'epsilon': 1.5339162591163588e-08, 'balanced_loss': True, 'epochs': 59, 'early_stopping_patience': 25, 'plateau_patience': 25, 'plateau_divider': 9}. Best is trial 0 with value: 0.16516151304839635.
[I 2024-12-09 15:16:21,260] Trial 33 finished with value: 0.9581466005488689 and parameters: {'left_stride': 128, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8916193339349795, 'batch_size': 191, 'attention_heads': 11, 'hidden_dimension': 178, 'number_of_hidden_layers': 2, 'dropout_rate': 0.47696881800611934, 'global_pooling': 'mean', 'learning_rate': 0.0005373663000707002, 'weight_decay': 2.7980143984490834e-06, 'beta_0': 0.8548990540153644, 'beta_1': 0.9861150347008752, 'epsilon': 6.480734537403542e-05, 'balanced_loss': True, 'epochs': 160, 'early_stopping_patience': 22, 'plateau_patience': 22, 'plateau_divider': 4}. Best is trial 21 with value: 0.9677393519444285.
[I 2024-12-09 15:33:09,690] Trial 34 finished with value: 0.9552353714602879 and parameters: {'left_stride': 128, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8904471989458562, 'batch_size': 186, 'attention_heads': 12, 'hidden_dimension': 134, 'number_of_hidden_layers': 3, 'dropout_rate': 0.5050498532314707, 'global_pooling': 'mean', 'learning_rate': 0.00012789376036988762, 'weight_decay': 1.5304998164603969e-06, 'beta_0': 0.8660561947117598, 'beta_1': 0.9861236694486774, 'epsilon': 9.37607081574134e-06, 'balanced_loss': True, 'epochs': 156, 'early_stopping_patience': 25, 'plateau_patience': 22, 'plateau_divider': 4}. Best is trial 21 with value: 0.9677393519444285.
[I 2024-12-09 15:42:52,726] Trial 35 finished with value: 0.9157651802227343 and parameters: {'left_stride': 32, 'right_stride': 32, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.8500204460681304, 'batch_size': 187, 'attention_heads': 12, 'hidden_dimension': 195, 'number_of_hidden_layers': 0, 'dropout_rate': 0.4735629950946212, 'global_pooling': 'mean', 'learning_rate': 0.0007657574666472287, 'weight_decay': 2.9187972883646018e-06, 'beta_0': 0.8274665698681187, 'beta_1': 0.9844752602155044, 'epsilon': 3.88259252470856e-06, 'balanced_loss': True, 'epochs': 118, 'early_stopping_patience': 20, 'plateau_patience': 25, 'plateau_divider': 4}. Best is trial 21 with value: 0.9677393519444285.
[I 2024-12-09 15:52:29,603] Trial 36 finished with value: 0.9557011472751991 and parameters: {'left_stride': 256, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9153536438577934, 'batch_size': 164, 'attention_heads': 11, 'hidden_dimension': 140, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4850493779260181, 'global_pooling': 'mean', 'learning_rate': 0.0018233640834062913, 'weight_decay': 1.0944033002912338e-06, 'beta_0': 0.8379901862870228, 'beta_1': 0.9862821796379915, 'epsilon': 3.27982316867365e-05, 'balanced_loss': True, 'epochs': 185, 'early_stopping_patience': 23, 'plateau_patience': 22, 'plateau_divider': 2}. Best is trial 21 with value: 0.9677393519444285.
[I 2024-12-09 16:01:48,264] Trial 37 finished with value: 0.9394024918381655 and parameters: {'left_stride': 64, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8908409595382584, 'batch_size': 249, 'attention_heads': 11, 'hidden_dimension': 221, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5277178122719316, 'global_pooling': 'max', 'learning_rate': 0.017838803196435552, 'weight_decay': 2.3185430986966196e-06, 'beta_0': 0.8070073521070191, 'beta_1': 0.9890974369360839, 'epsilon': 1.8071315536032097e-06, 'balanced_loss': True, 'epochs': 140, 'early_stopping_patience': 21, 'plateau_patience': 15, 'plateau_divider': 3}. Best is trial 21 with value: 0.9677393519444285.
CUDA out of memory. Tried to allocate 3.60 GiB. GPU 0 has a total capacity of 44.56 GiB of which 1.64 GiB is free. Including non-PyTorch memory, this process has 42.91 GiB memory in use. Of the allocated memory 39.43 GiB is allocated by PyTorch, and 2.33 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
[I 2024-12-09 16:08:49,298] Trial 38 finished with value: -1.0 and parameters: {'left_stride': 128, 'right_stride': 32, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.804835582372128, 'batch_size': 223, 'attention_heads': 13, 'hidden_dimension': 201, 'number_of_hidden_layers': 3, 'dropout_rate': 0.5477473510094332, 'global_pooling': 'mean', 'learning_rate': 0.0006884721029629718, 'weight_decay': 1.6456997023626812e-05, 'beta_0': 0.8505200175074472, 'beta_1': 0.9814766196433803, 'epsilon': 5.880602006776417e-05, 'balanced_loss': True, 'epochs': 154, 'early_stopping_patience': 10, 'plateau_patience': 24, 'plateau_divider': 4}. Best is trial 21 with value: 0.9677393519444285.
[I 2024-12-09 16:19:37,716] Trial 39 finished with value: 0.889165597416987 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8592157879285113, 'batch_size': 150, 'attention_heads': 16, 'hidden_dimension': 111, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4446231823168552, 'global_pooling': 'mean', 'learning_rate': 0.03377640476883122, 'weight_decay': 4.410926086649948e-06, 'beta_0': 0.8745133244081126, 'beta_1': 0.9867770291106011, 'epsilon': 2.5150752058768544e-05, 'balanced_loss': True, 'epochs': 101, 'early_stopping_patience': 24, 'plateau_patience': 18, 'plateau_divider': 6}. Best is trial 21 with value: 0.9677393519444285.
[I 2024-12-09 16:28:06,276] Trial 40 finished with value: 0.9251719977054516 and parameters: {'left_stride': 256, 'right_stride': 64, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.9694759012499682, 'batch_size': 176, 'attention_heads': 11, 'hidden_dimension': 155, 'number_of_hidden_layers': 0, 'dropout_rate': 0.56652254313467, 'global_pooling': 'max', 'learning_rate': 0.0001722799028311381, 'weight_decay': 2.1487634020182766e-05, 'beta_0': 0.8219538913862384, 'beta_1': 0.9846819663003964, 'epsilon': 1.1489752584118843e-05, 'balanced_loss': True, 'epochs': 86, 'early_stopping_patience': 17, 'plateau_patience': 23, 'plateau_divider': 3}. Best is trial 21 with value: 0.9677393519444285.
[I 2024-12-09 16:37:37,328] Trial 41 finished with value: 0.9413871079883063 and parameters: {'left_stride': 256, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9139469983164699, 'batch_size': 132, 'attention_heads': 11, 'hidden_dimension': 141, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4829468198573376, 'global_pooling': 'mean', 'learning_rate': 0.0019996518162016842, 'weight_decay': 1.1087913530132075e-06, 'beta_0': 0.8340334708864343, 'beta_1': 0.986599872692459, 'epsilon': 3.5090301641258464e-05, 'balanced_loss': True, 'epochs': 188, 'early_stopping_patience': 23, 'plateau_patience': 21, 'plateau_divider': 2}. Best is trial 21 with value: 0.9677393519444285.
[I 2024-12-09 16:50:09,411] Trial 42 finished with value: 0.9482330910466454 and parameters: {'left_stride': 256, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8384207219483563, 'batch_size': 164, 'attention_heads': 10, 'hidden_dimension': 174, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4989183776003544, 'global_pooling': 'mean', 'learning_rate': 0.00033634760655899815, 'weight_decay': 1.0298908506689662e-06, 'beta_0': 0.8377098030824622, 'beta_1': 0.9887249223704854, 'epsilon': 4.812797236994845e-05, 'balanced_loss': True, 'epochs': 200, 'early_stopping_patience': 23, 'plateau_patience': 22, 'plateau_divider': 2}. Best is trial 21 with value: 0.9677393519444285.
[I 2024-12-09 16:59:52,274] Trial 43 finished with value: 0.9565098338699003 and parameters: {'left_stride': 256, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.923299221459452, 'batch_size': 155, 'attention_heads': 13, 'hidden_dimension': 117, 'number_of_hidden_layers': 1, 'dropout_rate': 0.47463693351949726, 'global_pooling': 'mean', 'learning_rate': 0.002278153232757517, 'weight_decay': 1.5679881243376633e-06, 'beta_0': 0.8304874577749186, 'beta_1': 0.9861317862789638, 'epsilon': 6.653075466538151e-05, 'balanced_loss': True, 'epochs': 186, 'early_stopping_patience': 25, 'plateau_patience': 24, 'plateau_divider': 2}. Best is trial 21 with value: 0.9677393519444285.
[I 2024-12-09 17:10:09,313] Trial 44 finished with value: 0.9506367607714405 and parameters: {'left_stride': 256, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8973679527391561, 'batch_size': 197, 'attention_heads': 13, 'hidden_dimension': 94, 'number_of_hidden_layers': 2, 'dropout_rate': 0.46925576096539734, 'global_pooling': 'mean', 'learning_rate': 0.0026363968101174827, 'weight_decay': 2.671180116346933e-06, 'beta_0': 0.8321913716031807, 'beta_1': 0.9901123262310542, 'epsilon': 6.640778224327211e-05, 'balanced_loss': True, 'epochs': 167, 'early_stopping_patience': 25, 'plateau_patience': 24, 'plateau_divider': 3}. Best is trial 21 with value: 0.9677393519444285.
[I 2024-12-09 17:17:48,682] Trial 45 finished with value: 0.7005450672638573 and parameters: {'left_stride': 64, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9963120725046319, 'batch_size': 155, 'attention_heads': 13, 'hidden_dimension': 116, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4517286339245461, 'global_pooling': 'mean', 'learning_rate': 0.0052894286170412155, 'weight_decay': 1.741989033587163e-06, 'beta_0': 0.818299316114304, 'beta_1': 0.9852031831081439, 'epsilon': 9.862344558930521e-05, 'balanced_loss': True, 'epochs': 162, 'early_stopping_patience': 25, 'plateau_patience': 25, 'plateau_divider': 7}. Best is trial 21 with value: 0.9677393519444285.
[I 2024-12-09 17:28:47,434] Trial 46 finished with value: 0.9477636927962829 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8355151651741797, 'batch_size': 123, 'attention_heads': 14, 'hidden_dimension': 182, 'number_of_hidden_layers': 0, 'dropout_rate': 0.4223777290039132, 'global_pooling': 'mean', 'learning_rate': 0.0011844609931104554, 'weight_decay': 3.7090803378189914e-06, 'beta_0': 0.8061884444988064, 'beta_1': 0.9989828689610365, 'epsilon': 2.18220658318323e-05, 'balanced_loss': False, 'epochs': 185, 'early_stopping_patience': 22, 'plateau_patience': 24, 'plateau_divider': 6}. Best is trial 21 with value: 0.9677393519444285.
[I 2024-12-09 17:44:15,521] Trial 47 finished with value: 0.9360476511243983 and parameters: {'left_stride': 256, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9270566100192016, 'batch_size': 179, 'attention_heads': 15, 'hidden_dimension': 238, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5214213246713356, 'global_pooling': 'sum', 'learning_rate': 8.797138395771458e-05, 'weight_decay': 7.947851187373327e-06, 'beta_0': 0.8279572059594634, 'beta_1': 0.9910567237139399, 'epsilon': 5.5926767566269306e-05, 'balanced_loss': True, 'epochs': 178, 'early_stopping_patience': 24, 'plateau_patience': 11, 'plateau_divider': 5}. Best is trial 21 with value: 0.9677393519444285.
[I 2024-12-09 17:54:05,494] Trial 48 finished with value: 0.48753685662480156 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.7678036099361863, 'batch_size': 108, 'attention_heads': 4, 'hidden_dimension': 158, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4300841161108059, 'global_pooling': 'mean', 'learning_rate': 0.025102798524304866, 'weight_decay': 7.289981018504763e-05, 'beta_0': 0.8914683614890987, 'beta_1': 0.9812510757915971, 'epsilon': 2.3173451518773307e-06, 'balanced_loss': False, 'epochs': 147, 'early_stopping_patience': 21, 'plateau_patience': 23, 'plateau_divider': 4}. Best is trial 21 with value: 0.9677393519444285.
[I 2024-12-09 18:02:47,928] Trial 49 finished with value: 0.9354551231141817 and parameters: {'left_stride': 32, 'right_stride': 256, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.8124068202269864, 'batch_size': 135, 'attention_heads': 5, 'hidden_dimension': 68, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4840308776475129, 'global_pooling': 'max', 'learning_rate': 0.0007516665758671591, 'weight_decay': 1.3999558641985879e-06, 'beta_0': 0.8694155261173908, 'beta_1': 0.9856604600309762, 'epsilon': 9.497071697757065e-06, 'balanced_loss': True, 'epochs': 129, 'early_stopping_patience': 20, 'plateau_patience': 25, 'plateau_divider': 4}. Best is trial 21 with value: 0.9677393519444285.
[I 2024-12-09 18:12:39,974] Trial 50 finished with value: 0.9508780415245832 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.8790962047046291, 'batch_size': 144, 'attention_heads': 6, 'hidden_dimension': 148, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3930247515172727, 'global_pooling': 'mean', 'learning_rate': 0.0005673788426457105, 'weight_decay': 0.0008376028642850983, 'beta_0': 0.8465654322471095, 'beta_1': 0.9836713010712603, 'epsilon': 2.096250610248489e-08, 'balanced_loss': False, 'epochs': 137, 'early_stopping_patience': 25, 'plateau_patience': 23, 'plateau_divider': 7}. Best is trial 21 with value: 0.9677393519444285.
[I 2024-12-09 18:22:27,101] Trial 51 finished with value: 0.9518517734153766 and parameters: {'left_stride': 256, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9074676222057162, 'batch_size': 170, 'attention_heads': 11, 'hidden_dimension': 135, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4874126241901784, 'global_pooling': 'mean', 'learning_rate': 0.0018947087445623455, 'weight_decay': 2.1024722499148212e-06, 'beta_0': 0.8401312285384082, 'beta_1': 0.9865259618447709, 'epsilon': 3.589201784441206e-05, 'balanced_loss': True, 'epochs': 184, 'early_stopping_patience': 23, 'plateau_patience': 22, 'plateau_divider': 2}. Best is trial 21 with value: 0.9677393519444285.
[I 2024-12-09 18:32:23,462] Trial 52 finished with value: 0.9532958448766864 and parameters: {'left_stride': 256, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9151443905573655, 'batch_size': 204, 'attention_heads': 12, 'hidden_dimension': 163, 'number_of_hidden_layers': 1, 'dropout_rate': 0.47344179433592826, 'global_pooling': 'mean', 'learning_rate': 0.007070820001461421, 'weight_decay': 1.27249108240951e-06, 'beta_0': 0.8538510914282679, 'beta_1': 0.9846196369270862, 'epsilon': 6.976788719319709e-05, 'balanced_loss': True, 'epochs': 192, 'early_stopping_patience': 23, 'plateau_patience': 22, 'plateau_divider': 2}. Best is trial 21 with value: 0.9677393519444285.
[I 2024-12-09 18:43:07,141] Trial 53 finished with value: 0.952630835493273 and parameters: {'left_stride': 256, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8627066500518944, 'batch_size': 157, 'attention_heads': 10, 'hidden_dimension': 141, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5151895024807179, 'global_pooling': 'mean', 'learning_rate': 0.001470006078760481, 'weight_decay': 4.5457312097049605e-06, 'beta_0': 0.8221373106370568, 'beta_1': 0.9874867514512999, 'epsilon': 3.272876274508349e-05, 'balanced_loss': True, 'epochs': 191, 'early_stopping_patience': 24, 'plateau_patience': 21, 'plateau_divider': 10}. Best is trial 21 with value: 0.9677393519444285.
[I 2024-12-09 18:52:37,295] Trial 54 finished with value: 0.9491733562331608 and parameters: {'left_stride': 256, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8975740968414552, 'batch_size': 186, 'attention_heads': 13, 'hidden_dimension': 118, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4521955021184737, 'global_pooling': 'mean', 'learning_rate': 0.004188449274843928, 'weight_decay': 2.154124558802333e-06, 'beta_0': 0.8303732531401972, 'beta_1': 0.989513828209993, 'epsilon': 1.6368954337871545e-05, 'balanced_loss': True, 'epochs': 199, 'early_stopping_patience': 22, 'plateau_patience': 23, 'plateau_divider': 2}. Best is trial 21 with value: 0.9677393519444285.
[I 2024-12-09 19:00:15,007] Trial 55 finished with value: 0.9348940360996467 and parameters: {'left_stride': 64, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9746525101612602, 'batch_size': 37, 'attention_heads': 9, 'hidden_dimension': 101, 'number_of_hidden_layers': 0, 'dropout_rate': 0.49862344605352044, 'global_pooling': 'sum', 'learning_rate': 0.002647603471387329, 'weight_decay': 0.000179048533099917, 'beta_0': 0.8373367830110097, 'beta_1': 0.9881972583366678, 'epsilon': 2.5593360055736643e-05, 'balanced_loss': False, 'epochs': 114, 'early_stopping_patience': 21, 'plateau_patience': 25, 'plateau_divider': 3}. Best is trial 21 with value: 0.9677393519444285.
[I 2024-12-09 19:15:53,015] Trial 56 finished with value: 0.9509629284343003 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9221946121687993, 'batch_size': 84, 'attention_heads': 12, 'hidden_dimension': 197, 'number_of_hidden_layers': 3, 'dropout_rate': 0.5344939353448805, 'global_pooling': 'mean', 'learning_rate': 0.0009887213906068424, 'weight_decay': 3.2287455446892876e-06, 'beta_0': 0.8125760874122042, 'beta_1': 0.9872001905447144, 'epsilon': 4.413215632127339e-05, 'balanced_loss': True, 'epochs': 177, 'early_stopping_patience': 22, 'plateau_patience': 20, 'plateau_divider': 9}. Best is trial 21 with value: 0.9677393519444285.
[I 2024-12-09 19:27:03,779] Trial 57 finished with value: 0.9473676723107882 and parameters: {'left_stride': 256, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.9401873461746002, 'batch_size': 191, 'attention_heads': 10, 'hidden_dimension': 172, 'number_of_hidden_layers': 1, 'dropout_rate': 0.485658194964335, 'global_pooling': 'mean', 'learning_rate': 0.00034920638929997227, 'weight_decay': 3.346052176503298e-05, 'beta_0': 0.8609401987687393, 'beta_1': 0.9980461687271515, 'epsilon': 7.424479918685625e-05, 'balanced_loss': True, 'epochs': 160, 'early_stopping_patience': 24, 'plateau_patience': 24, 'plateau_divider': 2}. Best is trial 21 with value: 0.9677393519444285.
CUDA out of memory. Tried to allocate 2.50 GiB. GPU 0 has a total capacity of 44.56 GiB of which 1.33 GiB is free. Including non-PyTorch memory, this process has 43.22 GiB memory in use. Of the allocated memory 39.80 GiB is allocated by PyTorch, and 2.28 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
[I 2024-12-09 19:34:32,304] Trial 58 finished with value: -1.0 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8510717219460596, 'batch_size': 176, 'attention_heads': 15, 'hidden_dimension': 134, 'number_of_hidden_layers': 2, 'dropout_rate': 0.46297153706061783, 'global_pooling': 'mean', 'learning_rate': 0.0001878627444448622, 'weight_decay': 1.4038856696448873e-05, 'beta_0': 0.8816430084005222, 'beta_1': 0.9822838769859512, 'epsilon': 1.52379405289078e-05, 'balanced_loss': False, 'epochs': 103, 'early_stopping_patience': 13, 'plateau_patience': 22, 'plateau_divider': 3}. Best is trial 21 with value: 0.9677393519444285.
[I 2024-12-09 19:45:55,368] Trial 59 finished with value: 0.5008732451907306 and parameters: {'left_stride': 128, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.870262420122826, 'batch_size': 206, 'attention_heads': 6, 'hidden_dimension': 162, 'number_of_hidden_layers': 4, 'dropout_rate': 0.5024759750058057, 'global_pooling': 'mean', 'learning_rate': 0.008789430636772271, 'weight_decay': 7.646431190060961e-06, 'beta_0': 0.8463392643512847, 'beta_1': 0.9922159537241277, 'epsilon': 8.186926456605656e-07, 'balanced_loss': True, 'epochs': 170, 'early_stopping_patience': 18, 'plateau_patience': 16, 'plateau_divider': 5}. Best is trial 21 with value: 0.9677393519444285.
[I 2024-12-09 19:55:50,473] Trial 60 finished with value: 0.9526575593220059 and parameters: {'left_stride': 0, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.879716804283246, 'batch_size': 142, 'attention_heads': 7, 'hidden_dimension': 149, 'number_of_hidden_layers': 1, 'dropout_rate': 0.33696565996996614, 'global_pooling': 'mean', 'learning_rate': 0.012052154990222178, 'weight_decay': 1.4842976056897445e-06, 'beta_0': 0.8401174027807014, 'beta_1': 0.9859832760262471, 'epsilon': 6.4628989533301865e-06, 'balanced_loss': True, 'epochs': 124, 'early_stopping_patience': 23, 'plateau_patience': 21, 'plateau_divider': 4}. Best is trial 21 with value: 0.9677393519444285.
[I 2024-12-09 20:13:30,358] Trial 61 finished with value: 0.961543192020323 and parameters: {'left_stride': 128, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8964540720553295, 'batch_size': 184, 'attention_heads': 12, 'hidden_dimension': 136, 'number_of_hidden_layers': 3, 'dropout_rate': 0.5039857037624128, 'global_pooling': 'mean', 'learning_rate': 0.0001433353794970445, 'weight_decay': 1.5970780845135506e-06, 'beta_0': 0.8652896692627964, 'beta_1': 0.9861368264639868, 'epsilon': 9.272845783097887e-06, 'balanced_loss': True, 'epochs': 156, 'early_stopping_patience': 25, 'plateau_patience': 22, 'plateau_divider': 6}. Best is trial 21 with value: 0.9677393519444285.
[I 2024-12-09 20:34:44,338] Trial 62 finished with value: 0.964309169486065 and parameters: {'left_stride': 128, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8999604701293321, 'batch_size': 168, 'attention_heads': 14, 'hidden_dimension': 118, 'number_of_hidden_layers': 3, 'dropout_rate': 0.4777699314156525, 'global_pooling': 'mean', 'learning_rate': 6.663382264719716e-05, 'weight_decay': 1.7423197959417822e-06, 'beta_0': 0.86282589449767, 'beta_1': 0.9851826522382596, 'epsilon': 4.601151812132785e-05, 'balanced_loss': True, 'epochs': 152, 'early_stopping_patience': 25, 'plateau_patience': 23, 'plateau_divider': 6}. Best is trial 21 with value: 0.9677393519444285.
[I 2024-12-09 20:57:55,554] Trial 63 finished with value: 0.9625658624491793 and parameters: {'left_stride': 128, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.82923402514801, 'batch_size': 51, 'attention_heads': 14, 'hidden_dimension': 91, 'number_of_hidden_layers': 3, 'dropout_rate': 0.51615661689141, 'global_pooling': 'mean', 'learning_rate': 3.1032437471923017e-05, 'weight_decay': 5.021233340637644e-06, 'beta_0': 0.8637159780488521, 'beta_1': 0.9841843901121037, 'epsilon': 5.372340527633959e-05, 'balanced_loss': True, 'epochs': 149, 'early_stopping_patience': 25, 'plateau_patience': 23, 'plateau_divider': 6}. Best is trial 21 with value: 0.9677393519444285.
[I 2024-12-09 21:30:44,497] Trial 64 finished with value: 0.9673602097907881 and parameters: {'left_stride': 128, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8330913906135436, 'batch_size': 48, 'attention_heads': 14, 'hidden_dimension': 87, 'number_of_hidden_layers': 3, 'dropout_rate': 0.5182070721234814, 'global_pooling': 'mean', 'learning_rate': 2.3782476689690017e-05, 'weight_decay': 2.6035208374674875e-06, 'beta_0': 0.8654243631489421, 'beta_1': 0.9843123156166851, 'epsilon': 4.787634822756221e-05, 'balanced_loss': True, 'epochs': 151, 'early_stopping_patience': 25, 'plateau_patience': 24, 'plateau_divider': 6}. Best is trial 21 with value: 0.9677393519444285.
[I 2024-12-09 22:14:33,837] Trial 65 finished with value: 0.9673816130707416 and parameters: {'left_stride': 128, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.7877121525963287, 'batch_size': 50, 'attention_heads': 16, 'hidden_dimension': 89, 'number_of_hidden_layers': 3, 'dropout_rate': 0.5397309334048311, 'global_pooling': 'mean', 'learning_rate': 1.4593901719591742e-05, 'weight_decay': 4.692487071937172e-06, 'beta_0': 0.8632277608888879, 'beta_1': 0.9842305554381013, 'epsilon': 2.266583760809896e-05, 'balanced_loss': True, 'epochs': 151, 'early_stopping_patience': 25, 'plateau_patience': 23, 'plateau_divider': 7}. Best is trial 21 with value: 0.9677393519444285.
[I 2024-12-09 23:06:26,683] Trial 66 finished with value: 0.954957068804147 and parameters: {'left_stride': 128, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.788776352714282, 'batch_size': 51, 'attention_heads': 16, 'hidden_dimension': 88, 'number_of_hidden_layers': 3, 'dropout_rate': 0.5406101705250905, 'global_pooling': 'mean', 'learning_rate': 1.0084726555558374e-05, 'weight_decay': 4.893509884973049e-06, 'beta_0': 0.8639786538256415, 'beta_1': 0.9839833886411735, 'epsilon': 2.0788230879108507e-05, 'balanced_loss': True, 'epochs': 143, 'early_stopping_patience': 25, 'plateau_patience': 23, 'plateau_divider': 6}. Best is trial 21 with value: 0.9677393519444285.
[I 2024-12-09 23:34:59,361] Trial 67 finished with value: 0.9349738081694703 and parameters: {'left_stride': 128, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8273679948811296, 'batch_size': 49, 'attention_heads': 14, 'hidden_dimension': 73, 'number_of_hidden_layers': 3, 'dropout_rate': 0.5616811153779454, 'global_pooling': 'sum', 'learning_rate': 2.120143938752933e-05, 'weight_decay': 2.568894492279855e-06, 'beta_0': 0.8718602948131812, 'beta_1': 0.9852471421436523, 'epsilon': 5.079513754993554e-06, 'balanced_loss': True, 'epochs': 151, 'early_stopping_patience': 24, 'plateau_patience': 21, 'plateau_divider': 7}. Best is trial 21 with value: 0.9677393519444285.
