[I 2024-11-11 10:58:06,297] A new study created in RDB with name: R8-GAT-google-bert-bert-base-uncased-Grouped-No_Aggregation
Token indices sequence length is longer than the specified maximum sequence length for this model (639 > 512). Running this sequence through the model will result in indexing errors
[I 2024-11-11 11:06:32,269] Trial 0 finished with value: 0.14177291207456016 and parameters: {'left_stride': 32, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.7564817426134086, 'batch_size': 150, 'attention_heads': 9, 'hidden_dimension': 97, 'number_of_hidden_layers': 3, 'dropout_rate': 0.34184815819561254, 'global_pooling': 'max', 'learning_rate': 0.013826232179369865, 'weight_decay': 3.972110727381911e-06, 'beta_0': 0.849951952030185, 'beta_1': 0.9912118037965686, 'epsilon': 1.5339162591163588e-08, 'balanced_loss': True, 'epochs': 59, 'early_stopping_patience': 25, 'plateau_patience': 25, 'plateau_divider': 9}. Best is trial 0 with value: 0.14177291207456016.
[I 2024-11-11 15:04:53,232] Trial 36 finished with value: 0.9388161410767246 and parameters: {'left_stride': 64, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.9229165761737007, 'batch_size': 215, 'attention_heads': 6, 'hidden_dimension': 63, 'number_of_hidden_layers': 3, 'dropout_rate': 0.5558322981485604, 'global_pooling': 'max', 'learning_rate': 0.0007185123128075357, 'weight_decay': 9.327239483176524e-06, 'beta_0': 0.8920605847599972, 'beta_1': 0.9888263401323433, 'epsilon': 4.4746972354250086e-07, 'balanced_loss': False, 'epochs': 64, 'early_stopping_patience': 24, 'plateau_patience': 13, 'plateau_divider': 7}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 15:11:29,848] Trial 37 finished with value: 0.7578646379542069 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.8908409595382584, 'batch_size': 234, 'attention_heads': 5, 'hidden_dimension': 34, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5674803529828345, 'global_pooling': 'max', 'learning_rate': 4.738300904506991e-05, 'weight_decay': 2.286172546765664e-05, 'beta_0': 0.899988783088054, 'beta_1': 0.9862930701443628, 'epsilon': 3.2513637441209666e-06, 'balanced_loss': False, 'epochs': 104, 'early_stopping_patience': 20, 'plateau_patience': 16, 'plateau_divider': 5}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 15:18:40,729] Trial 38 finished with value: 0.9273855438394596 and parameters: {'left_stride': 128, 'right_stride': 32, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.8049718072373939, 'batch_size': 159, 'attention_heads': 6, 'hidden_dimension': 114, 'number_of_hidden_layers': 3, 'dropout_rate': 0.5283038170650729, 'global_pooling': 'max', 'learning_rate': 0.0003443138313348945, 'weight_decay': 2.105407590144517e-06, 'beta_0': 0.8802355357405773, 'beta_1': 0.9830181316508826, 'epsilon': 7.509254522577818e-07, 'balanced_loss': True, 'epochs': 75, 'early_stopping_patience': 16, 'plateau_patience': 15, 'plateau_divider': 6}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 15:25:00,130] Trial 39 finished with value: 0.939577669191271 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.840039447547473, 'batch_size': 204, 'attention_heads': 16, 'hidden_dimension': 86, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5123453662940943, 'global_pooling': 'max', 'learning_rate': 0.004730364001680358, 'weight_decay': 3.776625475472818e-05, 'beta_0': 0.8720729064107716, 'beta_1': 0.9907734447711699, 'epsilon': 1.0453722346116667e-06, 'balanced_loss': False, 'epochs': 154, 'early_stopping_patience': 24, 'plateau_patience': 11, 'plateau_divider': 9}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 15:31:13,793] Trial 40 finished with value: 0.9303065432599524 and parameters: {'left_stride': 256, 'right_stride': 0, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.9762818128270406, 'batch_size': 188, 'attention_heads': 13, 'hidden_dimension': 75, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5892867138121847, 'global_pooling': 'max', 'learning_rate': 0.002614350396128716, 'weight_decay': 0.00027361137190613327, 'beta_0': 0.8566604441160595, 'beta_1': 0.9917405915158528, 'epsilon': 2.5147677228390662e-06, 'balanced_loss': False, 'epochs': 58, 'early_stopping_patience': 22, 'plateau_patience': 13, 'plateau_divider': 8}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 15:38:47,090] Trial 41 finished with value: 0.9380359777682012 and parameters: {'left_stride': 0, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8774599663331554, 'batch_size': 178, 'attention_heads': 8, 'hidden_dimension': 202, 'number_of_hidden_layers': 2, 'dropout_rate': 0.35077528169338185, 'global_pooling': 'mean', 'learning_rate': 0.0014409746709557697, 'weight_decay': 0.0001368258636278673, 'beta_0': 0.8761355381740032, 'beta_1': 0.989383953885007, 'epsilon': 8.329320240511285e-08, 'balanced_loss': False, 'epochs': 66, 'early_stopping_patience': 18, 'plateau_patience': 18, 'plateau_divider': 6}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 15:45:02,666] Trial 42 finished with value: 0.9408317914323383 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.9017198802227234, 'batch_size': 231, 'attention_heads': 7, 'hidden_dimension': 154, 'number_of_hidden_layers': 2, 'dropout_rate': 0.44229358683116243, 'global_pooling': 'max', 'learning_rate': 0.0009258145541332311, 'weight_decay': 1.2947770568971061e-05, 'beta_0': 0.8879876199102051, 'beta_1': 0.9903601702322993, 'epsilon': 1.9973934229195154e-07, 'balanced_loss': False, 'epochs': 77, 'early_stopping_patience': 10, 'plateau_patience': 17, 'plateau_divider': 6}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 15:51:49,713] Trial 43 finished with value: 0.9329870595911869 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.9034275182828526, 'batch_size': 255, 'attention_heads': 7, 'hidden_dimension': 52, 'number_of_hidden_layers': 3, 'dropout_rate': 0.46597090287209053, 'global_pooling': 'max', 'learning_rate': 0.00020712982675448466, 'weight_decay': 1.5305531385324784e-05, 'beta_0': 0.8946422093424096, 'beta_1': 0.9869401723079646, 'epsilon': 2.7148208845342033e-07, 'balanced_loss': False, 'epochs': 88, 'early_stopping_patience': 12, 'plateau_patience': 15, 'plateau_divider': 7}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 15:58:07,641] Trial 44 finished with value: 0.9430693302491893 and parameters: {'left_stride': 64, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.9247110023743457, 'batch_size': 234, 'attention_heads': 6, 'hidden_dimension': 155, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5472273930518945, 'global_pooling': 'max', 'learning_rate': 0.000444337115145112, 'weight_decay': 7.281716645513027e-05, 'beta_0': 0.8825962711895986, 'beta_1': 0.9900592409125921, 'epsilon': 1.7678908815287508e-07, 'balanced_loss': False, 'epochs': 77, 'early_stopping_patience': 10, 'plateau_patience': 21, 'plateau_divider': 5}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 16:04:09,326] Trial 45 finished with value: 0.9328891483978163 and parameters: {'left_stride': 64, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.9239406914450852, 'batch_size': 243, 'attention_heads': 5, 'hidden_dimension': 154, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5426376916618063, 'global_pooling': 'max', 'learning_rate': 0.0005798758672610384, 'weight_decay': 8.061227470169805e-05, 'beta_0': 0.8819666359059413, 'beta_1': 0.9932970154874893, 'epsilon': 4.866321519468314e-07, 'balanced_loss': False, 'epochs': 132, 'early_stopping_patience': 12, 'plateau_patience': 21, 'plateau_divider': 4}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 16:10:16,212] Trial 46 finished with value: 0.9277114757091052 and parameters: {'left_stride': 64, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.8643416261528392, 'batch_size': 226, 'attention_heads': 4, 'hidden_dimension': 115, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5776832956120466, 'global_pooling': 'max', 'learning_rate': 0.00010782555869393322, 'weight_decay': 0.00012042895416008884, 'beta_0': 0.8886786598445544, 'beta_1': 0.9888608905547934, 'epsilon': 1.1044247218407028e-06, 'balanced_loss': False, 'epochs': 58, 'early_stopping_patience': 16, 'plateau_patience': 22, 'plateau_divider': 5}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 16:17:54,275] Trial 47 finished with value: 0.9315269272055552 and parameters: {'left_stride': 64, 'right_stride': 32, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.8387451267600176, 'batch_size': 211, 'attention_heads': 9, 'hidden_dimension': 183, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5425975990569142, 'global_pooling': 'max', 'learning_rate': 0.00043243032694781624, 'weight_decay': 0.0005018541593763682, 'beta_0': 0.8674842220562285, 'beta_1': 0.9950315243696213, 'epsilon': 7.895773036754123e-08, 'balanced_loss': True, 'epochs': 50, 'early_stopping_patience': 21, 'plateau_patience': 23, 'plateau_divider': 3}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 16:25:00,824] Trial 48 finished with value: 0.8686377956834777 and parameters: {'left_stride': 64, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.9493254236754082, 'batch_size': 129, 'attention_heads': 6, 'hidden_dimension': 139, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5673524456535914, 'global_pooling': 'sum', 'learning_rate': 1.8280125397600237e-05, 'weight_decay': 3.742987729567711e-05, 'beta_0': 0.8959025098484742, 'beta_1': 0.9901675363019836, 'epsilon': 7.594583951407989e-06, 'balanced_loss': False, 'epochs': 88, 'early_stopping_patience': 14, 'plateau_patience': 21, 'plateau_divider': 5}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 16:30:42,458] Trial 49 finished with value: 0.855102300114678 and parameters: {'left_stride': 64, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.9918812232922268, 'batch_size': 238, 'attention_heads': 4, 'hidden_dimension': 231, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5510996848897941, 'global_pooling': 'max', 'learning_rate': 0.0034392406407069056, 'weight_decay': 2.5367884863144857e-05, 'beta_0': 0.8818121255464618, 'beta_1': 0.9917171025307893, 'epsilon': 3.3191257602025186e-07, 'balanced_loss': False, 'epochs': 147, 'early_stopping_patience': 19, 'plateau_patience': 20, 'plateau_divider': 7}. Best is trial 31 with value: 0.954148655903772.
The selected strides are greater or equal to the total chunk size.
[I 2024-11-11 16:30:43,258] Trial 50 finished with value: -1.0 and parameters: {'left_stride': 256, 'right_stride': 256, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.9768442552743485, 'batch_size': 143, 'attention_heads': 5, 'hidden_dimension': 45, 'number_of_hidden_layers': 4, 'dropout_rate': 0.5127473765347054, 'global_pooling': 'max', 'learning_rate': 0.00024255545766216631, 'weight_decay': 5.851733324219705e-05, 'beta_0': 0.839507548120455, 'beta_1': 0.9880659408125884, 'epsilon': 6.354422242375652e-08, 'balanced_loss': False, 'epochs': 78, 'early_stopping_patience': 11, 'plateau_patience': 10, 'plateau_divider': 8}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 16:37:23,246] Trial 51 finished with value: 0.9435870432417748 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.9007722401422252, 'batch_size': 228, 'attention_heads': 7, 'hidden_dimension': 154, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4818124212754908, 'global_pooling': 'max', 'learning_rate': 0.0008712752161993788, 'weight_decay': 4.4830627063736855e-05, 'beta_0': 0.8893836843951058, 'beta_1': 0.9903025085204025, 'epsilon': 2.0932035162739077e-07, 'balanced_loss': False, 'epochs': 76, 'early_stopping_patience': 10, 'plateau_patience': 17, 'plateau_divider': 6}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 16:43:45,327] Trial 52 finished with value: 0.9363101213947733 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.8935985646345487, 'batch_size': 226, 'attention_heads': 6, 'hidden_dimension': 157, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4956902672546632, 'global_pooling': 'max', 'learning_rate': 0.0011942556168622151, 'weight_decay': 4.023954283752351e-05, 'beta_0': 0.8964045383701754, 'beta_1': 0.989451038535374, 'epsilon': 1.6974620551937966e-07, 'balanced_loss': False, 'epochs': 99, 'early_stopping_patience': 10, 'plateau_patience': 14, 'plateau_divider': 7}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 16:49:57,144] Trial 53 finished with value: 0.9445644756624818 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.9169552140760912, 'batch_size': 201, 'attention_heads': 6, 'hidden_dimension': 143, 'number_of_hidden_layers': 2, 'dropout_rate': 0.48147688622564305, 'global_pooling': 'max', 'learning_rate': 0.0007632562453440794, 'weight_decay': 9.876057204703349e-05, 'beta_0': 0.8835392842928843, 'beta_1': 0.9922364818769308, 'epsilon': 3.910187647645247e-07, 'balanced_loss': False, 'epochs': 88, 'early_stopping_patience': 11, 'plateau_patience': 12, 'plateau_divider': 5}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 16:55:56,854] Trial 54 finished with value: 0.9359686002224592 and parameters: {'left_stride': 128, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.9146857569512609, 'batch_size': 244, 'attention_heads': 7, 'hidden_dimension': 95, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4798239326985005, 'global_pooling': 'max', 'learning_rate': 0.000830956746370631, 'weight_decay': 8.515788652731401e-05, 'beta_0': 0.889516339195119, 'beta_1': 0.9923969529945584, 'epsilon': 4.7010170573323047e-07, 'balanced_loss': False, 'epochs': 88, 'early_stopping_patience': 11, 'plateau_patience': 12, 'plateau_divider': 4}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 17:02:31,391] Trial 55 finished with value: 0.950516689744209 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.9312972404108462, 'batch_size': 210, 'attention_heads': 9, 'hidden_dimension': 141, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5046491918205176, 'global_pooling': 'max', 'learning_rate': 0.000457933165492411, 'weight_decay': 0.00012498222108436104, 'beta_0': 0.8832610678457967, 'beta_1': 0.9938423209373115, 'epsilon': 2.0358139718042087e-06, 'balanced_loss': False, 'epochs': 106, 'early_stopping_patience': 11, 'plateau_patience': 11, 'plateau_divider': 4}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 17:10:38,323] Trial 56 finished with value: 0.9450367506162574 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.9340475221928549, 'batch_size': 197, 'attention_heads': 11, 'hidden_dimension': 142, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5042881037028132, 'global_pooling': 'max', 'learning_rate': 0.00014191116900464612, 'weight_decay': 0.00035048405061433176, 'beta_0': 0.8861087602379838, 'beta_1': 0.9967035099689432, 'epsilon': 4.1179768975966125e-06, 'balanced_loss': False, 'epochs': 114, 'early_stopping_patience': 11, 'plateau_patience': 10, 'plateau_divider': 3}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 17:19:16,812] Trial 57 finished with value: 0.9536452203236057 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.9310724676176398, 'batch_size': 198, 'attention_heads': 11, 'hidden_dimension': 138, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5196411632065626, 'global_pooling': 'max', 'learning_rate': 0.00010673809118737779, 'weight_decay': 0.0008666278254677913, 'beta_0': 0.885789902050005, 'beta_1': 0.9962649634980796, 'epsilon': 3.978800764355785e-06, 'balanced_loss': False, 'epochs': 115, 'early_stopping_patience': 13, 'plateau_patience': 10, 'plateau_divider': 2}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 17:27:53,914] Trial 58 finished with value: 0.9347405442564382 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.9332880408716089, 'batch_size': 198, 'attention_heads': 11, 'hidden_dimension': 137, 'number_of_hidden_layers': 2, 'dropout_rate': 0.49710997724284467, 'global_pooling': 'max', 'learning_rate': 0.00011368470394761575, 'weight_decay': 0.0008243323300744665, 'beta_0': 0.8087055533808114, 'beta_1': 0.9964410406791203, 'epsilon': 5.816387345562333e-06, 'balanced_loss': True, 'epochs': 112, 'early_stopping_patience': 13, 'plateau_patience': 10, 'plateau_divider': 2}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 17:36:51,314] Trial 59 finished with value: 0.9231771160841133 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.9520946568815287, 'batch_size': 209, 'attention_heads': 12, 'hidden_dimension': 133, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5231972784651169, 'global_pooling': 'max', 'learning_rate': 8.173770893249383e-05, 'weight_decay': 0.00048382509435604377, 'beta_0': 0.8743121006301614, 'beta_1': 0.9976806741779154, 'epsilon': 4.637119676681478e-06, 'balanced_loss': False, 'epochs': 130, 'early_stopping_patience': 11, 'plateau_patience': 11, 'plateau_divider': 3}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 17:45:05,776] Trial 60 finished with value: 0.8116341634006381 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.9722635357518041, 'batch_size': 196, 'attention_heads': 12, 'hidden_dimension': 120, 'number_of_hidden_layers': 2, 'dropout_rate': 0.501568870495476, 'global_pooling': 'max', 'learning_rate': 3.172472695506465e-05, 'weight_decay': 0.00036541762856932147, 'beta_0': 0.8966412304740807, 'beta_1': 0.9960377329522792, 'epsilon': 9.937350462657596e-06, 'balanced_loss': False, 'epochs': 124, 'early_stopping_patience': 12, 'plateau_patience': 10, 'plateau_divider': 2}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 17:53:13,132] Trial 61 finished with value: 0.9252011642090648 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.9111568108287201, 'batch_size': 186, 'attention_heads': 10, 'hidden_dimension': 144, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5064265310398098, 'global_pooling': 'sum', 'learning_rate': 0.00017572091066923631, 'weight_decay': 0.0009276372507072204, 'beta_0': 0.8846041459284196, 'beta_1': 0.9944844767777836, 'epsilon': 2.3958855007574123e-06, 'balanced_loss': False, 'epochs': 117, 'early_stopping_patience': 13, 'plateau_patience': 12, 'plateau_divider': 2}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 18:00:01,663] Trial 62 finished with value: 0.948588342883441 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.9358902863428448, 'batch_size': 207, 'attention_heads': 11, 'hidden_dimension': 104, 'number_of_hidden_layers': 2, 'dropout_rate': 0.47189313465561766, 'global_pooling': 'max', 'learning_rate': 0.000283533555935698, 'weight_decay': 0.00030152493219965916, 'beta_0': 0.883475215158467, 'beta_1': 0.9973313224796084, 'epsilon': 1.1653132952360674e-05, 'balanced_loss': False, 'epochs': 107, 'early_stopping_patience': 14, 'plateau_patience': 11, 'plateau_divider': 3}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 18:07:37,701] Trial 63 finished with value: 0.9291050366163773 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.9377622787976323, 'batch_size': 209, 'attention_heads': 11, 'hidden_dimension': 123, 'number_of_hidden_layers': 2, 'dropout_rate': 0.47124010083064727, 'global_pooling': 'max', 'learning_rate': 0.00024672889000543766, 'weight_decay': 0.000274276837847586, 'beta_0': 0.8805268202439813, 'beta_1': 0.9975519600256183, 'epsilon': 2.6109746189368928e-05, 'balanced_loss': False, 'epochs': 101, 'early_stopping_patience': 14, 'plateau_patience': 11, 'plateau_divider': 3}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 18:14:51,095] Trial 64 finished with value: 0.9198057951314285 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.9672581284758461, 'batch_size': 182, 'attention_heads': 10, 'hidden_dimension': 142, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4885192792599452, 'global_pooling': 'max', 'learning_rate': 0.0001504144973439852, 'weight_decay': 0.0006137990202247402, 'beta_0': 0.8683809640718347, 'beta_1': 0.9979797747487504, 'epsilon': 1.1316637810941618e-05, 'balanced_loss': False, 'epochs': 116, 'early_stopping_patience': 12, 'plateau_patience': 10, 'plateau_divider': 3}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 18:22:10,083] Trial 65 finished with value: 0.9414342953544834 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.9321853522821797, 'batch_size': 220, 'attention_heads': 13, 'hidden_dimension': 109, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4569985169918609, 'global_pooling': 'max', 'learning_rate': 0.00025032308438557616, 'weight_decay': 0.00042272757226874424, 'beta_0': 0.8858303445467471, 'beta_1': 0.9957874688933585, 'epsilon': 3.2177831614014713e-06, 'balanced_loss': False, 'epochs': 139, 'early_stopping_patience': 13, 'plateau_patience': 11, 'plateau_divider': 4}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 18:32:19,271] Trial 66 finished with value: 0.9013260706115547 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.9503097516840925, 'batch_size': 202, 'attention_heads': 12, 'hidden_dimension': 162, 'number_of_hidden_layers': 3, 'dropout_rate': 0.5336226424573458, 'global_pooling': 'max', 'learning_rate': 8.181495158658232e-05, 'weight_decay': 0.0002348946514090024, 'beta_0': 0.8908268402668348, 'beta_1': 0.9948221240457135, 'epsilon': 1.6299122979212056e-06, 'balanced_loss': False, 'epochs': 108, 'early_stopping_patience': 15, 'plateau_patience': 12, 'plateau_divider': 4}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 18:40:55,213] Trial 67 finished with value: 0.9441515809010028 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.7555545975154193, 'batch_size': 213, 'attention_heads': 13, 'hidden_dimension': 101, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4731628288244149, 'global_pooling': 'max', 'learning_rate': 0.00044948517326101796, 'weight_decay': 0.00013972813069839345, 'beta_0': 0.8245974596685991, 'beta_1': 0.9982661228385564, 'epsilon': 4.712893761474072e-06, 'balanced_loss': False, 'epochs': 95, 'early_stopping_patience': 11, 'plateau_patience': 13, 'plateau_divider': 3}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 18:47:00,212] Trial 68 finished with value: 0.7011111220209397 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.9969359980862892, 'batch_size': 197, 'attention_heads': 11, 'hidden_dimension': 147, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5152383417476417, 'global_pooling': 'max', 'learning_rate': 0.0003068898886321016, 'weight_decay': 0.0006670973638934148, 'beta_0': 0.8782387414526681, 'beta_1': 0.9970666734166406, 'epsilon': 1.4755655800932405e-05, 'balanced_loss': False, 'epochs': 119, 'early_stopping_patience': 14, 'plateau_patience': 10, 'plateau_divider': 2}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 18:55:19,516] Trial 69 finished with value: 0.9260229031371575 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.8884722998963258, 'batch_size': 221, 'attention_heads': 10, 'hidden_dimension': 132, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4872456514080624, 'global_pooling': 'max', 'learning_rate': 8.50721075635584e-05, 'weight_decay': 0.00035280384019964234, 'beta_0': 0.8869711244785043, 'beta_1': 0.9935219057302082, 'epsilon': 1.9387197370077386e-06, 'balanced_loss': True, 'epochs': 128, 'early_stopping_patience': 11, 'plateau_patience': 11, 'plateau_divider': 3}. Best is trial 31 with value: 0.954148655903772.
[I 2024-11-11 19:05:42,481] Trial 70 finished with value: 0.9545052270206476 and parameters: {'left_stride': 0, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.9115748716538972, 'batch_size': 167, 'attention_heads': 12, 'hidden_dimension': 120, 'number_of_hidden_layers': 3, 'dropout_rate': 0.5173293057309464, 'global_pooling': 'max', 'learning_rate': 0.00014292892572996186, 'weight_decay': 0.00017557125482382227, 'beta_0': 0.8943319959388598, 'beta_1': 0.9972930068725714, 'epsilon': 1.14432134313806e-06, 'balanced_loss': False, 'epochs': 104, 'early_stopping_patience': 12, 'plateau_patience': 12, 'plateau_divider': 2}. Best is trial 70 with value: 0.9545052270206476.
CUDA out of memory. Tried to allocate 2.52 GiB. GPU 0 has a total capacity of 44.56 GiB of which 2.07 GiB is free. Including non-PyTorch memory, this process has 42.48 GiB memory in use. Of the allocated memory 39.77 GiB is allocated by PyTorch, and 1.57 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
[I 2024-11-11 19:10:54,503] Trial 71 finished with value: -1.0 and parameters: {'left_stride': 0, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.6536941901394503, 'batch_size': 164, 'attention_heads': 12, 'hidden_dimension': 126, 'number_of_hidden_layers': 3, 'dropout_rate': 0.5215867371091027, 'global_pooling': 'max', 'learning_rate': 0.00014179722226875197, 'weight_decay': 0.00020083674175341585, 'beta_0': 0.8975355122215152, 'beta_1': 0.9988230178823672, 'epsilon': 1.329798613129422e-06, 'balanced_loss': False, 'epochs': 104, 'early_stopping_patience': 12, 'plateau_patience': 12, 'plateau_divider': 2}. Best is trial 70 with value: 0.9545052270206476.
