Some weights of RobertaModel were not initialized from the model checkpoint at FacebookAI/roberta-base and are newly initialized: ['roberta.pooler.dense.bias', 'roberta.pooler.dense.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
[I 2024-12-02 09:52:46,966] A new study created in RDB with name: R8-GATv2-FacebookAI-roberta-base-Grouped-No_Aggregation
Token indices sequence length is longer than the specified maximum sequence length for this model (655 > 512). Running this sequence through the model will result in indexing errors
[I 2024-12-02 10:04:20,323] Trial 0 finished with value: 0.6373696538369464 and parameters: {'left_stride': 32, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.7564817426134086, 'batch_size': 150, 'attention_heads': 9, 'hidden_dimension': 97, 'number_of_hidden_layers': 3, 'dropout_rate': 0.34184815819561254, 'global_pooling': 'max', 'learning_rate': 0.013826232179369865, 'weight_decay': 3.972110727381911e-06, 'beta_0': 0.849951952030185, 'beta_1': 0.9912118037965686, 'epsilon': 1.5339162591163588e-08, 'balanced_loss': True, 'epochs': 59, 'early_stopping_patience': 25, 'plateau_patience': 25, 'plateau_divider': 9}. Best is trial 0 with value: 0.6373696538369464.
[I 2024-12-02 14:07:53,829] Trial 33 finished with value: 0.9149351137023917 and parameters: {'left_stride': 64, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.6835469227446578, 'batch_size': 44, 'attention_heads': 4, 'hidden_dimension': 110, 'number_of_hidden_layers': 0, 'dropout_rate': 0.47360649021764717, 'global_pooling': 'max', 'learning_rate': 0.03371047539909981, 'weight_decay': 1.4362624436154484e-06, 'beta_0': 0.889336142692472, 'beta_1': 0.9887887557339913, 'epsilon': 8.402048490960183e-08, 'balanced_loss': False, 'epochs': 141, 'early_stopping_patience': 25, 'plateau_patience': 18, 'plateau_divider': 8}. Best is trial 32 with value: 0.9540138091835579.
[I 2024-12-02 14:14:16,478] Trial 34 finished with value: 0.9523958468537975 and parameters: {'left_stride': 64, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.7571404279956757, 'batch_size': 129, 'attention_heads': 7, 'hidden_dimension': 87, 'number_of_hidden_layers': 0, 'dropout_rate': 0.4382342602704084, 'global_pooling': 'max', 'learning_rate': 0.0034831513688467464, 'weight_decay': 3.1975463078183184e-06, 'beta_0': 0.8726246345707042, 'beta_1': 0.9906021316102585, 'epsilon': 2.16518221297795e-06, 'balanced_loss': False, 'epochs': 154, 'early_stopping_patience': 25, 'plateau_patience': 16, 'plateau_divider': 8}. Best is trial 32 with value: 0.9540138091835579.
[I 2024-12-02 14:20:18,772] Trial 35 finished with value: 0.9464679622834083 and parameters: {'left_stride': 64, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.7513704983747064, 'batch_size': 135, 'attention_heads': 7, 'hidden_dimension': 46, 'number_of_hidden_layers': 0, 'dropout_rate': 0.45763952467648766, 'global_pooling': 'max', 'learning_rate': 0.009121129969770277, 'weight_decay': 1.8719249461910018e-06, 'beta_0': 0.8728911467243189, 'beta_1': 0.990319447424958, 'epsilon': 2.26523392424354e-06, 'balanced_loss': False, 'epochs': 158, 'early_stopping_patience': 25, 'plateau_patience': 15, 'plateau_divider': 6}. Best is trial 32 with value: 0.9540138091835579.
[I 2024-12-02 14:26:33,095] Trial 36 finished with value: 0.9410431103252584 and parameters: {'left_stride': 64, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.7198074159305379, 'batch_size': 209, 'attention_heads': 5, 'hidden_dimension': 89, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3736644726396139, 'global_pooling': 'max', 'learning_rate': 0.0037175696626448257, 'weight_decay': 1.1077690165802475e-06, 'beta_0': 0.8927347664294066, 'beta_1': 0.9889206458242877, 'epsilon': 4.8868626772419395e-06, 'balanced_loss': False, 'epochs': 159, 'early_stopping_patience': 24, 'plateau_patience': 12, 'plateau_divider': 7}. Best is trial 32 with value: 0.9540138091835579.
[I 2024-12-02 14:32:24,375] Trial 37 finished with value: 0.941001576041337 and parameters: {'left_stride': 64, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.7663392050098797, 'batch_size': 58, 'attention_heads': 5, 'hidden_dimension': 60, 'number_of_hidden_layers': 0, 'dropout_rate': 0.35401429077925173, 'global_pooling': 'max', 'learning_rate': 0.014126542427043745, 'weight_decay': 5.221296917679347e-06, 'beta_0': 0.8999694908862618, 'beta_1': 0.9872364803171148, 'epsilon': 2.388845694840717e-06, 'balanced_loss': False, 'epochs': 129, 'early_stopping_patience': 25, 'plateau_patience': 16, 'plateau_divider': 8}. Best is trial 32 with value: 0.9540138091835579.
[I 2024-12-02 14:38:46,146] Trial 38 finished with value: 0.9435828608525977 and parameters: {'left_stride': 64, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.6526140833926712, 'batch_size': 131, 'attention_heads': 7, 'hidden_dimension': 102, 'number_of_hidden_layers': 0, 'dropout_rate': 0.4786584798211407, 'global_pooling': 'max', 'learning_rate': 0.0027740279555670475, 'weight_decay': 1.727393159241617e-06, 'beta_0': 0.8829413158072612, 'beta_1': 0.9855314983933412, 'epsilon': 1.722208599952676e-05, 'balanced_loss': False, 'epochs': 180, 'early_stopping_patience': 10, 'plateau_patience': 18, 'plateau_divider': 7}. Best is trial 32 with value: 0.9540138091835579.
[I 2024-12-02 14:46:30,621] Trial 39 finished with value: 0.9367307924479902 and parameters: {'left_stride': 64, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.7379416227194522, 'batch_size': 35, 'attention_heads': 4, 'hidden_dimension': 115, 'number_of_hidden_layers': 0, 'dropout_rate': 0.4216981313508925, 'global_pooling': 'max', 'learning_rate': 0.00010676384407461708, 'weight_decay': 3.1844866763393346e-06, 'beta_0': 0.8708926466434544, 'beta_1': 0.9896042474183877, 'epsilon': 7.398561218774742e-07, 'balanced_loss': False, 'epochs': 150, 'early_stopping_patience': 24, 'plateau_patience': 16, 'plateau_divider': 9}. Best is trial 32 with value: 0.9540138091835579.
[I 2024-12-02 14:52:12,878] Trial 40 finished with value: 0.9333874261812254 and parameters: {'left_stride': 64, 'right_stride': 64, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.7910190640232839, 'batch_size': 75, 'attention_heads': 6, 'hidden_dimension': 84, 'number_of_hidden_layers': 0, 'dropout_rate': 0.45011187090647525, 'global_pooling': 'max', 'learning_rate': 0.007292423343884906, 'weight_decay': 0.0001983255502409713, 'beta_0': 0.8787354674573725, 'beta_1': 0.9918289249072876, 'epsilon': 3.604543117187887e-08, 'balanced_loss': False, 'epochs': 140, 'early_stopping_patience': 25, 'plateau_patience': 13, 'plateau_divider': 5}. Best is trial 32 with value: 0.9540138091835579.
[I 2024-12-02 15:00:04,849] Trial 41 finished with value: 0.9521958749588528 and parameters: {'left_stride': 256, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.759172775006133, 'batch_size': 144, 'attention_heads': 6, 'hidden_dimension': 124, 'number_of_hidden_layers': 1, 'dropout_rate': 0.439578518084554, 'global_pooling': 'max', 'learning_rate': 0.0020505190115788184, 'weight_decay': 3.093099438819011e-06, 'beta_0': 0.8950681390719354, 'beta_1': 0.9939012913700229, 'epsilon': 6.5691728200077e-08, 'balanced_loss': False, 'epochs': 59, 'early_stopping_patience': 22, 'plateau_patience': 20, 'plateau_divider': 8}. Best is trial 32 with value: 0.9540138091835579.
[I 2024-12-02 15:08:04,583] Trial 42 finished with value: 0.9452928831261938 and parameters: {'left_stride': 256, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.7621539732767032, 'batch_size': 173, 'attention_heads': 5, 'hidden_dimension': 145, 'number_of_hidden_layers': 1, 'dropout_rate': 0.46392061607322066, 'global_pooling': 'max', 'learning_rate': 0.0031254135521682444, 'weight_decay': 7.574052911768294e-05, 'beta_0': 0.8937108254343428, 'beta_1': 0.9906288987859733, 'epsilon': 5.750240833287405e-08, 'balanced_loss': False, 'epochs': 58, 'early_stopping_patience': 23, 'plateau_patience': 20, 'plateau_divider': 6}. Best is trial 32 with value: 0.9540138091835579.
[I 2024-12-02 15:16:57,040] Trial 43 finished with value: 0.9405376365869382 and parameters: {'left_stride': 256, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.7010245554226157, 'batch_size': 143, 'attention_heads': 7, 'hidden_dimension': 122, 'number_of_hidden_layers': 1, 'dropout_rate': 0.44280661512747627, 'global_pooling': 'max', 'learning_rate': 0.002050358475525342, 'weight_decay': 1.0520369973209583e-06, 'beta_0': 0.8875624115375784, 'beta_1': 0.9924265757057203, 'epsilon': 1.8681806925004337e-07, 'balanced_loss': False, 'epochs': 157, 'early_stopping_patience': 24, 'plateau_patience': 17, 'plateau_divider': 8}. Best is trial 32 with value: 0.9540138091835579.
[I 2024-12-02 15:24:39,898] Trial 44 finished with value: 0.944635025168499 and parameters: {'left_stride': 256, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.7320612315720243, 'batch_size': 160, 'attention_heads': 6, 'hidden_dimension': 94, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5146085769016149, 'global_pooling': 'max', 'learning_rate': 0.0050069455843085526, 'weight_decay': 1.797546685598795e-05, 'beta_0': 0.8951988924954439, 'beta_1': 0.9937752261518104, 'epsilon': 2.110281370476589e-08, 'balanced_loss': False, 'epochs': 163, 'early_stopping_patience': 23, 'plateau_patience': 22, 'plateau_divider': 7}. Best is trial 32 with value: 0.9540138091835579.
[I 2024-12-02 15:31:04,108] Trial 45 finished with value: 0.941465649682917 and parameters: {'left_stride': 64, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.776141893280668, 'batch_size': 127, 'attention_heads': 5, 'hidden_dimension': 106, 'number_of_hidden_layers': 0, 'dropout_rate': 0.48719694602222674, 'global_pooling': 'max', 'learning_rate': 0.000681804413511251, 'weight_decay': 1.6824383081399233e-06, 'beta_0': 0.8660264663502887, 'beta_1': 0.9884471137316398, 'epsilon': 5.0019935628570686e-08, 'balanced_loss': False, 'epochs': 185, 'early_stopping_patience': 22, 'plateau_patience': 18, 'plateau_divider': 9}. Best is trial 32 with value: 0.9540138091835579.
[I 2024-12-02 15:41:13,122] Trial 46 finished with value: 0.9415698247374025 and parameters: {'left_stride': 256, 'right_stride': 0, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.7019681302990811, 'batch_size': 178, 'attention_heads': 8, 'hidden_dimension': 146, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4090474415400562, 'global_pooling': 'max', 'learning_rate': 0.001867619478388748, 'weight_decay': 5.580994946320952e-06, 'beta_0': 0.8809742145453058, 'beta_1': 0.991422178321551, 'epsilon': 3.437357962633989e-07, 'balanced_loss': False, 'epochs': 58, 'early_stopping_patience': 25, 'plateau_patience': 20, 'plateau_divider': 8}. Best is trial 32 with value: 0.9540138091835579.
[I 2024-12-02 15:47:11,822] Trial 47 finished with value: 0.9452106325326786 and parameters: {'left_stride': 64, 'right_stride': 32, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.7516517982904289, 'batch_size': 103, 'attention_heads': 6, 'hidden_dimension': 72, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5522329561302873, 'global_pooling': 'max', 'learning_rate': 0.012493005505070381, 'weight_decay': 2.4077485497128046e-06, 'beta_0': 0.8753039386107717, 'beta_1': 0.9898209253427888, 'epsilon': 2.4357911120499305e-06, 'balanced_loss': False, 'epochs': 135, 'early_stopping_patience': 24, 'plateau_patience': 15, 'plateau_divider': 6}. Best is trial 32 with value: 0.9540138091835579.
[I 2024-12-02 15:54:59,532] Trial 48 finished with value: 0.9569741940794287 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.6779306488543664, 'batch_size': 148, 'attention_heads': 4, 'hidden_dimension': 126, 'number_of_hidden_layers': 1, 'dropout_rate': 0.42664522694875956, 'global_pooling': 'max', 'learning_rate': 0.0005021816621946283, 'weight_decay': 1.2706737224473268e-05, 'beta_0': 0.8862964154303292, 'beta_1': 0.9834483044567289, 'epsilon': 1.0092300977687468e-08, 'balanced_loss': False, 'epochs': 146, 'early_stopping_patience': 21, 'plateau_patience': 19, 'plateau_divider': 10}. Best is trial 48 with value: 0.9569741940794287.
[I 2024-12-02 16:01:53,562] Trial 49 finished with value: 0.936199931315073 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.6841479182577065, 'batch_size': 213, 'attention_heads': 4, 'hidden_dimension': 100, 'number_of_hidden_layers': 0, 'dropout_rate': 0.4265827922424154, 'global_pooling': 'max', 'learning_rate': 0.0004213503569900969, 'weight_decay': 4.107235374931016e-06, 'beta_0': 0.8969981975642212, 'beta_1': 0.9813289484596642, 'epsilon': 1.963051445110053e-08, 'balanced_loss': False, 'epochs': 200, 'early_stopping_patience': 23, 'plateau_patience': 19, 'plateau_divider': 10}. Best is trial 48 with value: 0.9569741940794287.
[I 2024-12-02 16:13:10,117] Trial 50 finished with value: 0.7644379015085682 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.6777715253753585, 'batch_size': 147, 'attention_heads': 4, 'hidden_dimension': 56, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4469184876300843, 'global_pooling': 'max', 'learning_rate': 1.598034137734727e-05, 'weight_decay': 1.1708680498980713e-05, 'beta_0': 0.8911804459356041, 'beta_1': 0.9840508485945832, 'epsilon': 1.3892256231970584e-08, 'balanced_loss': False, 'epochs': 148, 'early_stopping_patience': 21, 'plateau_patience': 17, 'plateau_divider': 10}. Best is trial 48 with value: 0.9569741940794287.
[I 2024-12-02 16:23:43,287] Trial 51 finished with value: 0.9476188660765812 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.7185487668950945, 'batch_size': 138, 'attention_heads': 5, 'hidden_dimension': 125, 'number_of_hidden_layers': 1, 'dropout_rate': 0.39706329451617, 'global_pooling': 'max', 'learning_rate': 0.00014798230723461363, 'weight_decay': 2.5205112203713866e-05, 'beta_0': 0.885713121247887, 'beta_1': 0.992970976828752, 'epsilon': 3.0061089945852045e-08, 'balanced_loss': False, 'epochs': 123, 'early_stopping_patience': 21, 'plateau_patience': 20, 'plateau_divider': 7}. Best is trial 48 with value: 0.9569741940794287.
[I 2024-12-02 16:32:00,950] Trial 52 finished with value: 0.9457062114662127 and parameters: {'left_stride': 128, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.6675865799193631, 'batch_size': 159, 'attention_heads': 5, 'hidden_dimension': 139, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4125408568681425, 'global_pooling': 'max', 'learning_rate': 0.0034558947002613547, 'weight_decay': 7.756674192593715e-06, 'beta_0': 0.8827682432579267, 'beta_1': 0.9819966271342102, 'epsilon': 1.1382457735590884e-08, 'balanced_loss': False, 'epochs': 141, 'early_stopping_patience': 22, 'plateau_patience': 21, 'plateau_divider': 9}. Best is trial 48 with value: 0.9569741940794287.
[I 2024-12-02 16:43:09,632] Trial 53 finished with value: 0.9233008453056766 and parameters: {'left_stride': 256, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.7705769581902905, 'batch_size': 170, 'attention_heads': 11, 'hidden_dimension': 116, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4731698546328049, 'global_pooling': 'sum', 'learning_rate': 0.0007850324300881084, 'weight_decay': 5.784618394819391e-05, 'beta_0': 0.8877894177889096, 'beta_1': 0.9865881330158437, 'epsilon': 7.195348900116558e-08, 'balanced_loss': False, 'epochs': 164, 'early_stopping_patience': 18, 'plateau_patience': 22, 'plateau_divider': 6}. Best is trial 48 with value: 0.9569741940794287.
[I 2024-12-02 16:49:30,445] Trial 54 finished with value: 0.927938338448733 and parameters: {'left_stride': 32, 'right_stride': 32, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.7957093728563183, 'batch_size': 122, 'attention_heads': 7, 'hidden_dimension': 151, 'number_of_hidden_layers': 0, 'dropout_rate': 0.4595958041946615, 'global_pooling': 'max', 'learning_rate': 0.006359714069203972, 'weight_decay': 3.615006835203558e-05, 'beta_0': 0.8770029045341721, 'beta_1': 0.9940699129589223, 'epsilon': 4.159193021955771e-08, 'balanced_loss': False, 'epochs': 152, 'early_stopping_patience': 23, 'plateau_patience': 16, 'plateau_divider': 8}. Best is trial 48 with value: 0.9569741940794287.
[I 2024-12-02 16:58:17,446] Trial 55 finished with value: 0.9516005235436837 and parameters: {'left_stride': 64, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.7039330852177877, 'batch_size': 86, 'attention_heads': 6, 'hidden_dimension': 128, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4942425710095192, 'global_pooling': 'max', 'learning_rate': 0.0005492737707382894, 'weight_decay': 2.521409083905487e-06, 'beta_0': 0.8695936674941, 'beta_1': 0.9900553995325123, 'epsilon': 1.4190298767238137e-07, 'balanced_loss': False, 'epochs': 131, 'early_stopping_patience': 19, 'plateau_patience': 19, 'plateau_divider': 7}. Best is trial 48 with value: 0.9569741940794287.
[I 2024-12-02 17:05:37,454] Trial 56 finished with value: 0.9459614575524264 and parameters: {'left_stride': 64, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.6992151549228679, 'batch_size': 87, 'attention_heads': 4, 'hidden_dimension': 92, 'number_of_hidden_layers': 1, 'dropout_rate': 0.49525987776843217, 'global_pooling': 'max', 'learning_rate': 0.0005246174737719612, 'weight_decay': 2.834725371884218e-06, 'beta_0': 0.8561267070299268, 'beta_1': 0.9893969620941229, 'epsilon': 3.218148815764403e-07, 'balanced_loss': False, 'epochs': 129, 'early_stopping_patience': 20, 'plateau_patience': 19, 'plateau_divider': 7}. Best is trial 48 with value: 0.9569741940794287.
[I 2024-12-02 17:13:49,658] Trial 57 finished with value: 0.9544576108886964 and parameters: {'left_stride': 64, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.6504119839934384, 'batch_size': 76, 'attention_heads': 6, 'hidden_dimension': 110, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3182845769412223, 'global_pooling': 'max', 'learning_rate': 0.0001984704475892329, 'weight_decay': 1.9915489587224253e-06, 'beta_0': 0.8617300270684063, 'beta_1': 0.9902740467860207, 'epsilon': 8.958687404509577e-07, 'balanced_loss': False, 'epochs': 116, 'early_stopping_patience': 25, 'plateau_patience': 18, 'plateau_divider': 8}. Best is trial 48 with value: 0.9569741940794287.
[I 2024-12-02 17:24:47,228] Trial 58 finished with value: 0.9339329488544411 and parameters: {'left_stride': 64, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.6736145987754921, 'batch_size': 78, 'attention_heads': 6, 'hidden_dimension': 107, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3107096670641095, 'global_pooling': 'max', 'learning_rate': 5.3176275308902466e-05, 'weight_decay': 1.4698542862714068e-06, 'beta_0': 0.8632268054475627, 'beta_1': 0.9879641356509751, 'epsilon': 7.24937962575965e-06, 'balanced_loss': False, 'epochs': 112, 'early_stopping_patience': 16, 'plateau_patience': 17, 'plateau_divider': 9}. Best is trial 48 with value: 0.9569741940794287.
[I 2024-12-02 17:32:00,027] Trial 59 finished with value: 0.947679311874765 and parameters: {'left_stride': 64, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.6929877767192886, 'batch_size': 56, 'attention_heads': 8, 'hidden_dimension': 74, 'number_of_hidden_layers': 0, 'dropout_rate': 0.32863265726977997, 'global_pooling': 'max', 'learning_rate': 0.0002115576741939844, 'weight_decay': 3.7665061452633574e-06, 'beta_0': 0.8686946665476143, 'beta_1': 0.9870260022825199, 'epsilon': 8.186926456605656e-07, 'balanced_loss': False, 'epochs': 105, 'early_stopping_patience': 22, 'plateau_patience': 18, 'plateau_divider': 10}. Best is trial 48 with value: 0.9569741940794287.
[I 2024-12-02 17:40:09,634] Trial 60 finished with value: 0.955301016017305 and parameters: {'left_stride': 64, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.6529799198551438, 'batch_size': 97, 'attention_heads': 7, 'hidden_dimension': 120, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3729493081255595, 'global_pooling': 'max', 'learning_rate': 0.0002692953987820964, 'weight_decay': 6.68401367807755e-06, 'beta_0': 0.8600378462889142, 'beta_1': 0.9854448385792717, 'epsilon': 1.3582974844591429e-06, 'balanced_loss': False, 'epochs': 134, 'early_stopping_patience': 19, 'plateau_patience': 19, 'plateau_divider': 8}. Best is trial 48 with value: 0.9569741940794287.
[I 2024-12-02 17:48:03,300] Trial 61 finished with value: 0.9599624971991361 and parameters: {'left_stride': 64, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.6502398793817866, 'batch_size': 93, 'attention_heads': 7, 'hidden_dimension': 120, 'number_of_hidden_layers': 0, 'dropout_rate': 0.36022163202389046, 'global_pooling': 'max', 'learning_rate': 0.00030574040487619603, 'weight_decay': 6.868939958402616e-06, 'beta_0': 0.8572780372791944, 'beta_1': 0.9838415907382652, 'epsilon': 1.184643799973727e-06, 'balanced_loss': False, 'epochs': 134, 'early_stopping_patience': 17, 'plateau_patience': 19, 'plateau_divider': 8}. Best is trial 61 with value: 0.9599624971991361.
[I 2024-12-02 17:55:56,772] Trial 62 finished with value: 0.9510333392496282 and parameters: {'left_stride': 64, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.6500374576988104, 'batch_size': 102, 'attention_heads': 7, 'hidden_dimension': 117, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3427311688537984, 'global_pooling': 'max', 'learning_rate': 0.00030151960353834396, 'weight_decay': 1.0329964245183952e-05, 'beta_0': 0.8536988197805749, 'beta_1': 0.9838898788160955, 'epsilon': 1.440986147196331e-06, 'balanced_loss': False, 'epochs': 117, 'early_stopping_patience': 17, 'plateau_patience': 20, 'plateau_divider': 8}. Best is trial 61 with value: 0.9599624971991361.
[I 2024-12-02 18:05:40,581] Trial 63 finished with value: 0.9519694549911097 and parameters: {'left_stride': 64, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.6631471991180468, 'batch_size': 94, 'attention_heads': 9, 'hidden_dimension': 110, 'number_of_hidden_layers': 0, 'dropout_rate': 0.37029317299308606, 'global_pooling': 'max', 'learning_rate': 0.0001303828502742768, 'weight_decay': 6.751227781062196e-06, 'beta_0': 0.8619531674105864, 'beta_1': 0.9852244306976357, 'epsilon': 1.7930071128028136e-06, 'balanced_loss': False, 'epochs': 141, 'early_stopping_patience': 16, 'plateau_patience': 18, 'plateau_divider': 8}. Best is trial 61 with value: 0.9599624971991361.
[I 2024-12-02 18:12:37,112] Trial 64 finished with value: 0.9443573277421319 and parameters: {'left_stride': 128, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.659494387728028, 'batch_size': 49, 'attention_heads': 7, 'hidden_dimension': 96, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3174250612919686, 'global_pooling': 'max', 'learning_rate': 0.00020958165526839502, 'weight_decay': 4.652889033869212e-06, 'beta_0': 0.8597331012489571, 'beta_1': 0.982372455051186, 'epsilon': 3.4360834603969804e-06, 'balanced_loss': False, 'epochs': 134, 'early_stopping_patience': 14, 'plateau_patience': 17, 'plateau_divider': 9}. Best is trial 61 with value: 0.9599624971991361.
[I 2024-12-02 18:20:56,839] Trial 65 finished with value: 0.9265140536514125 and parameters: {'left_stride': 64, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.6850696605264016, 'batch_size': 110, 'attention_heads': 8, 'hidden_dimension': 123, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3502028201162071, 'global_pooling': 'sum', 'learning_rate': 7.749059843570922e-05, 'weight_decay': 0.0008398527614506258, 'beta_0': 0.8462476088749219, 'beta_1': 0.9848846854000448, 'epsilon': 1.0147226414613863e-06, 'balanced_loss': False, 'epochs': 121, 'early_stopping_patience': 18, 'plateau_patience': 15, 'plateau_divider': 8}. Best is trial 61 with value: 0.9599624971991361.
[I 2024-12-02 18:27:42,291] Trial 66 finished with value: 0.954068509857364 and parameters: {'left_stride': 256, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.6619361806448311, 'batch_size': 80, 'attention_heads': 6, 'hidden_dimension': 86, 'number_of_hidden_layers': 0, 'dropout_rate': 0.30091789901425997, 'global_pooling': 'max', 'learning_rate': 0.0003054737673507254, 'weight_decay': 1.50577988434139e-05, 'beta_0': 0.8580329127936761, 'beta_1': 0.982964310974784, 'epsilon': 3.472428113731965e-06, 'balanced_loss': False, 'epochs': 176, 'early_stopping_patience': 15, 'plateau_patience': 19, 'plateau_divider': 8}. Best is trial 61 with value: 0.9599624971991361.
[I 2024-12-02 18:34:36,540] Trial 67 finished with value: 0.9181526551495639 and parameters: {'left_stride': 32, 'right_stride': 0, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.6670050064651278, 'batch_size': 64, 'attention_heads': 9, 'hidden_dimension': 87, 'number_of_hidden_layers': 0, 'dropout_rate': 0.330579461301507, 'global_pooling': 'max', 'learning_rate': 0.00033184805440992626, 'weight_decay': 1.4303156316471972e-05, 'beta_0': 0.8530510663846415, 'beta_1': 0.9827780739743656, 'epsilon': 3.868185452041182e-06, 'balanced_loss': False, 'epochs': 177, 'early_stopping_patience': 13, 'plateau_patience': 19, 'plateau_divider': 9}. Best is trial 61 with value: 0.9599624971991361.
[I 2024-12-02 18:42:59,740] Trial 68 finished with value: 0.9518802898396751 and parameters: {'left_stride': 64, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.6581662706798611, 'batch_size': 79, 'attention_heads': 8, 'hidden_dimension': 99, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3627852022537394, 'global_pooling': 'max', 'learning_rate': 0.0001677665710051691, 'weight_decay': 1.9772641716454446e-05, 'beta_0': 0.8464360009076545, 'beta_1': 0.9836271882172958, 'epsilon': 1.7751806750358775e-05, 'balanced_loss': True, 'epochs': 127, 'early_stopping_patience': 15, 'plateau_patience': 18, 'plateau_divider': 8}. Best is trial 61 with value: 0.9599624971991361.
