split,index,nodes,total_values_for_nodes,edges,total_values_for_edges,total_values_for_graph
train,2193,9,9216,51,51,9267
train,2194,27,27648,177,177,27825
train,2195,4,4096,16,16,4112
train,2196,26,26624,180,180,26804
train,2197,17,17408,107,107,17515
train,2198,17,17408,107,107,17515
train,2199,27,27648,177,177,27825
train,2200,15,15360,93,93,15453
train,2201,16,16384,100,100,16484
train,2202,19,19456,127,127,19583
train,2203,7,7168,37,37,7205
train,2204,12,12288,72,72,12360
train,2205,26,26624,172,172,26796
train,2206,23,23552,149,149,23701
train,2207,6,6144,30,30,6174
train,2208,30,30720,228,228,30948
train,2209,28,28672,190,190,28862
train,2210,17,17408,107,107,17515
train,2211,31,31744,227,227,31971
train,2212,36,36864,252,252,37116
train,2213,13,13312,79,79,13391
train,2214,22,22528,152,152,22680
train,2215,30,30720,208,208,30928
train,2216,35,35840,243,243,36083
train,2217,42,43008,328,328,43336
train,2218,26,26624,176,176,26800
train,2219,9,9216,51,51,9267
train,2220,9,9216,51,51,9267
train,2221,9,9216,51,51,9267
train,2222,15,15360,93,93,15453
train,2223,17,17408,107,107,17515
train,2224,30,30720,204,204,30924
train,2225,10,10240,58,58,10298
train,2226,17,17408,113,113,17521
train,2227,21,21504,147,147,21651
train,2228,22,22528,142,142,22670
train,2229,19,19456,127,127,19583
train,2230,34,34816,246,246,35062
train,2231,12,12288,72,72,12360
train,2232,22,22528,148,148,22676
train,2233,29,29696,197,197,29893
train,2234,31,31744,215,215,31959
train,2235,18,18432,120,120,18552
train,2236,27,27648,195,195,27843
train,2237,11,11264,65,65,11329
train,2238,15,15360,95,95,15455
train,2239,6,6144,30,30,6174
train,2240,24,24576,170,170,24746
train,2241,26,26624,186,186,26810
train,2242,23,23552,169,169,23721
train,2243,19,19456,121,121,19577
train,2244,10,10240,58,58,10298
train,2245,9,9216,51,51,9267
train,2246,32,32768,228,228,32996
train,2247,39,39936,283,283,40219
train,2248,30,30720,216,216,30936
train,2249,8,8192,44,44,8236
train,2250,26,26624,188,188,26812
train,2251,17,17408,107,107,17515
train,2252,29,29696,203,203,29899
train,2253,44,45056,330,330,45386
train,2254,3,3072,9,9,3081
train,2255,24,24576,158,158,24734
train,2256,16,16384,100,100,16484
train,2257,11,11264,65,65,11329
train,2258,26,26624,170,170,26794
train,2259,12,12288,70,70,12358
train,2260,38,38912,282,282,39194
train,2261,7,7168,37,37,7205
train,2262,14,14336,92,92,14428
train,2263,28,28672,184,184,28856
train,2264,23,23552,155,155,23707
train,2265,19,19456,127,127,19583
train,2266,21,21504,135,135,21639
train,2267,32,32768,218,218,32986
train,2268,24,24576,162,162,24738
train,2269,29,29696,199,199,29895
train,2270,17,17408,107,107,17515
train,2271,27,27648,177,177,27825
train,2272,33,33792,229,229,34021
train,2273,27,27648,189,189,27837
train,2274,24,24576,158,158,24734
train,2275,20,20480,138,138,20618
train,2276,17,17408,107,107,17515
train,2277,37,37888,263,263,38151
train,2278,10,10240,58,58,10298
train,2279,28,28672,186,186,28858
train,2280,29,29696,191,191,29887
train,2281,13,13312,79,79,13391
train,2282,24,24576,160,160,24736
train,2283,7,7168,37,37,7205
train,2284,23,23552,155,155,23707
train,2285,28,28672,196,196,28868
train,2286,18,18432,114,114,18546
train,2287,36,36864,258,258,37122
train,2288,23,23552,149,149,23701
train,2289,12,12288,78,78,12366
train,2290,31,31744,201,201,31945
train,2291,10,10240,58,58,10298
train,2292,15,15360,103,103,15463
train,2293,16,16384,106,106,16490
train,2294,7,7168,37,37,7205
train,2295,26,26624,186,186,26810
train,2296,29,29696,207,207,29903
train,2297,24,24576,162,162,24738
train,2298,18,18432,114,114,18546
train,2299,26,26624,180,180,26804
train,2300,22,22528,142,142,22670
train,2301,11,11264,65,65,11329
train,2302,35,35840,245,245,36085
train,2303,10,10240,58,58,10298
train,2304,30,30720,210,210,30930
train,2305,30,30720,198,198,30918
train,2306,28,28672,188,188,28860
train,2307,10,10240,58,58,10298
train,2308,36,36864,266,266,37130
train,2309,14,14336,86,86,14422
train,2310,20,20480,140,140,20620
train,2311,23,23552,155,155,23707
train,2312,8,8192,42,42,8234
train,2313,30,30720,204,204,30924
train,2314,13,13312,79,79,13391
train,2315,20,20480,134,134,20614
train,2316,28,28672,184,184,28856
train,2317,21,21504,135,135,21639
train,2318,27,27648,189,189,27837
train,2319,17,17408,111,111,17519
train,2320,17,17408,107,107,17515
train,2321,15,15360,95,95,15455
train,2322,13,13312,85,85,13397
train,2323,31,31744,211,211,31955
train,2324,37,37888,275,275,38163
train,2325,6,6144,30,30,6174
train,2326,23,23552,163,163,23715
train,2327,32,32768,238,238,33006
train,2328,21,21504,147,147,21651
train,2329,21,21504,139,139,21643
train,2330,19,19456,129,129,19585
train,2331,15,15360,93,93,15453
train,2332,38,38912,262,262,39174
train,2333,11,11264,65,65,11329
train,2334,17,17408,107,107,17515
train,2335,29,29696,191,191,29887
train,2336,17,17408,113,113,17521
train,2337,21,21504,135,135,21639
train,2338,16,16384,106,106,16490
train,2339,26,26624,170,170,26794
train,2340,40,40960,274,274,41234
train,2341,15,15360,93,93,15453
train,2342,16,16384,100,100,16484
train,2343,20,20480,134,134,20614
train,2344,25,25600,163,163,25763
train,2345,22,22528,142,142,22670
train,2346,29,29696,195,195,29891
train,2347,14,14336,86,86,14422
train,2348,23,23552,149,149,23701
train,2349,29,29696,203,203,29899
train,2350,43,44032,315,315,44347
train,2351,13,13312,77,77,13389
train,2352,7,7168,37,37,7205
train,2353,16,16384,106,106,16490
train,2354,17,17408,113,113,17521
train,2355,32,32768,220,220,32988
train,2356,33,33792,237,237,34029
train,2357,18,18432,114,114,18546
train,2358,25,25600,167,167,25767
train,2359,12,12288,72,72,12360
train,2360,38,38912,270,270,39182
train,2361,35,35840,231,231,36071
train,2362,8,8192,44,44,8236
train,2363,13,13312,83,83,13395
train,2364,38,38912,260,260,39172
train,2365,35,35840,251,251,36091
train,2366,19,19456,121,121,19577
train,2367,11,11264,65,65,11329
train,2368,20,20480,134,134,20614
train,2369,11,11264,65,65,11329
train,2370,32,32768,224,224,32992
train,2371,25,25600,171,171,25771
train,2372,16,16384,102,102,16486
train,2373,16,16384,106,106,16490
train,2374,13,13312,79,79,13391
train,2375,22,22528,142,142,22670
train,2376,5,5120,23,23,5143
train,2377,6,6144,30,30,6174
train,2378,27,27648,185,185,27833
train,2379,13,13312,79,79,13391
train,2380,12,12288,72,72,12360
train,2381,32,32768,218,218,32986
train,2382,23,23552,155,155,23707
train,2383,12,12288,72,72,12360
train,2384,22,22528,142,142,22670
train,2385,30,30720,216,216,30936
train,2386,26,26624,170,170,26794
train,2387,17,17408,103,103,17511
train,2388,26,26624,186,186,26810
train,2389,29,29696,207,207,29903
train,2390,19,19456,123,123,19579
train,2391,29,29696,195,195,29891
train,2392,12,12288,72,72,12360
train,2393,23,23552,153,153,23705
train,2394,26,26624,188,188,26812
train,2395,24,24576,156,156,24732
train,2396,13,13312,81,81,13393
train,2397,13,13312,79,79,13391
train,2398,9,9216,51,51,9267
train,2399,27,27648,193,193,27841
train,2400,29,29696,213,213,29909
train,2401,22,22528,154,154,22682
train,2402,22,22528,148,148,22676
train,2403,30,30720,198,198,30918
train,2404,20,20480,128,128,20608
train,2405,18,18432,114,114,18546
train,2406,18,18432,120,120,18552
train,2407,22,22528,156,156,22684
train,2408,14,14336,86,86,14422
train,2409,6,6144,30,30,6174
train,2410,10,10240,58,58,10298
train,2411,9,9216,51,51,9267
train,2412,15,15360,91,91,15451
train,2413,10,10240,58,58,10298
train,2414,25,25600,165,165,25765
train,2415,18,18432,114,114,18546
train,2416,30,30720,200,200,30920
train,2417,18,18432,114,114,18546
train,2418,13,13312,83,83,13395
train,2419,18,18432,114,114,18546
train,2420,5,5120,23,23,5143
train,2421,19,19456,133,133,19589
train,2422,6,6144,30,30,6174
train,2423,19,19456,127,127,19583
train,2424,29,29696,199,199,29895
train,2425,12,12288,70,70,12358
train,2426,18,18432,118,118,18550
train,2427,19,19456,131,131,19587
train,2428,22,22528,154,154,22682
train,2429,17,17408,111,111,17519
train,2430,26,26624,170,170,26794
train,2431,28,28672,212,212,28884
train,2432,16,16384,100,100,16484
train,2433,7,7168,37,37,7205
train,2434,22,22528,142,142,22670
train,2435,29,29696,191,191,29887
train,2436,12,12288,72,72,12360
train,2437,17,17408,111,111,17519
train,2438,26,26624,176,176,26800
train,2439,34,34816,236,236,35052
train,2440,30,30720,204,204,30924
train,2441,25,25600,183,183,25783
train,2442,23,23552,155,155,23707
train,2443,28,28672,188,188,28860
train,2444,30,30720,202,202,30922
train,2445,14,14336,86,86,14422
train,2446,9,9216,51,51,9267
train,2447,28,28672,190,190,28862
train,2448,7,7168,35,35,7203
train,2449,28,28672,196,196,28868
train,2450,21,21504,135,135,21639
train,2451,17,17408,117,117,17525
train,2452,19,19456,121,121,19577
train,2453,31,31744,217,217,31961
train,2454,8,8192,44,44,8236
train,2455,18,18432,120,120,18552
train,2456,36,36864,264,264,37128
train,2457,8,8192,44,44,8236
train,2458,30,30720,208,208,30928
train,2459,19,19456,127,127,19583
train,2460,10,10240,58,58,10298
train,2461,51,52224,361,361,52585
train,2462,7,7168,37,37,7205
train,2463,38,38912,264,264,39176
train,2464,26,26624,176,176,26800
train,2465,20,20480,134,134,20614
train,2466,17,17408,113,113,17521
train,2467,22,22528,148,148,22676
train,2468,23,23552,149,149,23701
train,2469,17,17408,119,119,17527
train,2470,8,8192,44,44,8236
train,2471,14,14336,86,86,14422
train,2472,16,16384,100,100,16484
train,2473,23,23552,149,149,23701
train,2474,19,19456,125,125,19581
train,2475,20,20480,128,128,20608
train,2476,17,17408,107,107,17515
train,2477,29,29696,201,201,29897
train,2478,31,31744,219,219,31963
train,2479,27,27648,183,183,27831
train,2480,42,43008,310,310,43318
train,2481,11,11264,65,65,11329
train,2482,30,30720,210,210,30930
train,2483,40,40960,284,284,41244
train,2484,33,33792,231,231,34023
train,2485,28,28672,184,184,28856
train,2486,23,23552,149,149,23701
train,2487,31,31744,213,213,31957
train,2488,33,33792,235,235,34027
train,2489,30,30720,200,200,30920
train,2490,13,13312,79,79,13391
train,2491,25,25600,169,169,25769
train,2492,43,44032,321,321,44353
train,2493,32,32768,216,216,32984
train,2494,29,29696,203,203,29899
train,2495,38,38912,260,260,39172
train,2496,30,30720,204,204,30924
train,2497,40,40960,300,300,41260
train,2498,13,13312,79,79,13391
train,2499,44,45056,320,320,45376
train,2500,28,28672,186,186,28858
train,2501,14,14336,86,86,14422
train,2502,31,31744,217,217,31961
train,2503,35,35840,243,243,36083
train,2504,25,25600,169,169,25769
train,2505,20,20480,134,134,20614
train,2506,14,14336,86,86,14422
train,2507,31,31744,217,217,31961
train,2508,37,37888,253,253,38141
train,2509,13,13312,79,79,13391
train,2510,24,24576,156,156,24732
train,2511,10,10240,58,58,10298
train,2512,6,6144,30,30,6174
train,2513,26,26624,182,182,26806
train,2514,20,20480,138,138,20618
train,2515,14,14336,86,86,14422
train,2516,23,23552,149,149,23701
train,2517,14,14336,86,86,14422
train,2518,28,28672,184,184,28856
train,2519,25,25600,177,177,25777
train,2520,10,10240,56,56,10296
train,2521,21,21504,135,135,21639
train,2522,20,20480,138,138,20618
train,2523,41,41984,281,281,42265
train,2524,3,3072,9,9,3081
train,2525,12,12288,72,72,12360
train,2526,24,24576,162,162,24738
train,2527,36,36864,258,258,37122
train,2528,35,35840,243,243,36083
train,2529,12,12288,72,72,12360
train,2530,12,12288,72,72,12360
train,2531,22,22528,152,152,22680
train,2532,23,23552,151,151,23703
train,2533,20,20480,128,128,20608
train,2534,17,17408,107,107,17515
train,2535,21,21504,135,135,21639
train,2536,9,9216,51,51,9267
train,2537,30,30720,198,198,30918
train,2538,27,27648,183,183,27831
train,2539,32,32768,224,224,32992
train,2540,10,10240,58,58,10298
train,2541,37,37888,259,259,38147
train,2542,10,10240,58,58,10298
train,2543,16,16384,98,98,16482
train,2544,26,26624,178,178,26802
train,2545,17,17408,107,107,17515
train,2546,4,4096,16,16,4112
train,2547,16,16384,100,100,16484
train,2548,6,6144,30,30,6174
train,2549,13,13312,79,79,13391
train,2550,37,37888,267,267,38155
train,2551,30,30720,196,196,30916
train,2552,30,30720,202,202,30922
train,2553,26,26624,176,176,26800
train,2554,28,28672,184,184,28856
train,2555,25,25600,177,177,25777
train,2556,25,25600,177,177,25777
train,2557,50,51200,368,368,51568
train,2558,8,8192,44,44,8236
train,2559,12,12288,72,72,12360
train,2560,6,6144,30,30,6174
train,2561,7,7168,37,37,7205
train,2562,41,41984,279,279,42263
train,2563,27,27648,183,183,27831
train,2564,27,27648,193,193,27841
train,2565,21,21504,135,135,21639
train,2566,21,21504,139,139,21643
train,2567,12,12288,72,72,12360
train,2568,21,21504,141,141,21645
train,2569,10,10240,58,58,10298
train,2570,14,14336,86,86,14422
train,2571,10,10240,58,58,10298
train,2572,29,29696,205,205,29901
train,2573,22,22528,146,146,22674
train,2574,30,30720,220,220,30940
train,2575,21,21504,141,141,21645
train,2576,21,21504,135,135,21639
train,2577,44,45056,318,318,45374
train,2578,22,22528,148,148,22676
train,2579,34,34816,254,254,35070
train,2580,33,33792,239,239,34031
train,2581,23,23552,151,151,23703
train,2582,17,17408,113,113,17521
train,2583,17,17408,113,113,17521
train,2584,21,21504,135,135,21639
train,2585,19,19456,121,121,19577
train,2586,10,10240,58,58,10298
train,2587,9,9216,51,51,9267
train,2588,13,13312,79,79,13391
train,2589,16,16384,104,104,16488
train,2590,7,7168,37,37,7205
train,2591,48,49152,342,342,49494
train,2592,13,13312,79,79,13391
train,2593,18,18432,114,114,18546
train,2594,19,19456,127,127,19583
train,2595,14,14336,84,84,14420
train,2596,27,27648,199,199,27847
train,2597,37,37888,273,273,38161
train,2598,31,31744,223,223,31967
train,2599,20,20480,140,140,20620
train,2600,26,26624,168,168,26792
train,2601,40,40960,296,296,41256
train,2602,20,20480,128,128,20608
train,2603,32,32768,232,232,33000
train,2604,47,48128,351,351,48479
train,2605,9,9216,51,51,9267
train,2606,6,6144,30,30,6174
train,2607,26,26624,180,180,26804
train,2608,25,25600,181,181,25781
train,2609,28,28672,188,188,28860
train,2610,19,19456,131,131,19587
train,2611,24,24576,160,160,24736
train,2612,17,17408,105,105,17513
train,2613,12,12288,80,80,12368
train,2614,8,8192,42,42,8234
train,2615,12,12288,72,72,12360
train,2616,19,19456,133,133,19589
train,2617,9,9216,51,51,9267
train,2618,33,33792,233,233,34025
train,2619,31,31744,211,211,31955
train,2620,30,30720,204,204,30924
train,2621,15,15360,93,93,15453
train,2622,29,29696,217,217,29913
train,2623,12,12288,72,72,12360
train,2624,11,11264,65,65,11329
train,2625,19,19456,129,129,19585
train,2626,41,41984,303,303,42287
train,2627,17,17408,107,107,17515
train,2628,39,39936,281,281,40217
train,2629,18,18432,114,114,18546
train,2630,32,32768,218,218,32986
train,2631,35,35840,245,245,36085
train,2632,25,25600,171,171,25771
train,2633,15,15360,93,93,15453
train,2634,19,19456,123,123,19579
train,2635,24,24576,168,168,24744
train,2636,21,21504,147,147,21651
train,2637,13,13312,79,79,13391
train,2638,29,29696,197,197,29893
train,2639,17,17408,121,121,17529
train,2640,19,19456,121,121,19577
train,2641,23,23552,157,157,23709
train,2642,49,50176,341,341,50517
train,2643,20,20480,140,140,20620
train,2644,9,9216,51,51,9267
train,2645,15,15360,93,93,15453
train,2646,17,17408,113,113,17521
train,2647,24,24576,170,170,24746
train,2648,14,14336,86,86,14422
train,2649,15,15360,93,93,15453
train,2650,25,25600,171,171,25771
train,2651,28,28672,184,184,28856
train,2652,26,26624,170,170,26794
train,2653,22,22528,142,142,22670
train,2654,17,17408,107,107,17515
train,2655,40,40960,294,294,41254
train,2656,16,16384,100,100,16484
train,2657,15,15360,99,99,15459
train,2658,25,25600,175,175,25775
train,2659,15,15360,93,93,15453
train,2660,20,20480,126,126,20606
train,2661,13,13312,79,79,13391
train,2662,27,27648,193,193,27841
train,2663,32,32768,218,218,32986
train,2664,16,16384,100,100,16484
train,2665,12,12288,72,72,12360
train,2666,40,40960,292,292,41252
train,2667,9,9216,51,51,9267
train,2668,11,11264,67,67,11331
train,2669,5,5120,23,23,5143
train,2670,21,21504,135,135,21639
train,2671,23,23552,159,159,23711
train,2672,19,19456,131,131,19587
train,2673,29,29696,211,211,29907
train,2674,14,14336,86,86,14422
train,2675,31,31744,215,215,31959
train,2676,21,21504,145,145,21649
train,2677,19,19456,123,123,19579
train,2678,15,15360,99,99,15459
train,2679,20,20480,128,128,20608
train,2680,8,8192,44,44,8236
train,2681,21,21504,135,135,21639
train,2682,23,23552,149,149,23701
train,2683,18,18432,114,114,18546
train,2684,32,32768,230,230,32998
train,2685,30,30720,200,200,30920
train,2686,38,38912,288,288,39200
train,2687,30,30720,204,204,30924
train,2688,18,18432,118,118,18550
train,2689,24,24576,156,156,24732
train,2690,15,15360,93,93,15453
train,2691,16,16384,110,110,16494
train,2692,33,33792,225,225,34017
train,2693,21,21504,135,135,21639
train,2694,17,17408,107,107,17515
train,2695,40,40960,280,280,41240
train,2696,36,36864,240,240,37104
train,2697,28,28672,190,190,28862
train,2698,17,17408,107,107,17515
train,2699,32,32768,218,218,32986
train,2700,15,15360,93,93,15453
train,2701,18,18432,124,124,18556
train,2702,6,6144,30,30,6174
train,2703,24,24576,172,172,24748
train,2704,25,25600,167,167,25767
train,2705,29,29696,201,201,29897
train,2706,17,17408,113,113,17521
train,2707,28,28672,194,194,28866
train,2708,25,25600,169,169,25769
train,2709,19,19456,121,121,19577
train,2710,18,18432,114,114,18546
train,2711,33,33792,231,231,34023
train,2712,11,11264,65,65,11329
train,2713,11,11264,63,63,11327
train,2714,25,25600,173,173,25773
train,2715,10,10240,58,58,10298
train,2716,47,48128,361,361,48489
train,2717,15,15360,93,93,15453
train,2718,20,20480,128,128,20608
train,2719,26,26624,176,176,26800
train,2720,45,46080,321,321,46401
train,2721,23,23552,149,149,23701
train,2722,37,37888,259,259,38147
train,2723,22,22528,154,154,22682
train,2724,20,20480,134,134,20614
train,2725,20,20480,134,134,20614
train,2726,19,19456,125,125,19581
train,2727,23,23552,153,153,23705
train,2728,29,29696,215,215,29911
train,2729,28,28672,212,212,28884
train,2730,15,15360,93,93,15453
train,2731,22,22528,146,146,22674
train,2732,15,15360,93,93,15453
train,2733,31,31744,223,223,31967
train,2734,15,15360,93,93,15453
train,2735,11,11264,65,65,11329
train,2736,9,9216,51,51,9267
train,2737,28,28672,190,190,28862
train,2738,8,8192,44,44,8236
train,2739,38,38912,272,272,39184
train,2740,17,17408,105,105,17513
train,2741,12,12288,72,72,12360
train,2742,27,27648,181,181,27829
train,2743,17,17408,107,107,17515
train,2744,26,26624,176,176,26800
train,2745,14,14336,86,86,14422
train,2746,22,22528,156,156,22684
train,2747,22,22528,156,156,22684
train,2748,18,18432,120,120,18552
train,2749,17,17408,107,107,17515
train,2750,4,4096,16,16,4112
train,2751,18,18432,114,114,18546
train,2752,19,19456,121,121,19577
train,2753,11,11264,65,65,11329
train,2754,21,21504,139,139,21643
train,2755,31,31744,211,211,31955
train,2756,20,20480,132,132,20612
train,2757,22,22528,146,146,22674
train,2758,25,25600,173,173,25773
train,2759,33,33792,229,229,34021
train,2760,13,13312,79,79,13391
train,2761,5,5120,23,23,5143
train,2762,19,19456,121,121,19577
train,2763,27,27648,185,185,27833
train,2764,15,15360,93,93,15453
train,2765,33,33792,249,249,34041
train,2766,9,9216,53,53,9269
train,2767,25,25600,175,175,25775
train,2768,26,26624,170,170,26794
train,2769,16,16384,100,100,16484
train,2770,7,7168,37,37,7205
train,2771,5,5120,23,23,5143
train,2772,13,13312,79,79,13391
train,2773,24,24576,158,158,24734
train,2774,29,29696,209,209,29905
train,2775,22,22528,142,142,22670
train,2776,20,20480,128,128,20608
train,2777,20,20480,134,134,20614
train,2778,14,14336,96,96,14432
train,2779,18,18432,136,136,18568
train,2780,31,31744,205,205,31949
train,2781,24,24576,162,162,24738
train,2782,20,20480,134,134,20614
train,2783,31,31744,211,211,31955
train,2784,13,13312,79,79,13391
train,2785,26,26624,172,172,26796
train,2786,15,15360,93,93,15453
train,2787,14,14336,86,86,14422
train,2788,42,43008,320,320,43328
train,2789,26,26624,170,170,26794
train,2790,11,11264,65,65,11329
train,2791,22,22528,142,142,22670
train,2792,21,21504,141,141,21645
train,2793,4,4096,16,16,4112
train,2794,39,39936,277,277,40213
train,2795,8,8192,44,44,8236
train,2796,17,17408,107,107,17515
train,2797,12,12288,72,72,12360
train,2798,5,5120,23,23,5143
train,2799,28,28672,208,208,28880
train,2800,14,14336,86,86,14422
train,2801,28,28672,184,184,28856
train,2802,17,17408,107,107,17515
train,2803,20,20480,128,128,20608
train,2804,26,26624,180,180,26804
train,2805,15,15360,107,107,15467
train,2806,10,10240,58,58,10298
train,2807,19,19456,121,121,19577
train,2808,8,8192,44,44,8236
train,2809,34,34816,234,234,35050
train,2810,13,13312,79,79,13391
train,2811,23,23552,167,167,23719
train,2812,20,20480,128,128,20608
train,2813,18,18432,114,114,18546
train,2814,10,10240,58,58,10298
train,2815,17,17408,117,117,17525
train,2816,13,13312,79,79,13391
train,2817,28,28672,194,194,28866
train,2818,21,21504,141,141,21645
train,2819,27,27648,191,191,27839
train,2820,16,16384,100,100,16484
train,2821,10,10240,56,56,10296
train,2822,21,21504,135,135,21639
train,2823,14,14336,86,86,14422
train,2824,19,19456,127,127,19583
train,2825,22,22528,142,142,22670
train,2826,21,21504,141,141,21645
train,2827,19,19456,121,121,19577
train,2828,9,9216,51,51,9267
train,2829,26,26624,178,178,26802
train,2830,24,24576,168,168,24744
train,2831,30,30720,204,204,30924
train,2832,17,17408,105,105,17513
train,2833,11,11264,65,65,11329
train,2834,18,18432,116,116,18548
train,2835,31,31744,215,215,31959
train,2836,17,17408,113,113,17521
train,2837,14,14336,86,86,14422
train,2838,29,29696,203,203,29899
train,2839,13,13312,79,79,13391
train,2840,24,24576,162,162,24738
train,2841,26,26624,170,170,26794
train,2842,10,10240,58,58,10298
train,2843,19,19456,121,121,19577
train,2844,18,18432,124,124,18556
train,2845,14,14336,86,86,14422
train,2846,9,9216,51,51,9267
train,2847,12,12288,72,72,12360
train,2848,14,14336,86,86,14422
train,2849,20,20480,128,128,20608
train,2850,23,23552,167,167,23719
train,2851,26,26624,176,176,26800
train,2852,22,22528,152,152,22680
train,2853,17,17408,117,117,17525
train,2854,21,21504,139,139,21643
train,2855,23,23552,149,149,23701
train,2856,26,26624,176,176,26800
train,2857,30,30720,210,210,30930
train,2858,10,10240,58,58,10298
train,2859,17,17408,107,107,17515
train,2860,34,34816,226,226,35042
train,2861,45,46080,321,321,46401
train,2862,36,36864,268,268,37132
train,2863,27,27648,181,181,27829
train,2864,19,19456,139,139,19595
train,2865,25,25600,169,169,25769
train,2866,11,11264,65,65,11329
train,2867,38,38912,298,298,39210
train,2868,22,22528,142,142,22670
train,2869,29,29696,197,197,29893
train,2870,24,24576,170,170,24746
train,2871,23,23552,149,149,23701
train,2872,18,18432,120,120,18552
train,2873,5,5120,23,23,5143
train,2874,22,22528,152,152,22680
train,2875,14,14336,86,86,14422
train,2876,11,11264,65,65,11329
train,2877,16,16384,100,100,16484
train,2878,29,29696,197,197,29893
train,2879,20,20480,128,128,20608
train,2880,30,30720,204,204,30924
train,2881,39,39936,279,279,40215
train,2882,5,5120,23,23,5143
train,2883,17,17408,107,107,17515
train,2884,37,37888,269,269,38157
train,2885,11,11264,65,65,11329
train,2886,15,15360,99,99,15459
train,2887,21,21504,135,135,21639
train,2888,19,19456,121,121,19577
train,2889,33,33792,231,231,34023
train,2890,11,11264,65,65,11329
train,2891,18,18432,114,114,18546
train,2892,14,14336,86,86,14422
train,2893,20,20480,128,128,20608
train,2894,35,35840,249,249,36089
train,2895,42,43008,304,304,43312
train,2896,12,12288,72,72,12360
train,2897,10,10240,58,58,10298
train,2898,15,15360,97,97,15457
train,2899,25,25600,167,167,25767
train,2900,5,5120,23,23,5143
train,2901,14,14336,84,84,14420
train,2902,12,12288,72,72,12360
train,2903,20,20480,134,134,20614
train,2904,25,25600,161,161,25761
train,2905,12,12288,72,72,12360
train,2906,18,18432,114,114,18546
train,2907,16,16384,100,100,16484
train,2908,11,11264,63,63,11327
train,2909,17,17408,123,123,17531
train,2910,24,24576,162,162,24738
train,2911,22,22528,152,152,22680
train,2912,11,11264,65,65,11329
train,2913,15,15360,91,91,15451
train,2914,24,24576,162,162,24738
train,2915,12,12288,74,74,12362
train,2916,26,26624,182,182,26806
train,2917,11,11264,61,61,11325
train,2918,5,5120,23,23,5143
train,2919,26,26624,170,170,26794
train,2920,9,9216,51,51,9267
train,2921,33,33792,225,225,34017
train,2922,25,25600,163,163,25763
train,2923,23,23552,149,149,23701
train,2924,19,19456,121,121,19577
train,2925,17,17408,107,107,17515
train,2926,26,26624,174,174,26798
train,2927,9,9216,51,51,9267
train,2928,39,39936,277,277,40213
train,2929,7,7168,37,37,7205
train,2930,24,24576,162,162,24738
train,2931,17,17408,113,113,17521
train,2932,20,20480,138,138,20618
train,2933,15,15360,93,93,15453
train,2934,36,36864,262,262,37126
train,2935,37,37888,283,283,38171
train,2936,25,25600,185,185,25785
train,2937,16,16384,100,100,16484
train,2938,41,41984,309,309,42293
train,2939,23,23552,149,149,23701
train,2940,14,14336,86,86,14422
train,2941,22,22528,142,142,22670
train,2942,15,15360,93,93,15453
train,2943,11,11264,65,65,11329
train,2944,9,9216,51,51,9267
train,2945,35,35840,265,265,36105
train,2946,32,32768,220,220,32988
train,2947,25,25600,171,171,25771
train,2948,18,18432,114,114,18546
train,2949,23,23552,153,153,23705
train,2950,6,6144,30,30,6174
train,2951,18,18432,114,114,18546
train,2952,16,16384,100,100,16484
train,2953,28,28672,188,188,28860
train,2954,16,16384,100,100,16484
train,2955,33,33792,235,235,34027
train,2956,27,27648,193,193,27841
train,2957,37,37888,259,259,38147
train,2958,28,28672,184,184,28856
train,2959,28,28672,188,188,28860
train,2960,5,5120,23,23,5143
train,2961,16,16384,100,100,16484
train,2962,33,33792,225,225,34017
train,2963,14,14336,86,86,14422
train,2964,4,4096,16,16,4112
train,2965,29,29696,197,197,29893
train,2966,21,21504,147,147,21651
train,2967,19,19456,123,123,19579
train,2968,26,26624,182,182,26806
train,2969,21,21504,147,147,21651
train,2970,18,18432,118,118,18550
train,2971,19,19456,121,121,19577
train,2972,16,16384,100,100,16484
train,2973,21,21504,135,135,21639
train,2974,31,31744,205,205,31949
train,2975,16,16384,100,100,16484
train,2976,27,27648,195,195,27843
train,2977,41,41984,291,291,42275
train,2978,33,33792,225,225,34017
train,2979,30,30720,204,204,30924
train,2980,25,25600,163,163,25763
train,2981,12,12288,72,72,12360
train,2982,17,17408,107,107,17515
train,2983,33,33792,223,223,34015
train,2984,16,16384,110,110,16494
train,2985,13,13312,85,85,13397
train,2986,22,22528,152,152,22680
train,2987,35,35840,239,239,36079
train,2988,18,18432,114,114,18546
train,2989,21,21504,135,135,21639
train,2990,27,27648,187,187,27835
train,2991,17,17408,107,107,17515
train,2992,10,10240,58,58,10298
train,2993,7,7168,37,37,7205
train,2994,12,12288,70,70,12358
train,2995,27,27648,189,189,27837
train,2996,22,22528,142,142,22670
train,2997,15,15360,93,93,15453
train,2998,3,3072,9,9,3081
train,2999,21,21504,135,135,21639
train,3000,3,3072,9,9,3081
train,3001,41,41984,287,287,42271
train,3002,27,27648,185,185,27833
train,3003,33,33792,229,229,34021
train,3004,7,7168,37,37,7205
train,3005,12,12288,72,72,12360
train,3006,35,35840,255,255,36095
train,3007,15,15360,97,97,15457
train,3008,22,22528,142,142,22670
train,3009,11,11264,65,65,11329
train,3010,32,32768,236,236,33004
train,3011,4,4096,16,16,4112
train,3012,9,9216,49,49,9265
train,3013,13,13312,79,79,13391
