split,index,nodes,total_values_for_nodes,edges,total_values_for_edges,total_values_for_graph
train,1276,85,87040,985,985,88025
train,1277,133,136192,1835,1835,138027
train,1278,170,174080,2338,2338,176418
train,1279,127,130048,1667,1667,131715
train,1280,203,207872,2807,2807,210679
train,1281,140,143360,2046,2046,145406
train,1282,115,117760,1473,1473,119233
train,1283,133,136192,1627,1627,137819
train,1284,98,100352,1284,1284,101636
train,1285,107,109568,1361,1361,110929
train,1286,190,194560,2770,2770,197330
train,1287,153,156672,1995,1995,158667
train,1288,66,67584,768,768,68352
train,1289,115,117760,1479,1479,119239
train,1290,198,202752,2958,2958,205710
train,1291,174,178176,2392,2392,180568
train,1292,52,53248,582,582,53830
train,1293,139,142336,1647,1647,143983
train,1294,99,101376,1265,1265,102641
train,1295,112,114688,1534,1534,116222
train,1296,99,101376,1227,1227,102603
train,1297,115,117760,1687,1687,119447
train,1298,98,100352,1152,1152,101504
train,1299,142,145408,1790,1790,147198
train,1300,129,132096,2009,2009,134105
train,1301,110,112640,1332,1332,113972
train,1302,151,154624,2145,2145,156769
train,1303,130,133120,1626,1626,134746
train,1304,103,105472,1199,1199,106671
train,1305,173,177152,2457,2457,179609
train,1306,137,140288,2039,2039,142327
train,1307,81,82944,1037,1037,83981
train,1308,74,75776,952,952,76728
train,1309,126,129024,1476,1476,130500
train,1310,101,103424,1305,1305,104729
train,1311,203,207872,3003,3003,210875
train,1312,216,221184,3480,3480,224664
train,1313,122,124928,1618,1618,126546
train,1314,178,182272,2270,2270,184542
train,1315,188,192512,2704,2704,195216
train,1316,100,102400,1194,1194,103594
train,1317,225,230400,3617,3617,234017
train,1318,160,163840,2448,2448,166288
train,1319,234,239616,3550,3550,243166
train,1320,102,104448,1208,1208,105656
train,1321,161,164864,2189,2189,167053
train,1322,124,126976,1488,1488,128464
train,1323,101,103424,1325,1325,104749
train,1324,180,184320,2606,2606,186926
train,1325,100,102400,1232,1232,103632
train,1326,169,173056,2481,2481,175537
train,1327,145,148480,1831,1831,150311
train,1328,200,204800,2942,2942,207742
train,1329,164,167936,2260,2260,170196
train,1330,166,169984,2022,2022,172006
train,1331,65,66560,723,723,67283
train,1332,119,121856,1675,1675,123531
train,1333,235,240640,3165,3165,243805
train,1334,137,140288,1773,1773,142061
train,1335,122,124928,1656,1656,126584
train,1336,134,137216,1942,1942,139158
train,1337,162,165888,2328,2328,168216
train,1338,105,107520,1235,1235,108755
train,1339,172,176128,2402,2402,178530
train,1340,204,208896,2900,2900,211796
train,1341,167,171008,2345,2345,173353
train,1342,111,113664,1495,1495,115159
train,1343,39,39936,391,391,40327
train,1344,161,164864,2153,2153,167017
train,1345,131,134144,1715,1715,135859
train,1346,56,57344,684,684,58028
train,1347,138,141312,1886,1886,143198
train,1348,135,138240,1747,1747,139987
train,1349,81,82944,895,895,83839
train,1350,194,198656,2548,2548,201204
train,1351,108,110592,1400,1400,111992
train,1352,194,198656,2692,2692,201348
train,1353,45,46080,459,459,46539
train,1354,148,151552,2036,2036,153588
train,1355,105,107520,1317,1317,108837
train,1356,198,202752,2824,2824,205576
train,1357,168,172032,2496,2496,174528
train,1358,87,89088,979,979,90067
train,1359,69,70656,787,787,71443
train,1360,144,147456,2150,2150,149606
train,1361,162,165888,2108,2108,167996
train,1362,87,89088,971,971,90059
train,1363,64,65536,720,720,66256
train,1364,251,257024,3655,3655,260679
train,1365,146,149504,1852,1852,151356
train,1366,120,122880,1708,1708,124588
train,1367,109,111616,1475,1475,113091
train,1368,133,136192,1787,1787,137979
train,1369,56,57344,584,584,57928
train,1370,130,133120,1674,1674,134794
train,1371,130,133120,1668,1668,134788
train,1372,236,241664,3098,3098,244762
train,1373,231,236544,3397,3397,239941
train,1374,105,107520,1287,1287,108807
train,1375,118,120832,1584,1584,122416
train,1376,176,180224,2330,2330,182554
train,1377,189,193536,2581,2581,196117
train,1378,154,157696,2204,2204,159900
train,1379,135,138240,1741,1741,139981
train,1380,146,149504,2046,2046,151550
train,1381,155,158720,2081,2081,160801
train,1382,102,104448,1302,1302,105750
train,1383,184,188416,2594,2594,191010
train,1384,115,117760,1283,1283,119043
train,1385,115,117760,1473,1473,119233
train,1386,108,110592,1384,1384,111976
train,1387,36,36864,372,372,37236
train,1388,98,100352,1226,1226,101578
train,1389,169,173056,2209,2209,175265
train,1390,149,152576,1821,1821,154397
train,1391,187,191488,2717,2717,194205
train,1392,188,192512,2766,2766,195278
train,1393,63,64512,745,745,65257
train,1394,142,145408,1988,1988,147396
train,1395,201,205824,2521,2521,208345
train,1396,100,102400,1252,1252,103652
train,1397,180,184320,2610,2610,186930
train,1398,61,62464,743,743,63207
train,1399,84,86016,1002,1002,87018
train,1400,241,246784,3571,3571,250355
train,1401,77,78848,883,883,79731
train,1402,204,208896,3062,3062,211958
train,1403,202,206848,2908,2908,209756
train,1404,61,62464,599,599,63063
train,1405,175,179200,2349,2349,181549
train,1406,117,119808,1571,1571,121379
train,1407,195,199680,2717,2717,202397
train,1408,161,164864,2377,2377,167241
train,1409,176,180224,2318,2318,182542
train,1410,155,158720,2201,2201,160921
train,1411,119,121856,1665,1665,123521
train,1412,87,89088,941,941,90029
train,1413,106,108544,1188,1188,109732
train,1414,132,135168,1754,1754,136922
train,1415,162,165888,2392,2392,168280
train,1416,248,253952,3828,3828,257780
train,1417,136,139264,1782,1782,141046
train,1418,196,200704,2676,2676,203380
train,1419,158,161792,1966,1966,163758
train,1420,172,176128,2578,2578,178706
train,1421,152,155648,2076,2076,157724
train,1422,223,228352,3369,3369,231721
train,1423,104,106496,1510,1510,108006
train,1424,158,161792,2268,2268,164060
train,1425,152,155648,2166,2166,157814
train,1426,183,187392,2755,2755,190147
train,1427,151,154624,2079,2079,156703
train,1428,106,108544,1346,1346,109890
train,1429,94,96256,1292,1292,97548
train,1430,178,182272,2322,2322,184594
train,1431,131,134144,1727,1727,135871
train,1432,150,153600,2114,2114,155714
train,1433,190,194560,2670,2670,197230
train,1434,173,177152,2435,2435,179587
train,1435,119,121856,1577,1577,123433
train,1436,190,194560,2836,2836,197396
train,1437,209,214016,2817,2817,216833
train,1438,174,178176,2062,2062,180238
train,1439,185,189440,2509,2509,191949
train,1440,100,102400,1098,1098,103498
train,1441,136,139264,1990,1990,141254
train,1442,195,199680,2563,2563,202243
train,1443,166,169984,2196,2196,172180
train,1444,157,160768,2163,2163,162931
train,1445,56,57344,580,580,57924
train,1446,179,183296,2345,2345,185641
train,1447,132,135168,1796,1796,136964
train,1448,104,106496,1236,1236,107732
train,1449,197,201728,3051,3051,204779
train,1450,195,199680,2741,2741,202421
train,1451,148,151552,2138,2138,153690
train,1452,172,176128,2244,2244,178372
train,1453,160,163840,2230,2230,166070
train,1454,136,139264,1978,1978,141242
train,1455,200,204800,2820,2820,207620
train,1456,172,176128,2220,2220,178348
train,1457,217,222208,3181,3181,225389
train,1458,142,145408,2018,2018,147426
train,1459,148,151552,1792,1792,153344
train,1460,206,210944,2792,2792,213736
train,1461,134,137216,1808,1808,139024
train,1462,183,187392,2563,2563,189955
train,1463,110,112640,1356,1356,113996
train,1464,87,89088,1115,1115,90203
train,1465,126,129024,1886,1886,130910
train,1466,229,234496,3205,3205,237701
train,1467,154,157696,2220,2220,159916
train,1468,161,164864,2267,2267,167131
train,1469,185,189440,2703,2703,192143
train,1470,87,89088,1163,1163,90251
train,1471,52,53248,572,572,53820
train,1472,174,178176,2620,2620,180796
train,1473,221,226304,3465,3465,229769
train,1474,174,178176,2502,2502,180678
train,1475,158,161792,2038,2038,163830
train,1476,177,181248,2435,2435,183683
train,1477,119,121856,1867,1867,123723
train,1478,102,104448,1306,1306,105754
train,1479,156,159744,2286,2286,162030
train,1480,108,110592,1244,1244,111836
train,1481,174,178176,2722,2722,180898
train,1482,203,207872,2935,2935,210807
train,1483,165,168960,2149,2149,171109
train,1484,132,135168,1854,1854,137022
train,1485,145,148480,1949,1949,150429
train,1486,102,104448,1338,1338,105786
train,1487,123,125952,1657,1657,127609
train,1488,224,229376,3154,3154,232530
train,1489,126,129024,1442,1442,130466
train,1490,110,112640,1242,1242,113882
train,1491,140,143360,1858,1858,145218
train,1492,180,184320,2430,2430,186750
train,1493,92,94208,1208,1208,95416
train,1494,136,139264,1820,1820,141084
train,1495,56,57344,610,610,57954
train,1496,143,146432,2105,2105,148537
train,1497,208,212992,2800,2800,215792
train,1498,194,198656,3002,3002,201658
train,1499,216,221184,2758,2758,223942
train,1500,136,139264,1782,1782,141046
train,1501,141,144384,1925,1925,146309
train,1502,169,173056,2379,2379,175435
train,1503,194,198656,2704,2704,201360
train,1504,73,74752,895,895,75647
train,1505,72,73728,760,760,74488
train,1506,197,201728,2999,2999,204727
train,1507,175,179200,2401,2401,181601
train,1508,167,171008,2717,2717,173725
train,1509,199,203776,2677,2677,206453
train,1510,250,256000,3598,3598,259598
train,1511,154,157696,2188,2188,159884
train,1512,196,200704,2638,2638,203342
train,1513,216,221184,3094,3094,224278
train,1514,121,123904,1537,1537,125441
train,1515,149,152576,2201,2201,154777
train,1516,126,129024,1644,1644,130668
train,1517,203,207872,3015,3015,210887
train,1518,71,72704,817,817,73521
train,1519,49,50176,611,611,50787
train,1520,125,128000,1657,1657,129657
train,1521,153,156672,2241,2241,158913
train,1522,167,171008,2251,2251,173259
train,1523,119,121856,1545,1545,123401
train,1524,143,146432,1835,1835,148267
train,1525,117,119808,1571,1571,121379
train,1526,67,68608,783,783,69391
train,1527,161,164864,2469,2469,167333
train,1528,134,137216,1678,1678,138894
train,1529,146,149504,2082,2082,151586
train,1530,231,236544,3077,3077,239621
train,1531,168,172032,2346,2346,174378
train,1532,170,174080,2366,2366,176446
train,1533,127,130048,1655,1655,131703
train,1534,163,166912,2471,2471,169383
train,1535,162,165888,2454,2454,168342
train,1536,136,139264,1766,1766,141030
train,1537,171,175104,2441,2441,177545
train,1538,216,221184,2800,2800,223984
train,1539,133,136192,1671,1671,137863
train,1540,120,122880,1600,1600,124480
train,1541,69,70656,837,837,71493
train,1542,148,151552,1936,1936,153488
train,1543,81,82944,1089,1089,84033
train,1544,182,186368,2502,2502,188870
train,1545,122,124928,1716,1716,126644
train,1546,187,191488,2791,2791,194279
train,1547,155,158720,2105,2105,160825
train,1548,189,193536,2721,2721,196257
train,1549,151,154624,2017,2017,156641
train,1550,213,218112,3179,3179,221291
train,1551,211,216064,3419,3419,219483
train,1552,213,218112,3079,3079,221191
train,1553,129,132096,1587,1587,133683
train,1554,85,87040,911,911,87951
train,1555,209,214016,3215,3215,217231
train,1556,160,163840,2196,2196,166036
train,1557,216,221184,3156,3156,224340
train,1558,141,144384,1853,1853,146237
train,1559,135,138240,1855,1855,140095
train,1560,166,169984,2254,2254,172238
train,1561,163,166912,1993,1993,168905
train,1562,161,164864,2227,2227,167091
train,1563,128,131072,1688,1688,132760
train,1564,80,81920,910,910,82830
train,1565,178,182272,2326,2326,184598
train,1566,52,53248,558,558,53806
train,1567,163,166912,2839,2839,169751
train,1568,144,147456,1910,1910,149366
train,1569,181,185344,2327,2327,187671
train,1570,182,186368,2576,2576,188944
train,1571,161,164864,2237,2237,167101
train,1572,131,134144,1723,1723,135867
train,1573,130,133120,1818,1818,134938
train,1574,118,120832,1468,1468,122300
train,1575,93,95232,1169,1169,96401
train,1576,130,133120,1876,1876,134996
train,1577,177,181248,2413,2413,183661
train,1578,122,124928,1592,1592,126520
train,1579,69,70656,785,785,71441
train,1580,95,97280,1247,1247,98527
train,1581,182,186368,2450,2450,188818
train,1582,111,113664,1395,1395,115059
train,1583,116,118784,1554,1554,120338
train,1584,53,54272,599,599,54871
train,1585,140,143360,1900,1900,145260
train,1586,101,103424,1359,1359,104783
train,1587,98,100352,1244,1244,101596
train,1588,197,201728,2899,2899,204627
train,1589,94,96256,1112,1112,97368
train,1590,191,195584,2691,2691,198275
train,1591,161,164864,2401,2401,167265
train,1592,168,172032,2424,2424,174456
train,1593,132,135168,1668,1668,136836
train,1594,133,136192,2115,2115,138307
train,1595,110,112640,1492,1492,114132
train,1596,95,97280,1133,1133,98413
train,1597,92,94208,1130,1130,95338
train,1598,111,113664,1455,1455,115119
train,1599,129,132096,1485,1485,133581
train,1600,160,163840,2268,2268,166108
train,1601,148,151552,2072,2072,153624
train,1602,83,84992,969,969,85961
train,1603,188,192512,2640,2640,195152
train,1604,159,162816,2227,2227,165043
train,1605,147,150528,2029,2029,152557
train,1606,196,200704,2818,2818,203522
train,1607,196,200704,2478,2478,203182
train,1608,167,171008,2459,2459,173467
train,1609,130,133120,1720,1720,134840
train,1610,141,144384,1613,1613,145997
train,1611,119,121856,1433,1433,123289
train,1612,68,69632,772,772,70404
train,1613,98,100352,1150,1150,101502
train,1614,215,220160,3251,3251,223411
train,1615,139,142336,1825,1825,144161
train,1616,70,71680,800,800,72480
train,1617,233,238592,3797,3797,242389
train,1618,234,239616,2984,2984,242600
train,1619,135,138240,1917,1917,140157
train,1620,139,142336,1877,1877,144213
train,1621,186,190464,2452,2452,192916
train,1622,151,154624,2037,2037,156661
train,1623,121,123904,1587,1587,125491
train,1624,166,169984,2146,2146,172130
train,1625,139,142336,1971,1971,144307
train,1626,171,175104,2429,2429,177533
train,1627,143,146432,1905,1905,148337
train,1628,105,107520,1303,1303,108823
train,1629,132,135168,1628,1628,136796
train,1630,198,202752,2836,2836,205588
train,1631,72,73728,876,876,74604
train,1632,125,128000,1823,1823,129823
train,1633,107,109568,1325,1325,110893
train,1634,203,207872,2953,2953,210825
train,1635,52,53248,524,524,53772
train,1636,112,114688,1426,1426,116114
train,1637,202,206848,2728,2728,209576
train,1638,166,169984,2280,2280,172264
train,1639,146,149504,2340,2340,151844
train,1640,151,154624,1837,1837,156461
train,1641,141,144384,1959,1959,146343
train,1642,83,84992,1137,1137,86129
train,1643,181,185344,2537,2537,187881
train,1644,128,131072,1764,1764,132836
train,1645,132,135168,1872,1872,137040
train,1646,201,205824,2761,2761,208585
train,1647,66,67584,772,772,68356
train,1648,179,183296,2209,2209,185505
train,1649,186,190464,2732,2732,193196
train,1650,98,100352,1132,1132,101484
train,1651,174,178176,2436,2436,180612
train,1652,101,103424,1201,1201,104625
train,1653,135,138240,2057,2057,140297
train,1654,212,217088,2816,2816,219904
train,1655,136,139264,1748,1748,141012
train,1656,127,130048,1715,1715,131763
train,1657,170,174080,2476,2476,176556
train,1658,143,146432,1625,1625,148057
train,1659,100,102400,1220,1220,103620
train,1660,187,191488,2677,2677,194165
train,1661,68,69632,750,750,70382
train,1662,104,106496,1294,1294,107790
train,1663,190,194560,2690,2690,197250
train,1664,146,149504,2118,2118,151622
train,1665,177,181248,2613,2613,183861
train,1666,178,182272,2534,2534,184806
train,1667,171,175104,2385,2385,177489
train,1668,112,114688,1556,1556,116244
train,1669,211,216064,3113,3113,219177
train,1670,68,69632,790,790,70422
train,1671,123,125952,1589,1589,127541
train,1672,138,141312,1770,1770,143082
train,1673,123,125952,1683,1683,127635
train,1674,118,120832,1490,1490,122322
train,1675,140,143360,1836,1836,145196
train,1676,159,162816,2193,2193,165009
train,1677,208,212992,2558,2558,215550
train,1678,182,186368,2496,2496,188864
train,1679,40,40960,418,418,41378
train,1680,60,61440,668,668,62108
train,1681,48,49152,510,510,49662
train,1682,137,140288,1767,1767,142055
train,1683,181,185344,2389,2389,187733
train,1684,143,146432,1917,1917,148349
train,1685,159,162816,2227,2227,165043
train,1686,233,238592,3219,3219,241811
train,1687,148,151552,1826,1826,153378
train,1688,146,149504,1974,1974,151478
train,1689,153,156672,2309,2309,158981
train,1690,139,142336,1847,1847,144183
train,1691,207,211968,2835,2835,214803
train,1692,131,134144,1763,1763,135907
train,1693,169,173056,2207,2207,175263
train,1694,125,128000,1503,1503,129503
train,1695,49,50176,521,521,50697
train,1696,42,43008,494,494,43502
train,1697,110,112640,1504,1504,114144
train,1698,257,263168,3517,3517,266685
train,1699,172,176128,2418,2418,178546
train,1700,123,125952,1761,1761,127713
train,1701,176,180224,2414,2414,182638
train,1702,138,141312,2020,2020,143332
train,1703,174,178176,2438,2438,180614
train,1704,161,164864,2429,2429,167293
train,1705,164,167936,2428,2428,170364
train,1706,58,59392,642,642,60034
train,1707,118,120832,1514,1514,122346
train,1708,67,68608,743,743,69351
train,1709,157,160768,2287,2287,163055
train,1710,184,188416,2686,2686,191102
train,1711,117,119808,1477,1477,121285
train,1712,82,83968,1000,1000,84968
train,1713,199,203776,2805,2805,206581
train,1714,202,206848,2934,2934,209782
train,1715,77,78848,931,931,79779
train,1716,194,198656,2632,2632,201288
train,1717,115,117760,1329,1329,119089
train,1718,86,88064,1136,1136,89200
train,1719,173,177152,2597,2597,179749
train,1720,202,206848,3152,3152,210000
train,1721,152,155648,2064,2064,157712
train,1722,144,147456,2014,2014,149470
train,1723,198,202752,2866,2866,205618
train,1724,156,159744,2324,2324,162068
train,1725,185,189440,2869,2869,192309
train,1726,163,166912,2237,2237,169149
train,1727,166,169984,2456,2456,172440
train,1728,122,124928,1540,1540,126468
train,1729,99,101376,1291,1291,102667
train,1730,127,130048,1639,1639,131687
train,1731,59,60416,655,655,61071
train,1732,168,172032,2420,2420,174452
train,1733,178,182272,2482,2482,184754
train,1734,126,129024,1500,1500,130524
train,1735,78,79872,824,824,80696
train,1736,153,156672,2221,2221,158893
train,1737,220,225280,3602,3602,228882
train,1738,173,177152,2473,2473,179625
train,1739,88,90112,1036,1036,91148
train,1740,149,152576,1935,1935,154511
train,1741,180,184320,2536,2536,186856
train,1742,132,135168,1716,1716,136884
train,1743,179,183296,2945,2945,186241
train,1744,104,106496,1362,1362,107858
train,1745,132,135168,1772,1772,136940
train,1746,85,87040,877,877,87917
train,1747,154,157696,1980,1980,159676
train,1748,181,185344,2495,2495,187839
train,1749,108,110592,1336,1336,111928
train,1750,197,201728,3065,3065,204793
train,1751,110,112640,1504,1504,114144
train,1752,31,31744,331,331,32075
train,1753,121,123904,1533,1533,125437
train,1754,153,156672,2037,2037,158709
train,1755,76,77824,946,946,78770
train,1756,78,79872,908,908,80780
train,1757,152,155648,2248,2248,157896
train,1758,114,116736,1354,1354,118090
train,1759,99,101376,1237,1237,102613
train,1760,177,181248,2469,2469,183717
train,1761,109,111616,1389,1389,113005
train,1762,83,84992,1019,1019,86011
train,1763,114,116736,1330,1330,118066
train,1764,154,157696,1852,1852,159548
train,1765,80,81920,864,864,82784
train,1766,159,162816,2107,2107,164923
train,1767,128,131072,1580,1580,132652
train,1768,195,199680,2679,2679,202359
train,1769,128,131072,1660,1660,132732
train,1770,159,162816,2087,2087,164903
train,1771,177,181248,2449,2449,183697
train,1772,233,238592,3399,3399,241991
train,1773,227,232448,3611,3611,236059
train,1774,132,135168,1748,1748,136916
train,1775,94,96256,1158,1158,97414
train,1776,156,159744,2022,2022,161766
train,1777,206,210944,2826,2826,213770
train,1778,109,111616,1305,1305,112921
train,1779,197,201728,2611,2611,204339
train,1780,87,89088,1087,1087,90175
train,1781,148,151552,1866,1866,153418
train,1782,201,205824,3265,3265,209089
train,1783,188,192512,2752,2752,195264
train,1784,94,96256,1200,1200,97456
train,1785,179,183296,2365,2365,185661
train,1786,238,243712,3606,3606,247318
train,1787,101,103424,1219,1219,104643
train,1788,148,151552,2248,2248,153800
train,1789,192,196608,2634,2634,199242
train,1790,127,130048,1649,1649,131697
train,1791,130,133120,1658,1658,134778
train,1792,176,180224,2368,2368,182592
train,1793,135,138240,1829,1829,140069
train,1794,130,133120,1704,1704,134824
train,1795,107,109568,1315,1315,110883
train,1796,82,83968,908,908,84876
train,1797,74,75776,844,844,76620
train,1798,128,131072,1602,1602,132674
train,1799,189,193536,2793,2793,196329
train,1800,140,143360,1860,1860,145220
train,1801,175,179200,2655,2655,181855
train,1802,212,217088,2744,2744,219832
train,1803,187,191488,2713,2713,194201
train,1804,199,203776,2895,2895,206671
train,1805,125,128000,1735,1735,129735
train,1806,99,101376,1393,1393,102769
train,1807,143,146432,1941,1941,148373
train,1808,232,237568,3260,3260,240828
train,1809,56,57344,640,640,57984
train,1810,159,162816,2457,2457,165273
train,1811,113,115712,1453,1453,117165
train,1812,183,187392,2605,2605,189997
train,1813,110,112640,1472,1472,114112
train,1814,84,86016,1034,1034,87050
train,1815,115,117760,1595,1595,119355
train,1816,124,126976,1726,1726,128702
train,1817,96,98304,1160,1160,99464
train,1818,56,57344,646,646,57990
train,1819,112,114688,1452,1452,116140
train,1820,64,65536,600,600,66136
train,1821,189,193536,2735,2735,196271
train,1822,60,61440,736,736,62176
train,1823,134,137216,1804,1804,139020
train,1824,168,172032,2242,2242,174274
train,1825,150,153600,1992,1992,155592
train,1826,175,179200,2543,2543,181743
train,1827,146,149504,1980,1980,151484
train,1828,76,77824,900,900,78724
train,1829,170,174080,2462,2462,176542
train,1830,188,192512,2698,2698,195210
train,1831,151,154624,2219,2219,156843
train,1832,177,181248,2623,2623,183871
train,1833,113,115712,1491,1491,117203
train,1834,93,95232,1063,1063,96295
train,1835,169,173056,2601,2601,175657
train,1836,183,187392,2613,2613,190005
train,1837,180,184320,2562,2562,186882
train,1838,190,194560,2904,2904,197464
train,1839,179,183296,2683,2683,185979
train,1840,91,93184,1067,1067,94251
train,1841,128,131072,1650,1650,132722
train,1842,166,169984,2334,2334,172318
train,1843,188,192512,2544,2544,195056
train,1844,113,115712,1463,1463,117175
train,1845,132,135168,1894,1894,137062
train,1846,136,139264,1726,1726,140990
train,1847,137,140288,1827,1827,142115
train,1848,220,225280,3052,3052,228332
train,1849,199,203776,2721,2721,206497
train,1850,117,119808,1699,1699,121507
train,1851,142,145408,1904,1904,147312
train,1852,132,135168,1854,1854,137022
train,1853,136,139264,1974,1974,141238
train,1854,142,145408,1896,1896,147304
train,1855,129,132096,1793,1793,133889
train,1856,171,175104,2407,2407,177511
train,1857,72,73728,812,812,74540
train,1858,170,174080,2688,2688,176768
train,1859,145,148480,1793,1793,150273
train,1860,102,104448,1222,1222,105670
train,1861,166,169984,2440,2440,172424
train,1862,169,173056,2047,2047,175103
train,1863,154,157696,1860,1860,159556
train,1864,187,191488,2641,2641,194129
train,1865,128,131072,1472,1472,132544
train,1866,115,117760,1417,1417,119177
train,1867,196,200704,2710,2710,203414
train,1868,114,116736,1508,1508,118244
train,1869,181,185344,2391,2391,187735
train,1870,54,55296,608,608,55904
train,1871,125,128000,1609,1609,129609
train,1872,193,197632,2777,2777,200409
train,1873,173,177152,2887,2887,180039
train,1874,169,173056,2365,2365,175421
train,1875,191,195584,2751,2751,198335
train,1876,135,138240,1663,1663,139903
train,1877,127,130048,1599,1599,131647
train,1878,98,100352,1142,1142,101494
train,1879,37,37888,365,365,38253
train,1880,152,155648,2016,2016,157664
train,1881,98,100352,1124,1124,101476
train,1882,97,99328,1125,1125,100453
train,1883,117,119808,1365,1365,121173
train,1884,99,101376,1333,1333,102709
train,1885,76,77824,842,842,78666
train,1886,100,102400,1208,1208,103608
train,1887,109,111616,1259,1259,112875
train,1888,229,234496,3603,3603,238099
train,1889,63,64512,621,621,65133
train,1890,163,166912,2077,2077,168989
train,1891,108,110592,1230,1230,111822
train,1892,150,153600,2108,2108,155708
train,1893,141,144384,1735,1735,146119
train,1894,116,118784,1598,1598,120382
train,1895,101,103424,1189,1189,104613
train,1896,103,105472,1271,1271,106743
train,1897,208,212992,2826,2826,215818
train,1898,148,151552,2392,2392,153944
train,1899,165,168960,2467,2467,171427
train,1900,211,216064,3269,3269,219333
train,1901,155,158720,2079,2079,160799
train,1902,150,153600,1962,1962,155562
train,1903,137,140288,1913,1913,142201
train,1904,153,156672,2077,2077,158749
train,1905,123,125952,1467,1467,127419
train,1906,196,200704,2850,2850,203554
train,1907,194,198656,2822,2822,201478
train,1908,176,180224,2268,2268,182492
train,1909,162,165888,2172,2172,168060
train,1910,191,195584,2727,2727,198311
train,1911,117,119808,1715,1715,121523
train,1912,164,167936,2616,2616,170552
train,1913,202,206848,2732,2732,209580
train,1914,222,227328,3050,3050,230378
train,1915,225,230400,3265,3265,233665
train,1916,211,216064,2949,2949,219013
train,1917,181,185344,2805,2805,188149
train,1918,117,119808,1487,1487,121295
train,1919,70,71680,870,870,72550
train,1920,128,131072,1658,1658,132730
train,1921,144,147456,1980,1980,149436
train,1922,99,101376,1209,1209,102585
train,1923,199,203776,3051,3051,206827
train,1924,110,112640,1344,1344,113984
train,1925,116,118784,1470,1470,120254
train,1926,176,180224,2510,2510,182734
train,1927,216,221184,2752,2752,223936
train,1928,139,142336,2111,2111,144447
train,1929,168,172032,2484,2484,174516
train,1930,129,132096,1639,1639,133735
train,1931,111,113664,1485,1485,115149
train,1932,222,227328,3290,3290,230618
train,1933,130,133120,1838,1838,134958
train,1934,175,179200,2447,2447,181647
train,1935,73,74752,865,865,75617
train,1936,158,161792,2176,2176,163968
train,1937,125,128000,1695,1695,129695
train,1938,118,120832,1634,1634,122466
train,1939,98,100352,1066,1066,101418
train,1940,178,182272,2590,2590,184862
train,1941,100,102400,1140,1140,103540
train,1942,193,197632,2463,2463,200095
train,1943,227,232448,3255,3255,235703
train,1944,55,56320,583,583,56903
train,1945,136,139264,1802,1802,141066
train,1946,48,49152,486,486,49638
train,1947,71,72704,839,839,73543
train,1948,198,202752,2838,2838,205590
train,1949,173,177152,2645,2645,179797
train,1950,189,193536,2515,2515,196051
train,1951,71,72704,859,859,73563
train,1952,141,144384,1891,1891,146275
train,1953,165,168960,2263,2263,171223
train,1954,208,212992,3022,3022,216014
train,1955,50,51200,546,546,51746
train,1956,186,190464,2456,2456,192920
train,1957,67,68608,865,865,69473
train,1958,171,175104,2249,2249,177353
train,1959,146,149504,1784,1784,151288
train,1960,117,119808,1335,1335,121143
train,1961,191,195584,3021,3021,198605
train,1962,115,117760,1317,1317,119077
train,1963,128,131072,1536,1536,132608
train,1964,126,129024,1638,1638,130662
train,1965,110,112640,1356,1356,113996
train,1966,209,214016,2979,2979,216995
train,1967,315,322560,4563,4563,327123
train,1968,79,80896,1143,1143,82039
train,1969,115,117760,1665,1665,119425
train,1970,113,115712,1663,1663,117375
train,1971,108,110592,1538,1538,112130
train,1972,141,144384,2095,2095,146479
train,1973,62,63488,722,722,64210
train,1974,66,67584,756,756,68340
train,1975,88,90112,1100,1100,91212
train,1976,122,124928,1562,1562,126490
train,1977,71,72704,773,773,73477
train,1978,179,183296,2601,2601,185897
train,1979,191,195584,2809,2809,198393
train,1980,200,204800,2734,2734,207534
train,1981,162,165888,2090,2090,167978
train,1982,204,208896,3388,3388,212284
train,1983,90,92160,1110,1110,93270
train,1984,162,165888,2222,2222,168110
train,1985,231,236544,3069,3069,239613
train,1986,139,142336,2015,2015,144351
train,1987,124,126976,1504,1504,128480
train,1988,102,104448,1224,1224,105672
train,1989,85,87040,1077,1077,88117
train,1990,114,116736,1500,1500,118236
train,1991,78,79872,892,892,80764
train,1992,201,205824,2707,2707,208531
train,1993,107,109568,1287,1287,110855
train,1994,154,157696,2116,2116,159812
train,1995,127,130048,1655,1655,131703
train,1996,133,136192,1893,1893,138085
train,1997,101,103424,1213,1213,104637
train,1998,135,138240,1721,1721,139961
train,1999,197,201728,2805,2805,204533
train,2000,111,113664,1515,1515,115179
train,2001,110,112640,1410,1410,114050
train,2002,215,220160,3359,3359,223519
train,2003,125,128000,1725,1725,129725
train,2004,200,204800,2704,2704,207504
train,2005,133,136192,1687,1687,137879
train,2006,149,152576,1977,1977,154553
train,2007,105,107520,1301,1301,108821
train,2008,79,80896,831,831,81727
train,2009,176,180224,2840,2840,183064
train,2010,173,177152,2447,2447,179599
train,2011,170,174080,2464,2464,176544
train,2012,95,97280,1189,1189,98469
train,2013,191,195584,2671,2671,198255
train,2014,119,121856,1489,1489,123345
train,2015,90,92160,1138,1138,93298
train,2016,156,159744,2296,2296,162040
train,2017,53,54272,589,589,54861
train,2018,50,51200,522,522,51722
