[I 2024-11-28 06:10:16,182] A new study created in RDB with name: SST-2-GATv2-google-bert-bert-base-uncased-Grouped-Layer-wise_Aggregation
[I 2024-11-28 06:15:23,494] Trial 0 finished with value: 0.8956422018348624 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.4319459866925097, 'batch_size': 226, 'attention_heads': 11, 'hidden_dimension': 191, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5909729556485983, 'global_pooling': 'mean', 'learning_rate': 5.415244119402538e-05, 'weight_decay': 8.179499475211674e-06, 'beta_0': 0.8510059609290175, 'beta_1': 0.9881622148267181, 'epsilon': 1.4618962793704927e-07, 'balanced_loss': True, 'epochs': 94, 'early_stopping_patience': 15, 'plateau_patience': 17, 'plateau_divider': 9}. Best is trial 0 with value: 0.8956422018348624.
[I 2024-11-28 09:38:19,529] Trial 38 finished with value: 0.8956422018348624 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.7378267625855647, 'batch_size': 183, 'attention_heads': 12, 'hidden_dimension': 195, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5971446395815833, 'global_pooling': 'mean', 'learning_rate': 0.019813775951543672, 'weight_decay': 2.922231647212033e-06, 'beta_0': 0.8295860385259389, 'beta_1': 0.9934764990242595, 'epsilon': 1.3342299182085156e-06, 'balanced_loss': False, 'epochs': 83, 'early_stopping_patience': 13, 'plateau_patience': 23, 'plateau_divider': 5}. Best is trial 3 with value: 0.9059633027522935.
[I 2024-11-28 09:44:18,669] Trial 39 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.5945560994145578, 'batch_size': 199, 'attention_heads': 7, 'hidden_dimension': 245, 'number_of_hidden_layers': 4, 'dropout_rate': 0.34012594640619903, 'global_pooling': 'max', 'learning_rate': 0.0028287288397393973, 'weight_decay': 4.390449432912739e-06, 'beta_0': 0.8841584633957702, 'beta_1': 0.9825330952692296, 'epsilon': 5.1505554318695785e-05, 'balanced_loss': True, 'epochs': 142, 'early_stopping_patience': 20, 'plateau_patience': 16, 'plateau_divider': 7}. Best is trial 3 with value: 0.9059633027522935.
[I 2024-11-28 09:50:58,025] Trial 40 finished with value: 0.8899082568807339 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.6598918928742358, 'batch_size': 68, 'attention_heads': 15, 'hidden_dimension': 227, 'number_of_hidden_layers': 2, 'dropout_rate': 0.31913133942366034, 'global_pooling': 'mean', 'learning_rate': 0.00019207687313429214, 'weight_decay': 9.594867406848754e-06, 'beta_0': 0.8959596111694358, 'beta_1': 0.9800934368423001, 'epsilon': 4.3608824052324476e-07, 'balanced_loss': False, 'epochs': 169, 'early_stopping_patience': 22, 'plateau_patience': 12, 'plateau_divider': 8}. Best is trial 3 with value: 0.9059633027522935.
[I 2024-11-28 09:56:36,498] Trial 41 finished with value: 0.8944954128440367 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5191664955753384, 'batch_size': 175, 'attention_heads': 12, 'hidden_dimension': 246, 'number_of_hidden_layers': 2, 'dropout_rate': 0.35396106102363767, 'global_pooling': 'max', 'learning_rate': 0.0006239148670651008, 'weight_decay': 1.6222580190850364e-06, 'beta_0': 0.869431931729483, 'beta_1': 0.9802327260663276, 'epsilon': 7.25072796391297e-07, 'balanced_loss': False, 'epochs': 121, 'early_stopping_patience': 17, 'plateau_patience': 13, 'plateau_divider': 3}. Best is trial 3 with value: 0.9059633027522935.
[I 2024-11-28 10:01:48,133] Trial 42 finished with value: 0.8979357798165137 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5233849848861989, 'batch_size': 160, 'attention_heads': 11, 'hidden_dimension': 237, 'number_of_hidden_layers': 2, 'dropout_rate': 0.34190719801333225, 'global_pooling': 'max', 'learning_rate': 0.0014767280273633838, 'weight_decay': 1.3914349268240377e-06, 'beta_0': 0.8101916759323111, 'beta_1': 0.9816889610567568, 'epsilon': 7.973177568376002e-08, 'balanced_loss': False, 'epochs': 109, 'early_stopping_patience': 16, 'plateau_patience': 14, 'plateau_divider': 4}. Best is trial 3 with value: 0.9059633027522935.
[I 2024-11-28 10:06:37,177] Trial 43 finished with value: 0.8922018348623854 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4784777083685393, 'batch_size': 169, 'attention_heads': 13, 'hidden_dimension': 224, 'number_of_hidden_layers': 1, 'dropout_rate': 0.32033921600214854, 'global_pooling': 'max', 'learning_rate': 0.0007778284073933779, 'weight_decay': 1.0257792674387172e-06, 'beta_0': 0.8685318022819046, 'beta_1': 0.9832202256025928, 'epsilon': 2.0428790681017363e-07, 'balanced_loss': False, 'epochs': 128, 'early_stopping_patience': 18, 'plateau_patience': 11, 'plateau_divider': 3}. Best is trial 3 with value: 0.9059633027522935.
[I 2024-11-28 10:12:23,925] Trial 44 finished with value: 0.8910550458715596 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5628289278465413, 'batch_size': 207, 'attention_heads': 12, 'hidden_dimension': 256, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4778236091170747, 'global_pooling': 'max', 'learning_rate': 0.0004296661863676843, 'weight_decay': 1.0279012024674958e-06, 'beta_0': 0.8631450995813094, 'beta_1': 0.9816493801268248, 'epsilon': 8.058304946694864e-07, 'balanced_loss': False, 'epochs': 135, 'early_stopping_patience': 15, 'plateau_patience': 13, 'plateau_divider': 2}. Best is trial 3 with value: 0.9059633027522935.
[I 2024-11-28 10:18:45,471] Trial 45 finished with value: 0.8795871559633027 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.4239370131852216, 'batch_size': 185, 'attention_heads': 14, 'hidden_dimension': 185, 'number_of_hidden_layers': 3, 'dropout_rate': 0.30060407292544106, 'global_pooling': 'max', 'learning_rate': 0.005705753385505888, 'weight_decay': 2.266762102612098e-06, 'beta_0': 0.8797485787020614, 'beta_1': 0.9965845528057826, 'epsilon': 2.3224951934802736e-06, 'balanced_loss': False, 'epochs': 100, 'early_stopping_patience': 11, 'plateau_patience': 15, 'plateau_divider': 4}. Best is trial 3 with value: 0.9059633027522935.
[I 2024-11-28 10:24:35,505] Trial 46 finished with value: 0.9071100917431193 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5123841599688091, 'batch_size': 102, 'attention_heads': 10, 'hidden_dimension': 202, 'number_of_hidden_layers': 2, 'dropout_rate': 0.35530077388464465, 'global_pooling': 'max', 'learning_rate': 2.609267959666025e-05, 'weight_decay': 2.3810357312088687e-05, 'beta_0': 0.8502986878790944, 'beta_1': 0.9893653437398696, 'epsilon': 1.1691450743848945e-07, 'balanced_loss': False, 'epochs': 110, 'early_stopping_patience': 13, 'plateau_patience': 17, 'plateau_divider': 9}. Best is trial 46 with value: 0.9071100917431193.
[I 2024-11-28 10:30:26,987] Trial 47 finished with value: 0.8967889908256881 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.499434446133079, 'batch_size': 109, 'attention_heads': 7, 'hidden_dimension': 202, 'number_of_hidden_layers': 1, 'dropout_rate': 0.40515515613814423, 'global_pooling': 'max', 'learning_rate': 1.56433319669676e-05, 'weight_decay': 4.306141977466301e-05, 'beta_0': 0.8527041888360428, 'beta_1': 0.9916837611573983, 'epsilon': 1.0708025920984665e-07, 'balanced_loss': False, 'epochs': 113, 'early_stopping_patience': 13, 'plateau_patience': 17, 'plateau_divider': 10}. Best is trial 46 with value: 0.9071100917431193.
[I 2024-11-28 10:35:14,718] Trial 48 finished with value: 0.8600917431192661 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.46714617420242077, 'batch_size': 98, 'attention_heads': 11, 'hidden_dimension': 159, 'number_of_hidden_layers': 3, 'dropout_rate': 0.3783015899468716, 'global_pooling': 'sum', 'learning_rate': 5.0272222817377426e-05, 'weight_decay': 0.0006592148042010986, 'beta_0': 0.8467297944699719, 'beta_1': 0.9862066267162188, 'epsilon': 4.587224066330804e-08, 'balanced_loss': False, 'epochs': 148, 'early_stopping_patience': 12, 'plateau_patience': 18, 'plateau_divider': 9}. Best is trial 46 with value: 0.9071100917431193.
[I 2024-11-28 10:39:06,906] Trial 49 finished with value: 0.7431192660550459 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.608240989487005, 'batch_size': 76, 'attention_heads': 7, 'hidden_dimension': 181, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5484462197176722, 'global_pooling': 'max', 'learning_rate': 0.042186731110657585, 'weight_decay': 0.000261892945296699, 'beta_0': 0.8598227827708468, 'beta_1': 0.9890441981499078, 'epsilon': 3.75236851649786e-08, 'balanced_loss': True, 'epochs': 197, 'early_stopping_patience': 10, 'plateau_patience': 20, 'plateau_divider': 10}. Best is trial 46 with value: 0.9071100917431193.
[I 2024-11-28 10:45:45,295] Trial 50 finished with value: 0.8864678899082569 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.5683091839186803, 'batch_size': 124, 'attention_heads': 9, 'hidden_dimension': 170, 'number_of_hidden_layers': 4, 'dropout_rate': 0.3615365674321006, 'global_pooling': 'mean', 'learning_rate': 2.7938933960847434e-05, 'weight_decay': 9.958341570788733e-05, 'beta_0': 0.8324047289510754, 'beta_1': 0.9880075635797929, 'epsilon': 1.2297207994750714e-07, 'balanced_loss': False, 'epochs': 91, 'early_stopping_patience': 19, 'plateau_patience': 17, 'plateau_divider': 7}. Best is trial 46 with value: 0.9071100917431193.
[I 2024-11-28 10:51:01,334] Trial 51 finished with value: 0.9002293577981652 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5093573512371727, 'batch_size': 144, 'attention_heads': 13, 'hidden_dimension': 210, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3511164024805776, 'global_pooling': 'max', 'learning_rate': 0.002877609584766668, 'weight_decay': 2.5035331235817793e-05, 'beta_0': 0.8664311590813173, 'beta_1': 0.9896103922804899, 'epsilon': 5.157222785776877e-07, 'balanced_loss': False, 'epochs': 124, 'early_stopping_patience': 15, 'plateau_patience': 15, 'plateau_divider': 8}. Best is trial 46 with value: 0.9071100917431193.
[I 2024-11-28 10:54:42,241] Trial 52 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5296791588466881, 'batch_size': 143, 'attention_heads': 13, 'hidden_dimension': 216, 'number_of_hidden_layers': 0, 'dropout_rate': 0.327876483639013, 'global_pooling': 'max', 'learning_rate': 0.0034003689078651576, 'weight_decay': 2.3008458323984122e-05, 'beta_0': 0.8495693133913957, 'beta_1': 0.9902979132070372, 'epsilon': 2.29964471425385e-07, 'balanced_loss': False, 'epochs': 132, 'early_stopping_patience': 14, 'plateau_patience': 16, 'plateau_divider': 8}. Best is trial 46 with value: 0.9071100917431193.
[I 2024-11-28 10:58:54,868] Trial 53 finished with value: 0.838302752293578 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4931914386808998, 'batch_size': 100, 'attention_heads': 8, 'hidden_dimension': 206, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3107744930083329, 'global_pooling': 'max', 'learning_rate': 0.014131881770738665, 'weight_decay': 2.1645830802049485e-05, 'beta_0': 0.8412368952699413, 'beta_1': 0.9895068335524891, 'epsilon': 4.3859882146667506e-07, 'balanced_loss': False, 'epochs': 57, 'early_stopping_patience': 13, 'plateau_patience': 14, 'plateau_divider': 9}. Best is trial 46 with value: 0.9071100917431193.
[I 2024-11-28 11:06:28,415] Trial 54 finished with value: 0.8520642201834863 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4294144963267061, 'batch_size': 124, 'attention_heads': 15, 'hidden_dimension': 218, 'number_of_hidden_layers': 3, 'dropout_rate': 0.3497996831957084, 'global_pooling': 'max', 'learning_rate': 0.007225771565770261, 'weight_decay': 4.353231177198979e-05, 'beta_0': 0.8652511530106322, 'beta_1': 0.9930033555607524, 'epsilon': 1.3809789574258759e-06, 'balanced_loss': False, 'epochs': 110, 'early_stopping_patience': 15, 'plateau_patience': 15, 'plateau_divider': 9}. Best is trial 46 with value: 0.9071100917431193.
[I 2024-11-28 11:11:22,438] Trial 55 finished with value: 0.8887614678899083 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.46634415075279156, 'batch_size': 82, 'attention_heads': 10, 'hidden_dimension': 190, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4222649113019776, 'global_pooling': 'max', 'learning_rate': 0.004783578664869157, 'weight_decay': 0.00020709880863338474, 'beta_0': 0.8736951071680729, 'beta_1': 0.9914019445659857, 'epsilon': 5.24914063976136e-06, 'balanced_loss': False, 'epochs': 120, 'early_stopping_patience': 12, 'plateau_patience': 15, 'plateau_divider': 8}. Best is trial 46 with value: 0.9071100917431193.
[I 2024-11-28 11:15:18,758] Trial 56 finished with value: 0.9036697247706422 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5508368045049256, 'batch_size': 111, 'attention_heads': 14, 'hidden_dimension': 149, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3251314773763732, 'global_pooling': 'max', 'learning_rate': 0.002286339052871425, 'weight_decay': 7.026898334507292e-06, 'beta_0': 0.8554861078021385, 'beta_1': 0.989716856199762, 'epsilon': 5.416195427385804e-07, 'balanced_loss': False, 'epochs': 100, 'early_stopping_patience': 11, 'plateau_patience': 16, 'plateau_divider': 7}. Best is trial 46 with value: 0.9071100917431193.
[I 2024-11-28 11:19:05,181] Trial 57 finished with value: 0.8944954128440367 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5531205668761928, 'batch_size': 46, 'attention_heads': 14, 'hidden_dimension': 144, 'number_of_hidden_layers': 1, 'dropout_rate': 0.32616085201583345, 'global_pooling': 'max', 'learning_rate': 0.0020171429040877695, 'weight_decay': 7.6147682751578e-06, 'beta_0': 0.8555844851721233, 'beta_1': 0.9874611803091822, 'epsilon': 3.124362630107321e-06, 'balanced_loss': False, 'epochs': 79, 'early_stopping_patience': 10, 'plateau_patience': 19, 'plateau_divider': 7}. Best is trial 46 with value: 0.9071100917431193.
[I 2024-11-28 11:22:58,097] Trial 58 finished with value: 0.8795871559633027 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.658867175407466, 'batch_size': 108, 'attention_heads': 16, 'hidden_dimension': 153, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3083148343804426, 'global_pooling': 'sum', 'learning_rate': 0.001001788399508792, 'weight_decay': 1.166848044703552e-05, 'beta_0': 0.8383399370261002, 'beta_1': 0.9839903330606464, 'epsilon': 2.1411856233843953e-08, 'balanced_loss': False, 'epochs': 97, 'early_stopping_patience': 11, 'plateau_patience': 16, 'plateau_divider': 6}. Best is trial 46 with value: 0.9071100917431193.
[I 2024-11-28 11:26:38,523] Trial 59 finished with value: 0.8910550458715596 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9029975246580153, 'batch_size': 90, 'attention_heads': 14, 'hidden_dimension': 129, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3692224915998823, 'global_pooling': 'mean', 'learning_rate': 0.00026721272500553636, 'weight_decay': 8.258779007353554e-05, 'beta_0': 0.8461558955944887, 'beta_1': 0.9855624776697458, 'epsilon': 3.370664238579049e-07, 'balanced_loss': False, 'epochs': 71, 'early_stopping_patience': 20, 'plateau_patience': 17, 'plateau_divider': 7}. Best is trial 46 with value: 0.9071100917431193.
[I 2024-11-28 11:36:41,220] Trial 60 finished with value: 0.8944954128440367 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.5948864130438397, 'batch_size': 115, 'attention_heads': 16, 'hidden_dimension': 171, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4942802688567126, 'global_pooling': 'max', 'learning_rate': 1.1276899129937049e-05, 'weight_decay': 3.423885239500189e-06, 'beta_0': 0.8598119123376078, 'beta_1': 0.9867786247609023, 'epsilon': 1.514961217526448e-06, 'balanced_loss': True, 'epochs': 140, 'early_stopping_patience': 21, 'plateau_patience': 18, 'plateau_divider': 6}. Best is trial 46 with value: 0.9071100917431193.
[I 2024-11-28 11:40:10,445] Trial 61 finished with value: 0.8887614678899083 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5118862469069725, 'batch_size': 137, 'attention_heads': 13, 'hidden_dimension': 37, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3387339987853622, 'global_pooling': 'max', 'learning_rate': 0.002594574750292373, 'weight_decay': 2.440923332055985e-05, 'beta_0': 0.8525548637493231, 'beta_1': 0.989682946880942, 'epsilon': 9.994904730212724e-07, 'balanced_loss': False, 'epochs': 105, 'early_stopping_patience': 12, 'plateau_patience': 15, 'plateau_divider': 8}. Best is trial 46 with value: 0.9071100917431193.
[I 2024-11-28 11:45:08,711] Trial 62 finished with value: 0.9013761467889908 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4571273988720294, 'batch_size': 246, 'attention_heads': 13, 'hidden_dimension': 179, 'number_of_hidden_layers': 2, 'dropout_rate': 0.35713999300579685, 'global_pooling': 'max', 'learning_rate': 0.0015107143951700493, 'weight_decay': 3.0426310356640787e-05, 'beta_0': 0.8665495225351195, 'beta_1': 0.99083493111268, 'epsilon': 5.667376168163346e-07, 'balanced_loss': False, 'epochs': 115, 'early_stopping_patience': 14, 'plateau_patience': 16, 'plateau_divider': 8}. Best is trial 46 with value: 0.9071100917431193.
[I 2024-11-28 11:53:05,078] Trial 63 finished with value: 0.8910550458715596 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4532193447034673, 'batch_size': 247, 'attention_heads': 15, 'hidden_dimension': 155, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5792819587223381, 'global_pooling': 'max', 'learning_rate': 7.919688471589002e-05, 'weight_decay': 3.9551362796303316e-05, 'beta_0': 0.8857494891152051, 'beta_1': 0.9923322486326249, 'epsilon': 2.7674036637934395e-07, 'balanced_loss': False, 'epochs': 116, 'early_stopping_patience': 11, 'plateau_patience': 16, 'plateau_divider': 8}. Best is trial 46 with value: 0.9071100917431193.
[I 2024-11-28 11:58:25,110] Trial 64 finished with value: 0.9048165137614679 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4857615588892972, 'batch_size': 233, 'attention_heads': 14, 'hidden_dimension': 166, 'number_of_hidden_layers': 2, 'dropout_rate': 0.31843197430770176, 'global_pooling': 'max', 'learning_rate': 0.0015387908033296328, 'weight_decay': 3.080735639854049e-05, 'beta_0': 0.8566801399969509, 'beta_1': 0.9905840370145221, 'epsilon': 5.72144251587591e-07, 'balanced_loss': False, 'epochs': 115, 'early_stopping_patience': 18, 'plateau_patience': 17, 'plateau_divider': 9}. Best is trial 46 with value: 0.9071100917431193.
[I 2024-11-28 12:03:00,108] Trial 65 finished with value: 0.8956422018348624 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5750213352989361, 'batch_size': 233, 'attention_heads': 11, 'hidden_dimension': 165, 'number_of_hidden_layers': 2, 'dropout_rate': 0.31596684662446856, 'global_pooling': 'max', 'learning_rate': 0.0014048255337960169, 'weight_decay': 5.175252015713038e-05, 'beta_0': 0.8575102954045667, 'beta_1': 0.9900566823424387, 'epsilon': 5.537036734909175e-07, 'balanced_loss': False, 'epochs': 114, 'early_stopping_patience': 18, 'plateau_patience': 17, 'plateau_divider': 9}. Best is trial 46 with value: 0.9071100917431193.
[I 2024-11-28 12:08:48,999] Trial 66 finished with value: 0.8922018348623854 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.48550945222734476, 'batch_size': 244, 'attention_heads': 14, 'hidden_dimension': 181, 'number_of_hidden_layers': 2, 'dropout_rate': 0.46244905457200436, 'global_pooling': 'max', 'learning_rate': 0.001673759182833474, 'weight_decay': 3.133685598416912e-05, 'beta_0': 0.8610656172541103, 'beta_1': 0.9907155008330777, 'epsilon': 8.941351938069135e-07, 'balanced_loss': False, 'epochs': 107, 'early_stopping_patience': 19, 'plateau_patience': 16, 'plateau_divider': 5}. Best is trial 46 with value: 0.9071100917431193.
[I 2024-11-28 12:14:00,877] Trial 67 finished with value: 0.9002293577981652 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5398339092177968, 'batch_size': 218, 'attention_heads': 14, 'hidden_dimension': 136, 'number_of_hidden_layers': 3, 'dropout_rate': 0.333043693412083, 'global_pooling': 'max', 'learning_rate': 0.0009482488410348999, 'weight_decay': 1.3590196932870138e-05, 'beta_0': 0.8509837382984347, 'beta_1': 0.9917114454779138, 'epsilon': 1.4657573053382875e-07, 'balanced_loss': False, 'epochs': 124, 'early_stopping_patience': 18, 'plateau_patience': 14, 'plateau_divider': 9}. Best is trial 46 with value: 0.9071100917431193.
[I 2024-11-28 12:18:15,130] Trial 68 finished with value: 0.8956422018348624 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.4574074890177767, 'batch_size': 99, 'attention_heads': 12, 'hidden_dimension': 117, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3236314740820574, 'global_pooling': 'max', 'learning_rate': 0.003891507237139411, 'weight_decay': 0.00014839003847127812, 'beta_0': 0.8546993362688802, 'beta_1': 0.9889806797387554, 'epsilon': 5.440545537207599e-07, 'balanced_loss': False, 'epochs': 92, 'early_stopping_patience': 14, 'plateau_patience': 18, 'plateau_divider': 10}. Best is trial 46 with value: 0.9071100917431193.
[I 2024-11-28 12:23:19,265] Trial 69 finished with value: 0.9036697247706422 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4186034006998564, 'batch_size': 225, 'attention_heads': 13, 'hidden_dimension': 150, 'number_of_hidden_layers': 2, 'dropout_rate': 0.35874694707457905, 'global_pooling': 'max', 'learning_rate': 0.002200340248556819, 'weight_decay': 1.848157246233534e-05, 'beta_0': 0.8725342727579419, 'beta_1': 0.9927874333788194, 'epsilon': 2.0513208728791135e-06, 'balanced_loss': False, 'epochs': 98, 'early_stopping_patience': 20, 'plateau_patience': 19, 'plateau_divider': 6}. Best is trial 46 with value: 0.9071100917431193.
[I 2024-11-28 12:28:36,722] Trial 70 finished with value: 0.893348623853211 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4264475769760564, 'batch_size': 228, 'attention_heads': 10, 'hidden_dimension': 148, 'number_of_hidden_layers': 3, 'dropout_rate': 0.38378808740869436, 'global_pooling': 'max', 'learning_rate': 0.002307812621183202, 'weight_decay': 6.306339606313882e-06, 'beta_0': 0.8719281558259259, 'beta_1': 0.9953779939091384, 'epsilon': 1.7338922535304546e-06, 'balanced_loss': False, 'epochs': 87, 'early_stopping_patience': 21, 'plateau_patience': 19, 'plateau_divider': 6}. Best is trial 46 with value: 0.9071100917431193.
[I 2024-11-28 12:33:58,367] Trial 71 finished with value: 0.8979357798165137 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4849588888371243, 'batch_size': 225, 'attention_heads': 13, 'hidden_dimension': 167, 'number_of_hidden_layers': 2, 'dropout_rate': 0.35991265481882284, 'global_pooling': 'max', 'learning_rate': 0.0012624924205270126, 'weight_decay': 3.06610040618627e-05, 'beta_0': 0.8783913299603121, 'beta_1': 0.992723666822601, 'epsilon': 1.0911376902163347e-06, 'balanced_loss': False, 'epochs': 100, 'early_stopping_patience': 20, 'plateau_patience': 20, 'plateau_divider': 5}. Best is trial 46 with value: 0.9071100917431193.
[I 2024-11-28 12:39:30,204] Trial 72 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.43949030429935204, 'batch_size': 239, 'attention_heads': 13, 'hidden_dimension': 148, 'number_of_hidden_layers': 2, 'dropout_rate': 0.34473391771886075, 'global_pooling': 'max', 'learning_rate': 0.0033693156200429518, 'weight_decay': 1.761054834302555e-05, 'beta_0': 0.8636503976367207, 'beta_1': 0.9912885963732442, 'epsilon': 2.3640419564428207e-06, 'balanced_loss': False, 'epochs': 111, 'early_stopping_patience': 22, 'plateau_patience': 17, 'plateau_divider': 6}. Best is trial 46 with value: 0.9071100917431193.
[I 2024-11-28 12:44:40,082] Trial 73 finished with value: 0.908256880733945 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.411077003160766, 'batch_size': 213, 'attention_heads': 12, 'hidden_dimension': 176, 'number_of_hidden_layers': 2, 'dropout_rate': 0.33375762103254514, 'global_pooling': 'max', 'learning_rate': 0.0008792406387811108, 'weight_decay': 7.482469408453885e-05, 'beta_0': 0.8438875612230895, 'beta_1': 0.9906766642738268, 'epsilon': 3.646141732558087e-07, 'balanced_loss': False, 'epochs': 118, 'early_stopping_patience': 17, 'plateau_patience': 16, 'plateau_divider': 6}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 12:50:01,608] Trial 74 finished with value: 0.8956422018348624 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4136604346580434, 'batch_size': 202, 'attention_heads': 12, 'hidden_dimension': 195, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3338739474904727, 'global_pooling': 'max', 'learning_rate': 0.007085946286195698, 'weight_decay': 6.772369936449519e-05, 'beta_0': 0.842698401808932, 'beta_1': 0.9941304524435922, 'epsilon': 2.4340706183310424e-07, 'balanced_loss': False, 'epochs': 98, 'early_stopping_patience': 17, 'plateau_patience': 18, 'plateau_divider': 5}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 12:54:37,292] Trial 75 finished with value: 0.8956422018348624 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5346186875785572, 'batch_size': 214, 'attention_heads': 11, 'hidden_dimension': 160, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3081380071839928, 'global_pooling': 'max', 'learning_rate': 0.0055273992187723645, 'weight_decay': 0.000430576824603593, 'beta_0': 0.8361355861066689, 'beta_1': 0.993523070903772, 'epsilon': 1.7892156900135651e-07, 'balanced_loss': False, 'epochs': 119, 'early_stopping_patience': 19, 'plateau_patience': 16, 'plateau_divider': 6}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 12:59:44,808] Trial 76 finished with value: 0.8967889908256881 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.40097404653760577, 'batch_size': 220, 'attention_heads': 14, 'hidden_dimension': 125, 'number_of_hidden_layers': 2, 'dropout_rate': 0.31549323329038315, 'global_pooling': 'max', 'learning_rate': 0.0020920463981513493, 'weight_decay': 5.2218908709254945e-05, 'beta_0': 0.8466730859575111, 'beta_1': 0.9879685467053728, 'epsilon': 3.857742860077259e-07, 'balanced_loss': False, 'epochs': 130, 'early_stopping_patience': 20, 'plateau_patience': 17, 'plateau_divider': 6}. Best is trial 73 with value: 0.908256880733945.
