[I 2025-03-27 16:44:57,528] A new study created in RDB with name: Ohsumed-GATv2-google-bert-bert-base-uncased-Grouped-No_Aggregation-No_Ablation-1.0-0.5
Token indices sequence length is longer than the specified maximum sequence length for this model (611 > 512). Running this sequence through the model will result in indexing errors
[I 2025-03-27 16:58:09,392] Trial 0 finished with value: 0.02088206824231669 and parameters: {'left_stride': 32, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.860845406169478, 'batch_size': 82, 'attention_heads': 9, 'hidden_dimension': 97, 'number_of_hidden_layers': 3, 'dropout_rate': 0.34184815819561254, 'global_pooling': 'max', 'learning_rate': 0.013826232179369865, 'weight_decay': 3.972110727381911e-06, 'beta_0': 0.849951952030185, 'beta_1': 0.9912118037965686, 'epsilon': 1.5339162591163588e-08, 'balanced_loss': True, 'epochs': 59, 'early_stopping_patience': 25, 'plateau_patience': 25, 'plateau_divider': 9}. Best is trial 0 with value: 0.02088206824231669.
[I 2025-03-28 00:19:26,491] Trial 36 finished with value: 0.4220108119410012 and parameters: {'left_stride': 64, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.838929778355854, 'batch_size': 53, 'attention_heads': 11, 'hidden_dimension': 57, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3329319273877388, 'global_pooling': 'max', 'learning_rate': 2.1274553478469355e-05, 'weight_decay': 3.4474085777009163e-06, 'beta_0': 0.8707997466384798, 'beta_1': 0.9903726393855897, 'epsilon': 4.568227350368748e-06, 'balanced_loss': True, 'epochs': 185, 'early_stopping_patience': 16, 'plateau_patience': 23, 'plateau_divider': 3}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 00:39:47,184] Trial 37 finished with value: 0.48863166594438256 and parameters: {'left_stride': 128, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8010611418161644, 'batch_size': 40, 'attention_heads': 9, 'hidden_dimension': 155, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3674020027565942, 'global_pooling': 'max', 'learning_rate': 4.738300904506991e-05, 'weight_decay': 2.311534192259563e-06, 'beta_0': 0.8806994159111353, 'beta_1': 0.9862252794144494, 'epsilon': 2.0274211334892555e-05, 'balanced_loss': True, 'epochs': 161, 'early_stopping_patience': 13, 'plateau_patience': 21, 'plateau_divider': 8}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 00:54:56,550] Trial 38 finished with value: 0.3716595419460654 and parameters: {'left_stride': 128, 'right_stride': 64, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.8740645009607513, 'batch_size': 45, 'attention_heads': 13, 'hidden_dimension': 100, 'number_of_hidden_layers': 3, 'dropout_rate': 0.4302018888520106, 'global_pooling': 'max', 'learning_rate': 0.0001179570300116897, 'weight_decay': 6.237382381727255e-06, 'beta_0': 0.8404920839550495, 'beta_1': 0.9835338616624417, 'epsilon': 9.912956835203336e-05, 'balanced_loss': True, 'epochs': 148, 'early_stopping_patience': 11, 'plateau_patience': 15, 'plateau_divider': 6}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 01:05:26,335] Trial 39 finished with value: 0.4940585147475498 and parameters: {'left_stride': 64, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8168133967226183, 'batch_size': 109, 'attention_heads': 6, 'hidden_dimension': 188, 'number_of_hidden_layers': 0, 'dropout_rate': 0.4035504331009845, 'global_pooling': 'max', 'learning_rate': 0.00047027304988416006, 'weight_decay': 1.558835358837582e-06, 'beta_0': 0.8664697896777064, 'beta_1': 0.9897148908098933, 'epsilon': 2.0225768127729583e-06, 'balanced_loss': True, 'epochs': 117, 'early_stopping_patience': 15, 'plateau_patience': 24, 'plateau_divider': 5}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 01:15:51,561] Trial 40 finished with value: 0.29183643058105146 and parameters: {'left_stride': 64, 'right_stride': 0, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.8482825894735092, 'batch_size': 115, 'attention_heads': 6, 'hidden_dimension': 192, 'number_of_hidden_layers': 0, 'dropout_rate': 0.4705469158913482, 'global_pooling': 'sum', 'learning_rate': 0.00040661453859248015, 'weight_decay': 1.0005072453856697e-06, 'beta_0': 0.88684491520369, 'beta_1': 0.9890555000999817, 'epsilon': 2.0839078072540376e-06, 'balanced_loss': True, 'epochs': 117, 'early_stopping_patience': 17, 'plateau_patience': 18, 'plateau_divider': 3}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 01:27:22,581] Trial 41 finished with value: 0.5117439742728882 and parameters: {'left_stride': 64, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8164931876161902, 'batch_size': 111, 'attention_heads': 5, 'hidden_dimension': 125, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3899447655178626, 'global_pooling': 'max', 'learning_rate': 0.0002152251603832346, 'weight_decay': 1.5964435396385376e-06, 'beta_0': 0.8687980879790074, 'beta_1': 0.990211926261262, 'epsilon': 4.770197984158933e-05, 'balanced_loss': True, 'epochs': 132, 'early_stopping_patience': 15, 'plateau_patience': 24, 'plateau_divider': 5}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 01:38:16,315] Trial 42 finished with value: 0.46784440278541795 and parameters: {'left_stride': 64, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8131426505104367, 'batch_size': 110, 'attention_heads': 5, 'hidden_dimension': 148, 'number_of_hidden_layers': 0, 'dropout_rate': 0.40121157579052785, 'global_pooling': 'max', 'learning_rate': 0.0002099443916885635, 'weight_decay': 1.55085289060019e-06, 'beta_0': 0.8665683529929269, 'beta_1': 0.9918158942398478, 'epsilon': 1.0781196442646923e-06, 'balanced_loss': True, 'epochs': 133, 'early_stopping_patience': 15, 'plateau_patience': 24, 'plateau_divider': 4}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 01:48:39,753] Trial 43 finished with value: 0.4917253224602662 and parameters: {'left_stride': 64, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8346336985044599, 'batch_size': 106, 'attention_heads': 5, 'hidden_dimension': 232, 'number_of_hidden_layers': 0, 'dropout_rate': 0.31155484655963567, 'global_pooling': 'max', 'learning_rate': 0.0005866471342387681, 'weight_decay': 1.3816120486751584e-06, 'beta_0': 0.8736849117059178, 'beta_1': 0.9899762762212524, 'epsilon': 5.4077699492648344e-05, 'balanced_loss': True, 'epochs': 135, 'early_stopping_patience': 15, 'plateau_patience': 25, 'plateau_divider': 5}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 01:59:51,450] Trial 44 finished with value: 0.4736202586402931 and parameters: {'left_stride': 64, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8087663551861151, 'batch_size': 128, 'attention_heads': 6, 'hidden_dimension': 207, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3724149674215482, 'global_pooling': 'max', 'learning_rate': 0.0002940861531283273, 'weight_decay': 2.329646835384819e-06, 'beta_0': 0.8559492686173795, 'beta_1': 0.9909075421521386, 'epsilon': 5.054728756939611e-07, 'balanced_loss': True, 'epochs': 122, 'early_stopping_patience': 14, 'plateau_patience': 22, 'plateau_divider': 7}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 02:09:16,321] Trial 45 finished with value: 0.4836869688229493 and parameters: {'left_stride': 256, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8191778174681905, 'batch_size': 94, 'attention_heads': 7, 'hidden_dimension': 138, 'number_of_hidden_layers': 0, 'dropout_rate': 0.35378488715470624, 'global_pooling': 'max', 'learning_rate': 0.001856343904101719, 'weight_decay': 2.227830927299519e-06, 'beta_0': 0.8485400715445648, 'beta_1': 0.9919777616414949, 'epsilon': 1.443170153052742e-07, 'balanced_loss': True, 'epochs': 150, 'early_stopping_patience': 17, 'plateau_patience': 23, 'plateau_divider': 6}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 02:20:28,935] Trial 46 finished with value: 0.4924554560099198 and parameters: {'left_stride': 64, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.879497330387553, 'batch_size': 84, 'attention_heads': 6, 'hidden_dimension': 131, 'number_of_hidden_layers': 0, 'dropout_rate': 0.4262159887822527, 'global_pooling': 'max', 'learning_rate': 0.00015401762110668271, 'weight_decay': 7.756052749752958e-05, 'beta_0': 0.8686624138992224, 'beta_1': 0.9934412339418662, 'epsilon': 5.723610071328852e-06, 'balanced_loss': True, 'epochs': 104, 'early_stopping_patience': 16, 'plateau_patience': 24, 'plateau_divider': 5}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 02:33:37,159] Trial 47 finished with value: 0.39751944080185914 and parameters: {'left_stride': 64, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8466846475690832, 'batch_size': 122, 'attention_heads': 4, 'hidden_dimension': 191, 'number_of_hidden_layers': 3, 'dropout_rate': 0.5399329218816047, 'global_pooling': 'sum', 'learning_rate': 0.0005607712193440188, 'weight_decay': 1.551325683367041e-06, 'beta_0': 0.8806092937767112, 'beta_1': 0.9889884858993756, 'epsilon': 2.276495620192823e-06, 'balanced_loss': True, 'epochs': 126, 'early_stopping_patience': 13, 'plateau_patience': 20, 'plateau_divider': 4}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 02:43:41,490] Trial 48 finished with value: 0.4645231141734537 and parameters: {'left_stride': 256, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8639610358314721, 'batch_size': 105, 'attention_heads': 5, 'hidden_dimension': 91, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4526369489599726, 'global_pooling': 'max', 'learning_rate': 0.00577369155520549, 'weight_decay': 1.0070790148286218e-06, 'beta_0': 0.8343694544077359, 'beta_1': 0.9901608919808907, 'epsilon': 1.4407907313466982e-06, 'balanced_loss': True, 'epochs': 135, 'early_stopping_patience': 19, 'plateau_patience': 25, 'plateau_divider': 7}. Best is trial 25 with value: 0.5211843445583384.
CUDA out of memory. Tried to allocate 2.36 GiB. GPU 0 has a total capacity of 44.56 GiB of which 1.60 GiB is free. Including non-PyTorch memory, this process has 42.95 GiB memory in use. Of the allocated memory 39.69 GiB is allocated by PyTorch, and 2.11 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
[I 2025-03-28 02:51:31,975] Trial 49 finished with value: -1.0 and parameters: {'left_stride': 32, 'right_stride': 0, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.807557057670487, 'batch_size': 116, 'attention_heads': 7, 'hidden_dimension': 184, 'number_of_hidden_layers': 1, 'dropout_rate': 0.40368430163915786, 'global_pooling': 'max', 'learning_rate': 0.0008331865361608787, 'weight_decay': 1.5038590752104657e-05, 'beta_0': 0.8298514185378828, 'beta_1': 0.986908197900514, 'epsilon': 2.247505027830618e-05, 'balanced_loss': False, 'epochs': 65, 'early_stopping_patience': 18, 'plateau_patience': 22, 'plateau_divider': 9}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 03:02:10,317] Trial 50 finished with value: 0.44489851710148126 and parameters: {'left_stride': 64, 'right_stride': 32, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.9075322621014161, 'batch_size': 90, 'attention_heads': 8, 'hidden_dimension': 154, 'number_of_hidden_layers': 0, 'dropout_rate': 0.34463265977092045, 'global_pooling': 'mean', 'learning_rate': 0.0001991608504239642, 'weight_decay': 0.0008376028642850983, 'beta_0': 0.8873110029125532, 'beta_1': 0.9813864911517354, 'epsilon': 2.096250610248489e-08, 'balanced_loss': True, 'epochs': 100, 'early_stopping_patience': 15, 'plateau_patience': 21, 'plateau_divider': 5}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 03:17:31,791] Trial 51 finished with value: 0.4960684432104867 and parameters: {'left_stride': 128, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8274305991000771, 'batch_size': 73, 'attention_heads': 11, 'hidden_dimension': 110, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3936116050993254, 'global_pooling': 'max', 'learning_rate': 8.058403750217443e-05, 'weight_decay': 3.5859636013739384e-06, 'beta_0': 0.8611784276169508, 'beta_1': 0.9880945352865126, 'epsilon': 4.476062441461921e-05, 'balanced_loss': True, 'epochs': 145, 'early_stopping_patience': 11, 'plateau_patience': 24, 'plateau_divider': 5}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 03:35:04,665] Trial 52 finished with value: 0.5013990861284519 and parameters: {'left_stride': 128, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.833447936743136, 'batch_size': 73, 'attention_heads': 13, 'hidden_dimension': 108, 'number_of_hidden_layers': 1, 'dropout_rate': 0.38185266278646046, 'global_pooling': 'max', 'learning_rate': 5.225857406769817e-05, 'weight_decay': 3.2383790104643317e-06, 'beta_0': 0.8598979391052906, 'beta_1': 0.9884438978979118, 'epsilon': 4.953018324263438e-05, 'balanced_loss': True, 'epochs': 116, 'early_stopping_patience': 10, 'plateau_patience': 23, 'plateau_divider': 6}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 03:55:18,386] Trial 53 finished with value: 0.46185556446970566 and parameters: {'left_stride': 128, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8304115433397635, 'batch_size': 76, 'attention_heads': 14, 'hidden_dimension': 107, 'number_of_hidden_layers': 2, 'dropout_rate': 0.38443022086970186, 'global_pooling': 'max', 'learning_rate': 5.525917098381713e-05, 'weight_decay': 6.5887571546654195e-06, 'beta_0': 0.8511478496699979, 'beta_1': 0.9857766753798276, 'epsilon': 5.819436698413972e-05, 'balanced_loss': True, 'epochs': 147, 'early_stopping_patience': 10, 'plateau_patience': 23, 'plateau_divider': 6}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 04:19:17,952] Trial 54 finished with value: 0.49166266009534054 and parameters: {'left_stride': 128, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8569748700812788, 'batch_size': 73, 'attention_heads': 13, 'hidden_dimension': 112, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3740834794478813, 'global_pooling': 'max', 'learning_rate': 3.012102392691509e-05, 'weight_decay': 3.1850319363257776e-06, 'beta_0': 0.8589419875368776, 'beta_1': 0.9883159138301014, 'epsilon': 3.8192897681918955e-05, 'balanced_loss': True, 'epochs': 137, 'early_stopping_patience': 11, 'plateau_patience': 25, 'plateau_divider': 7}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 04:31:29,157] Trial 55 finished with value: 0.24367012707651556 and parameters: {'left_stride': 128, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8441314342119592, 'batch_size': 63, 'attention_heads': 12, 'hidden_dimension': 32, 'number_of_hidden_layers': 2, 'dropout_rate': 0.31991026902603215, 'global_pooling': 'sum', 'learning_rate': 1.6577782608426066e-05, 'weight_decay': 0.00018517868757974396, 'beta_0': 0.8444694420261084, 'beta_1': 0.9922147940074804, 'epsilon': 6.887142729232342e-05, 'balanced_loss': True, 'epochs': 162, 'early_stopping_patience': 10, 'plateau_patience': 22, 'plateau_divider': 6}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 04:44:40,695] Trial 56 finished with value: 0.4720992854168199 and parameters: {'left_stride': 128, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8356362348185038, 'batch_size': 71, 'attention_heads': 16, 'hidden_dimension': 93, 'number_of_hidden_layers': 1, 'dropout_rate': 0.41690487123398406, 'global_pooling': 'mean', 'learning_rate': 0.0001368167151553295, 'weight_decay': 4.00133231350093e-06, 'beta_0': 0.8622267931471764, 'beta_1': 0.9906298932899726, 'epsilon': 4.183113375394937e-05, 'balanced_loss': False, 'epochs': 112, 'early_stopping_patience': 11, 'plateau_patience': 23, 'plateau_divider': 6}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 05:01:50,011] Trial 57 finished with value: 0.4793329235140325 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8687375166668955, 'batch_size': 81, 'attention_heads': 15, 'hidden_dimension': 127, 'number_of_hidden_layers': 2, 'dropout_rate': 0.485658194964335, 'global_pooling': 'max', 'learning_rate': 0.000108001609400907, 'weight_decay': 2.5179784455871444e-05, 'beta_0': 0.8525917071974152, 'beta_1': 0.9886629174664588, 'epsilon': 2.260567918608269e-05, 'balanced_loss': True, 'epochs': 154, 'early_stopping_patience': 10, 'plateau_patience': 23, 'plateau_divider': 4}. Best is trial 25 with value: 0.5211843445583384.
The selected strides are greater or equal to the total chunk size.
[I 2025-03-28 05:01:51,793] Trial 58 finished with value: -1.0 and parameters: {'left_stride': 256, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9971344200736237, 'batch_size': 36, 'attention_heads': 12, 'hidden_dimension': 70, 'number_of_hidden_layers': 3, 'dropout_rate': 0.35466208050403086, 'global_pooling': 'mean', 'learning_rate': 3.1598028401881526e-05, 'weight_decay': 5.266651256535449e-06, 'beta_0': 0.8015352068656019, 'beta_1': 0.9874741728691676, 'epsilon': 1.1786881447911722e-05, 'balanced_loss': True, 'epochs': 130, 'early_stopping_patience': 13, 'plateau_patience': 24, 'plateau_divider': 3}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 05:13:08,707] Trial 59 finished with value: 0.031871405926881764 and parameters: {'left_stride': 128, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8243196330608205, 'batch_size': 54, 'attention_heads': 14, 'hidden_dimension': 143, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4420340581071876, 'global_pooling': 'mean', 'learning_rate': 0.018070731438856878, 'weight_decay': 2.0108148877698307e-06, 'beta_0': 0.8695556901779049, 'beta_1': 0.9933920146548081, 'epsilon': 8.145854592700208e-05, 'balanced_loss': True, 'epochs': 175, 'early_stopping_patience': 11, 'plateau_patience': 25, 'plateau_divider': 5}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 05:36:32,138] Trial 60 finished with value: 0.47417171053864665 and parameters: {'left_stride': 32, 'right_stride': 256, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.8064737763341921, 'batch_size': 48, 'attention_heads': 15, 'hidden_dimension': 114, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4622314920800893, 'global_pooling': 'max', 'learning_rate': 9.08747086687937e-05, 'weight_decay': 1.1682322971089806e-05, 'beta_0': 0.8373863949995907, 'beta_1': 0.9894124093324411, 'epsilon': 4.8834812193132275e-05, 'balanced_loss': True, 'epochs': 144, 'early_stopping_patience': 19, 'plateau_patience': 20, 'plateau_divider': 7}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 05:45:52,042] Trial 61 finished with value: 0.4846130882526817 and parameters: {'left_stride': 64, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8178375224575644, 'batch_size': 97, 'attention_heads': 4, 'hidden_dimension': 104, 'number_of_hidden_layers': 0, 'dropout_rate': 0.40238515439684913, 'global_pooling': 'max', 'learning_rate': 0.0004480426175930083, 'weight_decay': 1.4254906468704378e-06, 'beta_0': 0.8663026409638522, 'beta_1': 0.9915505840588794, 'epsilon': 6.745897151320343e-07, 'balanced_loss': True, 'epochs': 116, 'early_stopping_patience': 16, 'plateau_patience': 24, 'plateau_divider': 5}. Best is trial 25 with value: 0.5211843445583384.
CUDA out of memory. Tried to allocate 2.09 GiB. GPU 0 has a total capacity of 44.56 GiB of which 1.66 GiB is free. Including non-PyTorch memory, this process has 42.89 GiB memory in use. Of the allocated memory 39.49 GiB is allocated by PyTorch, and 2.25 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
[I 2025-03-28 05:53:45,202] Trial 62 finished with value: -1.0 and parameters: {'left_stride': 64, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8134427859145559, 'batch_size': 111, 'attention_heads': 11, 'hidden_dimension': 133, 'number_of_hidden_layers': 4, 'dropout_rate': 0.3813098221171465, 'global_pooling': 'max', 'learning_rate': 0.0018333353081030257, 'weight_decay': 2.7595895499027786e-06, 'beta_0': 0.8772745399675999, 'beta_1': 0.9897631351693418, 'epsilon': 1.0943476946022077e-05, 'balanced_loss': True, 'epochs': 137, 'early_stopping_patience': 12, 'plateau_patience': 22, 'plateau_divider': 5}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 06:05:51,334] Trial 63 finished with value: 0.4911611409617991 and parameters: {'left_stride': 128, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8324288447561176, 'batch_size': 121, 'attention_heads': 11, 'hidden_dimension': 119, 'number_of_hidden_layers': 1, 'dropout_rate': 0.39576169175476694, 'global_pooling': 'max', 'learning_rate': 0.00024672889000543766, 'weight_decay': 1.9846110700188547e-06, 'beta_0': 0.858019595246245, 'beta_1': 0.9871590712750361, 'epsilon': 2.9807756170436377e-07, 'balanced_loss': True, 'epochs': 124, 'early_stopping_patience': 14, 'plateau_patience': 24, 'plateau_divider': 6}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 06:16:15,465] Trial 64 finished with value: 0.337256344745419 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8243903417025835, 'batch_size': 63, 'attention_heads': 5, 'hidden_dimension': 78, 'number_of_hidden_layers': 0, 'dropout_rate': 0.42233010882616, 'global_pooling': 'max', 'learning_rate': 4.866572475618064e-05, 'weight_decay': 1.413294766792629e-06, 'beta_0': 0.8729935662429161, 'beta_1': 0.9926988408850884, 'epsilon': 1.651256574082041e-05, 'balanced_loss': True, 'epochs': 89, 'early_stopping_patience': 25, 'plateau_patience': 23, 'plateau_divider': 5}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 06:29:22,425] Trial 65 finished with value: 0.517218069433575 and parameters: {'left_stride': 0, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8002620673205194, 'batch_size': 57, 'attention_heads': 13, 'hidden_dimension': 128, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4103268036717782, 'global_pooling': 'mean', 'learning_rate': 0.000825894068575557, 'weight_decay': 7.657134962586367e-06, 'beta_0': 0.8661093819145553, 'beta_1': 0.9880801554226801, 'epsilon': 2.2365888318646544e-07, 'balanced_loss': False, 'epochs': 120, 'early_stopping_patience': 17, 'plateau_patience': 11, 'plateau_divider': 6}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 06:42:37,280] Trial 66 finished with value: 0.49289292148400676 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8016282172248334, 'batch_size': 58, 'attention_heads': 13, 'hidden_dimension': 128, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3670974400108882, 'global_pooling': 'mean', 'learning_rate': 0.0008246440328921127, 'weight_decay': 8.068511722129222e-06, 'beta_0': 0.8616818051307229, 'beta_1': 0.984060701602571, 'epsilon': 1.7200940508264085e-07, 'balanced_loss': False, 'epochs': 122, 'early_stopping_patience': 18, 'plateau_patience': 11, 'plateau_divider': 6}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 07:07:54,129] Trial 67 finished with value: 0.3135923729805117 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.811072890080972, 'batch_size': 71, 'attention_heads': 13, 'hidden_dimension': 97, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3825176951038791, 'global_pooling': 'mean', 'learning_rate': 1.0028944330838262e-05, 'weight_decay': 3.709609824612314e-06, 'beta_0': 0.854416624644606, 'beta_1': 0.985855325513018, 'epsilon': 7.418630934602754e-08, 'balanced_loss': False, 'epochs': 105, 'early_stopping_patience': 17, 'plateau_patience': 12, 'plateau_divider': 6}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 07:24:29,244] Trial 68 finished with value: 0.478035856174722 and parameters: {'left_stride': 0, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8893104589014217, 'batch_size': 47, 'attention_heads': 14, 'hidden_dimension': 160, 'number_of_hidden_layers': 2, 'dropout_rate': 0.41159849104593105, 'global_pooling': 'mean', 'learning_rate': 7.694631506959841e-05, 'weight_decay': 5.022671083140848e-06, 'beta_0': 0.8464360009076545, 'beta_1': 0.9881292045684239, 'epsilon': 2.4427041640300523e-07, 'balanced_loss': False, 'epochs': 140, 'early_stopping_patience': 19, 'plateau_patience': 13, 'plateau_divider': 4}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 07:37:13,416] Trial 69 finished with value: 0.4269458688356859 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.839625053079103, 'batch_size': 38, 'attention_heads': 10, 'hidden_dimension': 143, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3923725217247401, 'global_pooling': 'mean', 'learning_rate': 5.690514998002426e-05, 'weight_decay': 6.155984686072906e-06, 'beta_0': 0.8267513511520118, 'beta_1': 0.99400240117768, 'epsilon': 7.526379060659892e-08, 'balanced_loss': False, 'epochs': 146, 'early_stopping_patience': 10, 'plateau_patience': 16, 'plateau_divider': 7}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 07:52:22,190] Trial 70 finished with value: 0.4470092682588521 and parameters: {'left_stride': 0, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8051905850585583, 'batch_size': 56, 'attention_heads': 12, 'hidden_dimension': 111, 'number_of_hidden_layers': 2, 'dropout_rate': 0.43450031970115366, 'global_pooling': 'mean', 'learning_rate': 0.003476078164749489, 'weight_decay': 1.856205787092816e-05, 'beta_0': 0.8114865137129367, 'beta_1': 0.988503034484318, 'epsilon': 3.662201328450612e-07, 'balanced_loss': False, 'epochs': 130, 'early_stopping_patience': 17, 'plateau_patience': 17, 'plateau_divider': 5}. Best is trial 25 with value: 0.5211843445583384.
