[I 2025-03-26 19:25:38,608] A new study created in RDB with name: Ohsumed-GATv2-google-bert-bert-base-uncased-Grouped-No_Aggregation-Random_Attentions-0.0-0.0
Token indices sequence length is longer than the specified maximum sequence length for this model (611 > 512). Running this sequence through the model will result in indexing errors
[I 2025-03-26 19:39:25,119] Trial 0 finished with value: 0.01759408042222749 and parameters: {'left_stride': 32, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.860845406169478, 'batch_size': 82, 'attention_heads': 9, 'hidden_dimension': 97, 'number_of_hidden_layers': 3, 'dropout_rate': 0.34184815819561254, 'global_pooling': 'max', 'learning_rate': 0.013826232179369865, 'weight_decay': 3.972110727381911e-06, 'beta_0': 0.849951952030185, 'beta_1': 0.9912118037965686, 'epsilon': 1.5339162591163588e-08, 'balanced_loss': True, 'epochs': 59, 'early_stopping_patience': 25, 'plateau_patience': 25, 'plateau_divider': 9}. Best is trial 0 with value: 0.01759408042222749.
[I 2025-03-27 02:02:07,493] Trial 36 finished with value: -1.0 and parameters: {'left_stride': 256, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.9403928264971226, 'batch_size': 69, 'attention_heads': 11, 'hidden_dimension': 179, 'number_of_hidden_layers': 1, 'dropout_rate': 0.33956340280582437, 'global_pooling': 'mean', 'learning_rate': 0.001848042005912659, 'weight_decay': 1.7448377935736075e-06, 'beta_0': 0.8345017372759576, 'beta_1': 0.9926500219200647, 'epsilon': 1.0578749770757933e-05, 'balanced_loss': False, 'epochs': 88, 'early_stopping_patience': 12, 'plateau_patience': 19, 'plateau_divider': 10}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 02:14:02,733] Trial 37 finished with value: 0.5682005982941191 and parameters: {'left_stride': 64, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8956953705411198, 'batch_size': 37, 'attention_heads': 5, 'hidden_dimension': 138, 'number_of_hidden_layers': 3, 'dropout_rate': 0.47484453958631717, 'global_pooling': 'max', 'learning_rate': 0.00028612464690332655, 'weight_decay': 2.076373193350684e-05, 'beta_0': 0.8498871686800699, 'beta_1': 0.9966504107309526, 'epsilon': 4.590840360844846e-06, 'balanced_loss': False, 'epochs': 104, 'early_stopping_patience': 16, 'plateau_patience': 17, 'plateau_divider': 9}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 02:22:54,730] Trial 38 finished with value: 0.4341637202829464 and parameters: {'left_stride': 128, 'right_stride': 0, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.9725345296163368, 'batch_size': 86, 'attention_heads': 8, 'hidden_dimension': 192, 'number_of_hidden_layers': 1, 'dropout_rate': 0.34562015172786503, 'global_pooling': 'mean', 'learning_rate': 0.0007518091475272528, 'weight_decay': 1.2429267765073495e-05, 'beta_0': 0.8655496162970092, 'beta_1': 0.9830181316508826, 'epsilon': 9.258972667721643e-08, 'balanced_loss': True, 'epochs': 142, 'early_stopping_patience': 10, 'plateau_patience': 21, 'plateau_divider': 5}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 02:35:04,017] Trial 39 finished with value: 0.5478479772249094 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.9105643988541682, 'batch_size': 106, 'attention_heads': 16, 'hidden_dimension': 55, 'number_of_hidden_layers': 2, 'dropout_rate': 0.43082883031241787, 'global_pooling': 'mean', 'learning_rate': 9.12550315142941e-05, 'weight_decay': 6.6358496146615495e-06, 'beta_0': 0.8576463864158725, 'beta_1': 0.9905292070568598, 'epsilon': 2.0631835537244915e-07, 'balanced_loss': False, 'epochs': 170, 'early_stopping_patience': 13, 'plateau_patience': 23, 'plateau_divider': 10}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 02:49:47,050] Trial 40 finished with value: 0.454833757253677 and parameters: {'left_stride': 256, 'right_stride': 32, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.9333445098626938, 'batch_size': 32, 'attention_heads': 11, 'hidden_dimension': 149, 'number_of_hidden_layers': 3, 'dropout_rate': 0.5948926136786675, 'global_pooling': 'max', 'learning_rate': 0.00015617414709785123, 'weight_decay': 6.452410630600642e-05, 'beta_0': 0.8295299421750503, 'beta_1': 0.9953271599589745, 'epsilon': 3.2061593696399744e-05, 'balanced_loss': True, 'epochs': 59, 'early_stopping_patience': 14, 'plateau_patience': 20, 'plateau_divider': 8}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 02:59:19,780] Trial 41 finished with value: 0.571558241715504 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9388846866276062, 'batch_size': 46, 'attention_heads': 8, 'hidden_dimension': 113, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4065725434715526, 'global_pooling': 'mean', 'learning_rate': 0.0009537471676128288, 'weight_decay': 5.458211587431476e-06, 'beta_0': 0.8619244995972791, 'beta_1': 0.9964890144667033, 'epsilon': 3.1726524489270855e-07, 'balanced_loss': True, 'epochs': 74, 'early_stopping_patience': 15, 'plateau_patience': 19, 'plateau_divider': 10}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 03:08:23,424] Trial 42 finished with value: 0.5080862020701327 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9531846938169836, 'batch_size': 44, 'attention_heads': 6, 'hidden_dimension': 106, 'number_of_hidden_layers': 2, 'dropout_rate': 0.38550552914431163, 'global_pooling': 'mean', 'learning_rate': 0.00289758355172433, 'weight_decay': 3.122359924337326e-06, 'beta_0': 0.8564324624949538, 'beta_1': 0.9964083324481418, 'epsilon': 3.6471216763954044e-07, 'balanced_loss': True, 'epochs': 69, 'early_stopping_patience': 15, 'plateau_patience': 19, 'plateau_divider': 10}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 03:17:57,734] Trial 43 finished with value: 0.5738380578517386 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9202597607568734, 'batch_size': 56, 'attention_heads': 7, 'hidden_dimension': 88, 'number_of_hidden_layers': 2, 'dropout_rate': 0.40200489998294986, 'global_pooling': 'mean', 'learning_rate': 0.0013257706064529256, 'weight_decay': 8.131955368167603e-06, 'beta_0': 0.8709261833075862, 'beta_1': 0.9983777015966667, 'epsilon': 6.166393253026773e-08, 'balanced_loss': True, 'epochs': 80, 'early_stopping_patience': 18, 'plateau_patience': 17, 'plateau_divider': 10}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 03:27:25,595] Trial 44 finished with value: 0.4881667263036366 and parameters: {'left_stride': 64, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9459935088050426, 'batch_size': 49, 'attention_heads': 9, 'hidden_dimension': 130, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4500232813064353, 'global_pooling': 'mean', 'learning_rate': 0.0053371935162843135, 'weight_decay': 1.4257296996300733e-06, 'beta_0': 0.8514648443047385, 'beta_1': 0.9954568278145283, 'epsilon': 2.142215387687633e-06, 'balanced_loss': True, 'epochs': 57, 'early_stopping_patience': 16, 'plateau_patience': 20, 'plateau_divider': 9}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 03:36:15,937] Trial 45 finished with value: 0.12463976514237826 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.9976567442346328, 'batch_size': 37, 'attention_heads': 6, 'hidden_dimension': 159, 'number_of_hidden_layers': 3, 'dropout_rate': 0.4153618980931342, 'global_pooling': 'mean', 'learning_rate': 0.0003536425887410438, 'weight_decay': 1.6326276383993138e-05, 'beta_0': 0.8388622670894785, 'beta_1': 0.9970178912731152, 'epsilon': 4.866321519468314e-07, 'balanced_loss': False, 'epochs': 91, 'early_stopping_patience': 12, 'plateau_patience': 22, 'plateau_divider': 10}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 03:47:57,121] Trial 46 finished with value: 0.5867428513083959 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8755413441443263, 'batch_size': 100, 'attention_heads': 8, 'hidden_dimension': 205, 'number_of_hidden_layers': 1, 'dropout_rate': 0.36863226273828353, 'global_pooling': 'mean', 'learning_rate': 0.0006040097933758785, 'weight_decay': 3.197894583809989e-05, 'beta_0': 0.8455757047104401, 'beta_1': 0.9980944994974138, 'epsilon': 3.0371845612397015e-08, 'balanced_loss': True, 'epochs': 128, 'early_stopping_patience': 17, 'plateau_patience': 18, 'plateau_divider': 2}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 03:58:33,343] Trial 47 finished with value: 0.5518654764934341 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8705887232634834, 'batch_size': 111, 'attention_heads': 7, 'hidden_dimension': 226, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3127550257121668, 'global_pooling': 'sum', 'learning_rate': 0.0005867553090964339, 'weight_decay': 3.0703695194668055e-05, 'beta_0': 0.8450668012266909, 'beta_1': 0.9981213182388192, 'epsilon': 1.0384392858706748e-08, 'balanced_loss': False, 'epochs': 159, 'early_stopping_patience': 20, 'plateau_patience': 16, 'plateau_divider': 2}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 04:11:20,863] Trial 48 finished with value: 0.5705189860725787 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8812393940411878, 'batch_size': 94, 'attention_heads': 10, 'hidden_dimension': 208, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3712685841467491, 'global_pooling': 'mean', 'learning_rate': 0.0022867623983229817, 'weight_decay': 4.2541734223307686e-05, 'beta_0': 0.8007159752103736, 'beta_1': 0.9859390951859242, 'epsilon': 3.6004345099087625e-08, 'balanced_loss': True, 'epochs': 124, 'early_stopping_patience': 17, 'plateau_patience': 18, 'plateau_divider': 3}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 04:26:01,732] Trial 49 finished with value: 0.5109147578270088 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.8157630398209625, 'batch_size': 128, 'attention_heads': 4, 'hidden_dimension': 194, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3477539765913843, 'global_pooling': 'max', 'learning_rate': 5.0413096745279566e-05, 'weight_decay': 0.00014053037611366423, 'beta_0': 0.8834059835037361, 'beta_1': 0.9989836156355995, 'epsilon': 1.8493666093443893e-08, 'balanced_loss': False, 'epochs': 115, 'early_stopping_patience': 19, 'plateau_patience': 21, 'plateau_divider': 3}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 04:37:51,690] Trial 50 finished with value: 0.5524659624339978 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.8604479076819718, 'batch_size': 81, 'attention_heads': 6, 'hidden_dimension': 237, 'number_of_hidden_layers': 1, 'dropout_rate': 0.33102484849146385, 'global_pooling': 'mean', 'learning_rate': 0.0005591234706364429, 'weight_decay': 8.178621256095379e-05, 'beta_0': 0.8321256486854133, 'beta_1': 0.9813864911517354, 'epsilon': 3.2326865630908304e-08, 'balanced_loss': False, 'epochs': 130, 'early_stopping_patience': 18, 'plateau_patience': 15, 'plateau_divider': 5}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 04:48:31,218] Trial 51 finished with value: 0.5555694730773802 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9042813670218034, 'batch_size': 122, 'attention_heads': 8, 'hidden_dimension': 109, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3893250789611892, 'global_pooling': 'mean', 'learning_rate': 0.0010501165971721553, 'weight_decay': 6.022301892077564e-06, 'beta_0': 0.8607487345585124, 'beta_1': 0.9961125772801643, 'epsilon': 8.686822615874588e-08, 'balanced_loss': True, 'epochs': 147, 'early_stopping_patience': 16, 'plateau_patience': 19, 'plateau_divider': 4}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 04:59:45,252] Trial 52 finished with value: 0.5532427171955938 and parameters: {'left_stride': 128, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9154617651799647, 'batch_size': 99, 'attention_heads': 8, 'hidden_dimension': 96, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4317081755662937, 'global_pooling': 'mean', 'learning_rate': 0.00017614334832607347, 'weight_decay': 1.2655312442303676e-05, 'beta_0': 0.8471286781764208, 'beta_1': 0.9947955491044486, 'epsilon': 1.4183272344528785e-08, 'balanced_loss': True, 'epochs': 98, 'early_stopping_patience': 24, 'plateau_patience': 18, 'plateau_divider': 9}. Best is trial 24 with value: 0.6159477169087832.
The selected strides are greater or equal to the total chunk size.
[I 2025-03-27 04:59:47,007] Trial 53 finished with value: -1.0 and parameters: {'left_stride': 256, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9589294680785283, 'batch_size': 44, 'attention_heads': 7, 'hidden_dimension': 178, 'number_of_hidden_layers': 2, 'dropout_rate': 0.37207284591687945, 'global_pooling': 'mean', 'learning_rate': 0.0003490427732730956, 'weight_decay': 3.291314268456883e-05, 'beta_0': 0.8658340414973877, 'beta_1': 0.9980101998072733, 'epsilon': 1.0309657076983727e-06, 'balanced_loss': True, 'epochs': 50, 'early_stopping_patience': 17, 'plateau_patience': 20, 'plateau_divider': 7}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 05:09:01,351] Trial 54 finished with value: 0.5585942367054948 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9318710629741555, 'batch_size': 73, 'attention_heads': 8, 'hidden_dimension': 121, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3967656283801815, 'global_pooling': 'mean', 'learning_rate': 0.002841877845299577, 'weight_decay': 3.662525263999257e-06, 'beta_0': 0.8533690901839438, 'beta_1': 0.9969673911337665, 'epsilon': 1.5069897311459075e-07, 'balanced_loss': True, 'epochs': 66, 'early_stopping_patience': 15, 'plateau_patience': 17, 'plateau_divider': 10}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 05:19:47,315] Trial 55 finished with value: 0.5320223960560493 and parameters: {'left_stride': 64, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9423005286330004, 'batch_size': 54, 'attention_heads': 9, 'hidden_dimension': 140, 'number_of_hidden_layers': 2, 'dropout_rate': 0.46008089569497596, 'global_pooling': 'sum', 'learning_rate': 0.0010749089905030334, 'weight_decay': 1.0244354293170238e-05, 'beta_0': 0.8378459973137413, 'beta_1': 0.9931576516338786, 'epsilon': 2.3024847667755364e-07, 'balanced_loss': True, 'epochs': 75, 'early_stopping_patience': 19, 'plateau_patience': 19, 'plateau_divider': 9}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 05:38:31,170] Trial 56 finished with value: 0.5647682223929028 and parameters: {'left_stride': 32, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8527565704244557, 'batch_size': 36, 'attention_heads': 7, 'hidden_dimension': 254, 'number_of_hidden_layers': 3, 'dropout_rate': 0.41677432335634945, 'global_pooling': 'mean', 'learning_rate': 0.0005327837024009482, 'weight_decay': 1.9627986340281183e-05, 'beta_0': 0.8423701627126652, 'beta_1': 0.9983417025828778, 'epsilon': 5.6489900136386426e-08, 'balanced_loss': True, 'epochs': 106, 'early_stopping_patience': 17, 'plateau_patience': 21, 'plateau_divider': 2}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 05:48:05,420] Trial 57 finished with value: 0.3703462769771146 and parameters: {'left_stride': 128, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9229899949987017, 'batch_size': 60, 'attention_heads': 9, 'hidden_dimension': 75, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4098007125075228, 'global_pooling': 'mean', 'learning_rate': 0.007569169274588773, 'weight_decay': 4.188693757379453e-06, 'beta_0': 0.8692912605257507, 'beta_1': 0.9971546837394711, 'epsilon': 2.2359722419713233e-08, 'balanced_loss': False, 'epochs': 86, 'early_stopping_patience': 14, 'plateau_patience': 24, 'plateau_divider': 10}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 05:58:17,149] Trial 58 finished with value: 0.5908515882968018 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8982671228999755, 'batch_size': 41, 'attention_heads': 13, 'hidden_dimension': 82, 'number_of_hidden_layers': 1, 'dropout_rate': 0.37332506681121513, 'global_pooling': 'mean', 'learning_rate': 0.0013647544735487433, 'weight_decay': 2.3019989301057316e-06, 'beta_0': 0.8087055533808114, 'beta_1': 0.9939845527889999, 'epsilon': 1.514607185051917e-08, 'balanced_loss': True, 'epochs': 112, 'early_stopping_patience': 18, 'plateau_patience': 18, 'plateau_divider': 9}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 06:07:38,245] Trial 59 finished with value: 0.5820383660314279 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8961224391557767, 'batch_size': 42, 'attention_heads': 13, 'hidden_dimension': 84, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3717190280711326, 'global_pooling': 'mean', 'learning_rate': 0.0016811565994013851, 'weight_decay': 0.00018798324322962716, 'beta_0': 0.8040522143513467, 'beta_1': 0.9942036757050514, 'epsilon': 1.3990253094577405e-08, 'balanced_loss': False, 'epochs': 120, 'early_stopping_patience': 20, 'plateau_patience': 18, 'plateau_divider': 9}. Best is trial 24 with value: 0.6159477169087832.
CUDA out of memory. Tried to allocate 4.03 GiB. GPU 0 has a total capacity of 44.56 GiB of which 3.56 GiB is free. Including non-PyTorch memory, this process has 41.00 GiB memory in use. Of the allocated memory 39.36 GiB is allocated by PyTorch, and 500.86 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
[I 2025-03-27 06:16:18,437] Trial 60 finished with value: -1.0 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.8283457044627544, 'batch_size': 113, 'attention_heads': 15, 'hidden_dimension': 201, 'number_of_hidden_layers': 1, 'dropout_rate': 0.35867074081630534, 'global_pooling': 'sum', 'learning_rate': 8.050393641688418e-05, 'weight_decay': 2.080734408234777e-06, 'beta_0': 0.8205743342581381, 'beta_1': 0.9915297268580372, 'epsilon': 3.93217744971262e-08, 'balanced_loss': True, 'epochs': 110, 'early_stopping_patience': 19, 'plateau_patience': 17, 'plateau_divider': 6}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 06:25:28,473] Trial 61 finished with value: 0.613952434436367 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8949525578494069, 'batch_size': 42, 'attention_heads': 13, 'hidden_dimension': 61, 'number_of_hidden_layers': 0, 'dropout_rate': 0.37117812427934416, 'global_pooling': 'mean', 'learning_rate': 0.0019071521217845476, 'weight_decay': 0.0004627534111129295, 'beta_0': 0.8123852669380077, 'beta_1': 0.9940032455508943, 'epsilon': 1.4735908965224246e-08, 'balanced_loss': False, 'epochs': 120, 'early_stopping_patience': 21, 'plateau_patience': 18, 'plateau_divider': 8}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 06:34:41,470] Trial 62 finished with value: 0.5976669318593132 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8794127206885203, 'batch_size': 39, 'attention_heads': 13, 'hidden_dimension': 52, 'number_of_hidden_layers': 0, 'dropout_rate': 0.390878532455457, 'global_pooling': 'mean', 'learning_rate': 0.001344110798875533, 'weight_decay': 2.09632316329101e-06, 'beta_0': 0.8115459953000935, 'beta_1': 0.9950781919811402, 'epsilon': 1.638747981213858e-08, 'balanced_loss': False, 'epochs': 128, 'early_stopping_patience': 22, 'plateau_patience': 18, 'plateau_divider': 8}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 06:43:52,358] Trial 63 finished with value: 0.5996839047895349 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8755272391995319, 'batch_size': 36, 'attention_heads': 13, 'hidden_dimension': 61, 'number_of_hidden_layers': 0, 'dropout_rate': 0.358851307223353, 'global_pooling': 'mean', 'learning_rate': 0.0024469738082492608, 'weight_decay': 0.0008433870920184607, 'beta_0': 0.809434818660626, 'beta_1': 0.9921136592389644, 'epsilon': 1.0226518236432083e-08, 'balanced_loss': False, 'epochs': 127, 'early_stopping_patience': 22, 'plateau_patience': 15, 'plateau_divider': 8}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 06:52:54,194] Trial 64 finished with value: 0.5015274566528408 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8887473653137505, 'batch_size': 34, 'attention_heads': 13, 'hidden_dimension': 63, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3918427339042308, 'global_pooling': 'mean', 'learning_rate': 0.0154033431805622, 'weight_decay': 0.0005075858253750719, 'beta_0': 0.8090247761644375, 'beta_1': 0.992653616886308, 'epsilon': 1.0423642778548186e-08, 'balanced_loss': False, 'epochs': 137, 'early_stopping_patience': 22, 'plateau_patience': 14, 'plateau_divider': 8}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 07:02:00,643] Trial 65 finished with value: 0.5874355694853777 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.86774088184096, 'batch_size': 38, 'attention_heads': 13, 'hidden_dimension': 48, 'number_of_hidden_layers': 0, 'dropout_rate': 0.35380891048083707, 'global_pooling': 'mean', 'learning_rate': 0.0038710519184130252, 'weight_decay': 0.0008398527614506258, 'beta_0': 0.8149626710040884, 'beta_1': 0.9937402743147742, 'epsilon': 1.7986268847193936e-08, 'balanced_loss': False, 'epochs': 135, 'early_stopping_patience': 23, 'plateau_patience': 15, 'plateau_divider': 8}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 07:11:00,748] Trial 66 finished with value: 0.5979178682797289 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8840869539520738, 'batch_size': 32, 'attention_heads': 14, 'hidden_dimension': 46, 'number_of_hidden_layers': 0, 'dropout_rate': 0.33204182025299195, 'global_pooling': 'mean', 'learning_rate': 0.0022883278953888314, 'weight_decay': 0.00038609308538970687, 'beta_0': 0.8107596340038253, 'beta_1': 0.9908206483139392, 'epsilon': 1.2828150129140219e-08, 'balanced_loss': False, 'epochs': 114, 'early_stopping_patience': 22, 'plateau_patience': 12, 'plateau_divider': 7}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 07:20:02,907] Trial 67 finished with value: 0.6078261178011461 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8796630316170739, 'batch_size': 32, 'attention_heads': 14, 'hidden_dimension': 47, 'number_of_hidden_layers': 0, 'dropout_rate': 0.31931791746227456, 'global_pooling': 'mean', 'learning_rate': 0.0023137921770365476, 'weight_decay': 0.00029171135540467926, 'beta_0': 0.8103530675458914, 'beta_1': 0.9892776080428237, 'epsilon': 2.3338045149902698e-08, 'balanced_loss': False, 'epochs': 125, 'early_stopping_patience': 22, 'plateau_patience': 12, 'plateau_divider': 7}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 07:29:00,842] Trial 68 finished with value: 0.5850658097621058 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.87694036972, 'batch_size': 32, 'attention_heads': 14, 'hidden_dimension': 40, 'number_of_hidden_layers': 0, 'dropout_rate': 0.32254413498546447, 'global_pooling': 'mean', 'learning_rate': 0.006133986932339233, 'weight_decay': 0.0004099941039543734, 'beta_0': 0.8133511885058443, 'beta_1': 0.9890490702043297, 'epsilon': 2.510492375077277e-08, 'balanced_loss': False, 'epochs': 122, 'early_stopping_patience': 22, 'plateau_patience': 12, 'plateau_divider': 7}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 07:37:51,362] Trial 69 finished with value: 0.5149815896365709 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8613846414108711, 'batch_size': 35, 'attention_heads': 14, 'hidden_dimension': 32, 'number_of_hidden_layers': 0, 'dropout_rate': 0.31155177402725337, 'global_pooling': 'max', 'learning_rate': 0.01290751315395389, 'weight_decay': 0.00023251564940361607, 'beta_0': 0.803516885730535, 'beta_1': 0.9905495608681858, 'epsilon': 1.2587316174465585e-08, 'balanced_loss': False, 'epochs': 143, 'early_stopping_patience': 23, 'plateau_patience': 12, 'plateau_divider': 7}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 07:47:03,551] Trial 70 finished with value: 0.50127143659828 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.8819286626498055, 'batch_size': 38, 'attention_heads': 12, 'hidden_dimension': 65, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3385095106153536, 'global_pooling': 'mean', 'learning_rate': 0.0023092211570670393, 'weight_decay': 0.0009881703066364148, 'beta_0': 0.8207774344308396, 'beta_1': 0.9883902902657483, 'epsilon': 1.9001873914180938e-08, 'balanced_loss': False, 'epochs': 117, 'early_stopping_patience': 24, 'plateau_patience': 10, 'plateau_divider': 8}. Best is trial 24 with value: 0.6159477169087832.
