[I 2025-01-08 09:50:54,275] A new study created in RDB with name: RTSP-GATv2-facebook-bart-base-Grouped-No_Aggregation
[I 2025-01-08 09:56:21,073] Trial 0 finished with value: 0.8628691983122363 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.4319459866925097, 'batch_size': 226, 'attention_heads': 11, 'hidden_dimension': 191, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5909729556485983, 'global_pooling': 'mean', 'learning_rate': 5.415244119402538e-05, 'weight_decay': 8.179499475211674e-06, 'beta_0': 0.8510059609290175, 'beta_1': 0.9881622148267181, 'epsilon': 1.4618962793704927e-07, 'balanced_loss': True, 'epochs': 94, 'early_stopping_patience': 15, 'plateau_patience': 17, 'plateau_divider': 9}. Best is trial 0 with value: 0.8628691983122363.
[I 2025-01-08 13:29:05,543] Trial 38 finished with value: 0.8656821378340366 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.5417544783458269, 'batch_size': 94, 'attention_heads': 8, 'hidden_dimension': 49, 'number_of_hidden_layers': 3, 'dropout_rate': 0.4320283260636787, 'global_pooling': 'max', 'learning_rate': 0.0008862184463370376, 'weight_decay': 4.7262138207114985e-05, 'beta_0': 0.8367090643102473, 'beta_1': 0.9847641858618555, 'epsilon': 3.5525648420385407e-06, 'balanced_loss': True, 'epochs': 190, 'early_stopping_patience': 24, 'plateau_patience': 11, 'plateau_divider': 8}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 13:34:24,915] Trial 39 finished with value: 0.8544303797468354 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.4839655159347699, 'batch_size': 119, 'attention_heads': 9, 'hidden_dimension': 92, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5376727470074371, 'global_pooling': 'sum', 'learning_rate': 2.8216043369052397e-05, 'weight_decay': 0.000669415786008469, 'beta_0': 0.8434863813273478, 'beta_1': 0.9825240776153961, 'epsilon': 9.907344976144146e-05, 'balanced_loss': False, 'epochs': 125, 'early_stopping_patience': 16, 'plateau_patience': 16, 'plateau_divider': 6}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 13:38:58,887] Trial 40 finished with value: 0.8656821378340366 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6000807213176491, 'batch_size': 46, 'attention_heads': 5, 'hidden_dimension': 143, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5569895944523359, 'global_pooling': 'max', 'learning_rate': 0.0012780125526335193, 'weight_decay': 0.00036962066611615006, 'beta_0': 0.81848761255463, 'beta_1': 0.9804235852958013, 'epsilon': 6.11768539374822e-07, 'balanced_loss': False, 'epochs': 157, 'early_stopping_patience': 20, 'plateau_patience': 22, 'plateau_divider': 5}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 13:43:28,006] Trial 41 finished with value: 0.8670886075949367 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.4202017439616507, 'batch_size': 171, 'attention_heads': 6, 'hidden_dimension': 109, 'number_of_hidden_layers': 1, 'dropout_rate': 0.45806587223160916, 'global_pooling': 'max', 'learning_rate': 0.00020175800405385048, 'weight_decay': 0.0001439923561022019, 'beta_0': 0.8262095849422031, 'beta_1': 0.9821516732156266, 'epsilon': 4.021475230494787e-05, 'balanced_loss': False, 'epochs': 177, 'early_stopping_patience': 18, 'plateau_patience': 14, 'plateau_divider': 3}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 13:48:28,070] Trial 42 finished with value: 0.869198312236287 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.40287043116686866, 'batch_size': 182, 'attention_heads': 7, 'hidden_dimension': 121, 'number_of_hidden_layers': 0, 'dropout_rate': 0.46764672830968324, 'global_pooling': 'max', 'learning_rate': 7.849999655365247e-05, 'weight_decay': 6.0763761816145934e-05, 'beta_0': 0.8063669160398621, 'beta_1': 0.9810428328198362, 'epsilon': 1.730823068904821e-05, 'balanced_loss': False, 'epochs': 194, 'early_stopping_patience': 19, 'plateau_patience': 12, 'plateau_divider': 3}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 13:52:46,239] Trial 43 finished with value: 0.869198312236287 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.4020015429915826, 'batch_size': 157, 'attention_heads': 4, 'hidden_dimension': 97, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4968750729171094, 'global_pooling': 'max', 'learning_rate': 0.00016906294229909145, 'weight_decay': 0.00045386650758543097, 'beta_0': 0.8319142146111622, 'beta_1': 0.9835020378434665, 'epsilon': 6.603489580575043e-05, 'balanced_loss': False, 'epochs': 185, 'early_stopping_patience': 20, 'plateau_patience': 11, 'plateau_divider': 2}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 13:57:10,433] Trial 44 finished with value: 0.8614627285513361 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.43700475260404653, 'batch_size': 207, 'attention_heads': 6, 'hidden_dimension': 63, 'number_of_hidden_layers': 0, 'dropout_rate': 0.47766982054237095, 'global_pooling': 'max', 'learning_rate': 5.055903455425753e-05, 'weight_decay': 0.000279332190389338, 'beta_0': 0.8139134355850234, 'beta_1': 0.9815313741624638, 'epsilon': 4.101343716810409e-05, 'balanced_loss': False, 'epochs': 54, 'early_stopping_patience': 13, 'plateau_patience': 15, 'plateau_divider': 4}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 14:01:51,736] Trial 45 finished with value: 0.8649789029535865 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.4778611386774095, 'batch_size': 165, 'attention_heads': 8, 'hidden_dimension': 78, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5075339551344569, 'global_pooling': 'mean', 'learning_rate': 0.00037991100379963186, 'weight_decay': 0.000222471426613635, 'beta_0': 0.8212340634560262, 'beta_1': 0.9852653097174011, 'epsilon': 6.648170444663398e-05, 'balanced_loss': False, 'epochs': 171, 'early_stopping_patience': 21, 'plateau_patience': 13, 'plateau_divider': 3}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 14:06:00,618] Trial 46 finished with value: 0.8677918424753868 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.5044682444219646, 'batch_size': 74, 'attention_heads': 5, 'hidden_dimension': 91, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5288584113940935, 'global_pooling': 'max', 'learning_rate': 0.0005954728197538208, 'weight_decay': 9.865943715930691e-05, 'beta_0': 0.8554072355114757, 'beta_1': 0.9862698902165706, 'epsilon': 1.0843632437364061e-05, 'balanced_loss': True, 'epochs': 160, 'early_stopping_patience': 18, 'plateau_patience': 12, 'plateau_divider': 6}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 14:11:56,789] Trial 47 finished with value: 0.8459915611814346 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.7005161996247002, 'batch_size': 236, 'attention_heads': 9, 'hidden_dimension': 48, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5826620784844998, 'global_pooling': 'max', 'learning_rate': 1.56433319669676e-05, 'weight_decay': 0.0006890960164612815, 'beta_0': 0.8451963663347762, 'beta_1': 0.9950729299960682, 'epsilon': 2.395192386434062e-05, 'balanced_loss': False, 'epochs': 146, 'early_stopping_patience': 22, 'plateau_patience': 14, 'plateau_divider': 2}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 14:17:54,608] Trial 48 finished with value: 0.8649789029535865 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.46787446065817145, 'batch_size': 183, 'attention_heads': 7, 'hidden_dimension': 143, 'number_of_hidden_layers': 3, 'dropout_rate': 0.4533646870952036, 'global_pooling': 'max', 'learning_rate': 0.00013914476605452042, 'weight_decay': 0.0001517840128260492, 'beta_0': 0.8044169658240109, 'beta_1': 0.9811936744667237, 'epsilon': 3.800028261141026e-05, 'balanced_loss': False, 'epochs': 189, 'early_stopping_patience': 23, 'plateau_patience': 24, 'plateau_divider': 9}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 14:22:54,992] Trial 49 finished with value: 0.869901547116737 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.4297907657174106, 'batch_size': 54, 'attention_heads': 8, 'hidden_dimension': 116, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5484462197176722, 'global_pooling': 'max', 'learning_rate': 0.00028717272100032133, 'weight_decay': 1.8398788875273725e-05, 'beta_0': 0.8394910499301356, 'beta_1': 0.9826038254528324, 'epsilon': 2.3648453206460017e-07, 'balanced_loss': False, 'epochs': 167, 'early_stopping_patience': 24, 'plateau_patience': 15, 'plateau_divider': 5}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 14:28:09,319] Trial 50 finished with value: 0.8628691983122363 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.5369808625086907, 'batch_size': 61, 'attention_heads': 8, 'hidden_dimension': 154, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5539168074666334, 'global_pooling': 'sum', 'learning_rate': 0.0004715712117804405, 'weight_decay': 1.4635869329215804e-05, 'beta_0': 0.8520276089922251, 'beta_1': 0.9828916930794668, 'epsilon': 1.5498094172936332e-07, 'balanced_loss': False, 'epochs': 169, 'early_stopping_patience': 24, 'plateau_patience': 15, 'plateau_divider': 5}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 14:32:59,880] Trial 51 finished with value: 0.8713080168776371 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.4265968818682005, 'batch_size': 55, 'attention_heads': 6, 'hidden_dimension': 115, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5628598682330492, 'global_pooling': 'max', 'learning_rate': 0.000280355019303101, 'weight_decay': 1.0288864241435009e-05, 'beta_0': 0.8401937993704968, 'beta_1': 0.9839269030525882, 'epsilon': 1.0699102451743299e-07, 'balanced_loss': False, 'epochs': 181, 'early_stopping_patience': 23, 'plateau_patience': 13, 'plateau_divider': 4}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 14:37:51,635] Trial 52 finished with value: 0.8720112517580872 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.43401272665502744, 'batch_size': 51, 'attention_heads': 8, 'hidden_dimension': 116, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5689975780619969, 'global_pooling': 'max', 'learning_rate': 0.0002754071372344032, 'weight_decay': 6.197140187198176e-06, 'beta_0': 0.8343010500384013, 'beta_1': 0.9837618622923661, 'epsilon': 7.987407094292064e-08, 'balanced_loss': False, 'epochs': 174, 'early_stopping_patience': 24, 'plateau_patience': 13, 'plateau_divider': 4}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 14:43:17,975] Trial 53 finished with value: 0.8656821378340366 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.4299483172794277, 'batch_size': 33, 'attention_heads': 8, 'hidden_dimension': 136, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5897402815114698, 'global_pooling': 'max', 'learning_rate': 0.00024280116972497326, 'weight_decay': 4.554093080820632e-06, 'beta_0': 0.8396588989523168, 'beta_1': 0.9839950546798781, 'epsilon': 7.199846704522539e-08, 'balanced_loss': False, 'epochs': 196, 'early_stopping_patience': 25, 'plateau_patience': 16, 'plateau_divider': 4}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 14:48:32,287] Trial 54 finished with value: 0.8727144866385372 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.5074929642827612, 'batch_size': 83, 'attention_heads': 11, 'hidden_dimension': 124, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5510138493722067, 'global_pooling': 'max', 'learning_rate': 0.0003159170016742507, 'weight_decay': 1.1573720334407866e-05, 'beta_0': 0.8484662982020017, 'beta_1': 0.9841766903030026, 'epsilon': 2.5342493629801686e-07, 'balanced_loss': False, 'epochs': 166, 'early_stopping_patience': 24, 'plateau_patience': 18, 'plateau_divider': 4}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 14:53:39,586] Trial 55 finished with value: 0.8684950773558369 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.4293652264754066, 'batch_size': 83, 'attention_heads': 11, 'hidden_dimension': 121, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5472019770158346, 'global_pooling': 'max', 'learning_rate': 0.0003241143561184592, 'weight_decay': 1.2508157067236624e-05, 'beta_0': 0.8493360106683641, 'beta_1': 0.9847413514872801, 'epsilon': 2.4075311388574516e-07, 'balanced_loss': False, 'epochs': 137, 'early_stopping_patience': 23, 'plateau_patience': 18, 'plateau_divider': 4}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 14:58:53,416] Trial 56 finished with value: 0.870604781997187 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.4539609803550754, 'batch_size': 45, 'attention_heads': 12, 'hidden_dimension': 114, 'number_of_hidden_layers': 1, 'dropout_rate': 0.57214159536352, 'global_pooling': 'max', 'learning_rate': 0.0008223132058641595, 'weight_decay': 9.76871404359589e-06, 'beta_0': 0.83937156621802, 'beta_1': 0.9853065236265749, 'epsilon': 9.599049815078229e-08, 'balanced_loss': False, 'epochs': 165, 'early_stopping_patience': 24, 'plateau_patience': 20, 'plateau_divider': 4}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 15:04:46,579] Trial 57 finished with value: 0.8677918424753868 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.45513268881687396, 'batch_size': 41, 'attention_heads': 12, 'hidden_dimension': 171, 'number_of_hidden_layers': 1, 'dropout_rate': 0.570260681634077, 'global_pooling': 'max', 'learning_rate': 0.0012626751751407728, 'weight_decay': 4.660059512933773e-06, 'beta_0': 0.8345406183282255, 'beta_1': 0.9853625051068516, 'epsilon': 9.026136158877017e-08, 'balanced_loss': False, 'epochs': 159, 'early_stopping_patience': 25, 'plateau_patience': 20, 'plateau_divider': 4}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 15:09:04,210] Trial 58 finished with value: 0.8663853727144867 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.5523666572639254, 'batch_size': 69, 'attention_heads': 12, 'hidden_dimension': 109, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5958450242341198, 'global_pooling': 'max', 'learning_rate': 0.0007965918046556893, 'weight_decay': 9.84823827773402e-06, 'beta_0': 0.8630288472882653, 'beta_1': 0.9873658240678128, 'epsilon': 4.0696075790127914e-08, 'balanced_loss': True, 'epochs': 152, 'early_stopping_patience': 23, 'plateau_patience': 20, 'plateau_divider': 3}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 15:13:14,915] Trial 59 finished with value: 0.8586497890295358 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.9029975246580153, 'batch_size': 90, 'attention_heads': 11, 'hidden_dimension': 155, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5851034386726819, 'global_pooling': 'max', 'learning_rate': 0.0004493210116361122, 'weight_decay': 5.776621028998302e-06, 'beta_0': 0.8540084927403365, 'beta_1': 0.9838077000321475, 'epsilon': 1.0838045271093485e-07, 'balanced_loss': False, 'epochs': 181, 'early_stopping_patience': 10, 'plateau_patience': 21, 'plateau_divider': 3}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 15:17:40,177] Trial 60 finished with value: 0.8656821378340366 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.5113336359650471, 'batch_size': 44, 'attention_heads': 12, 'hidden_dimension': 127, 'number_of_hidden_layers': 0, 'dropout_rate': 0.570956551028637, 'global_pooling': 'mean', 'learning_rate': 0.0017285728359118292, 'weight_decay': 2.762020953075971e-06, 'beta_0': 0.8987729830182146, 'beta_1': 0.986769832623756, 'epsilon': 3.0080992163929046e-08, 'balanced_loss': False, 'epochs': 192, 'early_stopping_patience': 23, 'plateau_patience': 18, 'plateau_divider': 4}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 15:22:28,412] Trial 61 finished with value: 0.8677918424753868 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.4257082075632785, 'batch_size': 55, 'attention_heads': 8, 'hidden_dimension': 102, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5514221180250322, 'global_pooling': 'max', 'learning_rate': 0.00032746341794709534, 'weight_decay': 2.4724781446905363e-05, 'beta_0': 0.8403486908867163, 'beta_1': 0.9847891988470099, 'epsilon': 2.765784236679547e-07, 'balanced_loss': False, 'epochs': 166, 'early_stopping_patience': 24, 'plateau_patience': 16, 'plateau_divider': 4}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 15:27:12,993] Trial 62 finished with value: 0.869198312236287 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.46526264198146916, 'batch_size': 77, 'attention_heads': 9, 'hidden_dimension': 115, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5384657208899348, 'global_pooling': 'max', 'learning_rate': 0.0006583909615369696, 'weight_decay': 7.877468950360245e-06, 'beta_0': 0.8463447361796792, 'beta_1': 0.9912345246729255, 'epsilon': 5.801934423047963e-07, 'balanced_loss': False, 'epochs': 176, 'early_stopping_patience': 24, 'plateau_patience': 19, 'plateau_divider': 4}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 15:32:36,610] Trial 63 finished with value: 0.8720112517580872 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.447158761765213, 'batch_size': 65, 'attention_heads': 11, 'hidden_dimension': 120, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5611503210945222, 'global_pooling': 'max', 'learning_rate': 0.0001637998428028091, 'weight_decay': 1.0221206020921781e-05, 'beta_0': 0.8390579915440678, 'beta_1': 0.9983041608430023, 'epsilon': 3.6741283629742196e-07, 'balanced_loss': False, 'epochs': 163, 'early_stopping_patience': 25, 'plateau_patience': 18, 'plateau_divider': 5}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 15:39:16,589] Trial 64 finished with value: 0.8684950773558369 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.44527592164308893, 'batch_size': 68, 'attention_heads': 11, 'hidden_dimension': 128, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5648220869904975, 'global_pooling': 'max', 'learning_rate': 8.722839710474751e-05, 'weight_decay': 1.0361280866222286e-05, 'beta_0': 0.8346596086659753, 'beta_1': 0.9932215973103652, 'epsilon': 3.317241988735029e-07, 'balanced_loss': False, 'epochs': 161, 'early_stopping_patience': 25, 'plateau_patience': 18, 'plateau_divider': 5}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 15:45:12,753] Trial 65 finished with value: 0.8670886075949367 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.49644599312697574, 'batch_size': 65, 'attention_heads': 12, 'hidden_dimension': 151, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5767576545184783, 'global_pooling': 'max', 'learning_rate': 0.00015326814740708174, 'weight_decay': 3.7246692194424035e-06, 'beta_0': 0.8317185444462327, 'beta_1': 0.9983789256970116, 'epsilon': 8.833994881443071e-07, 'balanced_loss': False, 'epochs': 143, 'early_stopping_patience': 25, 'plateau_patience': 20, 'plateau_divider': 4}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 15:50:53,465] Trial 66 finished with value: 0.8509142053445851 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.4605962590301153, 'batch_size': 34, 'attention_heads': 13, 'hidden_dimension': 121, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5273018627008488, 'global_pooling': 'sum', 'learning_rate': 4.048546398190655e-05, 'weight_decay': 6.165475271447067e-06, 'beta_0': 0.849225225893482, 'beta_1': 0.9970231450604831, 'epsilon': 1.7208315241531049e-07, 'balanced_loss': False, 'epochs': 184, 'early_stopping_patience': 23, 'plateau_patience': 21, 'plateau_divider': 3}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 15:55:08,789] Trial 67 finished with value: 0.8649789029535865 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.7093453089900288, 'batch_size': 51, 'attention_heads': 13, 'hidden_dimension': 133, 'number_of_hidden_layers': 0, 'dropout_rate': 0.35696178346739393, 'global_pooling': 'max', 'learning_rate': 0.0011009364989187553, 'weight_decay': 2.8131428265661075e-05, 'beta_0': 0.8420692738802109, 'beta_1': 0.9886711992739363, 'epsilon': 5.2865157163368394e-08, 'balanced_loss': False, 'epochs': 150, 'early_stopping_patience': 21, 'plateau_patience': 17, 'plateau_divider': 4}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 16:00:14,901] Trial 68 finished with value: 0.8635724331926864 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.4159635084807688, 'batch_size': 111, 'attention_heads': 10, 'hidden_dimension': 109, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5160690347765016, 'global_pooling': 'max', 'learning_rate': 0.0004911076510645888, 'weight_decay': 1.218188845577761e-05, 'beta_0': 0.8379438976306575, 'beta_1': 0.9902849943649155, 'epsilon': 1.53450562716323e-08, 'balanced_loss': True, 'epochs': 199, 'early_stopping_patience': 22, 'plateau_patience': 19, 'plateau_divider': 3}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 16:06:44,371] Trial 69 finished with value: 0.869198312236287 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.5802287880609278, 'batch_size': 45, 'attention_heads': 14, 'hidden_dimension': 203, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5609408599187801, 'global_pooling': 'max', 'learning_rate': 7.026255137591355e-05, 'weight_decay': 8.797661645670892e-06, 'beta_0': 0.859654192113102, 'beta_1': 0.9859156789280165, 'epsilon': 1.0664212516006245e-07, 'balanced_loss': False, 'epochs': 155, 'early_stopping_patience': 24, 'plateau_patience': 18, 'plateau_divider': 5}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 16:11:50,285] Trial 70 finished with value: 0.870604781997187 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.5198672310099118, 'batch_size': 253, 'attention_heads': 11, 'hidden_dimension': 90, 'number_of_hidden_layers': 0, 'dropout_rate': 0.599085675662528, 'global_pooling': 'max', 'learning_rate': 0.00010300881158708097, 'weight_decay': 1.9548336542291962e-05, 'beta_0': 0.8464220240538821, 'beta_1': 0.9932075997304053, 'epsilon': 3.6002839477658344e-07, 'balanced_loss': False, 'epochs': 116, 'early_stopping_patience': 25, 'plateau_patience': 21, 'plateau_divider': 2}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 16:16:32,648] Trial 71 finished with value: 0.8677918424753868 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.5140158259675076, 'batch_size': 40, 'attention_heads': 11, 'hidden_dimension': 90, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5983754667515764, 'global_pooling': 'max', 'learning_rate': 0.00017778617701097845, 'weight_decay': 1.8530464846288625e-05, 'beta_0': 0.8473639868940909, 'beta_1': 0.9969448369892057, 'epsilon': 4.619480419648561e-07, 'balanced_loss': False, 'epochs': 100, 'early_stopping_patience': 25, 'plateau_patience': 23, 'plateau_divider': 2}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 16:21:33,114] Trial 72 finished with value: 0.8713080168776371 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.487750634275825, 'batch_size': 55, 'attention_heads': 12, 'hidden_dimension': 69, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5864984020532034, 'global_pooling': 'max', 'learning_rate': 0.00010382201973238658, 'weight_decay': 1.0893256354227199e-06, 'beta_0': 0.8445193316154005, 'beta_1': 0.9935560741633227, 'epsilon': 9.477655272250489e-07, 'balanced_loss': False, 'epochs': 114, 'early_stopping_patience': 25, 'plateau_patience': 21, 'plateau_divider': 2}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 16:26:04,638] Trial 73 finished with value: 0.8677918424753868 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.4886725061561382, 'batch_size': 57, 'attention_heads': 12, 'hidden_dimension': 69, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5756831040234082, 'global_pooling': 'max', 'learning_rate': 0.00022327083578443647, 'weight_decay': 2.0241853191078174e-06, 'beta_0': 0.8265832837333271, 'beta_1': 0.9955845841365062, 'epsilon': 1.515447893745427e-06, 'balanced_loss': False, 'epochs': 113, 'early_stopping_patience': 24, 'plateau_patience': 13, 'plateau_divider': 2}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 16:31:21,906] Trial 74 finished with value: 0.869198312236287 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.446609737871908, 'batch_size': 76, 'attention_heads': 13, 'hidden_dimension': 80, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5868094531178792, 'global_pooling': 'max', 'learning_rate': 0.00011510865468039285, 'weight_decay': 1.2224656292879005e-06, 'beta_0': 0.8434896520183601, 'beta_1': 0.9941304524435922, 'epsilon': 1.0071980946082168e-06, 'balanced_loss': False, 'epochs': 122, 'early_stopping_patience': 25, 'plateau_patience': 20, 'plateau_divider': 3}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 16:36:47,474] Trial 75 finished with value: 0.8642756680731364 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.4746452561848161, 'batch_size': 65, 'attention_heads': 11, 'hidden_dimension': 38, 'number_of_hidden_layers': 1, 'dropout_rate': 0.561286554490399, 'global_pooling': 'max', 'learning_rate': 6.259048920107e-05, 'weight_decay': 3.062749176584185e-06, 'beta_0': 0.8322179021319206, 'beta_1': 0.9840369296068605, 'epsilon': 1.3198382952572687e-07, 'balanced_loss': False, 'epochs': 173, 'early_stopping_patience': 24, 'plateau_patience': 19, 'plateau_divider': 3}. Best is trial 33 with value: 0.8741209563994374.
[I 2025-01-08 16:41:24,455] Trial 76 finished with value: 0.8755274261603375 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.4155614709032569, 'batch_size': 49, 'attention_heads': 12, 'hidden_dimension': 60, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5363988808386568, 'global_pooling': 'max', 'learning_rate': 0.00014584287242878132, 'weight_decay': 1.5567328100290872e-06, 'beta_0': 0.8519216148510595, 'beta_1': 0.9976033667410276, 'epsilon': 6.495344925375749e-08, 'balanced_loss': False, 'epochs': 88, 'early_stopping_patience': 23, 'plateau_patience': 10, 'plateau_divider': 2}. Best is trial 76 with value: 0.8755274261603375.
