[I 2025-01-08 09:47:53,573] A new study created in RDB with name: RTSP-GATv2-facebook-bart-large-Surrogate-No_Aggregation
[I 2025-01-08 09:55:49,918] Trial 0 finished with value: 0.9022503516174403 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.4319459866925097, 'batch_size': 226, 'attention_heads': 11, 'hidden_dimension': 191, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5909729556485983, 'global_pooling': 'mean', 'learning_rate': 5.415244119402538e-05, 'weight_decay': 8.179499475211674e-06, 'beta_0': 0.8510059609290175, 'beta_1': 0.9881622148267181, 'epsilon': 1.4618962793704927e-07, 'balanced_loss': True, 'epochs': 94, 'early_stopping_patience': 15, 'plateau_patience': 17, 'plateau_divider': 9}. Best is trial 0 with value: 0.9022503516174403.
[I 2025-01-08 15:17:18,188] Trial 38 finished with value: 0.8959212376933896 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.42860501975857834, 'batch_size': 96, 'attention_heads': 14, 'hidden_dimension': 229, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3390503614395474, 'global_pooling': 'sum', 'learning_rate': 0.001009742245817956, 'weight_decay': 0.00011260931641535918, 'beta_0': 0.8275844579502434, 'beta_1': 0.9877841816975634, 'epsilon': 1.0667133486536354e-07, 'balanced_loss': True, 'epochs': 67, 'early_stopping_patience': 23, 'plateau_patience': 11, 'plateau_divider': 2}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 15:26:52,648] Trial 39 finished with value: 0.8973277074542897 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.6978562752217244, 'batch_size': 71, 'attention_heads': 12, 'hidden_dimension': 188, 'number_of_hidden_layers': 3, 'dropout_rate': 0.4835762490309002, 'global_pooling': 'max', 'learning_rate': 0.001932602695631263, 'weight_decay': 0.0006928179170321279, 'beta_0': 0.8428071039005981, 'beta_1': 0.9850806772720058, 'epsilon': 2.083867611620253e-07, 'balanced_loss': False, 'epochs': 153, 'early_stopping_patience': 24, 'plateau_patience': 24, 'plateau_divider': 6}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 15:34:08,229] Trial 40 finished with value: 0.9008438818565401 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.4542893691006047, 'batch_size': 149, 'attention_heads': 16, 'hidden_dimension': 46, 'number_of_hidden_layers': 4, 'dropout_rate': 0.44036832056282377, 'global_pooling': 'mean', 'learning_rate': 0.007801030010058687, 'weight_decay': 0.00047660317643053997, 'beta_0': 0.8042316208688235, 'beta_1': 0.9933244156888368, 'epsilon': 4.9029643831021255e-06, 'balanced_loss': False, 'epochs': 102, 'early_stopping_patience': 17, 'plateau_patience': 13, 'plateau_divider': 4}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 15:41:13,138] Trial 41 finished with value: 0.8790436005625879 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.666431706273966, 'batch_size': 49, 'attention_heads': 9, 'hidden_dimension': 204, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5571812722404693, 'global_pooling': 'max', 'learning_rate': 0.029615442730364278, 'weight_decay': 1.2671926880658086e-05, 'beta_0': 0.8360008449257009, 'beta_1': 0.9830771062735506, 'epsilon': 3.5667165576391786e-05, 'balanced_loss': True, 'epochs': 90, 'early_stopping_patience': 20, 'plateau_patience': 17, 'plateau_divider': 9}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 15:47:36,830] Trial 42 finished with value: 0.8945147679324894 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.7882663343412676, 'batch_size': 48, 'attention_heads': 6, 'hidden_dimension': 178, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5896741697400594, 'global_pooling': 'max', 'learning_rate': 0.01237587876295457, 'weight_decay': 3.583328898941021e-05, 'beta_0': 0.8479063669831228, 'beta_1': 0.9800672738992624, 'epsilon': 1.5497302315024316e-05, 'balanced_loss': True, 'epochs': 119, 'early_stopping_patience': 18, 'plateau_patience': 18, 'plateau_divider': 6}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 15:54:15,530] Trial 43 finished with value: 0.9036568213783404 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.5606713670992528, 'batch_size': 81, 'attention_heads': 9, 'hidden_dimension': 207, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3846431673165906, 'global_pooling': 'max', 'learning_rate': 0.0065274426839494505, 'weight_decay': 7.859747676382489e-05, 'beta_0': 0.821114670102405, 'beta_1': 0.9840901675764875, 'epsilon': 5.866588805814488e-05, 'balanced_loss': True, 'epochs': 141, 'early_stopping_patience': 21, 'plateau_patience': 16, 'plateau_divider': 5}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 16:00:58,592] Trial 44 finished with value: 0.9029535864978903 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.5715249664145521, 'batch_size': 76, 'attention_heads': 9, 'hidden_dimension': 226, 'number_of_hidden_layers': 0, 'dropout_rate': 0.4158715463572197, 'global_pooling': 'max', 'learning_rate': 0.005707942985200636, 'weight_decay': 0.0002315295406246517, 'beta_0': 0.821606997229431, 'beta_1': 0.9840335769050667, 'epsilon': 6.31122320232965e-05, 'balanced_loss': True, 'epochs': 144, 'early_stopping_patience': 22, 'plateau_patience': 15, 'plateau_divider': 5}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 16:07:55,326] Trial 45 finished with value: 0.9043600562587905 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.545829958995208, 'batch_size': 94, 'attention_heads': 13, 'hidden_dimension': 205, 'number_of_hidden_layers': 0, 'dropout_rate': 0.38749634381361486, 'global_pooling': 'max', 'learning_rate': 0.00346977756098772, 'weight_decay': 8.841882353772676e-05, 'beta_0': 0.8007336270834486, 'beta_1': 0.9819224036271039, 'epsilon': 4.3435098724599595e-05, 'balanced_loss': True, 'epochs': 164, 'early_stopping_patience': 23, 'plateau_patience': 20, 'plateau_divider': 4}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 16:14:37,778] Trial 46 finished with value: 0.9008438818565401 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.5305372847103461, 'batch_size': 95, 'attention_heads': 8, 'hidden_dimension': 207, 'number_of_hidden_layers': 0, 'dropout_rate': 0.37448114245385467, 'global_pooling': 'max', 'learning_rate': 0.0032348083957353863, 'weight_decay': 8.26685921625168e-05, 'beta_0': 0.8967491963615756, 'beta_1': 0.9819622047144685, 'epsilon': 5.1279352086895664e-05, 'balanced_loss': True, 'epochs': 172, 'early_stopping_patience': 23, 'plateau_patience': 20, 'plateau_divider': 4}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 16:21:32,568] Trial 47 finished with value: 0.9015471167369902 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6280183438196575, 'batch_size': 124, 'attention_heads': 15, 'hidden_dimension': 220, 'number_of_hidden_layers': 0, 'dropout_rate': 0.38170791891479106, 'global_pooling': 'max', 'learning_rate': 0.0018367723641495495, 'weight_decay': 0.00013567324525998151, 'beta_0': 0.811894070684408, 'beta_1': 0.989162976389192, 'epsilon': 7.076453057565708e-06, 'balanced_loss': True, 'epochs': 161, 'early_stopping_patience': 19, 'plateau_patience': 20, 'plateau_divider': 3}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 16:28:26,355] Trial 48 finished with value: 0.89943741209564 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.408362689994232, 'batch_size': 85, 'attention_heads': 13, 'hidden_dimension': 156, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3596636665511246, 'global_pooling': 'max', 'learning_rate': 0.005334403550192625, 'weight_decay': 4.971952224846411e-05, 'beta_0': 0.8231279905375439, 'beta_1': 0.986792350976271, 'epsilon': 8.514332836002463e-07, 'balanced_loss': True, 'epochs': 138, 'early_stopping_patience': 21, 'plateau_patience': 22, 'plateau_divider': 5}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 16:36:06,612] Trial 49 finished with value: 0.890295358649789 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.4855256160277637, 'batch_size': 101, 'attention_heads': 11, 'hidden_dimension': 241, 'number_of_hidden_layers': 0, 'dropout_rate': 0.32983709207749595, 'global_pooling': 'sum', 'learning_rate': 3.824158399853179e-05, 'weight_decay': 9.932699310555335e-05, 'beta_0': 0.8167215400539991, 'beta_1': 0.9986572610339979, 'epsilon': 2.834117478152782e-05, 'balanced_loss': True, 'epochs': 199, 'early_stopping_patience': 22, 'plateau_patience': 16, 'plateau_divider': 4}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 16:42:46,864] Trial 50 finished with value: 0.8783403656821378 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.5934124601921699, 'batch_size': 116, 'attention_heads': 10, 'hidden_dimension': 188, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4040324225560268, 'global_pooling': 'max', 'learning_rate': 0.04723837539487132, 'weight_decay': 1.0668744210321953e-06, 'beta_0': 0.8012201787847173, 'beta_1': 0.983657352840253, 'epsilon': 4.649836450916025e-07, 'balanced_loss': True, 'epochs': 179, 'early_stopping_patience': 10, 'plateau_patience': 19, 'plateau_divider': 2}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 16:55:01,292] Trial 51 finished with value: 0.9036568213783404 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.5490320586165292, 'batch_size': 78, 'attention_heads': 12, 'hidden_dimension': 212, 'number_of_hidden_layers': 4, 'dropout_rate': 0.4644095270889577, 'global_pooling': 'max', 'learning_rate': 0.0033702138998883964, 'weight_decay': 6.914912394704086e-05, 'beta_0': 0.8045383870451207, 'beta_1': 0.9814104757008275, 'epsilon': 7.839299603456074e-05, 'balanced_loss': False, 'epochs': 155, 'early_stopping_patience': 25, 'plateau_patience': 14, 'plateau_divider': 6}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 17:08:03,118] Trial 52 finished with value: 0.8818565400843882 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.5476803538559948, 'batch_size': 81, 'attention_heads': 13, 'hidden_dimension': 207, 'number_of_hidden_layers': 4, 'dropout_rate': 0.4669232949559819, 'global_pooling': 'max', 'learning_rate': 0.006953623405383889, 'weight_decay': 7.409080217515652e-05, 'beta_0': 0.8077680937841892, 'beta_1': 0.9800257227989807, 'epsilon': 4.745382858266682e-05, 'balanced_loss': True, 'epochs': 162, 'early_stopping_patience': 25, 'plateau_patience': 15, 'plateau_divider': 6}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 17:21:22,475] Trial 53 finished with value: 0.5014064697609001 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.51051226750735, 'batch_size': 92, 'attention_heads': 14, 'hidden_dimension': 222, 'number_of_hidden_layers': 4, 'dropout_rate': 0.38791509345350567, 'global_pooling': 'max', 'learning_rate': 0.014573527595116398, 'weight_decay': 0.00014069371363854472, 'beta_0': 0.804832087477856, 'beta_1': 0.9813466042730539, 'epsilon': 9.425497261223677e-05, 'balanced_loss': False, 'epochs': 148, 'early_stopping_patience': 24, 'plateau_patience': 14, 'plateau_divider': 6}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 17:33:21,031] Trial 54 finished with value: 0.9015471167369902 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.5684935824394507, 'batch_size': 108, 'attention_heads': 13, 'hidden_dimension': 194, 'number_of_hidden_layers': 4, 'dropout_rate': 0.4288561843266034, 'global_pooling': 'max', 'learning_rate': 0.003889345622609338, 'weight_decay': 0.00020433949674136557, 'beta_0': 0.8111042332070566, 'beta_1': 0.9974553471305191, 'epsilon': 1.8602945921356145e-05, 'balanced_loss': False, 'epochs': 135, 'early_stopping_patience': 21, 'plateau_patience': 17, 'plateau_divider': 5}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 17:45:49,512] Trial 55 finished with value: 0.9015471167369902 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.603149603470205, 'batch_size': 71, 'attention_heads': 12, 'hidden_dimension': 242, 'number_of_hidden_layers': 4, 'dropout_rate': 0.503248120159624, 'global_pooling': 'max', 'learning_rate': 0.0013405332081884828, 'weight_decay': 4.731823553390563e-05, 'beta_0': 0.8206633269774961, 'beta_1': 0.9849270917075094, 'epsilon': 1.0086061481449068e-05, 'balanced_loss': True, 'epochs': 164, 'early_stopping_patience': 23, 'plateau_patience': 16, 'plateau_divider': 7}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 17:54:47,119] Trial 56 finished with value: 0.9008438818565401 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.532175135169984, 'batch_size': 50, 'attention_heads': 14, 'hidden_dimension': 132, 'number_of_hidden_layers': 3, 'dropout_rate': 0.35311834900979583, 'global_pooling': 'max', 'learning_rate': 0.0023973295330693804, 'weight_decay': 0.00030044539299197635, 'beta_0': 0.8002365987844566, 'beta_1': 0.9823200778872013, 'epsilon': 3.792272214324813e-05, 'balanced_loss': False, 'epochs': 179, 'early_stopping_patience': 20, 'plateau_patience': 14, 'plateau_divider': 4}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 18:02:06,243] Trial 57 finished with value: 0.9029535864978903 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.5042450182781426, 'batch_size': 170, 'attention_heads': 15, 'hidden_dimension': 209, 'number_of_hidden_layers': 0, 'dropout_rate': 0.4532028768474122, 'global_pooling': 'max', 'learning_rate': 0.0008275017383226136, 'weight_decay': 6.83224810477344e-05, 'beta_0': 0.8598057316649935, 'beta_1': 0.9808041561522339, 'epsilon': 6.512196548545623e-05, 'balanced_loss': True, 'epochs': 167, 'early_stopping_patience': 23, 'plateau_patience': 23, 'plateau_divider': 6}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 18:11:02,613] Trial 58 finished with value: 0.8987341772151899 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.5776567332478566, 'batch_size': 103, 'attention_heads': 9, 'hidden_dimension': 164, 'number_of_hidden_layers': 4, 'dropout_rate': 0.3959287728902228, 'global_pooling': 'mean', 'learning_rate': 0.003795316499615723, 'weight_decay': 8.720853919111138e-05, 'beta_0': 0.8714391653405212, 'beta_1': 0.9832167582111409, 'epsilon': 1.2605057702560043e-06, 'balanced_loss': False, 'epochs': 155, 'early_stopping_patience': 25, 'plateau_patience': 17, 'plateau_divider': 7}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 18:18:39,939] Trial 59 finished with value: 0.9015471167369902 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.6235507800452942, 'batch_size': 75, 'attention_heads': 12, 'hidden_dimension': 182, 'number_of_hidden_layers': 1, 'dropout_rate': 0.369131971073515, 'global_pooling': 'max', 'learning_rate': 0.000428030422215368, 'weight_decay': 0.00016441466686412345, 'beta_0': 0.8323980459824627, 'beta_1': 0.9816093845619811, 'epsilon': 2.5487302066362464e-07, 'balanced_loss': True, 'epochs': 150, 'early_stopping_patience': 24, 'plateau_patience': 16, 'plateau_divider': 5}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 18:26:52,465] Trial 60 finished with value: 0.8924050632911392 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.7059768481420882, 'batch_size': 88, 'attention_heads': 11, 'hidden_dimension': 171, 'number_of_hidden_layers': 3, 'dropout_rate': 0.41110995330287436, 'global_pooling': 'sum', 'learning_rate': 0.006973224826327602, 'weight_decay': 6.301911757521511e-05, 'beta_0': 0.8148256159240457, 'beta_1': 0.9914136154595296, 'epsilon': 2.480927219683418e-05, 'balanced_loss': False, 'epochs': 129, 'early_stopping_patience': 18, 'plateau_patience': 20, 'plateau_divider': 4}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 18:34:20,848] Trial 61 finished with value: 0.9036568213783404 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.5623806151885673, 'batch_size': 42, 'attention_heads': 12, 'hidden_dimension': 80, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4880913012865664, 'global_pooling': 'max', 'learning_rate': 0.0022629113808853452, 'weight_decay': 2.5848723682366925e-05, 'beta_0': 0.8059774728652989, 'beta_1': 0.982432840268945, 'epsilon': 6.394942438951268e-05, 'balanced_loss': False, 'epochs': 54, 'early_stopping_patience': 25, 'plateau_patience': 12, 'plateau_divider': 5}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 18:41:57,203] Trial 62 finished with value: 0.9008438818565401 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.5510905274251041, 'batch_size': 66, 'attention_heads': 13, 'hidden_dimension': 78, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4888969625231329, 'global_pooling': 'max', 'learning_rate': 0.002519470842019648, 'weight_decay': 3.2287765375073816e-05, 'beta_0': 0.8067070183494588, 'beta_1': 0.9806888480235406, 'epsilon': 6.560962517233137e-05, 'balanced_loss': False, 'epochs': 56, 'early_stopping_patience': 25, 'plateau_patience': 11, 'plateau_divider': 5}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 18:48:48,458] Trial 63 finished with value: 0.90014064697609 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.6596940073066276, 'batch_size': 132, 'attention_heads': 10, 'hidden_dimension': 213, 'number_of_hidden_layers': 0, 'dropout_rate': 0.47036695628284475, 'global_pooling': 'max', 'learning_rate': 0.0016617757326709557, 'weight_decay': 1.4037260361215834e-05, 'beta_0': 0.8099768733862008, 'beta_1': 0.9823906748642031, 'epsilon': 4.653796529588353e-05, 'balanced_loss': False, 'epochs': 142, 'early_stopping_patience': 24, 'plateau_patience': 15, 'plateau_divider': 5}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 18:57:27,910] Trial 64 finished with value: 0.90014064697609 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.5892386909206482, 'batch_size': 81, 'attention_heads': 13, 'hidden_dimension': 112, 'number_of_hidden_layers': 3, 'dropout_rate': 0.5186436816313645, 'global_pooling': 'max', 'learning_rate': 0.0029854064450996506, 'weight_decay': 2.617266023747355e-05, 'beta_0': 0.8034736691146285, 'beta_1': 0.9845453735094856, 'epsilon': 1.0964479419177917e-05, 'balanced_loss': False, 'epochs': 158, 'early_stopping_patience': 23, 'plateau_patience': 12, 'plateau_divider': 6}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 19:12:04,970] Trial 65 finished with value: 0.9050632911392406 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.5595254060344671, 'batch_size': 44, 'attention_heads': 12, 'hidden_dimension': 197, 'number_of_hidden_layers': 4, 'dropout_rate': 0.54025104318588, 'global_pooling': 'max', 'learning_rate': 0.004479368567999152, 'weight_decay': 4.417536764514259e-05, 'beta_0': 0.8191863386952561, 'beta_1': 0.9834327412111374, 'epsilon': 8.270789450924958e-05, 'balanced_loss': False, 'epochs': 63, 'early_stopping_patience': 25, 'plateau_patience': 13, 'plateau_divider': 4}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 19:24:16,386] Trial 66 finished with value: 0.9008438818565401 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.641721297606692, 'batch_size': 115, 'attention_heads': 14, 'hidden_dimension': 202, 'number_of_hidden_layers': 4, 'dropout_rate': 0.5668259289818972, 'global_pooling': 'max', 'learning_rate': 0.004770679832997495, 'weight_decay': 4.3203731968955235e-05, 'beta_0': 0.8261248739731327, 'beta_1': 0.9832619355526084, 'epsilon': 8.393649584930269e-05, 'balanced_loss': False, 'epochs': 85, 'early_stopping_patience': 22, 'plateau_patience': 14, 'plateau_divider': 3}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 19:33:39,482] Trial 67 finished with value: 0.5232067510548524 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.6096212776980239, 'batch_size': 55, 'attention_heads': 10, 'hidden_dimension': 197, 'number_of_hidden_layers': 4, 'dropout_rate': 0.4241966976319693, 'global_pooling': 'max', 'learning_rate': 0.010284643203107803, 'weight_decay': 0.00011657846404056846, 'beta_0': 0.8392132984555072, 'beta_1': 0.981387761633427, 'epsilon': 1.822183487245561e-06, 'balanced_loss': True, 'epochs': 77, 'early_stopping_patience': 20, 'plateau_patience': 15, 'plateau_divider': 4}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 19:45:39,975] Trial 68 finished with value: 0.9043600562587905 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.4906434768999437, 'batch_size': 102, 'attention_heads': 15, 'hidden_dimension': 154, 'number_of_hidden_layers': 4, 'dropout_rate': 0.3345272403759433, 'global_pooling': 'mean', 'learning_rate': 0.004302442413170324, 'weight_decay': 0.00017667499413687185, 'beta_0': 0.8193473012138421, 'beta_1': 0.9837346081686731, 'epsilon': 1.1193391476885907e-07, 'balanced_loss': False, 'epochs': 66, 'early_stopping_patience': 21, 'plateau_patience': 14, 'plateau_divider': 4}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 19:56:21,593] Trial 69 finished with value: 0.890295358649789 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.44902001619739196, 'batch_size': 142, 'attention_heads': 15, 'hidden_dimension': 135, 'number_of_hidden_layers': 3, 'dropout_rate': 0.3053764163049408, 'global_pooling': 'mean', 'learning_rate': 0.021840190446354914, 'weight_decay': 0.00017790987038550146, 'beta_0': 0.830057827398808, 'beta_1': 0.983950407535945, 'epsilon': 1.0404171735822726e-07, 'balanced_loss': True, 'epochs': 66, 'early_stopping_patience': 21, 'plateau_patience': 13, 'plateau_divider': 3}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 20:07:02,659] Trial 70 finished with value: 0.9064697609001406 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.49437616674213364, 'batch_size': 101, 'attention_heads': 15, 'hidden_dimension': 152, 'number_of_hidden_layers': 4, 'dropout_rate': 0.331381784306979, 'global_pooling': 'mean', 'learning_rate': 0.006788177434074593, 'weight_decay': 0.0003290247277319442, 'beta_0': 0.8190085124447526, 'beta_1': 0.9866347221013119, 'epsilon': 5.4718003527855976e-08, 'balanced_loss': False, 'epochs': 61, 'early_stopping_patience': 19, 'plateau_patience': 18, 'plateau_divider': 4}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 20:17:35,954] Trial 71 finished with value: 0.8909985935302391 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.477166938518428, 'batch_size': 100, 'attention_heads': 15, 'hidden_dimension': 143, 'number_of_hidden_layers': 4, 'dropout_rate': 0.3360158897800201, 'global_pooling': 'mean', 'learning_rate': 0.00713914761251526, 'weight_decay': 0.00039877575259855274, 'beta_0': 0.8242900083283607, 'beta_1': 0.9854172320082999, 'epsilon': 3.683479455198948e-08, 'balanced_loss': False, 'epochs': 58, 'early_stopping_patience': 19, 'plateau_patience': 18, 'plateau_divider': 4}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 20:29:30,079] Trial 72 finished with value: 0.8073136427566807 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.5173693534306102, 'batch_size': 121, 'attention_heads': 16, 'hidden_dimension': 157, 'number_of_hidden_layers': 4, 'dropout_rate': 0.3197529306958349, 'global_pooling': 'mean', 'learning_rate': 0.01697144811255569, 'weight_decay': 0.0002584912732072674, 'beta_0': 0.8199241398285543, 'beta_1': 0.9864473993871902, 'epsilon': 5.512243790339336e-08, 'balanced_loss': False, 'epochs': 64, 'early_stopping_patience': 20, 'plateau_patience': 16, 'plateau_divider': 4}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 20:39:50,241] Trial 73 finished with value: 0.8340365682137834 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.5328221572411304, 'batch_size': 109, 'attention_heads': 14, 'hidden_dimension': 153, 'number_of_hidden_layers': 4, 'dropout_rate': 0.35148282883549625, 'global_pooling': 'mean', 'learning_rate': 0.004785721663746653, 'weight_decay': 0.000288905385135732, 'beta_0': 0.817255925398105, 'beta_1': 0.984575995332575, 'epsilon': 2.4544685998707227e-08, 'balanced_loss': False, 'epochs': 70, 'early_stopping_patience': 19, 'plateau_patience': 19, 'plateau_divider': 4}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 20:49:56,128] Trial 74 finished with value: 0.7953586497890295 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.48165738814900677, 'batch_size': 91, 'attention_heads': 16, 'hidden_dimension': 166, 'number_of_hidden_layers': 4, 'dropout_rate': 0.36008090289796224, 'global_pooling': 'mean', 'learning_rate': 0.012526565068702322, 'weight_decay': 0.00043679052052227063, 'beta_0': 0.8154844842261613, 'beta_1': 0.9874857105428816, 'epsilon': 7.561344128835088e-08, 'balanced_loss': False, 'epochs': 75, 'early_stopping_patience': 12, 'plateau_patience': 17, 'plateau_divider': 3}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 21:00:59,015] Trial 75 finished with value: 0.9008438818565401 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.4934236757753656, 'batch_size': 127, 'attention_heads': 15, 'hidden_dimension': 150, 'number_of_hidden_layers': 4, 'dropout_rate': 0.32754781540114436, 'global_pooling': 'mean', 'learning_rate': 0.006249843350273112, 'weight_decay': 0.00021744870921203488, 'beta_0': 0.8194083476284229, 'beta_1': 0.9887018913905529, 'epsilon': 1.5108792112661897e-08, 'balanced_loss': False, 'epochs': 69, 'early_stopping_patience': 21, 'plateau_patience': 13, 'plateau_divider': 4}. Best is trial 30 with value: 0.9085794655414908.
[I 2025-01-08 21:10:31,774] Trial 76 finished with value: 0.9022503516174403 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.4983876463358615, 'batch_size': 220, 'attention_heads': 8, 'hidden_dimension': 183, 'number_of_hidden_layers': 4, 'dropout_rate': 0.3438274681434624, 'global_pooling': 'mean', 'learning_rate': 0.00949162333071408, 'weight_decay': 0.00013886418594151123, 'beta_0': 0.8269575849607735, 'beta_1': 0.982944082328542, 'epsilon': 3.944162488463102e-08, 'balanced_loss': False, 'epochs': 93, 'early_stopping_patience': 18, 'plateau_patience': 21, 'plateau_divider': 3}. Best is trial 30 with value: 0.9085794655414908.
