split,index,nodes,total_values_for_nodes,edges,total_values_for_edges,total_values_for_graph
train,2671,26,26624,295,56640,83264
train,2672,21,21504,192,36864,58368
train,2673,33,33792,474,91008,124800
train,2674,14,14336,85,16320,30656
train,2675,34,34816,504,96768,131584
train,2676,23,23552,230,44160,67712
train,2677,20,20480,174,33408,53888
train,2678,16,16384,112,21504,37888
train,2679,21,21504,192,36864,58368
train,2680,8,8192,28,5376,13568
train,2681,21,21504,192,36864,58368
train,2682,23,23552,230,44160,67712
train,2683,18,18432,141,27072,45504
train,2684,35,35840,534,102528,138368
train,2685,31,31744,419,80448,112192
train,2686,49,50176,1046,200832,251008
train,2687,31,31744,419,80448,112192
train,2688,19,19456,157,30144,49600
train,2689,24,24576,251,48192,72768
train,2690,15,15360,98,18816,34176
train,2691,18,18432,141,27072,45504
train,2692,34,34816,504,96768,131584
train,2693,21,21504,192,36864,58368
train,2694,17,17408,126,24192,41600
train,2695,42,43008,768,147456,190464
train,2696,37,37888,596,114432,152320
train,2697,29,29696,366,70272,99968
train,2698,18,18432,141,27072,45504
train,2699,34,34816,504,96768,131584
train,2700,15,15360,98,18816,34176
train,2701,20,20480,174,33408,53888
train,2702,6,6144,16,3072,9216
train,2703,29,29696,366,70272,99968
train,2704,26,26624,295,56640,83264
train,2705,32,32768,446,85632,118400
train,2706,19,19456,157,30144,49600
train,2707,33,33792,474,91008,124800
train,2708,26,26624,295,56640,83264
train,2709,20,20480,174,33408,53888
train,2710,18,18432,141,27072,45504
train,2711,35,35840,534,102528,138368
train,2712,11,11264,53,10176,21440
train,2713,12,12288,63,12096,24384
train,2714,27,27648,318,61056,88704
train,2715,10,10240,44,8448,18688
train,2716,55,56320,1318,253056,309376
train,2717,15,15360,98,18816,34176
train,2718,20,20480,174,33408,53888
train,2719,27,27648,318,61056,88704
train,2720,48,49152,1004,192768,241920
train,2721,23,23552,230,44160,67712
train,2722,39,39936,663,127296,167232
train,2723,24,24576,251,48192,72768
train,2724,21,21504,192,36864,58368
train,2725,21,21504,192,36864,58368
train,2726,21,21504,192,36864,58368
train,2727,24,24576,251,48192,72768
train,2728,34,34816,504,96768,131584
train,2729,34,34816,504,96768,131584
train,2730,15,15360,98,18816,34176
train,2731,24,24576,251,48192,72768
train,2732,15,15360,98,18816,34176
train,2733,35,35840,534,102528,138368
train,2734,15,15360,98,18816,34176
train,2735,11,11264,53,10176,21440
train,2736,9,9216,35,6720,15936
train,2737,29,29696,366,70272,99968
train,2738,8,8192,28,5376,13568
train,2739,41,41984,732,140544,182528
train,2740,18,18432,141,27072,45504
train,2741,12,12288,63,12096,24384
train,2742,29,29696,366,70272,99968
train,2743,17,17408,126,24192,41600
train,2744,27,27648,318,61056,88704
train,2745,14,14336,85,16320,30656
train,2746,25,25600,272,52224,77824
train,2747,26,26624,295,56640,83264
train,2748,19,19456,157,30144,49600
train,2749,18,18432,141,27072,45504
train,2750,4,4096,7,1344,5440
train,2751,18,18432,141,27072,45504
train,2752,19,19456,157,30144,49600
train,2753,11,11264,53,10176,21440
train,2754,22,22528,211,40512,63040
train,2755,32,32768,446,85632,118400
train,2756,21,21504,192,36864,58368
train,2757,23,23552,230,44160,67712
train,2758,27,27648,318,61056,88704
train,2759,36,36864,565,108480,145344
train,2760,13,13312,74,14208,27520
train,2761,5,5120,11,2112,7232
train,2762,19,19456,157,30144,49600
train,2763,29,29696,366,70272,99968
train,2764,15,15360,98,18816,34176
train,2765,42,43008,768,147456,190464
train,2766,12,12288,63,12096,24384
train,2767,28,28672,342,65664,94336
train,2768,26,26624,295,56640,83264
train,2769,17,17408,126,24192,41600
train,2770,7,7168,21,4032,11200
train,2771,5,5120,11,2112,7232
train,2772,13,13312,74,14208,27520
train,2773,25,25600,272,52224,77824
train,2774,32,32768,446,85632,118400
train,2775,22,22528,211,40512,63040
train,2776,20,20480,174,33408,53888
train,2777,21,21504,192,36864,58368
train,2778,19,19456,157,30144,49600
train,2779,24,24576,251,48192,72768
train,2780,31,31744,419,80448,112192
train,2781,25,25600,272,52224,77824
train,2782,21,21504,192,36864,58368
train,2783,32,32768,446,85632,118400
train,2784,13,13312,74,14208,27520
train,2785,27,27648,318,61056,88704
train,2786,15,15360,98,18816,34176
train,2787,15,15360,98,18816,34176
train,2788,51,52224,1133,217536,269760
train,2789,26,26624,295,56640,83264
train,2790,11,11264,53,10176,21440
train,2791,23,23552,230,44160,67712
train,2792,22,22528,211,40512,63040
train,2793,4,4096,7,1344,5440
train,2794,43,44032,805,154560,198592
train,2795,8,8192,28,5376,13568
train,2796,18,18432,141,27072,45504
train,2797,13,13312,74,14208,27520
train,2798,5,5120,11,2112,7232
train,2799,33,33792,474,91008,124800
train,2800,14,14336,85,16320,30656
train,2801,28,28672,342,65664,94336
train,2802,17,17408,126,24192,41600
train,2803,20,20480,174,33408,53888
train,2804,28,28672,342,65664,94336
train,2805,20,20480,174,33408,53888
train,2806,10,10240,44,8448,18688
train,2807,19,19456,157,30144,49600
train,2808,8,8192,28,5376,13568
train,2809,36,36864,565,108480,145344
train,2810,13,13312,74,14208,27520
train,2811,26,26624,295,56640,83264
train,2812,20,20480,174,33408,53888
train,2813,19,19456,157,30144,49600
train,2814,10,10240,44,8448,18688
train,2815,19,19456,157,30144,49600
train,2816,13,13312,74,14208,27520
train,2817,31,31744,419,80448,112192
train,2818,23,23552,230,44160,67712
train,2819,32,32768,446,85632,118400
train,2820,16,16384,112,21504,37888
train,2821,11,11264,53,10176,21440
train,2822,21,21504,192,36864,58368
train,2823,14,14336,85,16320,30656
train,2824,20,20480,174,33408,53888
train,2825,23,23552,230,44160,67712
train,2826,22,22528,211,40512,63040
train,2827,20,20480,174,33408,53888
train,2828,9,9216,35,6720,15936
train,2829,28,28672,342,65664,94336
train,2830,26,26624,295,56640,83264
train,2831,31,31744,419,80448,112192
train,2832,18,18432,141,27072,45504
train,2833,11,11264,53,10176,21440
train,2834,19,19456,157,30144,49600
train,2835,33,33792,474,91008,124800
train,2836,18,18432,141,27072,45504
train,2837,14,14336,85,16320,30656
train,2838,31,31744,419,80448,112192
train,2839,13,13312,74,14208,27520
train,2840,26,26624,295,56640,83264
train,2841,26,26624,295,56640,83264
train,2842,10,10240,44,8448,18688
train,2843,19,19456,157,30144,49600
train,2844,20,20480,174,33408,53888
train,2845,14,14336,85,16320,30656
train,2846,10,10240,44,8448,18688
train,2847,12,12288,63,12096,24384
train,2848,14,14336,85,16320,30656
train,2849,20,20480,174,33408,53888
train,2850,26,26624,295,56640,83264
train,2851,27,27648,318,61056,88704
train,2852,24,24576,251,48192,72768
train,2853,19,19456,157,30144,49600
train,2854,24,24576,251,48192,72768
train,2855,23,23552,230,44160,67712
train,2856,30,30720,392,75264,105984
train,2857,32,32768,446,85632,118400
train,2858,10,10240,44,8448,18688
train,2859,17,17408,126,24192,41600
train,2860,38,38912,629,120768,159680
train,2861,51,52224,1133,217536,269760
train,2862,46,47104,922,177024,224128
train,2863,28,28672,342,65664,94336
train,2864,22,22528,211,40512,63040
train,2865,26,26624,295,56640,83264
train,2866,11,11264,53,10176,21440
train,2867,47,48128,962,184704,232832
train,2868,23,23552,230,44160,67712
train,2869,30,30720,392,75264,105984
train,2870,27,27648,318,61056,88704
train,2871,23,23552,230,44160,67712
train,2872,19,19456,157,30144,49600
train,2873,5,5120,11,2112,7232
train,2874,25,25600,272,52224,77824
train,2875,14,14336,85,16320,30656
train,2876,11,11264,53,10176,21440
train,2877,18,18432,141,27072,45504
train,2878,30,30720,392,75264,105984
train,2879,26,26624,295,56640,83264
train,2880,32,32768,446,85632,118400
train,2881,44,45056,843,161856,206912
train,2882,5,5120,11,2112,7232
train,2883,17,17408,126,24192,41600
train,2884,41,41984,732,140544,182528
train,2885,11,11264,53,10176,21440
train,2886,16,16384,112,21504,37888
train,2887,21,21504,192,36864,58368
train,2888,20,20480,174,33408,53888
train,2889,39,39936,663,127296,167232
train,2890,11,11264,53,10176,21440
train,2891,18,18432,141,27072,45504
train,2892,14,14336,85,16320,30656
train,2893,22,22528,211,40512,63040
train,2894,39,39936,663,127296,167232
train,2895,47,48128,962,184704,232832
train,2896,12,12288,63,12096,24384
train,2897,10,10240,44,8448,18688
train,2898,16,16384,112,21504,37888
train,2899,29,29696,366,70272,99968
train,2900,5,5120,11,2112,7232
train,2901,15,15360,98,18816,34176
train,2902,12,12288,63,12096,24384
train,2903,21,21504,192,36864,58368
train,2904,27,27648,318,61056,88704
train,2905,12,12288,63,12096,24384
train,2906,18,18432,141,27072,45504
train,2907,16,16384,112,21504,37888
train,2908,13,13312,74,14208,27520
train,2909,21,21504,192,36864,58368
train,2910,25,25600,272,52224,77824
train,2911,25,25600,272,52224,77824
train,2912,11,11264,53,10176,21440
train,2913,17,17408,126,24192,41600
train,2914,25,25600,272,52224,77824
train,2915,13,13312,74,14208,27520
train,2916,28,28672,342,65664,94336
train,2917,14,14336,85,16320,30656
train,2918,5,5120,11,2112,7232
train,2919,26,26624,295,56640,83264
train,2920,9,9216,35,6720,15936
train,2921,34,34816,504,96768,131584
train,2922,25,25600,272,52224,77824
train,2923,23,23552,230,44160,67712
train,2924,19,19456,157,30144,49600
train,2925,17,17408,126,24192,41600
train,2926,28,28672,342,65664,94336
train,2927,9,9216,35,6720,15936
train,2928,43,44032,805,154560,198592
train,2929,7,7168,21,4032,11200
train,2930,25,25600,272,52224,77824
train,2931,18,18432,141,27072,45504
train,2932,23,23552,230,44160,67712
train,2933,15,15360,98,18816,34176
train,2934,40,40960,697,133824,174784
train,2935,45,46080,882,169344,215424
train,2936,29,29696,366,70272,99968
train,2937,16,16384,112,21504,37888
train,2938,47,48128,962,184704,232832
train,2939,23,23552,230,44160,67712
train,2940,15,15360,98,18816,34176
train,2941,22,22528,211,40512,63040
train,2942,15,15360,98,18816,34176
train,2943,11,11264,53,10176,21440
train,2944,9,9216,35,6720,15936
train,2945,45,46080,882,169344,215424
train,2946,34,34816,504,96768,131584
train,2947,27,27648,318,61056,88704
train,2948,18,18432,141,27072,45504
train,2949,24,24576,251,48192,72768
train,2950,6,6144,16,3072,9216
train,2951,18,18432,141,27072,45504
train,2952,18,18432,141,27072,45504
train,2953,32,32768,446,85632,118400
train,2954,16,16384,112,21504,37888
train,2955,37,37888,596,114432,152320
train,2956,31,31744,419,80448,112192
train,2957,40,40960,697,133824,174784
train,2958,28,28672,342,65664,94336
train,2959,30,30720,392,75264,105984
train,2960,5,5120,11,2112,7232
train,2961,16,16384,112,21504,37888
train,2962,34,34816,504,96768,131584
train,2963,14,14336,85,16320,30656
train,2964,4,4096,7,1344,5440
train,2965,31,31744,419,80448,112192
train,2966,24,24576,251,48192,72768
train,2967,20,20480,174,33408,53888
train,2968,28,28672,342,65664,94336
train,2969,23,23552,230,44160,67712
train,2970,19,19456,157,30144,49600
train,2971,20,20480,174,33408,53888
train,2972,16,16384,112,21504,37888
train,2973,21,21504,192,36864,58368
train,2974,31,31744,419,80448,112192
train,2975,17,17408,126,24192,41600
train,2976,31,31744,419,80448,112192
train,2977,44,45056,843,161856,206912
train,2978,34,34816,504,96768,131584
train,2979,31,31744,419,80448,112192
train,2980,25,25600,272,52224,77824
train,2981,12,12288,63,12096,24384
train,2982,17,17408,126,24192,41600
train,2983,35,35840,534,102528,138368
train,2984,18,18432,141,27072,45504
train,2985,14,14336,85,16320,30656
train,2986,24,24576,251,48192,72768
train,2987,36,36864,565,108480,145344
train,2988,18,18432,141,27072,45504
train,2989,21,21504,192,36864,58368
train,2990,29,29696,366,70272,99968
train,2991,17,17408,126,24192,41600
train,2992,10,10240,44,8448,18688
train,2993,7,7168,21,4032,11200
train,2994,14,14336,85,16320,30656
train,2995,31,31744,419,80448,112192
train,2996,22,22528,211,40512,63040
train,2997,15,15360,98,18816,34176
train,2998,3,3072,4,768,3840
train,2999,21,21504,192,36864,58368
train,3000,3,3072,4,768,3840
train,3001,44,45056,843,161856,206912
train,3002,31,31744,419,80448,112192
train,3003,36,36864,565,108480,145344
train,3004,7,7168,21,4032,11200
train,3005,12,12288,63,12096,24384
train,3006,41,41984,732,140544,182528
train,3007,16,16384,112,21504,37888
train,3008,22,22528,211,40512,63040
train,3009,11,11264,53,10176,21440
train,3010,36,36864,565,108480,145344
train,3011,4,4096,7,1344,5440
train,3012,10,10240,44,8448,18688
train,3013,13,13312,74,14208,27520
train,3014,11,11264,53,10176,21440
train,3015,6,6144,16,3072,9216
train,3016,14,14336,85,16320,30656
train,3017,6,6144,16,3072,9216
train,3018,17,17408,126,24192,41600
train,3019,2,2048,2,384,2432
train,3020,20,20480,174,33408,53888
train,3021,19,19456,157,30144,49600
train,3022,5,5120,11,2112,7232
train,3023,15,15360,98,18816,34176
train,3024,19,19456,157,30144,49600
train,3025,29,29696,366,70272,99968
train,3026,28,28672,342,65664,94336
train,3027,6,6144,16,3072,9216
train,3028,23,23552,230,44160,67712
train,3029,38,38912,629,120768,159680
train,3030,6,6144,16,3072,9216
train,3031,26,26624,295,56640,83264
train,3032,21,21504,192,36864,58368
train,3033,50,51200,1089,209088,260288
train,3034,29,29696,366,70272,99968
train,3035,24,24576,251,48192,72768
train,3036,10,10240,44,8448,18688
train,3037,26,26624,295,56640,83264
train,3038,27,27648,318,61056,88704
train,3039,13,13312,74,14208,27520
train,3040,22,22528,211,40512,63040
train,3041,12,12288,63,12096,24384
train,3042,26,26624,295,56640,83264
train,3043,15,15360,98,18816,34176
train,3044,22,22528,211,40512,63040
train,3045,8,8192,28,5376,13568
train,3046,28,28672,342,65664,94336
train,3047,45,46080,882,169344,215424
train,3048,14,14336,85,16320,30656
train,3049,17,17408,126,24192,41600
train,3050,16,16384,112,21504,37888
train,3051,37,37888,596,114432,152320
train,3052,37,37888,596,114432,152320
train,3053,52,53248,1178,226176,279424
train,3054,39,39936,663,127296,167232
train,3055,31,31744,419,80448,112192
train,3056,23,23552,230,44160,67712
train,3057,12,12288,63,12096,24384
train,3058,26,26624,295,56640,83264
train,3059,22,22528,211,40512,63040
train,3060,6,6144,16,3072,9216
train,3061,15,15360,98,18816,34176
train,3062,15,15360,98,18816,34176
train,3063,51,52224,1133,217536,269760
train,3064,21,21504,192,36864,58368
train,3065,34,34816,504,96768,131584
train,3066,23,23552,230,44160,67712
train,3067,34,34816,504,96768,131584
train,3068,28,28672,342,65664,94336
train,3069,27,27648,318,61056,88704
train,3070,33,33792,474,91008,124800
train,3071,14,14336,85,16320,30656
train,3072,49,50176,1046,200832,251008
train,3073,10,10240,44,8448,18688
train,3074,31,31744,419,80448,112192
train,3075,20,20480,174,33408,53888
train,3076,15,15360,98,18816,34176
train,3077,15,15360,98,18816,34176
train,3078,3,3072,4,768,3840
train,3079,19,19456,157,30144,49600
train,3080,10,10240,44,8448,18688
train,3081,11,11264,53,10176,21440
train,3082,14,14336,85,16320,30656
train,3083,34,34816,504,96768,131584
train,3084,13,13312,74,14208,27520
train,3085,14,14336,85,16320,30656
train,3086,13,13312,74,14208,27520
train,3087,22,22528,211,40512,63040
train,3088,33,33792,474,91008,124800
train,3089,14,14336,85,16320,30656
train,3090,21,21504,192,36864,58368
train,3091,27,27648,318,61056,88704
train,3092,54,55296,1270,243840,299136
train,3093,16,16384,112,21504,37888
train,3094,17,17408,126,24192,41600
train,3095,5,5120,11,2112,7232
train,3096,9,9216,35,6720,15936
train,3097,29,29696,366,70272,99968
train,3098,35,35840,534,102528,138368
train,3099,19,19456,157,30144,49600
train,3100,6,6144,16,3072,9216
train,3101,28,28672,342,65664,94336
train,3102,34,34816,504,96768,131584
train,3103,44,45056,843,161856,206912
train,3104,32,32768,446,85632,118400
train,3105,24,24576,251,48192,72768
train,3106,26,26624,295,56640,83264
train,3107,28,28672,342,65664,94336
train,3108,9,9216,35,6720,15936
train,3109,10,10240,44,8448,18688
train,3110,29,29696,366,70272,99968
train,3111,41,41984,732,140544,182528
train,3112,16,16384,112,21504,37888
train,3113,15,15360,98,18816,34176
train,3114,18,18432,141,27072,45504
train,3115,26,26624,295,56640,83264
train,3116,20,20480,174,33408,53888
train,3117,38,38912,629,120768,159680
train,3118,21,21504,192,36864,58368
train,3119,11,11264,53,10176,21440
train,3120,4,4096,7,1344,5440
train,3121,21,21504,192,36864,58368
train,3122,33,33792,474,91008,124800
train,3123,6,6144,16,3072,9216
train,3124,37,37888,596,114432,152320
train,3125,22,22528,211,40512,63040
train,3126,15,15360,98,18816,34176
train,3127,25,25600,272,52224,77824
train,3128,27,27648,318,61056,88704
train,3129,35,35840,534,102528,138368
train,3130,27,27648,318,61056,88704
train,3131,19,19456,157,30144,49600
train,3132,49,50176,1046,200832,251008
train,3133,15,15360,98,18816,34176
train,3134,30,30720,392,75264,105984
train,3135,26,26624,295,56640,83264
train,3136,16,16384,112,21504,37888
train,3137,34,34816,504,96768,131584
train,3138,24,24576,251,48192,72768
train,3139,19,19456,157,30144,49600
train,3140,51,52224,1133,217536,269760
train,3141,30,30720,392,75264,105984
train,3142,25,25600,272,52224,77824
train,3143,16,16384,112,21504,37888
train,3144,36,36864,565,108480,145344
train,3145,36,36864,565,108480,145344
train,3146,17,17408,126,24192,41600
train,3147,31,31744,419,80448,112192
train,3148,6,6144,16,3072,9216
train,3149,37,37888,596,114432,152320
train,3150,14,14336,85,16320,30656
train,3151,12,12288,63,12096,24384
train,3152,19,19456,157,30144,49600
train,3153,19,19456,157,30144,49600
train,3154,17,17408,126,24192,41600
train,3155,21,21504,192,36864,58368
train,3156,38,38912,629,120768,159680
train,3157,23,23552,230,44160,67712
train,3158,30,30720,392,75264,105984
train,3159,21,21504,192,36864,58368
train,3160,36,36864,565,108480,145344
train,3161,28,28672,342,65664,94336
train,3162,12,12288,63,12096,24384
train,3163,12,12288,63,12096,24384
train,3164,24,24576,251,48192,72768
train,3165,11,11264,53,10176,21440
train,3166,44,45056,843,161856,206912
train,3167,22,22528,211,40512,63040
train,3168,24,24576,251,48192,72768
train,3169,21,21504,192,36864,58368
train,3170,42,43008,768,147456,190464
train,3171,18,18432,141,27072,45504
train,3172,12,12288,63,12096,24384
train,3173,26,26624,295,56640,83264
train,3174,12,12288,63,12096,24384
train,3175,11,11264,53,10176,21440
train,3176,27,27648,318,61056,88704
train,3177,58,59392,1465,281280,340672
train,3178,35,35840,534,102528,138368
train,3179,15,15360,98,18816,34176
train,3180,25,25600,272,52224,77824
train,3181,17,17408,126,24192,41600
train,3182,25,25600,272,52224,77824
train,3183,31,31744,419,80448,112192
train,3184,13,13312,74,14208,27520
train,3185,17,17408,126,24192,41600
train,3186,28,28672,342,65664,94336
train,3187,25,25600,272,52224,77824
train,3188,6,6144,16,3072,9216
train,3189,30,30720,392,75264,105984
train,3190,20,20480,174,33408,53888
train,3191,28,28672,342,65664,94336
train,3192,17,17408,126,24192,41600
train,3193,17,17408,126,24192,41600
train,3194,35,35840,534,102528,138368
train,3195,6,6144,16,3072,9216
train,3196,13,13312,74,14208,27520
train,3197,16,16384,112,21504,37888
train,3198,26,26624,295,56640,83264
train,3199,11,11264,53,10176,21440
train,3200,26,26624,295,56640,83264
train,3201,9,9216,35,6720,15936
train,3202,28,28672,342,65664,94336
train,3203,14,14336,85,16320,30656
train,3204,56,57344,1366,262272,319616
train,3205,12,12288,63,12096,24384
train,3206,18,18432,141,27072,45504
train,3207,35,35840,534,102528,138368
train,3208,24,24576,251,48192,72768
train,3209,6,6144,16,3072,9216
train,3210,42,43008,768,147456,190464
train,3211,28,28672,342,65664,94336
train,3212,7,7168,21,4032,11200
train,3213,13,13312,74,14208,27520
train,3214,27,27648,318,61056,88704
train,3215,27,27648,318,61056,88704
train,3216,20,20480,174,33408,53888
train,3217,23,23552,230,44160,67712
train,3218,25,25600,272,52224,77824
train,3219,17,17408,126,24192,41600
train,3220,11,11264,53,10176,21440
train,3221,23,23552,230,44160,67712
train,3222,5,5120,11,2112,7232
train,3223,43,44032,805,154560,198592
train,3224,8,8192,28,5376,13568
train,3225,41,41984,732,140544,182528
train,3226,10,10240,44,8448,18688
train,3227,23,23552,230,44160,67712
train,3228,21,21504,192,36864,58368
train,3229,23,23552,230,44160,67712
train,3230,20,20480,174,33408,53888
train,3231,6,6144,16,3072,9216
train,3232,16,16384,112,21504,37888
train,3233,12,12288,63,12096,24384
train,3234,17,17408,126,24192,41600
train,3235,16,16384,112,21504,37888
train,3236,14,14336,85,16320,30656
train,3237,32,32768,446,85632,118400
train,3238,8,8192,28,5376,13568
train,3239,31,31744,419,80448,112192
train,3240,10,10240,44,8448,18688
train,3241,10,10240,44,8448,18688
train,3242,17,17408,126,24192,41600
train,3243,25,25600,272,52224,77824
train,3244,21,21504,192,36864,58368
train,3245,11,11264,53,10176,21440
train,3246,30,30720,392,75264,105984
train,3247,23,23552,230,44160,67712
train,3248,15,15360,98,18816,34176
train,3249,20,20480,174,33408,53888
train,3250,16,16384,112,21504,37888
train,3251,34,34816,504,96768,131584
train,3252,6,6144,16,3072,9216
train,3253,45,46080,882,169344,215424
train,3254,44,45056,843,161856,206912
train,3255,45,46080,882,169344,215424
train,3256,29,29696,366,70272,99968
train,3257,33,33792,474,91008,124800
train,3258,15,15360,98,18816,34176
train,3259,36,36864,565,108480,145344
train,3260,36,36864,565,108480,145344
train,3261,18,18432,141,27072,45504
train,3262,36,36864,565,108480,145344
train,3263,18,18432,141,27072,45504
train,3264,21,21504,192,36864,58368
train,3265,17,17408,126,24192,41600
train,3266,29,29696,366,70272,99968
train,3267,13,13312,74,14208,27520
train,3268,21,21504,192,36864,58368
train,3269,35,35840,534,102528,138368
train,3270,28,28672,342,65664,94336
train,3271,24,24576,251,48192,72768
train,3272,15,15360,98,18816,34176
train,3273,14,14336,85,16320,30656
train,3274,19,19456,157,30144,49600
train,3275,18,18432,141,27072,45504
train,3276,4,4096,7,1344,5440
train,3277,47,48128,962,184704,232832
train,3278,31,31744,419,80448,112192
train,3279,37,37888,596,114432,152320
train,3280,25,25600,272,52224,77824
train,3281,21,21504,192,36864,58368
train,3282,7,7168,21,4032,11200
train,3283,30,30720,392,75264,105984
train,3284,7,7168,21,4032,11200
train,3285,15,15360,98,18816,34176
train,3286,16,16384,112,21504,37888
train,3287,22,22528,211,40512,63040
train,3288,17,17408,126,24192,41600
train,3289,29,29696,366,70272,99968
train,3290,17,17408,126,24192,41600
train,3291,38,38912,629,120768,159680
train,3292,29,29696,366,70272,99968
train,3293,7,7168,21,4032,11200
train,3294,18,18432,141,27072,45504
train,3295,45,46080,882,169344,215424
train,3296,5,5120,11,2112,7232
train,3297,16,16384,112,21504,37888
train,3298,13,13312,74,14208,27520
train,3299,11,11264,53,10176,21440
train,3300,54,55296,1270,243840,299136
train,3301,18,18432,141,27072,45504
train,3302,17,17408,126,24192,41600
train,3303,21,21504,192,36864,58368
train,3304,22,22528,211,40512,63040
train,3305,32,32768,446,85632,118400
train,3306,18,18432,141,27072,45504
train,3307,27,27648,318,61056,88704
train,3308,5,5120,11,2112,7232
train,3309,8,8192,28,5376,13568
train,3310,6,6144,16,3072,9216
train,3311,12,12288,63,12096,24384
train,3312,8,8192,28,5376,13568
train,3313,34,34816,504,96768,131584
train,3314,10,10240,44,8448,18688
train,3315,5,5120,11,2112,7232
train,3316,17,17408,126,24192,41600
train,3317,33,33792,474,91008,124800
train,3318,12,12288,63,12096,24384
train,3319,30,30720,392,75264,105984
train,3320,25,25600,272,52224,77824
train,3321,24,24576,251,48192,72768
train,3322,30,30720,392,75264,105984
train,3323,12,12288,63,12096,24384
train,3324,25,25600,272,52224,77824
train,3325,18,18432,141,27072,45504
train,3326,26,26624,295,56640,83264
train,3327,50,51200,1089,209088,260288
train,3328,33,33792,474,91008,124800
train,3329,17,17408,126,24192,41600
train,3330,13,13312,74,14208,27520
train,3331,11,11264,53,10176,21440
train,3332,27,27648,318,61056,88704
train,3333,21,21504,192,36864,58368
train,3334,36,36864,565,108480,145344
train,3335,22,22528,211,40512,63040
train,3336,26,26624,295,56640,83264
train,3337,28,28672,342,65664,94336
train,3338,30,30720,392,75264,105984
train,3339,42,43008,768,147456,190464
train,3340,20,20480,174,33408,53888
train,3341,14,14336,85,16320,30656
train,3342,24,24576,251,48192,72768
train,3343,20,20480,174,33408,53888
train,3344,15,15360,98,18816,34176
train,3345,16,16384,112,21504,37888
train,3346,8,8192,28,5376,13568
train,3347,21,21504,192,36864,58368
train,3348,10,10240,44,8448,18688
train,3349,39,39936,663,127296,167232
train,3350,4,4096,7,1344,5440
train,3351,37,37888,596,114432,152320
train,3352,6,6144,16,3072,9216
train,3353,47,48128,962,184704,232832
train,3354,14,14336,85,16320,30656
train,3355,17,17408,126,24192,41600
train,3356,21,21504,192,36864,58368
train,3357,17,17408,126,24192,41600
train,3358,42,43008,768,147456,190464
train,3359,11,11264,53,10176,21440
train,3360,21,21504,192,36864,58368
train,3361,24,24576,251,48192,72768
train,3362,7,7168,21,4032,11200
train,3363,40,40960,697,133824,174784
train,3364,21,21504,192,36864,58368
train,3365,17,17408,126,24192,41600
train,3366,4,4096,7,1344,5440
train,3367,14,14336,85,16320,30656
train,3368,39,39936,663,127296,167232
train,3369,32,32768,446,85632,118400
train,3370,12,12288,63,12096,24384
train,3371,53,54272,1224,235008,289280
train,3372,11,11264,53,10176,21440
train,3373,35,35840,534,102528,138368
train,3374,19,19456,157,30144,49600
train,3375,28,28672,342,65664,94336
train,3376,39,39936,663,127296,167232
train,3377,9,9216,35,6720,15936
train,3378,42,43008,768,147456,190464
train,3379,31,31744,419,80448,112192
train,3380,13,13312,74,14208,27520
train,3381,7,7168,21,4032,11200
train,3382,20,20480,174,33408,53888
train,3383,27,27648,318,61056,88704
train,3384,29,29696,366,70272,99968
train,3385,35,35840,534,102528,138368
train,3386,6,6144,16,3072,9216
train,3387,23,23552,230,44160,67712
train,3388,23,23552,230,44160,67712
train,3389,21,21504,192,36864,58368
train,3390,18,18432,141,27072,45504
train,3391,37,37888,596,114432,152320
train,3392,19,19456,157,30144,49600
train,3393,18,18432,141,27072,45504
train,3394,14,14336,85,16320,30656
train,3395,20,20480,174,33408,53888
train,3396,19,19456,157,30144,49600
train,3397,43,44032,805,154560,198592
train,3398,21,21504,192,36864,58368
train,3399,31,31744,419,80448,112192
train,3400,22,22528,211,40512,63040
train,3401,18,18432,141,27072,45504
train,3402,21,21504,192,36864,58368
train,3403,35,35840,534,102528,138368
train,3404,24,24576,251,48192,72768
train,3405,22,22528,211,40512,63040
train,3406,3,3072,4,768,3840
train,3407,6,6144,16,3072,9216
train,3408,26,26624,295,56640,83264
train,3409,24,24576,251,48192,72768
train,3410,29,29696,366,70272,99968
train,3411,45,46080,882,169344,215424
train,3412,15,15360,98,18816,34176
train,3413,13,13312,74,14208,27520
train,3414,39,39936,663,127296,167232
train,3415,21,21504,192,36864,58368
train,3416,21,21504,192,36864,58368
train,3417,42,43008,768,147456,190464
train,3418,34,34816,504,96768,131584
train,3419,9,9216,35,6720,15936
train,3420,25,25600,272,52224,77824
train,3421,5,5120,11,2112,7232
train,3422,28,28672,342,65664,94336
train,3423,34,34816,504,96768,131584
train,3424,41,41984,732,140544,182528
train,3425,24,24576,251,48192,72768
train,3426,32,32768,446,85632,118400
train,3427,12,12288,63,12096,24384
train,3428,17,17408,126,24192,41600
train,3429,6,6144,16,3072,9216
train,3430,22,22528,211,40512,63040
train,3431,4,4096,7,1344,5440
train,3432,34,34816,504,96768,131584
train,3433,36,36864,565,108480,145344
train,3434,15,15360,98,18816,34176
train,3435,16,16384,112,21504,37888
train,3436,29,29696,366,70272,99968
train,3437,30,30720,392,75264,105984
train,3438,17,17408,126,24192,41600
train,3439,8,8192,28,5376,13568
train,3440,18,18432,141,27072,45504
train,3441,30,30720,392,75264,105984
train,3442,19,19456,157,30144,49600
train,3443,19,19456,157,30144,49600
train,3444,14,14336,85,16320,30656
