split,index,nodes,total_values_for_nodes,edges,total_values_for_edges,total_values_for_graph
validation,129,1235,1264640,21104,4051968,5316608
validation,130,990,1013760,17053,3274176,4287936
validation,131,1192,1220608,20385,3913920,5134528
validation,132,1069,1094656,18684,3587328,4681984
validation,133,1256,1286144,21479,4123968,5410112
validation,134,1065,1090560,18637,3578304,4668864
validation,135,1307,1338368,22452,4310784,5649152
validation,136,1053,1078272,18501,3552192,4630464
validation,137,1041,1065984,18370,3527040,4593024
validation,138,1215,1244160,20762,3986304,5230464
validation,139,1250,1280000,21370,4103040,5383040
validation,140,1294,1325056,22195,4261440,5586496
validation,141,1123,1149952,19366,3718272,4868224
validation,142,1194,1222656,20417,3920064,5142720
validation,143,1021,1045504,18173,3489216,4534720
validation,144,1324,1355776,22797,4377024,5732800
validation,145,1157,1184768,19847,3810624,4995392
validation,146,1261,1291264,21570,4141440,5432704
validation,147,1092,1118208,18962,3640704,4758912
validation,148,1098,1124352,19038,3655296,4779648
validation,149,1060,1085440,18580,3567360,4652800
validation,150,1080,1105920,18815,3612480,4718400
validation,151,1012,1036288,17819,3421248,4457536
validation,152,1519,1555456,27468,5273856,6829312
validation,153,1155,1182720,19818,3805056,4987776
validation,154,1192,1220608,20385,3913920,5134528
validation,155,962,985088,16102,3091584,4076672
validation,156,1144,1171456,19659,3774528,4945984
validation,157,1289,1319936,22098,4242816,5562752
validation,158,1110,1136640,19192,3684864,4821504
validation,159,997,1020928,17295,3320640,4341568
validation,160,1028,1052672,18234,3500928,4553600
validation,161,1045,1070080,18413,3535296,4605376
validation,162,1059,1084416,18569,3565248,4649664
validation,163,1074,1099776,18743,3598656,4698432
validation,164,1105,1131520,19127,3672384,4803904
test,0,1196,1224704,20449,3926208,5150912
test,1,1105,1131520,19127,3672384,4803904
test,2,1231,1260544,21035,4038720,5299264
test,3,1058,1083392,18557,3562944,4646336
test,4,1190,1218560,20353,3907776,5126336
test,5,1343,1375232,23194,4453248,5828480
test,6,1184,1212416,20258,3889536,5101952
test,7,1027,1051648,18223,3498816,4550464
test,8,1215,1244160,20762,3986304,5230464
test,9,1091,1117184,18950,3638400,4755584
test,10,1349,1381376,23322,4477824,5859200
test,11,1148,1175552,19716,3785472,4961024
test,12,1305,1336320,22412,4303104,5639424
test,13,1245,1274880,21281,4085952,5360832
test,14,1268,1298432,21699,4166208,5464640
test,15,1364,1396736,23647,4540224,5936960
test,16,1085,1111040,18875,3624000,4735040
test,17,1207,1235968,20629,3960768,5196736
test,18,1144,1171456,19659,3774528,4945984
test,19,1026,1050624,18213,3496896,4547520
test,20,1408,1441792,24647,4732224,6174016
test,21,997,1020928,17329,3327168,4348096
test,22,1317,1348608,22653,4349376,5697984
test,23,1145,1172480,19673,3777216,4949696
test,24,1232,1261568,21052,4041984,5303552
test,25,1043,1068032,18392,3531264,4599296
test,26,1190,1218560,20353,3907776,5126336
test,27,1355,1387520,23451,4502592,5890112
test,28,1169,1197056,20027,3845184,5042240
test,29,1188,1216512,20322,3901824,5118336
test,30,1088,1114112,18912,3631104,4745216
test,31,1217,1246208,20795,3992640,5238848
test,32,2875,2944000,58109,11156928,14100928
test,33,962,985088,16102,3091584,4076672
test,34,1132,1159168,19489,3741888,4901056
test,35,1111,1137664,19206,3687552,4825216
test,36,1196,1224704,20449,3926208,5150912
test,37,1128,1155072,19434,3731328,4886400
test,38,987,1010688,16984,3260928,4271616
test,39,1016,1040384,17995,3455040,4495424
test,40,923,945152,14855,2852160,3797312
test,41,1074,1099776,18743,3598656,4698432
test,42,1117,1143808,19285,3702720,4846528
test,43,1523,1559552,27578,5294976,6854528
test,44,1085,1111040,18875,3624000,4735040
test,45,1205,1233920,20596,3954432,5188352
test,46,1403,1436672,24530,4709760,6146432
test,47,1037,1061888,18328,3518976,4580864
test,48,1300,1331200,22313,4284096,5615296
test,49,1134,1161216,19517,3747264,4908480
test,50,1026,1050624,18213,3496896,4547520
test,51,1049,1074176,18457,3543744,4617920
test,52,1077,1102848,18779,3605568,4708416
test,53,1179,1207296,20180,3874560,5081856
test,54,1025,1049600,18203,3494976,4544576
test,55,1539,1575936,28022,5380224,6956160
test,56,1147,1174528,19702,3782784,4957312
test,57,1321,1352704,22735,4365120,5717824
test,58,1199,1227776,20498,3935616,5163392
test,59,1127,1154048,19421,3728832,4882880
test,60,1195,1223680,20433,3923136,5146816
test,61,1339,1371136,23109,4436928,5808064
test,62,1311,1342464,22532,4326144,5668608
test,63,1204,1232896,20579,3951168,5184064
test,64,1318,1349632,22674,4353408,5703040
test,65,1194,1222656,20417,3920064,5142720
test,66,1004,1028096,17573,3374016,4402112
test,67,913,934912,14503,2784576,3719488
test,68,1145,1172480,19673,3777216,4949696
test,69,1231,1260544,21035,4038720,5299264
test,70,1023,1047552,18183,3491136,4538688
test,71,1330,1361920,22921,4400832,5762752
test,72,1070,1095680,18696,3589632,4685312
test,73,1120,1146880,19325,3710400,4857280
test,74,959,982016,16001,3072192,4054208
test,75,1296,1327104,22234,4268928,5596032
test,76,1105,1131520,19127,3672384,4803904
test,77,1160,1187840,19892,3819264,5007104
test,78,1039,1063936,18349,3523008,4586944
test,79,1109,1135616,19179,3682368,4817984
test,80,1279,1309696,21906,4205952,5515648
test,81,1213,1242112,20728,3979776,5221888
test,82,1106,1132544,19140,3674880,4807424
test,83,1133,1160192,19503,3744576,4904768
test,84,1165,1192960,19967,3833664,5026624
test,85,1369,1401856,23757,4561344,5963200
test,86,1066,1091584,18649,3580608,4672192
test,87,1058,1083392,18557,3562944,4646336
test,88,1163,1190912,19937,3827904,5018816
test,89,1139,1166336,19588,3760896,4927232
test,90,1077,1102848,18779,3605568,4708416
test,91,1132,1159168,19489,3741888,4901056
test,92,1011,1035264,17784,3414528,4449792
test,93,1319,1350656,22694,4357248,5707904
test,94,1013,1037312,17854,3427968,4465280
test,95,1608,1646592,30040,5767680,7414272
test,96,1337,1369088,23067,4428864,5797952
test,97,933,955392,15146,2908032,3863424
test,98,1195,1223680,20433,3923136,5146816
test,99,1318,1349632,22674,4353408,5703040
test,100,1166,1193984,19982,3836544,5030528
test,101,1075,1100800,18755,3600960,4701760
test,102,1047,1072128,18435,3539520,4611648
test,103,1240,1269760,21192,4068864,5338624
test,104,956,978944,15901,3052992,4031936
test,105,1198,1226752,20482,3932544,5159296
test,106,1047,1072128,18435,3539520,4611648
test,107,1086,1112064,18888,3626496,4738560
test,108,1333,1364992,22983,4412736,5777728
test,109,958,980992,15968,3065856,4046848
test,110,1033,1057792,18285,3510720,4568512
test,111,1146,1173504,19687,3779904,4953408
test,112,1356,1388544,23473,4506816,5895360
test,113,1158,1185792,19862,3813504,4999296
test,114,1012,1036288,17819,3421248,4457536
test,115,1067,1092608,18661,3582912,4675520
test,116,954,976896,15868,3046656,4023552
test,117,951,973824,15736,3021312,3995136
test,118,1045,1070080,18413,3535296,4605376
test,119,1218,1247232,20812,3995904,5243136
test,120,1176,1204224,20134,3865728,5069952
test,121,1128,1155072,19434,3731328,4886400
test,122,1113,1139712,19232,3692544,4832256
test,123,1010,1034240,17784,3414528,4448768
test,124,1348,1380352,23300,4473600,5853952
test,125,1290,1320960,22117,4246464,5567424
test,126,1015,1039360,17925,3441600,4480960
test,127,1223,1252352,20897,4012224,5264576
test,128,1223,1252352,20897,4012224,5264576
test,129,1299,1330176,22293,4280256,5610432
test,130,1115,1141760,19258,3697536,4839296
test,131,1119,1145856,19312,3707904,4853760
test,132,1115,1141760,19258,3697536,4839296
test,133,1231,1260544,21035,4038720,5299264
test,134,1298,1329152,22274,4276608,5605760
test,135,1185,1213440,20274,3892608,5106048
test,136,1142,1169408,19630,3768960,4938368
test,137,1267,1297408,21681,4162752,5460160
test,138,1201,1229824,20530,3941760,5171584
test,139,1132,1159168,19489,3741888,4901056
test,140,1235,1264640,21104,4051968,5316608
test,141,1033,1057792,18285,3510720,4568512
test,142,994,1017856,17191,3300672,4318528
test,143,1021,1045504,18137,3482304,4527808
test,144,1033,1057792,18285,3510720,4568512
test,145,1176,1204224,20134,3865728,5069952
test,146,1058,1083392,18557,3562944,4646336
test,147,1075,1100800,18755,3600960,4701760
test,148,1293,1324032,22176,4257792,5581824
test,149,996,1019904,17295,3320640,4340544
test,150,1099,1125376,19050,3657600,4782976
test,151,1308,1339392,22472,4314624,5654016
test,152,1043,1068032,18392,3531264,4599296
test,153,1340,1372160,23130,4440960,5813120
test,154,1289,1319936,22098,4242816,5562752
test,155,1156,1183744,19833,3807936,4991680
test,156,1240,1269760,21192,4068864,5338624
test,157,1308,1339392,22472,4314624,5654016
test,158,1008,1032192,17678,3394176,4426368
test,159,1282,1312768,21964,4217088,5529856
test,160,1308,1339392,22472,4314624,5654016
test,161,1017,1041408,17995,3455040,4496448
test,162,1332,1363968,22962,4408704,5772672
test,163,1310,1341440,22512,4322304,5663744
test,164,1013,1037312,17854,3427968,4465280
test,165,1108,1134592,19166,3679872,4814464
test,166,1014,1038336,17925,3441600,4479936
test,167,1216,1245184,20778,3989376,5234560
test,168,1153,1180672,19789,3799488,4980160
test,169,932,954368,15113,2901696,3856064
test,170,1174,1202176,20104,3859968,5062144
test,171,1346,1378304,23257,4465344,5843648
test,172,1144,1171456,19659,3774528,4945984
test,173,1290,1320960,22117,4246464,5567424
test,174,1130,1157120,19462,3736704,4893824
test,175,1279,1309696,21906,4205952,5515648
test,176,1039,1063936,18349,3523008,4586944
test,177,1003,1027072,17503,3360576,4387648
test,178,1176,1204224,20134,3865728,5069952
test,179,1260,1290240,21552,4137984,5428224
test,180,1081,1106944,18827,3614784,4721728
test,181,1092,1118208,18962,3640704,4758912
test,182,1211,1240064,20695,3973440,5213504
test,183,1265,1295360,21644,4155648,5451008
test,184,1239,1268736,21174,4065408,5334144
test,185,994,1017856,17191,3300672,4318528
test,186,1225,1254400,20931,4018752,5273152
test,187,1012,1036288,17854,3427968,4464256
test,188,1165,1192960,19967,3833664,5026624
test,189,1154,1181696,19803,3802176,4983872
test,190,1140,1167360,19602,3763584,4930944
test,191,1163,1190912,19937,3827904,5018816
test,192,1114,1140736,19245,3695040,4835776
test,193,1161,1188864,19907,3822144,5011008
test,194,1279,1309696,21906,4205952,5515648
test,195,1101,1127424,19076,3662592,4790016
test,196,1136,1163264,19545,3752640,4915904
test,197,1309,1340416,22492,4318464,5658880
test,198,1250,1280000,21370,4103040,5383040
test,199,962,985088,16102,3091584,4076672
test,200,1248,1277952,21334,4096128,5374080
test,201,1150,1177600,19745,3791040,4968640
test,202,1117,1143808,19285,3702720,4846528
test,203,1051,1076224,18479,3547968,4624192
test,204,973,996352,16506,3169152,4165504
test,205,1183,1211392,20243,3886656,5098048
test,206,1194,1222656,20417,3920064,5142720
test,207,1192,1220608,20385,3913920,5134528
test,208,1007,1031168,17643,3387456,4418624
test,209,1113,1139712,19232,3692544,4832256
test,210,1183,1211392,20243,3886656,5098048
test,211,911,932864,14440,2772480,3705344
test,212,1221,1250304,20863,4005696,5256000
test,213,1276,1306624,21850,4195200,5501824
test,214,1201,1229824,20530,3941760,5171584
test,215,966,989184,16236,3117312,4106496
test,216,1262,1292288,21588,4144896,5437184
test,217,1064,1089536,18626,3576192,4665728
test,218,1218,1247232,20812,3995904,5243136
test,219,1336,1368064,23046,4424832,5792896
test,220,1008,1032192,17713,3400896,4433088
test,221,1035,1059840,18306,3514752,4574592
test,222,927,949248,14951,2870592,3819840
test,223,1061,1086464,18591,3569472,4655936
test,224,1132,1159168,19489,3741888,4901056
test,225,1091,1117184,18950,3638400,4755584
test,226,1067,1092608,18661,3582912,4675520
test,227,1178,1206272,20165,3871680,5077952
test,228,1217,1246208,20795,3992640,5238848
test,229,1078,1103872,18790,3607680,4711552
test,230,1041,1065984,18370,3527040,4593024
test,231,1278,1308672,21887,4202304,5510976
test,232,970,993280,16371,3143232,4136512
test,233,961,984064,16068,3085056,4069120
test,234,980,1003520,16744,3214848,4218368
test,235,1085,1111040,18875,3624000,4735040
test,236,1061,1086464,18591,3569472,4655936
test,237,1320,1351680,22715,4361280,5712960
test,238,1297,1328128,22254,4272768,5600896
test,239,1246,1275904,21298,4089216,5365120
test,240,1157,1184768,19847,3810624,4995392
test,241,1195,1223680,20433,3923136,5146816
test,242,1211,1240064,20695,3973440,5213504
test,243,1141,1168384,19616,3766272,4934656
test,244,941,963584,15439,2964288,3927872
test,245,2972,3043328,60554,11626368,14669696
test,246,985,1008640,16915,3247680,4256320
test,247,1290,1320960,22117,4246464,5567424
test,248,1093,1119232,18974,3643008,4762240
test,249,1026,1050624,18214,3497088,4547712
test,250,1386,1419264,24138,4634496,6053760
test,251,2228,2281472,43541,8359872,10641344
test,252,1151,1178624,19760,3793920,4972544
test,253,1238,1267712,21157,4062144,5329856
test,254,1134,1161216,19517,3747264,4908480
test,255,1228,1257472,20983,4028736,5286208
test,256,2817,2884608,56803,10906176,13790784
test,257,1089,1115136,18925,3633600,4748736
test,258,1191,1219584,20369,3910848,5130432
test,259,1287,1317888,22059,4235328,5553216
test,260,1106,1132544,19140,3674880,4807424
test,261,1174,1202176,20103,3859776,5061952
test,262,1183,1211392,20243,3886656,5098048
test,263,1020,1044480,18137,3482304,4526784
test,264,1424,1458176,25027,4805184,6263360
test,265,1081,1106944,18827,3614784,4721728
test,266,1071,1096704,18707,3591744,4688448
test,267,1079,1104896,18803,3610176,4715072
test,268,1310,1341440,22512,4322304,5663744
test,269,1033,1057792,18285,3510720,4568512
test,270,1075,1100800,18755,3600960,4701760
test,271,1282,1312768,21964,4217088,5529856
test,272,1175,1203200,20119,3862848,5066048
test,273,1189,1217536,20337,3904704,5122240
test,274,1150,1177600,19745,3791040,4968640
test,275,1333,1364992,22983,4412736,5777728
test,276,1099,1125376,19050,3657600,4782976
test,277,981,1004544,16812,3227904,4232448
test,278,1114,1140736,19245,3695040,4835776
test,279,1092,1118208,18962,3640704,4758912
test,280,1180,1208320,20196,3877632,5085952
test,281,1148,1175552,19716,3785472,4961024
test,282,1101,1127424,19076,3662592,4790016
test,283,1035,1059840,18306,3514752,4574592
test,284,1227,1256448,20965,4025280,5281728
test,285,1076,1101824,18767,3603264,4705088
test,286,1366,1398784,23691,4548672,5947456
test,287,1144,1171456,19659,3774528,4945984
test,288,1279,1309696,21906,4205952,5515648
test,289,967,990208,16269,3123648,4113856
test,290,1215,1244160,20762,3986304,5230464
test,291,1135,1162240,19531,3749952,4912192
test,292,1183,1211392,20243,3886656,5098048
test,293,1081,1106944,18827,3614784,4721728
test,294,1291,1321984,22137,4250304,5572288
test,295,1262,1292288,21588,4144896,5437184
test,296,1487,1522688,26611,5109312,6632000
test,297,1017,1041408,17995,3455040,4496448
test,298,1228,1257472,20983,4028736,5286208
test,299,1232,1261568,21052,4041984,5303552
test,300,1052,1077248,18490,3550080,4627328
test,301,997,1020928,17364,3333888,4354816
test,302,1176,1204224,20134,3865728,5069952
test,303,1007,1031168,17643,3387456,4418624
test,304,1356,1388544,23472,4506624,5895168
test,305,1064,1089536,18626,3576192,4665728
test,306,1336,1368064,23046,4424832,5792896
test,307,1243,1272832,21245,4079040,5351872
test,308,1209,1238016,20662,3967104,5205120
test,309,1060,1085440,18580,3567360,4652800
test,310,1199,1227776,20498,3935616,5163392
test,311,1361,1393664,23581,4527552,5921216
test,312,1313,1344512,22572,4333824,5678336
test,313,1267,1297408,21681,4162752,5460160
test,314,1182,1210368,20227,3883584,5093952
test,315,1228,1257472,20983,4028736,5286208
test,316,1787,1829888,35232,6764544,8594432
test,317,950,972800,15702,3014784,3987584
test,318,1170,1198080,20042,3848064,5046144
test,319,1278,1308672,21887,4202304,5510976
test,320,1207,1235968,20629,3960768,5196736
test,321,1317,1348608,22653,4349376,5697984
test,322,1195,1223680,20433,3923136,5146816
test,323,1013,1037312,17854,3427968,4465280
test,324,1137,1164288,19559,3755328,4919616
test,325,1015,1039360,17925,3441600,4480960
test,326,1042,1067008,18381,3529152,4596160
test,327,1011,1035264,17784,3414528,4449792
test,328,1247,1276928,21316,4092672,5369600
test,329,985,1008640,16881,3241152,4249792
test,330,1102,1128448,19089,3665088,4793536
test,331,1250,1280000,21370,4103040,5383040
test,332,1337,1369088,23067,4428864,5797952
test,333,1170,1198080,20042,3848064,5046144
test,334,1040,1064960,18359,3524928,4589888
