split,index,nodes,total_values_for_nodes,edges,total_values_for_edges,total_values_for_graph
train,1785,22,16896,484,69696,86592
train,1786,29,22272,841,121104,143376
train,1787,15,11520,225,32400,43920
train,1788,41,31488,1681,242064,273552
train,1789,22,16896,484,69696,86592
train,1790,22,16896,484,69696,86592
train,1791,6,4608,36,5184,9792
train,1792,18,13824,324,46656,60480
train,1793,19,14592,361,51984,66576
train,1794,25,19200,625,90000,109200
train,1795,25,19200,625,90000,109200
train,1796,12,9216,144,20736,29952
train,1797,28,21504,784,112896,134400
train,1798,20,15360,400,57600,72960
train,1799,36,27648,1296,186624,214272
train,1800,35,26880,1225,176400,203280
train,1801,48,36864,2304,331776,368640
train,1802,17,13056,289,41616,54672
train,1803,14,10752,196,28224,38976
train,1804,15,11520,225,32400,43920
train,1805,33,25344,1089,156816,182160
train,1806,10,7680,100,14400,22080
train,1807,33,25344,1089,156816,182160
train,1808,13,9984,169,24336,34320
train,1809,13,9984,169,24336,34320
train,1810,19,14592,361,51984,66576
train,1811,20,15360,400,57600,72960
train,1812,24,18432,576,82944,101376
train,1813,11,8448,121,17424,25872
train,1814,37,28416,1369,197136,225552
train,1815,27,20736,729,104976,125712
train,1816,16,12288,256,36864,49152
train,1817,23,17664,529,76176,93840
train,1818,32,24576,1024,147456,172032
train,1819,12,9216,144,20736,29952
train,1820,19,14592,361,51984,66576
train,1821,10,7680,100,14400,22080
train,1822,23,17664,529,76176,93840
train,1823,49,37632,2401,345744,383376
train,1824,21,16128,441,63504,79632
train,1825,40,30720,1600,230400,261120
train,1826,13,9984,169,24336,34320
train,1827,29,22272,841,121104,143376
train,1828,18,13824,324,46656,60480
train,1829,22,16896,484,69696,86592
train,1830,12,9216,144,20736,29952
train,1831,24,18432,576,82944,101376
train,1832,35,26880,1225,176400,203280
train,1833,16,12288,256,36864,49152
train,1834,15,11520,225,32400,43920
train,1835,9,6912,81,11664,18576
train,1836,23,17664,529,76176,93840
train,1837,23,17664,529,76176,93840
train,1838,28,21504,784,112896,134400
train,1839,22,16896,484,69696,86592
train,1840,17,13056,289,41616,54672
train,1841,16,12288,256,36864,49152
train,1842,41,31488,1681,242064,273552
train,1843,23,17664,529,76176,93840
train,1844,40,30720,1600,230400,261120
train,1845,20,15360,400,57600,72960
train,1846,11,8448,121,17424,25872
train,1847,51,39168,2601,374544,413712
train,1848,31,23808,961,138384,162192
train,1849,37,28416,1369,197136,225552
train,1850,23,17664,529,76176,93840
train,1851,24,18432,576,82944,101376
train,1852,56,43008,3136,451584,494592
train,1853,44,33792,1936,278784,312576
train,1854,28,21504,784,112896,134400
train,1855,8,6144,64,9216,15360
train,1856,28,21504,784,112896,134400
train,1857,21,16128,441,63504,79632
train,1858,35,26880,1225,176400,203280
train,1859,20,15360,400,57600,72960
train,1860,23,17664,529,76176,93840
train,1861,12,9216,144,20736,29952
train,1862,63,48384,3969,571536,619920
train,1863,12,9216,144,20736,29952
train,1864,17,13056,289,41616,54672
train,1865,22,16896,484,69696,86592
train,1866,23,17664,529,76176,93840
train,1867,28,21504,784,112896,134400
train,1868,25,19200,625,90000,109200
train,1869,49,37632,2401,345744,383376
train,1870,38,29184,1444,207936,237120
train,1871,22,16896,484,69696,86592
train,1872,6,4608,36,5184,9792
train,1873,22,16896,484,69696,86592
train,1874,33,25344,1089,156816,182160
train,1875,28,21504,784,112896,134400
train,1876,12,9216,144,20736,29952
train,1877,20,15360,400,57600,72960
train,1878,7,5376,49,7056,12432
train,1879,17,13056,289,41616,54672
train,1880,18,13824,324,46656,60480
train,1881,18,13824,324,46656,60480
train,1882,8,6144,64,9216,15360
train,1883,44,33792,1936,278784,312576
train,1884,36,27648,1296,186624,214272
train,1885,35,26880,1225,176400,203280
train,1886,35,26880,1225,176400,203280
train,1887,12,9216,144,20736,29952
train,1888,8,6144,64,9216,15360
train,1889,15,11520,225,32400,43920
train,1890,27,20736,729,104976,125712
train,1891,14,10752,196,28224,38976
train,1892,11,8448,121,17424,25872
train,1893,15,11520,225,32400,43920
train,1894,11,8448,121,17424,25872
train,1895,28,21504,784,112896,134400
train,1896,14,10752,196,28224,38976
train,1897,18,13824,324,46656,60480
train,1898,31,23808,961,138384,162192
train,1899,53,40704,2809,404496,445200
train,1900,11,8448,121,17424,25872
train,1901,30,23040,900,129600,152640
train,1902,36,27648,1296,186624,214272
train,1903,21,16128,441,63504,79632
train,1904,9,6912,81,11664,18576
train,1905,20,15360,400,57600,72960
train,1906,26,19968,676,97344,117312
train,1907,26,19968,676,97344,117312
train,1908,13,9984,169,24336,34320
train,1909,16,12288,256,36864,49152
train,1910,14,10752,196,28224,38976
train,1911,32,24576,1024,147456,172032
train,1912,6,4608,36,5184,9792
train,1913,27,20736,729,104976,125712
train,1914,26,19968,676,97344,117312
train,1915,11,8448,121,17424,25872
train,1916,15,11520,225,32400,43920
train,1917,29,22272,841,121104,143376
train,1918,7,5376,49,7056,12432
train,1919,17,13056,289,41616,54672
train,1920,12,9216,144,20736,29952
train,1921,37,28416,1369,197136,225552
train,1922,24,18432,576,82944,101376
train,1923,13,9984,169,24336,34320
train,1924,7,5376,49,7056,12432
train,1925,20,15360,400,57600,72960
train,1926,19,14592,361,51984,66576
train,1927,21,16128,441,63504,79632
train,1928,43,33024,1849,266256,299280
train,1929,34,26112,1156,166464,192576
train,1930,15,11520,225,32400,43920
train,1931,32,24576,1024,147456,172032
train,1932,43,33024,1849,266256,299280
train,1933,8,6144,64,9216,15360
train,1934,8,6144,64,9216,15360
train,1935,15,11520,225,32400,43920
train,1936,23,17664,529,76176,93840
train,1937,38,29184,1444,207936,237120
train,1938,7,5376,49,7056,12432
train,1939,39,29952,1521,219024,248976
train,1940,23,17664,529,76176,93840
train,1941,6,4608,36,5184,9792
train,1942,14,10752,196,28224,38976
train,1943,26,19968,676,97344,117312
train,1944,22,16896,484,69696,86592
train,1945,40,30720,1600,230400,261120
train,1946,16,12288,256,36864,49152
train,1947,6,4608,36,5184,9792
train,1948,27,20736,729,104976,125712
train,1949,28,21504,784,112896,134400
train,1950,14,10752,196,28224,38976
train,1951,7,5376,49,7056,12432
train,1952,45,34560,2025,291600,326160
train,1953,43,33024,1849,266256,299280
train,1954,20,15360,400,57600,72960
train,1955,29,22272,841,121104,143376
train,1956,18,13824,324,46656,60480
train,1957,18,13824,324,46656,60480
train,1958,26,19968,676,97344,117312
train,1959,24,18432,576,82944,101376
train,1960,35,26880,1225,176400,203280
train,1961,6,4608,36,5184,9792
train,1962,17,13056,289,41616,54672
train,1963,52,39936,2704,389376,429312
train,1964,32,24576,1024,147456,172032
train,1965,30,23040,900,129600,152640
train,1966,32,24576,1024,147456,172032
train,1967,19,14592,361,51984,66576
train,1968,16,12288,256,36864,49152
train,1969,36,27648,1296,186624,214272
train,1970,21,16128,441,63504,79632
train,1971,9,6912,81,11664,18576
train,1972,21,16128,441,63504,79632
train,1973,14,10752,196,28224,38976
train,1974,39,29952,1521,219024,248976
train,1975,25,19200,625,90000,109200
train,1976,47,36096,2209,318096,354192
train,1977,12,9216,144,20736,29952
train,1978,9,6912,81,11664,18576
train,1979,13,9984,169,24336,34320
train,1980,34,26112,1156,166464,192576
train,1981,45,34560,2025,291600,326160
train,1982,11,8448,121,17424,25872
train,1983,45,34560,2025,291600,326160
train,1984,28,21504,784,112896,134400
train,1985,27,20736,729,104976,125712
train,1986,18,13824,324,46656,60480
train,1987,18,13824,324,46656,60480
train,1988,23,17664,529,76176,93840
train,1989,23,17664,529,76176,93840
train,1990,9,6912,81,11664,18576
train,1991,22,16896,484,69696,86592
train,1992,11,8448,121,17424,25872
train,1993,10,7680,100,14400,22080
train,1994,10,7680,100,14400,22080
train,1995,38,29184,1444,207936,237120
train,1996,11,8448,121,17424,25872
train,1997,21,16128,441,63504,79632
train,1998,36,27648,1296,186624,214272
train,1999,25,19200,625,90000,109200
train,2000,26,19968,676,97344,117312
train,2001,18,13824,324,46656,60480
train,2002,21,16128,441,63504,79632
train,2003,34,26112,1156,166464,192576
train,2004,49,37632,2401,345744,383376
train,2005,25,19200,625,90000,109200
train,2006,45,34560,2025,291600,326160
train,2007,37,28416,1369,197136,225552
train,2008,39,29952,1521,219024,248976
train,2009,23,17664,529,76176,93840
train,2010,27,20736,729,104976,125712
train,2011,27,20736,729,104976,125712
train,2012,28,21504,784,112896,134400
train,2013,36,27648,1296,186624,214272
train,2014,7,5376,49,7056,12432
train,2015,30,23040,900,129600,152640
train,2016,40,30720,1600,230400,261120
train,2017,22,16896,484,69696,86592
train,2018,32,24576,1024,147456,172032
train,2019,41,31488,1681,242064,273552
train,2020,22,16896,484,69696,86592
train,2021,13,9984,169,24336,34320
train,2022,32,24576,1024,147456,172032
train,2023,10,7680,100,14400,22080
train,2024,29,22272,841,121104,143376
train,2025,28,21504,784,112896,134400
train,2026,42,32256,1764,254016,286272
train,2027,9,6912,81,11664,18576
train,2028,17,13056,289,41616,54672
train,2029,22,16896,484,69696,86592
train,2030,10,7680,100,14400,22080
train,2031,54,41472,2916,419904,461376
train,2032,19,14592,361,51984,66576
train,2033,30,23040,900,129600,152640
train,2034,18,13824,324,46656,60480
train,2035,12,9216,144,20736,29952
train,2036,40,30720,1600,230400,261120
train,2037,8,6144,64,9216,15360
train,2038,29,22272,841,121104,143376
train,2039,37,28416,1369,197136,225552
train,2040,18,13824,324,46656,60480
train,2041,57,43776,3249,467856,511632
train,2042,7,5376,49,7056,12432
train,2043,17,13056,289,41616,54672
train,2044,38,29184,1444,207936,237120
train,2045,19,14592,361,51984,66576
train,2046,22,16896,484,69696,86592
train,2047,17,13056,289,41616,54672
train,2048,39,29952,1521,219024,248976
train,2049,21,16128,441,63504,79632
train,2050,17,13056,289,41616,54672
train,2051,32,24576,1024,147456,172032
train,2052,66,50688,4356,627264,677952
train,2053,20,15360,400,57600,72960
train,2054,17,13056,289,41616,54672
train,2055,23,17664,529,76176,93840
train,2056,8,6144,64,9216,15360
train,2057,19,14592,361,51984,66576
train,2058,41,31488,1681,242064,273552
train,2059,17,13056,289,41616,54672
train,2060,14,10752,196,28224,38976
train,2061,18,13824,324,46656,60480
train,2062,19,14592,361,51984,66576
train,2063,26,19968,676,97344,117312
train,2064,25,19200,625,90000,109200
train,2065,29,22272,841,121104,143376
train,2066,41,31488,1681,242064,273552
train,2067,21,16128,441,63504,79632
train,2068,30,23040,900,129600,152640
train,2069,23,17664,529,76176,93840
train,2070,17,13056,289,41616,54672
train,2071,25,19200,625,90000,109200
train,2072,17,13056,289,41616,54672
train,2073,29,22272,841,121104,143376
train,2074,10,7680,100,14400,22080
train,2075,27,20736,729,104976,125712
train,2076,27,20736,729,104976,125712
train,2077,26,19968,676,97344,117312
train,2078,9,6912,81,11664,18576
train,2079,19,14592,361,51984,66576
train,2080,37,28416,1369,197136,225552
train,2081,12,9216,144,20736,29952
train,2082,27,20736,729,104976,125712
train,2083,30,23040,900,129600,152640
train,2084,37,28416,1369,197136,225552
train,2085,21,16128,441,63504,79632
train,2086,10,7680,100,14400,22080
train,2087,23,17664,529,76176,93840
train,2088,11,8448,121,17424,25872
train,2089,32,24576,1024,147456,172032
train,2090,11,8448,121,17424,25872
train,2091,24,18432,576,82944,101376
train,2092,23,17664,529,76176,93840
train,2093,12,9216,144,20736,29952
train,2094,28,21504,784,112896,134400
train,2095,6,4608,36,5184,9792
train,2096,16,12288,256,36864,49152
train,2097,7,5376,49,7056,12432
train,2098,24,18432,576,82944,101376
train,2099,44,33792,1936,278784,312576
train,2100,39,29952,1521,219024,248976
train,2101,41,31488,1681,242064,273552
train,2102,24,18432,576,82944,101376
train,2103,15,11520,225,32400,43920
train,2104,11,8448,121,17424,25872
train,2105,24,18432,576,82944,101376
train,2106,22,16896,484,69696,86592
train,2107,66,50688,4356,627264,677952
train,2108,24,18432,576,82944,101376
train,2109,6,4608,36,5184,9792
train,2110,16,12288,256,36864,49152
train,2111,21,16128,441,63504,79632
train,2112,49,37632,2401,345744,383376
train,2113,13,9984,169,24336,34320
train,2114,52,39936,2704,389376,429312
train,2115,10,7680,100,14400,22080
train,2116,29,22272,841,121104,143376
train,2117,35,26880,1225,176400,203280
train,2118,31,23808,961,138384,162192
train,2119,9,6912,81,11664,18576
train,2120,29,22272,841,121104,143376
train,2121,10,7680,100,14400,22080
train,2122,26,19968,676,97344,117312
train,2123,21,16128,441,63504,79632
train,2124,20,15360,400,57600,72960
train,2125,24,18432,576,82944,101376
train,2126,33,25344,1089,156816,182160
train,2127,42,32256,1764,254016,286272
train,2128,11,8448,121,17424,25872
train,2129,12,9216,144,20736,29952
train,2130,17,13056,289,41616,54672
train,2131,6,4608,36,5184,9792
train,2132,29,22272,841,121104,143376
train,2133,6,4608,36,5184,9792
train,2134,33,25344,1089,156816,182160
train,2135,29,22272,841,121104,143376
train,2136,34,26112,1156,166464,192576
train,2137,9,6912,81,11664,18576
train,2138,25,19200,625,90000,109200
train,2139,24,18432,576,82944,101376
train,2140,11,8448,121,17424,25872
train,2141,32,24576,1024,147456,172032
train,2142,11,8448,121,17424,25872
train,2143,30,23040,900,129600,152640
train,2144,19,14592,361,51984,66576
train,2145,34,26112,1156,166464,192576
train,2146,15,11520,225,32400,43920
train,2147,35,26880,1225,176400,203280
train,2148,25,19200,625,90000,109200
train,2149,22,16896,484,69696,86592
train,2150,34,26112,1156,166464,192576
train,2151,49,37632,2401,345744,383376
train,2152,27,20736,729,104976,125712
train,2153,14,10752,196,28224,38976
train,2154,26,19968,676,97344,117312
train,2155,16,12288,256,36864,49152
train,2156,5,3840,25,3600,7440
train,2157,9,6912,81,11664,18576
train,2158,15,11520,225,32400,43920
train,2159,36,27648,1296,186624,214272
train,2160,14,10752,196,28224,38976
train,2161,20,15360,400,57600,72960
train,2162,9,6912,81,11664,18576
train,2163,29,22272,841,121104,143376
train,2164,48,36864,2304,331776,368640
train,2165,9,6912,81,11664,18576
train,2166,15,11520,225,32400,43920
train,2167,15,11520,225,32400,43920
train,2168,27,20736,729,104976,125712
train,2169,16,12288,256,36864,49152
train,2170,29,22272,841,121104,143376
train,2171,25,19200,625,90000,109200
train,2172,26,19968,676,97344,117312
train,2173,39,29952,1521,219024,248976
train,2174,22,16896,484,69696,86592
train,2175,31,23808,961,138384,162192
train,2176,31,23808,961,138384,162192
train,2177,13,9984,169,24336,34320
train,2178,35,26880,1225,176400,203280
train,2179,11,8448,121,17424,25872
train,2180,28,21504,784,112896,134400
train,2181,22,16896,484,69696,86592
train,2182,13,9984,169,24336,34320
train,2183,29,22272,841,121104,143376
train,2184,19,14592,361,51984,66576
train,2185,5,3840,25,3600,7440
train,2186,29,22272,841,121104,143376
train,2187,18,13824,324,46656,60480
train,2188,20,15360,400,57600,72960
train,2189,30,23040,900,129600,152640
train,2190,28,21504,784,112896,134400
train,2191,45,34560,2025,291600,326160
train,2192,34,26112,1156,166464,192576
train,2193,11,8448,121,17424,25872
train,2194,30,23040,900,129600,152640
train,2195,6,4608,36,5184,9792
train,2196,31,23808,961,138384,162192
train,2197,23,17664,529,76176,93840
train,2198,20,15360,400,57600,72960
train,2199,29,22272,841,121104,143376
train,2200,17,13056,289,41616,54672
train,2201,18,13824,324,46656,60480
train,2202,23,17664,529,76176,93840
train,2203,9,6912,81,11664,18576
train,2204,13,9984,169,24336,34320
train,2205,30,23040,900,129600,152640
train,2206,25,19200,625,90000,109200
train,2207,9,6912,81,11664,18576
train,2208,38,29184,1444,207936,237120
train,2209,31,23808,961,138384,162192
train,2210,21,16128,441,63504,79632
train,2211,39,29952,1521,219024,248976
train,2212,42,32256,1764,254016,286272
train,2213,17,13056,289,41616,54672
train,2214,27,20736,729,104976,125712
train,2215,35,26880,1225,176400,203280
train,2216,40,30720,1600,230400,261120
train,2217,53,40704,2809,404496,445200
train,2218,30,23040,900,129600,152640
train,2219,13,9984,169,24336,34320
train,2220,10,7680,100,14400,22080
train,2221,12,9216,144,20736,29952
train,2222,19,14592,361,51984,66576
train,2223,19,14592,361,51984,66576
train,2224,38,29184,1444,207936,237120
train,2225,12,9216,144,20736,29952
train,2226,21,16128,441,63504,79632
train,2227,26,19968,676,97344,117312
train,2228,24,18432,576,82944,101376
train,2229,23,17664,529,76176,93840
train,2230,44,33792,1936,278784,312576
train,2231,14,10752,196,28224,38976
train,2232,27,20736,729,104976,125712
train,2233,33,25344,1089,156816,182160
train,2234,38,29184,1444,207936,237120
train,2235,23,17664,529,76176,93840
train,2236,35,26880,1225,176400,203280
train,2237,14,10752,196,28224,38976
train,2238,19,14592,361,51984,66576
train,2239,8,6144,64,9216,15360
train,2240,33,25344,1089,156816,182160
train,2241,31,23808,961,138384,162192
train,2242,29,22272,841,121104,143376
train,2243,22,16896,484,69696,86592
train,2244,12,9216,144,20736,29952
train,2245,11,8448,121,17424,25872
train,2246,36,27648,1296,186624,214272
train,2247,48,36864,2304,331776,368640
train,2248,40,30720,1600,230400,261120
train,2249,10,7680,100,14400,22080
train,2250,31,23808,961,138384,162192
train,2251,18,13824,324,46656,60480
train,2252,32,24576,1024,147456,172032
train,2253,60,46080,3600,518400,564480
train,2254,5,3840,25,3600,7440
train,2255,28,21504,784,112896,134400
train,2256,18,13824,324,46656,60480
train,2257,14,10752,196,28224,38976
train,2258,31,23808,961,138384,162192
train,2259,16,12288,256,36864,49152
train,2260,46,35328,2116,304704,340032
train,2261,9,6912,81,11664,18576
train,2262,16,12288,256,36864,49152
train,2263,33,25344,1089,156816,182160
train,2264,31,23808,961,138384,162192
train,2265,24,18432,576,82944,101376
train,2266,27,20736,729,104976,125712
train,2267,36,27648,1296,186624,214272
train,2268,27,20736,729,104976,125712
train,2269,33,25344,1089,156816,182160
train,2270,19,14592,361,51984,66576
train,2271,30,23040,900,129600,152640
train,2272,36,27648,1296,186624,214272
train,2273,31,23808,961,138384,162192
train,2274,28,21504,784,112896,134400
train,2275,25,19200,625,90000,109200
train,2276,20,15360,400,57600,72960
train,2277,43,33024,1849,266256,299280
train,2278,10,7680,100,14400,22080
train,2279,31,23808,961,138384,162192
train,2280,31,23808,961,138384,162192
train,2281,16,12288,256,36864,49152
train,2282,26,19968,676,97344,117312
train,2283,10,7680,100,14400,22080
train,2284,25,19200,625,90000,109200
train,2285,31,23808,961,138384,162192
train,2286,20,15360,400,57600,72960
train,2287,40,30720,1600,230400,261120
train,2288,25,19200,625,90000,109200
train,2289,17,13056,289,41616,54672
train,2290,33,25344,1089,156816,182160
train,2291,12,9216,144,20736,29952
train,2292,22,16896,484,69696,86592
train,2293,20,15360,400,57600,72960
train,2294,10,7680,100,14400,22080
train,2295,32,24576,1024,147456,172032
train,2296,33,25344,1089,156816,182160
train,2297,29,22272,841,121104,143376
train,2298,24,18432,576,82944,101376
train,2299,30,23040,900,129600,152640
train,2300,24,18432,576,82944,101376
train,2301,13,9984,169,24336,34320
train,2302,39,29952,1521,219024,248976
train,2303,11,8448,121,17424,25872
train,2304,36,27648,1296,186624,214272
train,2305,38,29184,1444,207936,237120
train,2306,33,25344,1089,156816,182160
train,2307,12,9216,144,20736,29952
train,2308,47,36096,2209,318096,354192
train,2309,15,11520,225,32400,43920
train,2310,22,16896,484,69696,86592
train,2311,28,21504,784,112896,134400
train,2312,10,7680,100,14400,22080
train,2313,31,23808,961,138384,162192
train,2314,17,13056,289,41616,54672
train,2315,26,19968,676,97344,117312
train,2316,33,25344,1089,156816,182160
train,2317,25,19200,625,90000,109200
train,2318,31,23808,961,138384,162192
train,2319,22,16896,484,69696,86592
train,2320,21,16128,441,63504,79632
train,2321,20,15360,400,57600,72960
train,2322,17,13056,289,41616,54672
train,2323,36,27648,1296,186624,214272
train,2324,45,34560,2025,291600,326160
train,2325,13,9984,169,24336,34320
train,2326,32,24576,1024,147456,172032
train,2327,43,33024,1849,266256,299280
train,2328,26,19968,676,97344,117312
train,2329,29,22272,841,121104,143376
train,2330,24,18432,576,82944,101376
train,2331,19,14592,361,51984,66576
train,2332,42,32256,1764,254016,286272
train,2333,13,9984,169,24336,34320
train,2334,19,14592,361,51984,66576
train,2335,32,24576,1024,147456,172032
train,2336,27,20736,729,104976,125712
train,2337,23,17664,529,76176,93840
train,2338,23,17664,529,76176,93840
train,2339,30,23040,900,129600,152640
train,2340,48,36864,2304,331776,368640
train,2341,18,13824,324,46656,60480
train,2342,18,13824,324,46656,60480
train,2343,23,17664,529,76176,93840
train,2344,27,20736,729,104976,125712
train,2345,30,23040,900,129600,152640
train,2346,34,26112,1156,166464,192576
train,2347,17,13056,289,41616,54672
train,2348,27,20736,729,104976,125712
train,2349,35,26880,1225,176400,203280
train,2350,50,38400,2500,360000,398400
train,2351,18,13824,324,46656,60480
train,2352,11,8448,121,17424,25872
train,2353,19,14592,361,51984,66576
train,2354,22,16896,484,69696,86592
train,2355,35,26880,1225,176400,203280
train,2356,38,29184,1444,207936,237120
train,2357,19,14592,361,51984,66576
train,2358,32,24576,1024,147456,172032
train,2359,13,9984,169,24336,34320
train,2360,48,36864,2304,331776,368640
train,2361,38,29184,1444,207936,237120
train,2362,9,6912,81,11664,18576
train,2363,15,11520,225,32400,43920
train,2364,42,32256,1764,254016,286272
train,2365,42,32256,1764,254016,286272
train,2366,19,14592,361,51984,66576
train,2367,13,9984,169,24336,34320
train,2368,27,20736,729,104976,125712
train,2369,14,10752,196,28224,38976
train,2370,41,31488,1681,242064,273552
train,2371,34,26112,1156,166464,192576
train,2372,23,17664,529,76176,93840
train,2373,22,16896,484,69696,86592
train,2374,16,12288,256,36864,49152
train,2375,24,18432,576,82944,101376
train,2376,8,6144,64,9216,15360
train,2377,8,6144,64,9216,15360
train,2378,36,27648,1296,186624,214272
train,2379,16,12288,256,36864,49152
train,2380,18,13824,324,46656,60480
train,2381,36,27648,1296,186624,214272
train,2382,27,20736,729,104976,125712
train,2383,19,14592,361,51984,66576
train,2384,24,18432,576,82944,101376
train,2385,36,27648,1296,186624,214272
train,2386,29,22272,841,121104,143376
train,2387,21,16128,441,63504,79632
train,2388,36,27648,1296,186624,214272
train,2389,34,26112,1156,166464,192576
train,2390,23,17664,529,76176,93840
train,2391,36,27648,1296,186624,214272
train,2392,15,11520,225,32400,43920
train,2393,27,20736,729,104976,125712
train,2394,32,24576,1024,147456,172032
train,2395,26,19968,676,97344,117312
train,2396,15,11520,225,32400,43920
train,2397,13,9984,169,24336,34320
train,2398,11,8448,121,17424,25872
train,2399,26,19968,676,97344,117312
train,2400,37,28416,1369,197136,225552
train,2401,29,22272,841,121104,143376
train,2402,23,17664,529,76176,93840
train,2403,30,23040,900,129600,152640
train,2404,26,19968,676,97344,117312
train,2405,19,14592,361,51984,66576
train,2406,22,16896,484,69696,86592
train,2407,27,20736,729,104976,125712
train,2408,17,13056,289,41616,54672
train,2409,8,6144,64,9216,15360
train,2410,12,9216,144,20736,29952
train,2411,10,7680,100,14400,22080
train,2412,18,13824,324,46656,60480
train,2413,12,9216,144,20736,29952
train,2414,29,22272,841,121104,143376
train,2415,20,15360,400,57600,72960
train,2416,33,25344,1089,156816,182160
train,2417,20,15360,400,57600,72960
train,2418,17,13056,289,41616,54672
train,2419,20,15360,400,57600,72960
train,2420,7,5376,49,7056,12432
train,2421,24,18432,576,82944,101376
train,2422,8,6144,64,9216,15360
train,2423,20,15360,400,57600,72960
train,2424,31,23808,961,138384,162192
train,2425,14,10752,196,28224,38976
train,2426,24,18432,576,82944,101376
train,2427,25,19200,625,90000,109200
train,2428,27,20736,729,104976,125712
train,2429,23,17664,529,76176,93840
train,2430,28,21504,784,112896,134400
train,2431,35,26880,1225,176400,203280
train,2432,19,14592,361,51984,66576
train,2433,9,6912,81,11664,18576
train,2434,29,22272,841,121104,143376
train,2435,32,24576,1024,147456,172032
train,2436,14,10752,196,28224,38976
train,2437,22,16896,484,69696,86592
train,2438,31,23808,961,138384,162192
train,2439,41,31488,1681,242064,273552
train,2440,32,24576,1024,147456,172032
train,2441,33,25344,1089,156816,182160
train,2442,28,21504,784,112896,134400
train,2443,31,23808,961,138384,162192
train,2444,36,27648,1296,186624,214272
train,2445,15,11520,225,32400,43920
train,2446,11,8448,121,17424,25872
train,2447,32,24576,1024,147456,172032
train,2448,11,8448,121,17424,25872
train,2449,35,26880,1225,176400,203280
train,2450,23,17664,529,76176,93840
train,2451,21,16128,441,63504,79632
train,2452,21,16128,441,63504,79632
train,2453,37,28416,1369,197136,225552
train,2454,11,8448,121,17424,25872
train,2455,24,18432,576,82944,101376
train,2456,44,33792,1936,278784,312576
train,2457,10,7680,100,14400,22080
train,2458,34,26112,1156,166464,192576
train,2459,22,16896,484,69696,86592
train,2460,13,9984,169,24336,34320
train,2461,57,43776,3249,467856,511632
train,2462,10,7680,100,14400,22080
train,2463,44,33792,1936,278784,312576
train,2464,31,23808,961,138384,162192
train,2465,26,19968,676,97344,117312
train,2466,20,15360,400,57600,72960
train,2467,23,17664,529,76176,93840
train,2468,24,18432,576,82944,101376
train,2469,20,15360,400,57600,72960
train,2470,10,7680,100,14400,22080
train,2471,14,10752,196,28224,38976
train,2472,18,13824,324,46656,60480
train,2473,28,21504,784,112896,134400
train,2474,25,19200,625,90000,109200
train,2475,21,16128,441,63504,79632
train,2476,21,16128,441,63504,79632
train,2477,36,27648,1296,186624,214272
train,2478,36,27648,1296,186624,214272
train,2479,31,23808,961,138384,162192
train,2480,51,39168,2601,374544,413712
train,2481,13,9984,169,24336,34320
train,2482,34,26112,1156,166464,192576
train,2483,53,40704,2809,404496,445200
train,2484,38,29184,1444,207936,237120
train,2485,29,22272,841,121104,143376
train,2486,25,19200,625,90000,109200
train,2487,34,26112,1156,166464,192576
train,2488,40,30720,1600,230400,261120
train,2489,32,24576,1024,147456,172032
train,2490,17,13056,289,41616,54672
train,2491,28,21504,784,112896,134400
train,2492,52,39936,2704,389376,429312
train,2493,37,28416,1369,197136,225552
train,2494,31,23808,961,138384,162192
train,2495,51,39168,2601,374544,413712
train,2496,34,26112,1156,166464,192576
train,2497,49,37632,2401,345744,383376
train,2498,17,13056,289,41616,54672
train,2499,48,36864,2304,331776,368640
train,2500,31,23808,961,138384,162192
train,2501,15,11520,225,32400,43920
train,2502,35,26880,1225,176400,203280
train,2503,45,34560,2025,291600,326160
train,2504,29,22272,841,121104,143376
train,2505,25,19200,625,90000,109200
train,2506,17,13056,289,41616,54672
train,2507,35,26880,1225,176400,203280
train,2508,43,33024,1849,266256,299280
train,2509,16,12288,256,36864,49152
train,2510,28,21504,784,112896,134400
train,2511,14,10752,196,28224,38976
train,2512,8,6144,64,9216,15360
train,2513,28,21504,784,112896,134400
train,2514,26,19968,676,97344,117312
train,2515,16,12288,256,36864,49152
train,2516,27,20736,729,104976,125712
train,2517,18,13824,324,46656,60480
train,2518,34,26112,1156,166464,192576
train,2519,31,23808,961,138384,162192
train,2520,12,9216,144,20736,29952
train,2521,23,17664,529,76176,93840
train,2522,24,18432,576,82944,101376
train,2523,44,33792,1936,278784,312576
train,2524,5,3840,25,3600,7440
train,2525,14,10752,196,28224,38976
train,2526,32,24576,1024,147456,172032
train,2527,43,33024,1849,266256,299280
train,2528,44,33792,1936,278784,312576
train,2529,18,13824,324,46656,60480
train,2530,14,10752,196,28224,38976
train,2531,26,19968,676,97344,117312
train,2532,27,20736,729,104976,125712
train,2533,26,19968,676,97344,117312
train,2534,19,14592,361,51984,66576
train,2535,26,19968,676,97344,117312
train,2536,12,9216,144,20736,29952
train,2537,32,24576,1024,147456,172032
train,2538,30,23040,900,129600,152640
train,2539,38,29184,1444,207936,237120
train,2540,13,9984,169,24336,34320
train,2541,43,33024,1849,266256,299280
train,2542,10,7680,100,14400,22080
train,2543,20,15360,400,57600,72960
train,2544,30,23040,900,129600,152640
train,2545,19,14592,361,51984,66576
train,2546,5,3840,25,3600,7440
train,2547,18,13824,324,46656,60480
train,2548,8,6144,64,9216,15360
