[I 2025-03-25 07:07:43,608] A new study created in RDB with name: IMDb-top_1000-GATv2-google-bert-bert-base-uncased-Grouped-No_Aggregation-No_Ablation-1.0-0.25
Token indices sequence length is longer than the specified maximum sequence length for this model (1147 > 512). Running this sequence through the model will result in indexing errors
[I 2025-03-25 07:18:03,141] Trial 0 finished with value: 0.7515151515151515 and parameters: {'left_stride': 32, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.9304211818735242, 'batch_size': 41, 'attention_heads': 9, 'hidden_dimension': 97, 'number_of_hidden_layers': 3, 'dropout_rate': 0.34184815819561254, 'global_pooling': 'max', 'learning_rate': 0.013826232179369865, 'weight_decay': 3.972110727381911e-06, 'beta_0': 0.849951952030185, 'beta_1': 0.9912118037965686, 'epsilon': 1.5339162591163588e-08, 'balanced_loss': True, 'epochs': 59, 'early_stopping_patience': 25, 'plateau_patience': 25, 'plateau_divider': 9}. Best is trial 0 with value: 0.7515151515151515.
[I 2025-03-25 14:40:36,541] Trial 63 finished with value: 0.8606060606060606 and parameters: {'left_stride': 64, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.929539159081605, 'batch_size': 26, 'attention_heads': 11, 'hidden_dimension': 154, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5433414698747474, 'global_pooling': 'max', 'learning_rate': 0.0012419610544475081, 'weight_decay': 0.0008433870920184607, 'beta_0': 0.84199468491414, 'beta_1': 0.9982873606215128, 'epsilon': 3.2770837707572364e-07, 'balanced_loss': True, 'epochs': 115, 'early_stopping_patience': 18, 'plateau_patience': 10, 'plateau_divider': 10}. Best is trial 12 with value: 0.896969696969697.
[I 2025-03-25 14:48:53,573] Trial 64 finished with value: 0.8424242424242424 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9213816234689584, 'batch_size': 22, 'attention_heads': 5, 'hidden_dimension': 168, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5239321454484049, 'global_pooling': 'max', 'learning_rate': 0.0002434014284555175, 'weight_decay': 7.665438384874878e-06, 'beta_0': 0.8901687335582071, 'beta_1': 0.9968854929047899, 'epsilon': 6.77934704230617e-06, 'balanced_loss': True, 'epochs': 128, 'early_stopping_patience': 23, 'plateau_patience': 14, 'plateau_divider': 9}. Best is trial 12 with value: 0.896969696969697.
[I 2025-03-25 14:56:54,091] Trial 65 finished with value: 0.8545454545454545 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9410859112384082, 'batch_size': 23, 'attention_heads': 4, 'hidden_dimension': 137, 'number_of_hidden_layers': 3, 'dropout_rate': 0.4996742675692636, 'global_pooling': 'sum', 'learning_rate': 0.00037827795192857714, 'weight_decay': 6.388129914703022e-05, 'beta_0': 0.8321170552029904, 'beta_1': 0.9948287484211243, 'epsilon': 2.2920923078670278e-05, 'balanced_loss': False, 'epochs': 102, 'early_stopping_patience': 19, 'plateau_patience': 12, 'plateau_divider': 10}. Best is trial 12 with value: 0.896969696969697.
[I 2025-03-25 15:03:03,720] Trial 66 finished with value: 0.8727272727272727 and parameters: {'left_stride': 0, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9644527810691378, 'batch_size': 18, 'attention_heads': 6, 'hidden_dimension': 69, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5862567277294849, 'global_pooling': 'mean', 'learning_rate': 0.0005487978682411267, 'weight_decay': 8.445980528329066e-05, 'beta_0': 0.8580060307676616, 'beta_1': 0.9957568718293632, 'epsilon': 1.7058721741660254e-05, 'balanced_loss': False, 'epochs': 91, 'early_stopping_patience': 22, 'plateau_patience': 11, 'plateau_divider': 9}. Best is trial 12 with value: 0.896969696969697.
[I 2025-03-25 15:09:42,492] Trial 67 finished with value: 0.8848484848484849 and parameters: {'left_stride': 128, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9740089525914828, 'batch_size': 20, 'attention_heads': 4, 'hidden_dimension': 176, 'number_of_hidden_layers': 4, 'dropout_rate': 0.5180956207784846, 'global_pooling': 'mean', 'learning_rate': 0.0023137921770365476, 'weight_decay': 3.985421449109882e-05, 'beta_0': 0.8141728378145804, 'beta_1': 0.9922558283299648, 'epsilon': 1.0614995521173095e-05, 'balanced_loss': True, 'epochs': 76, 'early_stopping_patience': 17, 'plateau_patience': 13, 'plateau_divider': 10}. Best is trial 12 with value: 0.896969696969697.
[I 2025-03-25 15:15:28,514] Trial 68 finished with value: 0.8787878787878788 and parameters: {'left_stride': 0, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9831868183977388, 'batch_size': 33, 'attention_heads': 5, 'hidden_dimension': 122, 'number_of_hidden_layers': 3, 'dropout_rate': 0.3705087303983603, 'global_pooling': 'mean', 'learning_rate': 0.0008873615027324215, 'weight_decay': 2.015628950973565e-05, 'beta_0': 0.8254892720382205, 'beta_1': 0.9886735585917651, 'epsilon': 4.2562242633185e-06, 'balanced_loss': False, 'epochs': 84, 'early_stopping_patience': 20, 'plateau_patience': 15, 'plateau_divider': 2}. Best is trial 12 with value: 0.896969696969697.
[I 2025-03-25 15:21:21,837] Trial 69 finished with value: 0.7575757575757576 and parameters: {'left_stride': 64, 'right_stride': 128, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.9941355619649626, 'batch_size': 28, 'attention_heads': 5, 'hidden_dimension': 184, 'number_of_hidden_layers': 2, 'dropout_rate': 0.46459726533045786, 'global_pooling': 'max', 'learning_rate': 0.00029594056773546304, 'weight_decay': 5.63721608941408e-05, 'beta_0': 0.8526906925223257, 'beta_1': 0.9939455070869955, 'epsilon': 5.0942996938974964e-05, 'balanced_loss': False, 'epochs': 125, 'early_stopping_patience': 23, 'plateau_patience': 16, 'plateau_divider': 10}. Best is trial 12 with value: 0.896969696969697.
CUDA out of memory. Tried to allocate 2.26 GiB. GPU 0 has a total capacity of 44.56 GiB of which 1.94 GiB is free. Including non-PyTorch memory, this process has 42.62 GiB memory in use. Of the allocated memory 38.11 GiB is allocated by PyTorch, and 3.36 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
[I 2025-03-25 15:27:33,646] Trial 70 finished with value: -1.0 and parameters: {'left_stride': 256, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9506713251406643, 'batch_size': 63, 'attention_heads': 8, 'hidden_dimension': 143, 'number_of_hidden_layers': 3, 'dropout_rate': 0.4828420977712914, 'global_pooling': 'mean', 'learning_rate': 0.00167405128804812, 'weight_decay': 9.094299646702498e-05, 'beta_0': 0.8474405050241752, 'beta_1': 0.9916002178497505, 'epsilon': 7.889832659455e-06, 'balanced_loss': False, 'epochs': 107, 'early_stopping_patience': 25, 'plateau_patience': 13, 'plateau_divider': 9}. Best is trial 12 with value: 0.896969696969697.
[I 2025-03-25 15:33:33,381] Trial 71 finished with value: 0.896969696969697 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9599934044913141, 'batch_size': 25, 'attention_heads': 4, 'hidden_dimension': 126, 'number_of_hidden_layers': 2, 'dropout_rate': 0.43320923960202595, 'global_pooling': 'mean', 'learning_rate': 0.001291471410088765, 'weight_decay': 2.3665781187592564e-05, 'beta_0': 0.8505259792504772, 'beta_1': 0.9925009373672742, 'epsilon': 1.4375884597910464e-05, 'balanced_loss': False, 'epochs': 104, 'early_stopping_patience': 19, 'plateau_patience': 13, 'plateau_divider': 10}. Best is trial 12 with value: 0.896969696969697.
[I 2025-03-25 15:41:03,131] Trial 72 finished with value: 0.9090909090909091 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9003037312895135, 'batch_size': 25, 'attention_heads': 4, 'hidden_dimension': 163, 'number_of_hidden_layers': 2, 'dropout_rate': 0.41451214404676634, 'global_pooling': 'mean', 'learning_rate': 0.0010670509125359656, 'weight_decay': 1.3427617369108742e-05, 'beta_0': 0.8549670612535198, 'beta_1': 0.9899388776974651, 'epsilon': 1.5163176636720191e-05, 'balanced_loss': False, 'epochs': 116, 'early_stopping_patience': 19, 'plateau_patience': 12, 'plateau_divider': 10}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-25 15:48:24,648] Trial 73 finished with value: 0.8848484848484849 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9026309293335829, 'batch_size': 25, 'attention_heads': 4, 'hidden_dimension': 164, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4337903938887693, 'global_pooling': 'mean', 'learning_rate': 0.0006888320448417745, 'weight_decay': 1.2999622028457648e-05, 'beta_0': 0.8365023206699954, 'beta_1': 0.9909108970209685, 'epsilon': 2.5584326740897133e-05, 'balanced_loss': False, 'epochs': 118, 'early_stopping_patience': 19, 'plateau_patience': 14, 'plateau_divider': 10}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-25 15:55:22,875] Trial 74 finished with value: 0.8606060606060606 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9093980904984108, 'batch_size': 30, 'attention_heads': 4, 'hidden_dimension': 153, 'number_of_hidden_layers': 2, 'dropout_rate': 0.41883870118307504, 'global_pooling': 'mean', 'learning_rate': 0.00041825524565207114, 'weight_decay': 1.7109059100569008e-05, 'beta_0': 0.8408186290239464, 'beta_1': 0.9898569879918647, 'epsilon': 1.5976106493309696e-05, 'balanced_loss': False, 'epochs': 98, 'early_stopping_patience': 18, 'plateau_patience': 14, 'plateau_divider': 10}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-25 16:01:46,532] Trial 75 finished with value: 0.8848484848484849 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9150456692864326, 'batch_size': 41, 'attention_heads': 5, 'hidden_dimension': 128, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4109757519552763, 'global_pooling': 'mean', 'learning_rate': 0.0012847158924608902, 'weight_decay': 9.942075071740649e-06, 'beta_0': 0.859582060741648, 'beta_1': 0.9924478835970372, 'epsilon': 3.6773794768181255e-05, 'balanced_loss': False, 'epochs': 129, 'early_stopping_patience': 18, 'plateau_patience': 12, 'plateau_divider': 8}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-25 16:09:33,292] Trial 76 finished with value: 0.8545454545454545 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.9453347980185927, 'batch_size': 23, 'attention_heads': 5, 'hidden_dimension': 173, 'number_of_hidden_layers': 2, 'dropout_rate': 0.44428638057839476, 'global_pooling': 'mean', 'learning_rate': 0.0021740757091966312, 'weight_decay': 2.397887275175987e-05, 'beta_0': 0.8546656651539436, 'beta_1': 0.9910344924705617, 'epsilon': 1.0776529722895665e-05, 'balanced_loss': False, 'epochs': 123, 'early_stopping_patience': 17, 'plateau_patience': 13, 'plateau_divider': 10}. Best is trial 72 with value: 0.9090909090909091.
CUDA out of memory. Tried to allocate 3.65 GiB. GPU 0 has a total capacity of 44.56 GiB of which 2.51 GiB is free. Including non-PyTorch memory, this process has 42.04 GiB memory in use. Of the allocated memory 40.53 GiB is allocated by PyTorch, and 372.26 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
[I 2025-03-25 16:14:32,407] Trial 77 finished with value: -1.0 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.900534915373078, 'batch_size': 27, 'attention_heads': 12, 'hidden_dimension': 196, 'number_of_hidden_layers': 1, 'dropout_rate': 0.39113699174654004, 'global_pooling': 'mean', 'learning_rate': 0.003120977273285788, 'weight_decay': 2.7760258836451623e-05, 'beta_0': 0.8671380073301859, 'beta_1': 0.9876371944642887, 'epsilon': 5.837265312320555e-06, 'balanced_loss': False, 'epochs': 199, 'early_stopping_patience': 11, 'plateau_patience': 11, 'plateau_divider': 9}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-25 16:20:57,190] Trial 78 finished with value: 0.8727272727272727 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9263860044675016, 'batch_size': 20, 'attention_heads': 4, 'hidden_dimension': 141, 'number_of_hidden_layers': 2, 'dropout_rate': 0.44868749945867104, 'global_pooling': 'mean', 'learning_rate': 0.00018978518332273355, 'weight_decay': 1.3887934266434289e-05, 'beta_0': 0.8443989574281374, 'beta_1': 0.9898211120478065, 'epsilon': 1.463719733103161e-05, 'balanced_loss': False, 'epochs': 113, 'early_stopping_patience': 19, 'plateau_patience': 15, 'plateau_divider': 10}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-25 16:32:37,731] Trial 79 finished with value: 0.8727272727272727 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9189678353284254, 'batch_size': 25, 'attention_heads': 10, 'hidden_dimension': 161, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5557262045827674, 'global_pooling': 'sum', 'learning_rate': 0.0007993252155435594, 'weight_decay': 5.5301733555379955e-06, 'beta_0': 0.8093152259712453, 'beta_1': 0.9885064744049751, 'epsilon': 8.641195862196723e-08, 'balanced_loss': True, 'epochs': 142, 'early_stopping_patience': 15, 'plateau_patience': 13, 'plateau_divider': 6}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-25 16:39:50,384] Trial 80 finished with value: 0.8666666666666667 and parameters: {'left_stride': 0, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9077338948159159, 'batch_size': 32, 'attention_heads': 6, 'hidden_dimension': 134, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4594245982264381, 'global_pooling': 'mean', 'learning_rate': 0.0010378487122075714, 'weight_decay': 0.0004161919749921888, 'beta_0': 0.8961532321257895, 'beta_1': 0.9986330987967148, 'epsilon': 2.7968326360150538e-06, 'balanced_loss': False, 'epochs': 91, 'early_stopping_patience': 18, 'plateau_patience': 14, 'plateau_divider': 3}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-25 16:45:40,328] Trial 81 finished with value: 0.8848484848484849 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9539467442730314, 'batch_size': 24, 'attention_heads': 4, 'hidden_dimension': 110, 'number_of_hidden_layers': 2, 'dropout_rate': 0.40501674679210764, 'global_pooling': 'mean', 'learning_rate': 0.0005288795085520229, 'weight_decay': 3.178222858557512e-05, 'beta_0': 0.8496133134674931, 'beta_1': 0.9931310616495598, 'epsilon': 2.186849266834427e-05, 'balanced_loss': False, 'epochs': 105, 'early_stopping_patience': 21, 'plateau_patience': 12, 'plateau_divider': 10}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-25 16:51:26,215] Trial 82 finished with value: 0.8848484848484849 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9605819825289406, 'batch_size': 16, 'attention_heads': 4, 'hidden_dimension': 150, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4193646406480979, 'global_pooling': 'mean', 'learning_rate': 0.0010230793172269618, 'weight_decay': 1.9059256711728116e-05, 'beta_0': 0.8467933707058617, 'beta_1': 0.994358527577994, 'epsilon': 8.283201787751827e-06, 'balanced_loss': False, 'epochs': 99, 'early_stopping_patience': 20, 'plateau_patience': 12, 'plateau_divider': 10}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-25 16:58:00,824] Trial 83 finished with value: 0.896969696969697 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9579774569688453, 'batch_size': 22, 'attention_heads': 5, 'hidden_dimension': 118, 'number_of_hidden_layers': 3, 'dropout_rate': 0.38251560036829735, 'global_pooling': 'mean', 'learning_rate': 0.0018113048693605333, 'weight_decay': 4.634342579168054e-05, 'beta_0': 0.8508873129751798, 'beta_1': 0.9926867712223089, 'epsilon': 1.845903485851936e-05, 'balanced_loss': False, 'epochs': 118, 'early_stopping_patience': 19, 'plateau_patience': 13, 'plateau_divider': 9}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-25 17:04:22,262] Trial 84 finished with value: 0.8727272727272727 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.956156972925656, 'batch_size': 21, 'attention_heads': 5, 'hidden_dimension': 118, 'number_of_hidden_layers': 3, 'dropout_rate': 0.39795412115610185, 'global_pooling': 'mean', 'learning_rate': 0.0016544814345351925, 'weight_decay': 4.46741209073657e-05, 'beta_0': 0.8033987628497448, 'beta_1': 0.9927223606289503, 'epsilon': 2.7415539071413496e-05, 'balanced_loss': False, 'epochs': 135, 'early_stopping_patience': 19, 'plateau_patience': 13, 'plateau_divider': 9}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-25 17:10:28,974] Trial 85 finished with value: 0.896969696969697 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9799469811064049, 'batch_size': 18, 'attention_heads': 5, 'hidden_dimension': 155, 'number_of_hidden_layers': 3, 'dropout_rate': 0.3819484888936559, 'global_pooling': 'mean', 'learning_rate': 0.0003161130956406705, 'weight_decay': 7.085302024571594e-06, 'beta_0': 0.8424246133644039, 'beta_1': 0.991474645647585, 'epsilon': 1.2489260730920788e-05, 'balanced_loss': False, 'epochs': 120, 'early_stopping_patience': 19, 'plateau_patience': 14, 'plateau_divider': 8}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-25 17:16:26,471] Trial 86 finished with value: 0.8727272727272727 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.986128218352313, 'batch_size': 18, 'attention_heads': 7, 'hidden_dimension': 145, 'number_of_hidden_layers': 3, 'dropout_rate': 0.3825594561691493, 'global_pooling': 'mean', 'learning_rate': 0.00030333572230120085, 'weight_decay': 7.310349636247339e-06, 'beta_0': 0.8536430675174935, 'beta_1': 0.9918468100263608, 'epsilon': 1.251173095721086e-05, 'balanced_loss': False, 'epochs': 115, 'early_stopping_patience': 19, 'plateau_patience': 14, 'plateau_divider': 7}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-25 17:22:02,769] Trial 87 finished with value: 0.8727272727272727 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9805043305894509, 'batch_size': 20, 'attention_heads': 6, 'hidden_dimension': 77, 'number_of_hidden_layers': 3, 'dropout_rate': 0.3575866402575622, 'global_pooling': 'mean', 'learning_rate': 0.005662754183656214, 'weight_decay': 4.488104718622227e-06, 'beta_0': 0.8559512682451305, 'beta_1': 0.9913450063927276, 'epsilon': 1.8575546953936597e-05, 'balanced_loss': False, 'epochs': 110, 'early_stopping_patience': 17, 'plateau_patience': 17, 'plateau_divider': 8}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-25 17:30:28,893] Trial 88 finished with value: 0.896969696969697 and parameters: {'left_stride': 0, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9714851733943753, 'batch_size': 17, 'attention_heads': 14, 'hidden_dimension': 100, 'number_of_hidden_layers': 3, 'dropout_rate': 0.37344851514320754, 'global_pooling': 'mean', 'learning_rate': 0.0001245861757686076, 'weight_decay': 1.1603746839050593e-05, 'beta_0': 0.8280800868326479, 'beta_1': 0.9899911533815531, 'epsilon': 9.821321966805557e-06, 'balanced_loss': False, 'epochs': 125, 'early_stopping_patience': 20, 'plateau_patience': 15, 'plateau_divider': 8}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-25 17:40:28,132] Trial 89 finished with value: 0.8727272727272727 and parameters: {'left_stride': 0, 'right_stride': 256, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.9702455439708216, 'batch_size': 18, 'attention_heads': 14, 'hidden_dimension': 97, 'number_of_hidden_layers': 3, 'dropout_rate': 0.37606435894653795, 'global_pooling': 'mean', 'learning_rate': 0.00013395526777915755, 'weight_decay': 8.817674794982059e-06, 'beta_0': 0.8294313109861672, 'beta_1': 0.9902880833866428, 'epsilon': 1.0517695855692316e-05, 'balanced_loss': False, 'epochs': 102, 'early_stopping_patience': 16, 'plateau_patience': 12, 'plateau_divider': 9}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-25 17:50:23,681] Trial 90 finished with value: 0.8666666666666667 and parameters: {'left_stride': 0, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9665222885829812, 'batch_size': 17, 'attention_heads': 16, 'hidden_dimension': 88, 'number_of_hidden_layers': 3, 'dropout_rate': 0.33797275993279524, 'global_pooling': 'mean', 'learning_rate': 4.946012217285681e-05, 'weight_decay': 1.089732147643889e-05, 'beta_0': 0.8214426063648305, 'beta_1': 0.991547269541087, 'epsilon': 7.407602935200038e-05, 'balanced_loss': False, 'epochs': 87, 'early_stopping_patience': 20, 'plateau_patience': 25, 'plateau_divider': 8}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-25 17:57:54,351] Trial 91 finished with value: 0.8666666666666667 and parameters: {'left_stride': 0, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9773771382188717, 'batch_size': 22, 'attention_heads': 9, 'hidden_dimension': 114, 'number_of_hidden_layers': 3, 'dropout_rate': 0.3625923071125844, 'global_pooling': 'mean', 'learning_rate': 0.00011217381700879747, 'weight_decay': 1.1999057153022927e-05, 'beta_0': 0.8188497776775082, 'beta_1': 0.9889415193030918, 'epsilon': 4.187636002835319e-05, 'balanced_loss': False, 'epochs': 127, 'early_stopping_patience': 18, 'plateau_patience': 15, 'plateau_divider': 8}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-25 18:05:58,022] Trial 92 finished with value: 0.8727272727272727 and parameters: {'left_stride': 0, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9795328627132596, 'batch_size': 16, 'attention_heads': 13, 'hidden_dimension': 101, 'number_of_hidden_layers': 3, 'dropout_rate': 0.3901620313430085, 'global_pooling': 'mean', 'learning_rate': 9.64428371645298e-05, 'weight_decay': 1.5760339432495127e-05, 'beta_0': 0.8507785272831114, 'beta_1': 0.9936014600030143, 'epsilon': 1.9104115821039176e-05, 'balanced_loss': False, 'epochs': 133, 'early_stopping_patience': 19, 'plateau_patience': 16, 'plateau_divider': 7}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-25 18:11:26,494] Trial 93 finished with value: 0.8606060606060606 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9747566448660766, 'batch_size': 19, 'attention_heads': 4, 'hidden_dimension': 59, 'number_of_hidden_layers': 3, 'dropout_rate': 0.37588264134144345, 'global_pooling': 'mean', 'learning_rate': 0.00016677745353688262, 'weight_decay': 9.044447151099995e-06, 'beta_0': 0.8433369790975541, 'beta_1': 0.9908080563743894, 'epsilon': 7.0373842730700324e-06, 'balanced_loss': False, 'epochs': 118, 'early_stopping_patience': 19, 'plateau_patience': 15, 'plateau_divider': 8}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-25 18:23:56,420] Trial 94 finished with value: 0.8545454545454545 and parameters: {'left_stride': 0, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9487012662901052, 'batch_size': 23, 'attention_heads': 15, 'hidden_dimension': 126, 'number_of_hidden_layers': 3, 'dropout_rate': 0.3993795640133396, 'global_pooling': 'mean', 'learning_rate': 0.002029478551054454, 'weight_decay': 1.9073787146856114e-05, 'beta_0': 0.8129651735580492, 'beta_1': 0.989552760813538, 'epsilon': 1.4368880894008326e-05, 'balanced_loss': False, 'epochs': 122, 'early_stopping_patience': 20, 'plateau_patience': 14, 'plateau_divider': 9}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-25 18:30:32,397] Trial 95 finished with value: 0.8666666666666667 and parameters: {'left_stride': 128, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9712376084717081, 'batch_size': 21, 'attention_heads': 5, 'hidden_dimension': 132, 'number_of_hidden_layers': 3, 'dropout_rate': 0.354597659749483, 'global_pooling': 'mean', 'learning_rate': 0.000363224461238568, 'weight_decay': 3.0532372797976442e-06, 'beta_0': 0.8337144148202567, 'beta_1': 0.9900759098301547, 'epsilon': 9.065999693997892e-06, 'balanced_loss': False, 'epochs': 95, 'early_stopping_patience': 18, 'plateau_patience': 13, 'plateau_divider': 9}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-25 18:37:11,607] Trial 96 finished with value: 0.8787878787878788 and parameters: {'left_stride': 0, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9632258252227571, 'batch_size': 17, 'attention_heads': 4, 'hidden_dimension': 158, 'number_of_hidden_layers': 3, 'dropout_rate': 0.4126557995907053, 'global_pooling': 'mean', 'learning_rate': 0.0014276033637096012, 'weight_decay': 2.211799412132836e-05, 'beta_0': 0.8227586224146148, 'beta_1': 0.9880617349356487, 'epsilon': 4.709981307534418e-06, 'balanced_loss': False, 'epochs': 107, 'early_stopping_patience': 17, 'plateau_patience': 11, 'plateau_divider': 7}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-25 18:47:32,941] Trial 97 finished with value: 0.8727272727272727 and parameters: {'left_stride': 256, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9578082821570779, 'batch_size': 35, 'attention_heads': 10, 'hidden_dimension': 139, 'number_of_hidden_layers': 3, 'dropout_rate': 0.3716854949557231, 'global_pooling': 'mean', 'learning_rate': 0.0002833052786790534, 'weight_decay': 6.735090101350751e-06, 'beta_0': 0.8364548523867721, 'beta_1': 0.9924606238551963, 'epsilon': 3.067161524303152e-05, 'balanced_loss': False, 'epochs': 111, 'early_stopping_patience': 20, 'plateau_patience': 14, 'plateau_divider': 8}. Best is trial 72 with value: 0.9090909090909091.
