split,index,nodes,total_values_for_nodes,edges,total_values_for_edges,total_values_for_graph
train,1583,5,3840,11,1584,5424
train,1584,6,4608,15,2160,6768
train,1585,13,9984,72,10368,20352
train,1586,17,13056,123,17712,30768
train,1587,36,27648,552,79488,107136
train,1588,10,7680,43,6192,13872
train,1589,27,20736,310,44640,65376
train,1590,14,10752,84,12096,22848
train,1591,28,21504,334,48096,69600
train,1592,24,18432,245,35280,53712
train,1593,30,23040,383,55152,78192
train,1594,30,23040,383,55152,78192
train,1595,10,7680,43,6192,13872
train,1596,13,9984,72,10368,20352
train,1597,11,8448,52,7488,15936
train,1598,14,10752,84,12096,22848
train,1599,31,23808,409,58896,82704
train,1600,24,18432,245,35280,53712
train,1601,32,24576,436,62784,87360
train,1602,8,6144,27,3888,10032
train,1603,14,10752,84,12096,22848
train,1604,34,26112,492,70848,96960
train,1605,14,10752,84,12096,22848
train,1606,23,17664,225,32400,50064
train,1607,21,16128,188,27072,43200
train,1608,11,8448,52,7488,15936
train,1609,21,16128,188,27072,43200
train,1610,40,30720,681,98064,128784
train,1611,12,9216,61,8784,18000
train,1612,18,13824,138,19872,33696
train,1613,19,14592,154,22176,36768
train,1614,24,18432,245,35280,53712
train,1615,17,13056,123,17712,30768
train,1616,28,21504,334,48096,69600
train,1617,21,16128,188,27072,43200
train,1618,12,9216,61,8784,18000
train,1619,9,6912,35,5040,11952
train,1620,33,25344,464,66816,92160
train,1621,17,13056,123,17712,30768
train,1622,8,6144,27,3888,10032
train,1623,7,5376,21,3024,8400
train,1624,29,22272,358,51552,73824
train,1625,38,29184,615,88560,117744
train,1626,12,9216,61,8784,18000
train,1627,16,12288,109,15696,27984
train,1628,27,20736,310,44640,65376
train,1629,12,9216,61,8784,18000
train,1630,14,10752,84,12096,22848
train,1631,28,21504,334,48096,69600
train,1632,20,15360,170,24480,39840
train,1633,18,13824,138,19872,33696
train,1634,3,2304,4,576,2880
train,1635,24,18432,245,35280,53712
train,1636,35,26880,522,75168,102048
train,1637,10,7680,43,6192,13872
train,1638,9,6912,35,5040,11952
train,1639,11,8448,52,7488,15936
train,1640,45,34560,862,124128,158688
train,1641,14,10752,84,12096,22848
train,1642,23,17664,225,32400,50064
train,1643,17,13056,123,17712,30768
train,1644,30,23040,383,55152,78192
train,1645,10,7680,43,6192,13872
train,1646,30,23040,409,58896,81936
train,1647,13,9984,72,10368,20352
train,1648,4,3072,7,1008,4080
train,1649,17,13056,123,17712,30768
train,1650,8,6144,27,3888,10032
train,1651,22,16896,206,29664,46560
train,1652,32,24576,436,62784,87360
train,1653,51,39168,1107,159408,198576
train,1654,30,23040,383,55152,78192
train,1655,15,11520,96,13824,25344
train,1656,13,9984,72,10368,20352
train,1657,18,13824,138,19872,33696
train,1658,19,14592,154,22176,36768
train,1659,20,15360,170,24480,39840
train,1660,10,7680,43,6192,13872
train,1661,21,16128,188,27072,43200
train,1662,11,8448,52,7488,15936
train,1663,14,10752,84,12096,22848
train,1664,18,13824,138,19872,33696
train,1665,13,9984,72,10368,20352
train,1666,12,9216,61,8784,18000
train,1667,10,7680,43,6192,13872
train,1668,15,11520,96,13824,25344
train,1669,9,6912,35,5040,11952
train,1670,17,13056,123,17712,30768
train,1671,9,6912,35,5040,11952
train,1672,11,8448,52,7488,15936
train,1673,15,11520,96,13824,25344
train,1674,20,15360,170,24480,39840
train,1675,32,24576,436,62784,87360
train,1676,40,30720,681,98064,128784
train,1677,30,23040,383,55152,78192
train,1678,18,13824,138,19872,33696
train,1679,22,16896,206,29664,46560
train,1680,23,17664,225,32400,50064
train,1681,33,25344,464,66816,92160
train,1682,13,9984,72,10368,20352
train,1683,30,23040,383,55152,78192
train,1684,19,14592,154,22176,36768
train,1685,38,29184,615,88560,117744
train,1686,3,2304,4,576,2880
train,1687,10,7680,43,6192,13872
train,1688,18,13824,138,19872,33696
train,1689,29,22272,358,51552,73824
train,1690,36,27648,552,79488,107136
train,1691,35,26880,522,75168,102048
train,1692,15,11520,96,13824,25344
train,1693,18,13824,138,19872,33696
train,1694,26,19968,288,41472,61440
train,1695,31,23808,409,58896,82704
train,1696,14,10752,84,12096,22848
train,1697,17,13056,123,17712,30768
train,1698,9,6912,35,5040,11952
train,1699,26,19968,288,41472,61440
train,1700,5,3840,11,1584,5424
train,1701,23,17664,225,32400,50064
train,1702,24,18432,245,35280,53712
train,1703,22,16896,206,29664,46560
train,1704,34,26112,492,70848,96960
train,1705,34,26112,492,70848,96960
train,1706,26,19968,288,41472,61440
train,1707,20,15360,170,24480,39840
train,1708,10,7680,43,6192,13872
train,1709,21,16128,188,27072,43200
train,1710,5,3840,11,1584,5424
train,1711,7,5376,21,3024,8400
train,1712,12,9216,61,8784,18000
train,1713,18,13824,138,19872,33696
train,1714,14,10752,84,12096,22848
train,1715,6,4608,15,2160,6768
train,1716,14,10752,84,12096,22848
train,1717,41,31488,716,103104,134592
train,1718,4,3072,7,1008,4080
train,1719,36,27648,552,79488,107136
train,1720,24,18432,245,35280,53712
train,1721,11,8448,52,7488,15936
train,1722,39,29952,648,93312,123264
train,1723,22,16896,206,29664,46560
train,1724,15,11520,96,13824,25344
train,1725,8,6144,27,3888,10032
train,1726,13,9984,72,10368,20352
train,1727,35,26880,522,75168,102048
train,1728,16,12288,109,15696,27984
train,1729,18,13824,138,19872,33696
train,1730,8,6144,27,3888,10032
train,1731,19,14592,154,22176,36768
train,1732,22,16896,206,29664,46560
train,1733,13,9984,72,10368,20352
train,1734,14,10752,84,12096,22848
train,1735,27,20736,310,44640,65376
train,1736,5,3840,11,1584,5424
train,1737,29,22272,358,51552,73824
train,1738,32,24576,436,62784,87360
train,1739,35,26880,522,75168,102048
train,1740,31,23808,409,58896,82704
train,1741,38,29184,615,88560,117744
train,1742,4,3072,7,1008,4080
train,1743,34,26112,492,70848,96960
train,1744,8,6144,35,5040,11184
train,1745,29,22272,358,51552,73824
train,1746,15,11520,96,13824,25344
train,1747,6,4608,15,2160,6768
train,1748,13,9984,72,10368,20352
train,1749,37,28416,583,83952,112368
train,1750,29,22272,358,51552,73824
train,1751,28,21504,334,48096,69600
train,1752,21,16128,188,27072,43200
train,1753,43,33024,787,113328,146352
train,1754,23,17664,225,32400,50064
train,1755,19,14592,154,22176,36768
train,1756,35,26880,522,75168,102048
train,1757,17,13056,123,17712,30768
train,1758,16,12288,109,15696,27984
train,1759,12,9216,61,8784,18000
train,1760,28,21504,334,48096,69600
train,1761,21,16128,188,27072,43200
train,1762,14,10752,84,12096,22848
train,1763,29,22272,358,51552,73824
train,1764,31,23808,409,58896,82704
train,1765,17,13056,123,17712,30768
train,1766,39,29952,648,93312,123264
train,1767,11,8448,52,7488,15936
train,1768,11,8448,52,7488,15936
train,1769,22,16896,206,29664,46560
train,1770,13,9984,72,10368,20352
train,1771,28,21504,334,48096,69600
train,1772,31,23808,409,58896,82704
train,1773,12,9216,61,8784,18000
train,1774,14,10752,84,12096,22848
train,1775,16,12288,109,15696,27984
train,1776,16,12288,123,17712,30000
train,1777,3,2304,4,576,2880
train,1778,20,15360,170,24480,39840
train,1779,25,19200,266,38304,57504
train,1780,22,16896,206,29664,46560
train,1781,32,24576,436,62784,87360
train,1782,18,13824,138,19872,33696
train,1783,23,17664,225,32400,50064
train,1784,3,2304,4,576,2880
train,1785,17,13056,123,17712,30768
train,1786,22,16896,206,29664,46560
train,1787,13,9984,72,10368,20352
train,1788,33,25344,464,66816,92160
train,1789,19,14592,154,22176,36768
train,1790,20,15360,170,24480,39840
train,1791,4,3072,7,1008,4080
train,1792,15,11520,96,13824,25344
train,1793,17,13056,123,17712,30768
train,1794,22,16896,206,29664,46560
train,1795,19,14592,154,22176,36768
train,1796,10,7680,43,6192,13872
train,1797,26,19968,288,41472,61440
train,1798,17,13056,123,17712,30768
train,1799,28,21504,334,48096,69600
train,1800,31,23808,409,58896,82704
train,1801,42,32256,751,108144,140400
train,1802,15,11520,96,13824,25344
train,1803,11,8448,52,7488,15936
train,1804,12,9216,61,8784,18000
train,1805,26,19968,288,41472,61440
train,1806,8,6144,27,3888,10032
train,1807,27,20736,310,44640,65376
train,1808,7,5376,27,3888,9264
train,1809,9,6912,35,5040,11952
train,1810,15,11520,96,13824,25344
train,1811,15,11520,96,13824,25344
train,1812,22,16896,206,29664,46560
train,1813,9,6912,35,5040,11952
train,1814,34,26112,492,70848,96960
train,1815,24,18432,245,35280,53712
train,1816,14,10752,84,12096,22848
train,1817,20,15360,170,24480,39840
train,1818,29,22272,358,51552,73824
train,1819,6,4608,21,3024,7632
train,1820,17,13056,123,17712,30768
train,1821,8,6144,27,3888,10032
train,1822,18,13824,138,19872,33696
train,1823,37,28416,583,83952,112368
train,1824,18,13824,138,19872,33696
train,1825,32,24576,436,62784,87360
train,1826,11,8448,52,7488,15936
train,1827,26,19968,288,41472,61440
train,1828,14,10752,84,12096,22848
train,1829,20,15360,170,24480,39840
train,1830,10,7680,43,6192,13872
train,1831,19,14592,154,22176,36768
train,1832,31,23808,409,58896,82704
train,1833,14,10752,84,12096,22848
train,1834,13,9984,72,10368,20352
train,1835,7,5376,21,3024,8400
train,1836,20,15360,170,24480,39840
train,1837,19,14592,154,22176,36768
train,1838,24,18432,245,35280,53712
train,1839,20,15360,170,24480,39840
train,1840,15,11520,96,13824,25344
train,1841,14,10752,84,12096,22848
train,1842,34,26112,492,70848,96960
train,1843,18,13824,138,19872,33696
train,1844,32,24576,436,62784,87360
train,1845,17,13056,123,17712,30768
train,1846,9,6912,35,5040,11952
train,1847,44,33792,824,118656,152448
train,1848,29,22272,358,51552,73824
train,1849,32,24576,436,62784,87360
train,1850,20,15360,170,24480,39840
train,1851,19,14592,154,22176,36768
train,1852,40,30720,681,98064,128784
train,1853,35,26880,552,79488,106368
train,1854,25,19200,266,38304,57504
train,1855,6,4608,15,2160,6768
train,1856,24,18432,245,35280,53712
train,1857,16,12288,109,15696,27984
train,1858,30,23040,383,55152,78192
train,1859,17,13056,123,17712,30768
train,1860,18,13824,138,19872,33696
train,1861,9,6912,35,5040,11952
train,1862,50,38400,1064,153216,191616
train,1863,9,6912,35,5040,11952
train,1864,15,11520,96,13824,25344
train,1865,17,13056,123,17712,30768
train,1866,21,16128,188,27072,43200
train,1867,25,19200,266,38304,57504
train,1868,16,12288,123,17712,30000
train,1869,44,33792,824,118656,152448
train,1870,31,23808,409,58896,82704
train,1871,19,14592,154,22176,36768
train,1872,4,3072,7,1008,4080
train,1873,20,15360,170,24480,39840
train,1874,28,21504,334,48096,69600
train,1875,23,17664,225,32400,50064
train,1876,10,7680,43,6192,13872
train,1877,15,11520,96,13824,25344
train,1878,5,3840,11,1584,5424
train,1879,15,11520,96,13824,25344
train,1880,16,12288,109,15696,27984
train,1881,16,12288,109,15696,27984
train,1882,6,4608,15,2160,6768
train,1883,33,25344,464,66816,92160
train,1884,28,21504,334,48096,69600
train,1885,25,19200,266,38304,57504
train,1886,28,21504,334,48096,69600
train,1887,10,7680,43,6192,13872
train,1888,6,4608,15,2160,6768
train,1889,13,9984,72,10368,20352
train,1890,21,16128,188,27072,43200
train,1891,12,9216,61,8784,18000
train,1892,9,6912,35,5040,11952
train,1893,13,9984,72,10368,20352
train,1894,9,6912,35,5040,11952
train,1895,24,18432,245,35280,53712
train,1896,11,8448,52,7488,15936
train,1897,12,9216,61,8784,18000
train,1898,28,21504,334,48096,69600
train,1899,42,32256,751,108144,140400
train,1900,9,6912,35,5040,11952
train,1901,26,19968,288,41472,61440
train,1902,29,22272,358,51552,73824
train,1903,16,12288,109,15696,27984
train,1904,7,5376,21,3024,8400
train,1905,18,13824,138,19872,33696
train,1906,23,17664,225,32400,50064
train,1907,20,15360,188,27072,42432
train,1908,10,7680,43,6192,13872
train,1909,11,8448,52,7488,15936
train,1910,12,9216,61,8784,18000
train,1911,29,22272,358,51552,73824
train,1912,4,3072,7,1008,4080
train,1913,25,19200,266,38304,57504
train,1914,22,16896,206,29664,46560
train,1915,6,4608,15,2160,6768
train,1916,13,9984,72,10368,20352
train,1917,24,18432,245,35280,53712
train,1918,5,3840,11,1584,5424
train,1919,15,11520,96,13824,25344
train,1920,7,5376,27,3888,9264
train,1921,35,26880,522,75168,102048
train,1922,22,16896,206,29664,46560
train,1923,11,8448,52,7488,15936
train,1924,5,3840,11,1584,5424
train,1925,18,13824,138,19872,33696
train,1926,16,12288,109,15696,27984
train,1927,17,13056,123,17712,30768
train,1928,36,27648,552,79488,107136
train,1929,28,21504,334,48096,69600
train,1930,13,9984,72,10368,20352
train,1931,28,21504,334,48096,69600
train,1932,37,28416,583,83952,112368
train,1933,6,4608,15,2160,6768
train,1934,6,4608,15,2160,6768
train,1935,13,9984,72,10368,20352
train,1936,19,14592,154,22176,36768
train,1937,36,27648,552,79488,107136
train,1938,5,3840,11,1584,5424
train,1939,31,23808,409,58896,82704
train,1940,21,16128,188,27072,43200
train,1941,4,3072,7,1008,4080
train,1942,10,7680,43,6192,13872
train,1943,21,16128,188,27072,43200
train,1944,18,13824,138,19872,33696
train,1945,37,28416,583,83952,112368
train,1946,14,10752,84,12096,22848
train,1947,4,3072,7,1008,4080
train,1948,21,16128,188,27072,43200
train,1949,22,16896,206,29664,46560
train,1950,12,9216,61,8784,18000
train,1951,5,3840,11,1584,5424
train,1952,35,26880,522,75168,102048
train,1953,35,26880,522,75168,102048
train,1954,13,9984,72,10368,20352
train,1955,24,18432,245,35280,53712
train,1956,16,12288,109,15696,27984
train,1957,14,10752,84,12096,22848
train,1958,18,13824,138,19872,33696
train,1959,22,16896,206,29664,46560
train,1960,30,23040,383,55152,78192
train,1961,4,3072,7,1008,4080
train,1962,13,9984,72,10368,20352
train,1963,40,30720,681,98064,128784
train,1964,30,23040,383,55152,78192
train,1965,25,19200,266,38304,57504
train,1966,28,21504,334,48096,69600
train,1967,17,13056,123,17712,30768
train,1968,13,9984,72,10368,20352
train,1969,32,24576,436,62784,87360
train,1970,19,14592,154,22176,36768
train,1971,7,5376,21,3024,8400
train,1972,17,13056,123,17712,30768
train,1973,12,9216,61,8784,18000
train,1974,30,23040,383,55152,78192
train,1975,23,17664,225,32400,50064
train,1976,36,27648,552,79488,107136
train,1977,8,6144,27,3888,10032
train,1978,7,5376,21,3024,8400
train,1979,11,8448,52,7488,15936
train,1980,26,19968,288,41472,61440
train,1981,37,28416,583,83952,112368
train,1982,7,5376,21,3024,8400
train,1983,39,29952,648,93312,123264
train,1984,21,16128,188,27072,43200
train,1985,23,17664,225,32400,50064
train,1986,16,12288,109,15696,27984
train,1987,16,12288,109,15696,27984
train,1988,20,15360,170,24480,39840
train,1989,20,15360,170,24480,39840
train,1990,7,5376,21,3024,8400
train,1991,19,14592,154,22176,36768
train,1992,9,6912,35,5040,11952
train,1993,8,6144,27,3888,10032
train,1994,8,6144,27,3888,10032
train,1995,32,24576,436,62784,87360
train,1996,9,6912,35,5040,11952
train,1997,13,9984,72,10368,20352
train,1998,30,23040,383,55152,78192
train,1999,19,14592,154,22176,36768
train,2000,21,16128,188,27072,43200
train,2001,16,12288,109,15696,27984
train,2002,16,12288,109,15696,27984
train,2003,28,21504,334,48096,69600
train,2004,37,28416,583,83952,112368
train,2005,21,16128,188,27072,43200
train,2006,35,26880,522,75168,102048
train,2007,33,25344,464,66816,92160
train,2008,33,25344,464,66816,92160
train,2009,17,13056,123,17712,30768
train,2010,24,18432,245,35280,53712
train,2011,25,19200,266,38304,57504
train,2012,24,18432,245,35280,53712
train,2013,32,24576,436,62784,87360
train,2014,5,3840,11,1584,5424
train,2015,23,17664,225,32400,50064
train,2016,36,27648,552,79488,107136
train,2017,15,11520,96,13824,25344
train,2018,27,20736,310,44640,65376
train,2019,38,29184,615,88560,117744
train,2020,18,13824,138,19872,33696
train,2021,11,8448,52,7488,15936
train,2022,27,20736,310,44640,65376
train,2023,8,6144,27,3888,10032
train,2024,19,14592,154,22176,36768
train,2025,21,16128,188,27072,43200
train,2026,34,26112,492,70848,96960
train,2027,7,5376,21,3024,8400
train,2028,15,11520,96,13824,25344
train,2029,20,15360,170,24480,39840
train,2030,8,6144,27,3888,10032
train,2031,45,34560,862,124128,158688
train,2032,14,10752,84,12096,22848
train,2033,23,17664,225,32400,50064
train,2034,16,12288,109,15696,27984
train,2035,10,7680,43,6192,13872
train,2036,33,25344,464,66816,92160
train,2037,6,4608,15,2160,6768
train,2038,25,19200,266,38304,57504
train,2039,34,26112,492,70848,96960
train,2040,16,12288,109,15696,27984
train,2041,52,39936,1151,165744,205680
train,2042,5,3840,11,1584,5424
train,2043,14,10752,84,12096,22848
train,2044,31,23808,409,58896,82704
train,2045,14,10752,84,12096,22848
train,2046,19,14592,154,22176,36768
train,2047,12,9216,61,8784,18000
train,2048,29,22272,358,51552,73824
train,2049,19,14592,154,22176,36768
train,2050,15,11520,96,13824,25344
train,2051,26,19968,288,41472,61440
train,2052,55,42240,1288,185472,227712
train,2053,18,13824,138,19872,33696
train,2054,14,10752,84,12096,22848
train,2055,18,13824,138,19872,33696
train,2056,6,4608,15,2160,6768
train,2057,17,13056,123,17712,30768
train,2058,30,23040,383,55152,78192
train,2059,15,11520,96,13824,25344
train,2060,11,8448,52,7488,15936
train,2061,14,10752,84,12096,22848
train,2062,17,13056,123,17712,30768
train,2063,22,16896,206,29664,46560
train,2064,21,16128,188,27072,43200
train,2065,25,19200,266,38304,57504
train,2066,36,27648,552,79488,107136
train,2067,19,14592,154,22176,36768
train,2068,26,19968,288,41472,61440
train,2069,19,14592,154,22176,36768
train,2070,15,11520,96,13824,25344
train,2071,21,16128,188,27072,43200
train,2072,14,10752,84,12096,22848
train,2073,24,18432,245,35280,53712
train,2074,8,6144,27,3888,10032
train,2075,25,19200,266,38304,57504
train,2076,22,16896,206,29664,46560
train,2077,20,15360,170,24480,39840
train,2078,7,5376,21,3024,8400
train,2079,14,10752,84,12096,22848
train,2080,29,22272,358,51552,73824
train,2081,10,7680,43,6192,13872
train,2082,23,17664,225,32400,50064
train,2083,28,21504,334,48096,69600
train,2084,32,24576,436,62784,87360
train,2085,19,14592,154,22176,36768
train,2086,8,6144,27,3888,10032
train,2087,20,15360,170,24480,39840
train,2088,8,6144,27,3888,10032
train,2089,25,19200,266,38304,57504
train,2090,9,6912,35,5040,11952
train,2091,16,12288,109,15696,27984
train,2092,17,13056,123,17712,30768
train,2093,10,7680,43,6192,13872
train,2094,24,18432,245,35280,53712
train,2095,4,3072,7,1008,4080
train,2096,14,10752,84,12096,22848
train,2097,5,3840,11,1584,5424
train,2098,22,16896,206,29664,46560
train,2099,34,26112,492,70848,96960
train,2100,30,23040,383,55152,78192
train,2101,36,27648,552,79488,107136
train,2102,19,14592,154,22176,36768
train,2103,10,7680,43,6192,13872
train,2104,7,5376,21,3024,8400
train,2105,22,16896,206,29664,46560
train,2106,19,14592,154,22176,36768
train,2107,49,37632,1022,147168,184800
train,2108,21,16128,188,27072,43200
train,2109,4,3072,7,1008,4080
train,2110,13,9984,72,10368,20352
train,2111,18,13824,138,19872,33696
train,2112,36,27648,552,79488,107136
train,2113,7,5376,27,3888,9264
train,2114,43,33024,787,113328,146352
train,2115,8,6144,27,3888,10032
train,2116,27,20736,310,44640,65376
train,2117,29,22272,383,55152,77424
train,2118,27,20736,310,44640,65376
train,2119,7,5376,21,3024,8400
train,2120,26,19968,288,41472,61440
train,2121,8,6144,27,3888,10032
train,2122,21,16128,188,27072,43200
train,2123,18,13824,138,19872,33696
train,2124,18,13824,138,19872,33696
train,2125,22,16896,206,29664,46560
train,2126,28,21504,334,48096,69600
train,2127,35,26880,522,75168,102048
train,2128,9,6912,35,5040,11952
train,2129,9,6912,35,5040,11952
train,2130,15,11520,96,13824,25344
train,2131,4,3072,7,1008,4080
train,2132,21,16128,188,27072,43200
train,2133,4,3072,7,1008,4080
train,2134,24,18432,245,35280,53712
train,2135,25,19200,266,38304,57504
train,2136,31,23808,409,58896,82704
train,2137,6,4608,15,2160,6768
train,2138,19,14592,154,22176,36768
train,2139,21,16128,188,27072,43200
train,2140,9,6912,35,5040,11952
train,2141,28,21504,334,48096,69600
train,2142,9,6912,35,5040,11952
train,2143,27,20736,310,44640,65376
train,2144,16,12288,109,15696,27984
train,2145,28,21504,334,48096,69600
train,2146,13,9984,72,10368,20352
train,2147,29,22272,358,51552,73824
train,2148,16,12288,123,17712,30000
train,2149,20,15360,170,24480,39840
train,2150,22,16896,206,29664,46560
train,2151,38,29184,648,93312,122496
train,2152,24,18432,245,35280,53712
train,2153,12,9216,61,8784,18000
train,2154,19,14592,154,22176,36768
train,2155,14,10752,84,12096,22848
train,2156,3,2304,4,576,2880
train,2157,7,5376,21,3024,8400
train,2158,12,9216,61,8784,18000
train,2159,32,24576,436,62784,87360
train,2160,12,9216,61,8784,18000
train,2161,13,9984,72,10368,20352
train,2162,7,5376,21,3024,8400
train,2163,25,19200,266,38304,57504
train,2164,40,30720,681,98064,128784
train,2165,7,5376,21,3024,8400
train,2166,12,9216,61,8784,18000
train,2167,13,9984,72,10368,20352
train,2168,20,15360,170,24480,39840
train,2169,13,9984,72,10368,20352
train,2170,23,17664,225,32400,50064
train,2171,21,16128,188,27072,43200
train,2172,22,16896,206,29664,46560
train,2173,29,22272,358,51552,73824
train,2174,20,15360,170,24480,39840
train,2175,27,20736,310,44640,65376
train,2176,27,20736,310,44640,65376
train,2177,11,8448,52,7488,15936
train,2178,32,24576,436,62784,87360
train,2179,9,6912,35,5040,11952
train,2180,24,18432,245,35280,53712
train,2181,19,14592,154,22176,36768
train,2182,8,6144,27,3888,10032
train,2183,25,19200,266,38304,57504
train,2184,13,9984,72,10368,20352
train,2185,3,2304,4,576,2880
train,2186,19,14592,170,24480,39072
train,2187,15,11520,96,13824,25344
train,2188,18,13824,138,19872,33696
train,2189,27,20736,310,44640,65376
train,2190,24,18432,245,35280,53712
train,2191,38,29184,615,88560,117744
train,2192,27,20736,310,44640,65376
train,2193,9,6912,35,5040,11952
train,2194,26,19968,288,41472,61440
train,2195,4,3072,7,1008,4080
train,2196,22,16896,206,29664,46560
train,2197,18,13824,138,19872,33696
train,2198,17,13056,123,17712,30768
train,2199,27,20736,310,44640,65376
train,2200,15,11520,96,13824,25344
train,2201,15,11520,96,13824,25344
train,2202,20,15360,170,24480,39840
train,2203,7,5376,21,3024,8400
train,2204,11,8448,52,7488,15936
train,2205,26,19968,288,41472,61440
train,2206,22,16896,206,29664,46560
train,2207,7,5376,21,3024,8400
train,2208,30,23040,383,55152,78192
train,2209,28,21504,334,48096,69600
train,2210,18,13824,138,19872,33696
train,2211,31,23808,409,58896,82704
train,2212,37,28416,583,83952,112368
train,2213,15,11520,96,13824,25344
train,2214,22,16896,206,29664,46560
train,2215,31,23808,409,58896,82704
train,2216,35,26880,522,75168,102048
train,2217,41,31488,751,108144,139632
train,2218,26,19968,288,41472,61440
train,2219,11,8448,52,7488,15936
train,2220,8,6144,27,3888,10032
train,2221,10,7680,43,6192,13872
train,2222,17,13056,123,17712,30768
train,2223,16,12288,109,15696,27984
train,2224,32,24576,436,62784,87360
train,2225,10,7680,43,6192,13872
train,2226,18,13824,138,19872,33696
train,2227,19,14592,154,22176,36768
train,2228,22,16896,206,29664,46560
train,2229,20,15360,170,24480,39840
train,2230,37,28416,583,83952,112368
train,2231,12,9216,61,8784,18000
train,2232,24,18432,245,35280,53712
train,2233,26,19968,288,41472,61440
train,2234,30,23040,409,58896,81936
train,2235,20,15360,170,24480,39840
train,2236,29,22272,358,51552,73824
train,2237,11,8448,52,7488,15936
train,2238,16,12288,109,15696,27984
train,2239,6,4608,15,2160,6768
train,2240,26,19968,288,41472,61440
train,2241,26,19968,288,41472,61440
train,2242,23,17664,225,32400,50064
train,2243,20,15360,170,24480,39840
train,2244,9,6912,35,5040,11952
train,2245,8,6144,27,3888,10032
train,2246,30,23040,383,55152,78192
train,2247,37,28416,583,83952,112368
train,2248,33,25344,464,66816,92160
train,2249,8,6144,27,3888,10032
train,2250,26,19968,288,41472,61440
train,2251,16,12288,109,15696,27984
train,2252,28,21504,334,48096,69600
train,2253,46,35328,901,129744,165072
train,2254,3,2304,4,576,2880
train,2255,25,19200,266,38304,57504
train,2256,15,11520,96,13824,25344
train,2257,10,7680,43,6192,13872
train,2258,28,21504,334,48096,69600
train,2259,13,9984,72,10368,20352
train,2260,37,28416,583,83952,112368
train,2261,7,5376,21,3024,8400
train,2262,13,9984,72,10368,20352
train,2263,27,20736,310,44640,65376
train,2264,26,19968,288,41472,61440
train,2265,20,15360,170,24480,39840
train,2266,20,15360,170,24480,39840
train,2267,33,25344,464,66816,92160
train,2268,24,18432,245,35280,53712
train,2269,29,22272,358,51552,73824
train,2270,17,13056,123,17712,30768
train,2271,28,21504,334,48096,69600
train,2272,32,24576,436,62784,87360
train,2273,27,20736,310,44640,65376
train,2274,25,19200,266,38304,57504
train,2275,18,13824,138,19872,33696
train,2276,18,13824,138,19872,33696
train,2277,37,28416,583,83952,112368
train,2278,7,5376,21,3024,8400
train,2279,27,20736,310,44640,65376
train,2280,29,22272,358,51552,73824
train,2281,14,10752,84,12096,22848
train,2282,23,17664,225,32400,50064
train,2283,7,5376,21,3024,8400
train,2284,22,16896,206,29664,46560
train,2285,27,20736,310,44640,65376
train,2286,18,13824,138,19872,33696
train,2287,33,25344,464,66816,92160
train,2288,23,17664,225,32400,50064
train,2289,12,9216,61,8784,18000
train,2290,28,21504,334,48096,69600
train,2291,10,7680,43,6192,13872
train,2292,18,13824,138,19872,33696
train,2293,16,12288,109,15696,27984
train,2294,8,6144,27,3888,10032
train,2295,26,19968,288,41472,61440
train,2296,28,21504,334,48096,69600
train,2297,24,18432,245,35280,53712
train,2298,19,14592,154,22176,36768
train,2299,26,19968,288,41472,61440
train,2300,21,16128,188,27072,43200
train,2301,11,8448,52,7488,15936
train,2302,35,26880,522,75168,102048
train,2303,9,6912,35,5040,11952
train,2304,29,22272,358,51552,73824
train,2305,32,24576,436,62784,87360
train,2306,29,22272,358,51552,73824
train,2307,10,7680,43,6192,13872
train,2308,38,29184,615,88560,117744
train,2309,13,9984,72,10368,20352
train,2310,18,13824,138,19872,33696
train,2311,24,18432,245,35280,53712
train,2312,7,5376,21,3024,8400
train,2313,27,20736,310,44640,65376
train,2314,15,11520,96,13824,25344
train,2315,23,17664,225,32400,50064
train,2316,30,23040,383,55152,78192
train,2317,21,16128,188,27072,43200
train,2318,26,19968,288,41472,61440
train,2319,18,13824,138,19872,33696
train,2320,15,11520,96,13824,25344
train,2321,15,11520,96,13824,25344
train,2322,15,11520,96,13824,25344
train,2323,31,23808,409,58896,82704
train,2324,35,26880,522,75168,102048
train,2325,5,3840,15,2160,6000
train,2326,23,17664,225,32400,50064
train,2327,31,23808,409,58896,82704
train,2328,22,16896,206,29664,46560
train,2329,21,16128,188,27072,43200
train,2330,19,14592,154,22176,36768
train,2331,16,12288,109,15696,27984
train,2332,33,25344,464,66816,92160
train,2333,11,8448,52,7488,15936
train,2334,16,12288,109,15696,27984
train,2335,30,23040,383,55152,78192
train,2336,18,13824,138,19872,33696
train,2337,19,14592,154,22176,36768
train,2338,15,11520,96,13824,25344
train,2339,26,19968,288,41472,61440
train,2340,41,31488,716,103104,134592
train,2341,15,11520,96,13824,25344
train,2342,16,12288,109,15696,27984
train,2343,20,15360,170,24480,39840
train,2344,25,19200,266,38304,57504
train,2345,25,19200,266,38304,57504
train,2346,28,21504,334,48096,69600
train,2347,14,10752,84,12096,22848
train,2348,22,16896,206,29664,46560
train,2349,31,23808,409,58896,82704
train,2350,41,31488,716,103104,134592
train,2351,15,11520,96,13824,25344
train,2352,6,4608,15,2160,6768
train,2353,16,12288,109,15696,27984
train,2354,19,14592,154,22176,36768
train,2355,30,23040,383,55152,78192
train,2356,32,24576,436,62784,87360
train,2357,17,13056,123,17712,30768
