[I 2024-12-02 09:50:34,543] A new study created in RDB with name: Ohsumed-GATv2-facebook-bart-base-Grouped-No_Aggregation
[I 2024-12-02 10:03:01,895] Trial 0 finished with value: 0.009907269705187648 and parameters: {'left_stride': 32, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.860845406169478, 'batch_size': 82, 'attention_heads': 9, 'hidden_dimension': 97, 'number_of_hidden_layers': 3, 'dropout_rate': 0.34184815819561254, 'global_pooling': 'max', 'learning_rate': 0.013826232179369865, 'weight_decay': 3.972110727381911e-06, 'beta_0': 0.849951952030185, 'beta_1': 0.9912118037965686, 'epsilon': 1.5339162591163588e-08, 'balanced_loss': True, 'epochs': 59, 'early_stopping_patience': 25, 'plateau_patience': 25, 'plateau_divider': 9}. Best is trial 0 with value: 0.009907269705187648.
[I 2024-12-02 16:28:14,316] Trial 36 finished with value: 0.5397560592530581 and parameters: {'left_stride': 64, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.820751086305973, 'batch_size': 108, 'attention_heads': 7, 'hidden_dimension': 81, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5419891603195841, 'global_pooling': 'mean', 'learning_rate': 0.0004096236488638794, 'weight_decay': 1.619778155357051e-06, 'beta_0': 0.8678153003201362, 'beta_1': 0.9883244557042632, 'epsilon': 1.8422319652700418e-05, 'balanced_loss': False, 'epochs': 64, 'early_stopping_patience': 18, 'plateau_patience': 23, 'plateau_divider': 9}. Best is trial 9 with value: 0.6014506740501231.
[I 2024-12-02 16:36:39,123] Trial 37 finished with value: 0.571816097437939 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8693654583465447, 'batch_size': 89, 'attention_heads': 6, 'hidden_dimension': 97, 'number_of_hidden_layers': 1, 'dropout_rate': 0.45264727713526587, 'global_pooling': 'max', 'learning_rate': 0.002336659582066283, 'weight_decay': 4.6896127886838475e-05, 'beta_0': 0.8381187193013466, 'beta_1': 0.9981704737051353, 'epsilon': 9.701644834992515e-08, 'balanced_loss': False, 'epochs': 54, 'early_stopping_patience': 22, 'plateau_patience': 15, 'plateau_divider': 5}. Best is trial 9 with value: 0.6014506740501231.
[I 2024-12-02 16:47:50,764] Trial 38 finished with value: 0.5104310654406486 and parameters: {'left_stride': 128, 'right_stride': 128, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.8640264988652618, 'batch_size': 74, 'attention_heads': 8, 'hidden_dimension': 56, 'number_of_hidden_layers': 3, 'dropout_rate': 0.4819714263351522, 'global_pooling': 'mean', 'learning_rate': 0.00019143288331019504, 'weight_decay': 2.943317231600051e-06, 'beta_0': 0.8730332420725692, 'beta_1': 0.9830181316508826, 'epsilon': 7.048157372203252e-06, 'balanced_loss': False, 'epochs': 82, 'early_stopping_patience': 10, 'plateau_patience': 22, 'plateau_divider': 7}. Best is trial 9 with value: 0.6014506740501231.
[I 2024-12-02 16:55:31,486] Trial 39 finished with value: 0.5808377817495994 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8529274740919687, 'batch_size': 82, 'attention_heads': 5, 'hidden_dimension': 107, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5828810250648512, 'global_pooling': 'mean', 'learning_rate': 0.005731533655843168, 'weight_decay': 1.8420345513318143e-06, 'beta_0': 0.8879079211561376, 'beta_1': 0.9937796259627502, 'epsilon': 2.974416418748689e-06, 'balanced_loss': False, 'epochs': 128, 'early_stopping_patience': 14, 'plateau_patience': 18, 'plateau_divider': 8}. Best is trial 9 with value: 0.6014506740501231.
[I 2024-12-02 17:03:13,337] Trial 40 finished with value: 0.40391425689168764 and parameters: {'left_stride': 256, 'right_stride': 0, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.8827905061370478, 'batch_size': 111, 'attention_heads': 7, 'hidden_dimension': 45, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5133190163409441, 'global_pooling': 'sum', 'learning_rate': 0.0008715895859004567, 'weight_decay': 1.0005072453856697e-06, 'beta_0': 0.8643107300769829, 'beta_1': 0.9890722023926946, 'epsilon': 3.3614767017380274e-05, 'balanced_loss': False, 'epochs': 147, 'early_stopping_patience': 20, 'plateau_patience': 20, 'plateau_divider': 6}. Best is trial 9 with value: 0.6014506740501231.
[I 2024-12-02 17:10:52,219] Trial 41 finished with value: 0.5464160008106554 and parameters: {'left_stride': 0, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9104629566018881, 'batch_size': 57, 'attention_heads': 6, 'hidden_dimension': 32, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5619286817466191, 'global_pooling': 'mean', 'learning_rate': 0.001920580277732303, 'weight_decay': 3.2025445841198172e-06, 'beta_0': 0.8077711292444222, 'beta_1': 0.9964461212139153, 'epsilon': 1.7738121759967874e-06, 'balanced_loss': False, 'epochs': 60, 'early_stopping_patience': 19, 'plateau_patience': 24, 'plateau_divider': 8}. Best is trial 9 with value: 0.6014506740501231.
[I 2024-12-02 17:19:15,093] Trial 42 finished with value: 0.5714930791358296 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8995243352200825, 'batch_size': 76, 'attention_heads': 6, 'hidden_dimension': 54, 'number_of_hidden_layers': 3, 'dropout_rate': 0.5551255897015374, 'global_pooling': 'mean', 'learning_rate': 0.0033434739780506665, 'weight_decay': 1.5444304102726622e-05, 'beta_0': 0.8137548950131523, 'beta_1': 0.9951826295820886, 'epsilon': 3.833790214852359e-06, 'balanced_loss': False, 'epochs': 70, 'early_stopping_patience': 18, 'plateau_patience': 24, 'plateau_divider': 9}. Best is trial 9 with value: 0.6014506740501231.
[I 2024-12-02 17:27:20,596] Trial 43 finished with value: 0.566266984273936 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8742489042759685, 'batch_size': 63, 'attention_heads': 4, 'hidden_dimension': 74, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5476703005716453, 'global_pooling': 'mean', 'learning_rate': 0.0005659741055819359, 'weight_decay': 6.0712117730960695e-06, 'beta_0': 0.8022885232737099, 'beta_1': 0.9923738597715204, 'epsilon': 7.653306553891631e-07, 'balanced_loss': False, 'epochs': 79, 'early_stopping_patience': 17, 'plateau_patience': 25, 'plateau_divider': 7}. Best is trial 9 with value: 0.6014506740501231.
[I 2024-12-02 17:34:55,827] Trial 44 finished with value: 0.5982280294475489 and parameters: {'left_stride': 64, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9176837782715149, 'batch_size': 45, 'attention_heads': 5, 'hidden_dimension': 54, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5850925956522287, 'global_pooling': 'mean', 'learning_rate': 0.0010056202530467442, 'weight_decay': 0.00019324993199820216, 'beta_0': 0.8282510718705143, 'beta_1': 0.9905343289813178, 'epsilon': 8.271789076979084e-06, 'balanced_loss': False, 'epochs': 90, 'early_stopping_patience': 21, 'plateau_patience': 24, 'plateau_divider': 8}. Best is trial 9 with value: 0.6014506740501231.
[I 2024-12-02 17:43:40,560] Trial 45 finished with value: 0.5638861061633754 and parameters: {'left_stride': 64, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.916967996575209, 'batch_size': 43, 'attention_heads': 5, 'hidden_dimension': 93, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5868806201883432, 'global_pooling': 'mean', 'learning_rate': 0.00020641727099292764, 'weight_decay': 0.0009024763725780727, 'beta_0': 0.829431227459507, 'beta_1': 0.9903827814865431, 'epsilon': 7.364550029830968e-06, 'balanced_loss': False, 'epochs': 91, 'early_stopping_patience': 21, 'plateau_patience': 12, 'plateau_divider': 6}. Best is trial 9 with value: 0.6014506740501231.
[I 2024-12-02 17:51:05,521] Trial 46 finished with value: 0.5723750404479384 and parameters: {'left_stride': 64, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9404253518588619, 'batch_size': 41, 'attention_heads': 5, 'hidden_dimension': 62, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3556325156614351, 'global_pooling': 'max', 'learning_rate': 0.0010321019458291185, 'weight_decay': 0.0002858575475764782, 'beta_0': 0.8368934300709896, 'beta_1': 0.9892642694858629, 'epsilon': 2.530498013190964e-07, 'balanced_loss': False, 'epochs': 100, 'early_stopping_patience': 24, 'plateau_patience': 23, 'plateau_divider': 8}. Best is trial 9 with value: 0.6014506740501231.
[I 2024-12-02 17:57:57,866] Trial 47 finished with value: 0.5423241264641262 and parameters: {'left_stride': 64, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.958296391598884, 'batch_size': 70, 'attention_heads': 7, 'hidden_dimension': 38, 'number_of_hidden_layers': 0, 'dropout_rate': 0.517556885805642, 'global_pooling': 'mean', 'learning_rate': 0.011012852600723124, 'weight_decay': 0.0003380403948108782, 'beta_0': 0.8504218712316648, 'beta_1': 0.9920930300324065, 'epsilon': 7.342800670107395e-08, 'balanced_loss': False, 'epochs': 120, 'early_stopping_patience': 21, 'plateau_patience': 21, 'plateau_divider': 10}. Best is trial 9 with value: 0.6014506740501231.
[I 2024-12-02 18:09:33,087] Trial 48 finished with value: 0.5557670964533701 and parameters: {'left_stride': 64, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9260461075532599, 'batch_size': 45, 'attention_heads': 9, 'hidden_dimension': 76, 'number_of_hidden_layers': 1, 'dropout_rate': 0.49095494250895894, 'global_pooling': 'mean', 'learning_rate': 8.394009338814195e-05, 'weight_decay': 0.00019726828171092594, 'beta_0': 0.8278324695363258, 'beta_1': 0.9863179469669735, 'epsilon': 1.0499898574166203e-05, 'balanced_loss': False, 'epochs': 107, 'early_stopping_patience': 22, 'plateau_patience': 25, 'plateau_divider': 7}. Best is trial 9 with value: 0.6014506740501231.
[I 2024-12-02 18:20:40,994] Trial 49 finished with value: 0.4646252015185762 and parameters: {'left_stride': 256, 'right_stride': 32, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.9147341372004483, 'batch_size': 55, 'attention_heads': 11, 'hidden_dimension': 186, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5762616595065244, 'global_pooling': 'mean', 'learning_rate': 0.003113184097472604, 'weight_decay': 7.228368635532742e-05, 'beta_0': 0.8823716432698094, 'beta_1': 0.993676026290995, 'epsilon': 3.761077694359077e-05, 'balanced_loss': True, 'epochs': 135, 'early_stopping_patience': 23, 'plateau_patience': 22, 'plateau_divider': 9}. Best is trial 9 with value: 0.6014506740501231.
[I 2024-12-02 18:28:47,206] Trial 50 finished with value: 0.5173469227969448 and parameters: {'left_stride': 128, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.9323324050842973, 'batch_size': 37, 'attention_heads': 4, 'hidden_dimension': 132, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5285075973744041, 'global_pooling': 'sum', 'learning_rate': 0.00040453744252865105, 'weight_decay': 0.00013317875703607369, 'beta_0': 0.893658236293996, 'beta_1': 0.9866925098174419, 'epsilon': 3.7389412876487527e-07, 'balanced_loss': False, 'epochs': 89, 'early_stopping_patience': 20, 'plateau_patience': 23, 'plateau_divider': 5}. Best is trial 9 with value: 0.6014506740501231.
[I 2024-12-02 18:36:42,006] Trial 51 finished with value: 0.5894020533669635 and parameters: {'left_stride': 0, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8920583092763088, 'batch_size': 60, 'attention_heads': 6, 'hidden_dimension': 50, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5568366421922832, 'global_pooling': 'mean', 'learning_rate': 0.0014402862670006306, 'weight_decay': 2.118600540975114e-06, 'beta_0': 0.8166592779441186, 'beta_1': 0.9969045050314601, 'epsilon': 1.8785761970918362e-06, 'balanced_loss': False, 'epochs': 50, 'early_stopping_patience': 19, 'plateau_patience': 24, 'plateau_divider': 8}. Best is trial 9 with value: 0.6014506740501231.
[I 2024-12-02 18:44:16,480] Trial 52 finished with value: 0.5598748385302967 and parameters: {'left_stride': 0, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9069523575290569, 'batch_size': 54, 'attention_heads': 5, 'hidden_dimension': 42, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5996137965474934, 'global_pooling': 'mean', 'learning_rate': 0.002428084936193565, 'weight_decay': 2.0207839348930804e-06, 'beta_0': 0.8154004877738062, 'beta_1': 0.9977308735596511, 'epsilon': 1.512329442533467e-06, 'balanced_loss': False, 'epochs': 52, 'early_stopping_patience': 20, 'plateau_patience': 25, 'plateau_divider': 7}. Best is trial 9 with value: 0.6014506740501231.
[I 2024-12-02 18:53:07,525] Trial 53 finished with value: 0.5849405978778862 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8781084797366813, 'batch_size': 46, 'attention_heads': 6, 'hidden_dimension': 55, 'number_of_hidden_layers': 4, 'dropout_rate': 0.5442599482993065, 'global_pooling': 'mean', 'learning_rate': 0.0013048279013823658, 'weight_decay': 1.7640309558435666e-06, 'beta_0': 0.8202438764578416, 'beta_1': 0.9909184914438742, 'epsilon': 3.638333470337002e-06, 'balanced_loss': False, 'epochs': 65, 'early_stopping_patience': 17, 'plateau_patience': 24, 'plateau_divider': 8}. Best is trial 9 with value: 0.6014506740501231.
[I 2024-12-02 19:02:02,608] Trial 54 finished with value: 0.593263161960538 and parameters: {'left_stride': 0, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8495927944049689, 'batch_size': 32, 'attention_heads': 8, 'hidden_dimension': 68, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5877905934059467, 'global_pooling': 'mean', 'learning_rate': 0.0006752876784103551, 'weight_decay': 3.5015736223802926e-05, 'beta_0': 0.8260180632779385, 'beta_1': 0.9984623430697522, 'epsilon': 6.399706241594189e-07, 'balanced_loss': False, 'epochs': 57, 'early_stopping_patience': 19, 'plateau_patience': 25, 'plateau_divider': 8}. Best is trial 9 with value: 0.6014506740501231.
[I 2024-12-02 19:11:07,607] Trial 55 finished with value: 0.6101580493261578 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8366399274677403, 'batch_size': 34, 'attention_heads': 7, 'hidden_dimension': 72, 'number_of_hidden_layers': 1, 'dropout_rate': 0.586673552792021, 'global_pooling': 'mean', 'learning_rate': 0.000736216775317404, 'weight_decay': 3.6247247733240396e-05, 'beta_0': 0.8255597762960287, 'beta_1': 0.9989366957470005, 'epsilon': 1.8080097203373236e-07, 'balanced_loss': False, 'epochs': 57, 'early_stopping_patience': 21, 'plateau_patience': 25, 'plateau_divider': 7}. Best is trial 55 with value: 0.6101580493261578.
[I 2024-12-02 19:18:57,848] Trial 56 finished with value: 0.5586907360749522 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.9524596052649572, 'batch_size': 32, 'attention_heads': 8, 'hidden_dimension': 92, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5892581840712009, 'global_pooling': 'mean', 'learning_rate': 0.00070299767860293, 'weight_decay': 3.711981127850139e-05, 'beta_0': 0.8258491006096711, 'beta_1': 0.9986879065295726, 'epsilon': 1.5129635572461186e-07, 'balanced_loss': True, 'epochs': 55, 'early_stopping_patience': 18, 'plateau_patience': 25, 'plateau_divider': 6}. Best is trial 55 with value: 0.6101580493261578.
[I 2024-12-02 19:28:56,115] Trial 57 finished with value: 0.5325807363409741 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8268965517811147, 'batch_size': 33, 'attention_heads': 7, 'hidden_dimension': 107, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5779067771968975, 'global_pooling': 'mean', 'learning_rate': 0.006492267049141821, 'weight_decay': 2.3363953494218226e-05, 'beta_0': 0.8332495658945266, 'beta_1': 0.9983400421340843, 'epsilon': 5.992032696567347e-08, 'balanced_loss': False, 'epochs': 59, 'early_stopping_patience': 21, 'plateau_patience': 23, 'plateau_divider': 7}. Best is trial 55 with value: 0.6101580493261578.
[I 2024-12-02 19:36:29,475] Trial 58 finished with value: 0.4733455170931467 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9775411905030962, 'batch_size': 38, 'attention_heads': 8, 'hidden_dimension': 71, 'number_of_hidden_layers': 0, 'dropout_rate': 0.567117763319434, 'global_pooling': 'mean', 'learning_rate': 0.0008255618460314308, 'weight_decay': 5.827543185499069e-05, 'beta_0': 0.8431167485111057, 'beta_1': 0.9900367895804906, 'epsilon': 3.916787902076396e-08, 'balanced_loss': False, 'epochs': 66, 'early_stopping_patience': 19, 'plateau_patience': 25, 'plateau_divider': 6}. Best is trial 55 with value: 0.6101580493261578.
[I 2024-12-02 19:50:35,661] Trial 59 finished with value: 0.6047845271858743 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8362301506670494, 'batch_size': 51, 'attention_heads': 10, 'hidden_dimension': 167, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5945138499983662, 'global_pooling': 'max', 'learning_rate': 0.00027601801801783234, 'weight_decay': 3.0493794775718627e-05, 'beta_0': 0.823991795528376, 'beta_1': 0.9831906749463355, 'epsilon': 1.9864888547135834e-08, 'balanced_loss': False, 'epochs': 58, 'early_stopping_patience': 20, 'plateau_patience': 23, 'plateau_divider': 7}. Best is trial 55 with value: 0.6101580493261578.
[I 2024-12-02 20:08:30,300] Trial 60 finished with value: 0.5891049167597502 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.8212794126088127, 'batch_size': 48, 'attention_heads': 10, 'hidden_dimension': 160, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5933372210166525, 'global_pooling': 'max', 'learning_rate': 0.0001374745074923555, 'weight_decay': 3.5104493228117394e-05, 'beta_0': 0.819055135049456, 'beta_1': 0.9839590215291051, 'epsilon': 1.4645895674250871e-08, 'balanced_loss': True, 'epochs': 77, 'early_stopping_patience': 20, 'plateau_patience': 22, 'plateau_divider': 6}. Best is trial 55 with value: 0.6101580493261578.
[I 2024-12-02 20:21:45,332] Trial 61 finished with value: 0.5954698455472797 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8348319686057944, 'batch_size': 40, 'attention_heads': 7, 'hidden_dimension': 200, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5989414663804274, 'global_pooling': 'max', 'learning_rate': 0.000313353773471047, 'weight_decay': 2.2681139042059806e-05, 'beta_0': 0.8258826550783692, 'beta_1': 0.980844408528847, 'epsilon': 1.8700126081979984e-07, 'balanced_loss': False, 'epochs': 58, 'early_stopping_patience': 20, 'plateau_patience': 24, 'plateau_divider': 7}. Best is trial 55 with value: 0.6101580493261578.
[I 2024-12-02 20:41:30,072] Trial 62 finished with value: 0.6005841274309662 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8122271099769444, 'batch_size': 39, 'attention_heads': 11, 'hidden_dimension': 217, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5970290123538065, 'global_pooling': 'max', 'learning_rate': 0.0002508619070034176, 'weight_decay': 2.733745163042543e-05, 'beta_0': 0.8241602921971103, 'beta_1': 0.9810797855924086, 'epsilon': 1.8298555311780888e-07, 'balanced_loss': False, 'epochs': 57, 'early_stopping_patience': 21, 'plateau_patience': 24, 'plateau_divider': 7}. Best is trial 55 with value: 0.6101580493261578.
[I 2024-12-02 20:59:51,046] Trial 63 finished with value: 0.5956525452473251 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8361651859457193, 'batch_size': 40, 'attention_heads': 11, 'hidden_dimension': 221, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5704113271788637, 'global_pooling': 'max', 'learning_rate': 0.0002856910728688909, 'weight_decay': 2.665674210078783e-05, 'beta_0': 0.8331273083958946, 'beta_1': 0.9808775288526933, 'epsilon': 1.9292200984973823e-07, 'balanced_loss': False, 'epochs': 62, 'early_stopping_patience': 22, 'plateau_patience': 24, 'plateau_divider': 7}. Best is trial 55 with value: 0.6101580493261578.
[I 2024-12-02 21:21:30,027] Trial 64 finished with value: 0.5969888215678483 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8081529229950603, 'batch_size': 52, 'attention_heads': 11, 'hidden_dimension': 229, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5698180357374867, 'global_pooling': 'max', 'learning_rate': 0.00025557011154368265, 'weight_decay': 1.791049971333406e-05, 'beta_0': 0.8345274205126001, 'beta_1': 0.98141100716033, 'epsilon': 2.2267757216975642e-08, 'balanced_loss': False, 'epochs': 69, 'early_stopping_patience': 22, 'plateau_patience': 24, 'plateau_divider': 7}. Best is trial 55 with value: 0.6101580493261578.
CUDA out of memory. Tried to allocate 3.06 GiB. GPU 0 has a total capacity of 44.56 GiB of which 2.59 GiB is free. Including non-PyTorch memory, this process has 41.96 GiB memory in use. Of the allocated memory 38.26 GiB is allocated by PyTorch, and 2.56 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
[I 2024-12-02 21:41:52,844] Trial 65 finished with value: -1.0 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8140035367785293, 'batch_size': 50, 'attention_heads': 13, 'hidden_dimension': 232, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5807982831956814, 'global_pooling': 'max', 'learning_rate': 7.224654413465294e-05, 'weight_decay': 1.0541492246361015e-05, 'beta_0': 0.83922292327199, 'beta_1': 0.9818839756771349, 'epsilon': 2.1893790755236718e-08, 'balanced_loss': False, 'epochs': 69, 'early_stopping_patience': 21, 'plateau_patience': 22, 'plateau_divider': 7}. Best is trial 55 with value: 0.6101580493261578.
CUDA out of memory. Tried to allocate 2.58 GiB. GPU 0 has a total capacity of 44.56 GiB of which 768.69 MiB is free. Including non-PyTorch memory, this process has 43.80 GiB memory in use. Of the allocated memory 40.52 GiB is allocated by PyTorch, and 2.13 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
[I 2024-12-02 21:48:37,131] Trial 66 finished with value: -1.0 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8016282172248334, 'batch_size': 53, 'attention_heads': 12, 'hidden_dimension': 252, 'number_of_hidden_layers': 2, 'dropout_rate': 0.44017073170697374, 'global_pooling': 'max', 'learning_rate': 0.0002295585847784765, 'weight_decay': 1.7322046125349347e-05, 'beta_0': 0.8212545878754468, 'beta_1': 0.9816410303795775, 'epsilon': 3.447607656471651e-08, 'balanced_loss': False, 'epochs': 87, 'early_stopping_patience': 22, 'plateau_patience': 23, 'plateau_divider': 6}. Best is trial 55 with value: 0.6101580493261578.
[I 2024-12-02 22:08:38,169] Trial 67 finished with value: 0.4616264110978738 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8090238565899749, 'batch_size': 45, 'attention_heads': 13, 'hidden_dimension': 211, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5715144290527934, 'global_pooling': 'max', 'learning_rate': 4.443644318834798e-05, 'weight_decay': 6.37985660878006e-05, 'beta_0': 0.812861954717566, 'beta_1': 0.9839961357488064, 'epsilon': 1.2183007220545907e-08, 'balanced_loss': False, 'epochs': 72, 'early_stopping_patience': 21, 'plateau_patience': 25, 'plateau_divider': 7}. Best is trial 55 with value: 0.6101580493261578.
[I 2024-12-02 22:35:18,241] Trial 68 finished with value: 0.5889070305609458 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8135439054324217, 'batch_size': 48, 'attention_heads': 11, 'hidden_dimension': 239, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5545707844933242, 'global_pooling': 'max', 'learning_rate': 0.00011089157996083788, 'weight_decay': 0.00010727282304718855, 'beta_0': 0.8233280764657209, 'beta_1': 0.9820556667592651, 'epsilon': 4.970431940061374e-08, 'balanced_loss': False, 'epochs': 77, 'early_stopping_patience': 21, 'plateau_patience': 16, 'plateau_divider': 7}. Best is trial 55 with value: 0.6101580493261578.
[I 2024-12-02 22:47:30,846] Trial 69 finished with value: 0.580031521582673 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.9336731229879189, 'batch_size': 36, 'attention_heads': 10, 'hidden_dimension': 172, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3134422309218492, 'global_pooling': 'max', 'learning_rate': 0.0005564579775672258, 'weight_decay': 1.9563630992181068e-05, 'beta_0': 0.806973505849273, 'beta_1': 0.9801988661668064, 'epsilon': 1.895184883532186e-08, 'balanced_loss': False, 'epochs': 62, 'early_stopping_patience': 23, 'plateau_patience': 24, 'plateau_divider': 5}. Best is trial 55 with value: 0.6101580493261578.
[I 2024-12-02 23:04:13,874] Trial 70 finished with value: 0.5609375884378955 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.8237803303814394, 'batch_size': 43, 'attention_heads': 11, 'hidden_dimension': 218, 'number_of_hidden_layers': 1, 'dropout_rate': 0.38565223592276054, 'global_pooling': 'max', 'learning_rate': 0.00023341831500967746, 'weight_decay': 1.4602972090129424e-05, 'beta_0': 0.8405842973228651, 'beta_1': 0.9826463096219715, 'epsilon': 1.0472156941874031e-07, 'balanced_loss': False, 'epochs': 70, 'early_stopping_patience': 20, 'plateau_patience': 24, 'plateau_divider': 6}. Best is trial 55 with value: 0.6101580493261578.
