Some weights of RobertaModel were not initialized from the model checkpoint at FacebookAI/roberta-base and are newly initialized: ['roberta.pooler.dense.bias', 'roberta.pooler.dense.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
[I 2024-12-02 09:50:33,722] A new study created in RDB with name: Ohsumed-GATv2-FacebookAI-roberta-base-Grouped-No_Aggregation
Token indices sequence length is longer than the specified maximum sequence length for this model (594 > 512). Running this sequence through the model will result in indexing errors
[I 2024-12-02 10:04:54,254] Trial 0 finished with value: 0.016298996492838908 and parameters: {'left_stride': 32, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.860845406169478, 'batch_size': 82, 'attention_heads': 9, 'hidden_dimension': 97, 'number_of_hidden_layers': 3, 'dropout_rate': 0.34184815819561254, 'global_pooling': 'max', 'learning_rate': 0.013826232179369865, 'weight_decay': 3.972110727381911e-06, 'beta_0': 0.849951952030185, 'beta_1': 0.9912118037965686, 'epsilon': 1.5339162591163588e-08, 'balanced_loss': True, 'epochs': 59, 'early_stopping_patience': 25, 'plateau_patience': 25, 'plateau_divider': 9}. Best is trial 0 with value: 0.016298996492838908.
[I 2024-12-02 22:56:47,401] Trial 62 finished with value: 0.6323330891306408 and parameters: {'left_stride': 0, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9102093314476801, 'batch_size': 51, 'attention_heads': 8, 'hidden_dimension': 161, 'number_of_hidden_layers': 2, 'dropout_rate': 0.407131627535344, 'global_pooling': 'mean', 'learning_rate': 0.000687031818583926, 'weight_decay': 2.2894827567267606e-06, 'beta_0': 0.8528904357233579, 'beta_1': 0.9856384155671071, 'epsilon': 1.575311727095962e-07, 'balanced_loss': True, 'epochs': 103, 'early_stopping_patience': 20, 'plateau_patience': 25, 'plateau_divider': 3}. Best is trial 62 with value: 0.6323330891306408.
[I 2024-12-02 23:08:50,207] Trial 63 finished with value: 0.6099910519764602 and parameters: {'left_stride': 0, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.906322725809888, 'batch_size': 51, 'attention_heads': 7, 'hidden_dimension': 158, 'number_of_hidden_layers': 2, 'dropout_rate': 0.40613591147892986, 'global_pooling': 'mean', 'learning_rate': 0.0006961516385845702, 'weight_decay': 0.0008433870920184607, 'beta_0': 0.8610383087210838, 'beta_1': 0.9844272910306793, 'epsilon': 6.196558798434748e-08, 'balanced_loss': True, 'epochs': 92, 'early_stopping_patience': 20, 'plateau_patience': 25, 'plateau_divider': 2}. Best is trial 62 with value: 0.6323330891306408.
[I 2024-12-02 23:20:43,782] Trial 64 finished with value: 0.5897991934074845 and parameters: {'left_stride': 0, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9400608750651459, 'batch_size': 67, 'attention_heads': 8, 'hidden_dimension': 168, 'number_of_hidden_layers': 2, 'dropout_rate': 0.44314487075087083, 'global_pooling': 'mean', 'learning_rate': 0.0025367905741463487, 'weight_decay': 4.211032954498037e-06, 'beta_0': 0.8518766028811903, 'beta_1': 0.9859686669638362, 'epsilon': 1.5310670875136957e-07, 'balanced_loss': True, 'epochs': 101, 'early_stopping_patience': 19, 'plateau_patience': 25, 'plateau_divider': 10}. Best is trial 62 with value: 0.6323330891306408.
[I 2024-12-02 23:32:20,553] Trial 65 finished with value: 0.5996773874777971 and parameters: {'left_stride': 0, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.9094389604869867, 'batch_size': 53, 'attention_heads': 7, 'hidden_dimension': 147, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3832260227645087, 'global_pooling': 'mean', 'learning_rate': 0.003209044485582239, 'weight_decay': 8.510269771394844e-06, 'beta_0': 0.8994981416404415, 'beta_1': 0.9870910986673743, 'epsilon': 2.866165315910599e-08, 'balanced_loss': True, 'epochs': 88, 'early_stopping_patience': 20, 'plateau_patience': 15, 'plateau_divider': 3}. Best is trial 62 with value: 0.6323330891306408.
CUDA out of memory. Tried to allocate 1.38 GiB. GPU 0 has a total capacity of 44.56 GiB of which 756.69 MiB is free. Including non-PyTorch memory, this process has 43.81 GiB memory in use. Of the allocated memory 42.32 GiB is allocated by PyTorch, and 354.12 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
[I 2024-12-02 23:40:30,243] Trial 66 finished with value: -1.0 and parameters: {'left_stride': 64, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8016282172248334, 'batch_size': 58, 'attention_heads': 8, 'hidden_dimension': 214, 'number_of_hidden_layers': 4, 'dropout_rate': 0.420789602789491, 'global_pooling': 'mean', 'learning_rate': 0.001003333991285823, 'weight_decay': 1.2971960958656168e-05, 'beta_0': 0.8446342260252142, 'beta_1': 0.9916086463909429, 'epsilon': 1.3595759579336599e-06, 'balanced_loss': False, 'epochs': 73, 'early_stopping_patience': 21, 'plateau_patience': 23, 'plateau_divider': 4}. Best is trial 62 with value: 0.6323330891306408.
[I 2024-12-02 23:54:32,883] Trial 67 finished with value: 0.603215316249635 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.8914724906066784, 'batch_size': 73, 'attention_heads': 9, 'hidden_dimension': 162, 'number_of_hidden_layers': 2, 'dropout_rate': 0.40797430279839, 'global_pooling': 'mean', 'learning_rate': 0.0005013087607365433, 'weight_decay': 2.2545128845129686e-06, 'beta_0': 0.815123076568303, 'beta_1': 0.9904214878668416, 'epsilon': 4.510917579948583e-07, 'balanced_loss': True, 'epochs': 104, 'early_stopping_patience': 20, 'plateau_patience': 24, 'plateau_divider': 4}. Best is trial 62 with value: 0.6323330891306408.
[I 2024-12-03 00:06:54,587] Trial 68 finished with value: 0.5992472795489858 and parameters: {'left_stride': 0, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8773172545698106, 'batch_size': 64, 'attention_heads': 9, 'hidden_dimension': 129, 'number_of_hidden_layers': 2, 'dropout_rate': 0.395051732511645, 'global_pooling': 'mean', 'learning_rate': 0.0016511122725089244, 'weight_decay': 2.8054667008621952e-06, 'beta_0': 0.8464360009076545, 'beta_1': 0.9855324014399277, 'epsilon': 2.8176538793096286e-07, 'balanced_loss': True, 'epochs': 95, 'early_stopping_patience': 18, 'plateau_patience': 21, 'plateau_divider': 7}. Best is trial 62 with value: 0.6323330891306408.
[I 2024-12-03 00:21:31,248] Trial 69 finished with value: 0.59481349113516 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.902469185860476, 'batch_size': 93, 'attention_heads': 8, 'hidden_dimension': 177, 'number_of_hidden_layers': 3, 'dropout_rate': 0.5071919198799489, 'global_pooling': 'mean', 'learning_rate': 0.0006187620924809318, 'weight_decay': 6.393825906868698e-06, 'beta_0': 0.858171078650092, 'beta_1': 0.9835405152746645, 'epsilon': 1.2013669282634965e-07, 'balanced_loss': True, 'epochs': 83, 'early_stopping_patience': 16, 'plateau_patience': 23, 'plateau_divider': 2}. Best is trial 62 with value: 0.6323330891306408.
[I 2024-12-03 00:32:15,990] Trial 70 finished with value: 0.4765093195806776 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9556845221739626, 'batch_size': 58, 'attention_heads': 7, 'hidden_dimension': 144, 'number_of_hidden_layers': 2, 'dropout_rate': 0.36713781230808035, 'global_pooling': 'sum', 'learning_rate': 0.004191108579937, 'weight_decay': 2.5726515237393485e-05, 'beta_0': 0.8888826685563169, 'beta_1': 0.9891438565133066, 'epsilon': 1.2387463523485544e-06, 'balanced_loss': True, 'epochs': 101, 'early_stopping_patience': 21, 'plateau_patience': 25, 'plateau_divider': 8}. Best is trial 62 with value: 0.6323330891306408.
[I 2024-12-03 00:44:35,196] Trial 71 finished with value: 0.5949220791281029 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9162715149729351, 'batch_size': 49, 'attention_heads': 10, 'hidden_dimension': 106, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4547300204340323, 'global_pooling': 'max', 'learning_rate': 0.0002548582002347839, 'weight_decay': 1.4563548006475305e-06, 'beta_0': 0.8401930879561845, 'beta_1': 0.9909929273657542, 'epsilon': 2.2111313927918037e-07, 'balanced_loss': True, 'epochs': 113, 'early_stopping_patience': 20, 'plateau_patience': 24, 'plateau_divider': 9}. Best is trial 62 with value: 0.6323330891306408.
[I 2024-12-03 00:56:59,050] Trial 72 finished with value: 0.6084065764989675 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8973314501479246, 'batch_size': 42, 'attention_heads': 11, 'hidden_dimension': 94, 'number_of_hidden_layers': 2, 'dropout_rate': 0.42668374073953114, 'global_pooling': 'max', 'learning_rate': 0.0008559289756473275, 'weight_decay': 3.498962123964765e-06, 'beta_0': 0.8334552864755524, 'beta_1': 0.986513635961842, 'epsilon': 7.0496050078063e-07, 'balanced_loss': True, 'epochs': 107, 'early_stopping_patience': 22, 'plateau_patience': 23, 'plateau_divider': 5}. Best is trial 62 with value: 0.6323330891306408.
[I 2024-12-03 01:13:17,552] Trial 73 finished with value: 0.6028357936183063 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8864983570671569, 'batch_size': 46, 'attention_heads': 12, 'hidden_dimension': 136, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3467423555458802, 'global_pooling': 'mean', 'learning_rate': 0.0002891609487651909, 'weight_decay': 1.98364902946858e-06, 'beta_0': 0.8284406957127028, 'beta_1': 0.9899180429926335, 'epsilon': 3.7392457863482783e-07, 'balanced_loss': True, 'epochs': 183, 'early_stopping_patience': 23, 'plateau_patience': 25, 'plateau_divider': 10}. Best is trial 62 with value: 0.6323330891306408.
[I 2024-12-03 01:24:55,783] Trial 74 finished with value: 0.613833833813193 and parameters: {'left_stride': 0, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8733133450349411, 'batch_size': 38, 'attention_heads': 6, 'hidden_dimension': 123, 'number_of_hidden_layers': 2, 'dropout_rate': 0.31007393876824973, 'global_pooling': 'max', 'learning_rate': 0.00039218687425111577, 'weight_decay': 0.0003659411879903171, 'beta_0': 0.8472582538989946, 'beta_1': 0.9875259564040748, 'epsilon': 5.454754617390867e-07, 'balanced_loss': True, 'epochs': 119, 'early_stopping_patience': 21, 'plateau_patience': 24, 'plateau_divider': 3}. Best is trial 62 with value: 0.6323330891306408.
[I 2024-12-03 01:35:31,896] Trial 75 finished with value: 0.6264269196207671 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8812034746018781, 'batch_size': 51, 'attention_heads': 8, 'hidden_dimension': 113, 'number_of_hidden_layers': 1, 'dropout_rate': 0.30077597337223394, 'global_pooling': 'mean', 'learning_rate': 0.0013222379445930862, 'weight_decay': 1.3207550525695798e-06, 'beta_0': 0.851101587845605, 'beta_1': 0.9881345527939596, 'epsilon': 4.1502458432198356e-07, 'balanced_loss': False, 'epochs': 95, 'early_stopping_patience': 22, 'plateau_patience': 20, 'plateau_divider': 6}. Best is trial 62 with value: 0.6323330891306408.
[I 2024-12-03 01:45:29,427] Trial 76 finished with value: 0.5706604908339284 and parameters: {'left_stride': 0, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8658221783296144, 'batch_size': 99, 'attention_heads': 8, 'hidden_dimension': 114, 'number_of_hidden_layers': 0, 'dropout_rate': 0.40966987227631096, 'global_pooling': 'mean', 'learning_rate': 0.001289488020047228, 'weight_decay': 2.859827093840982e-06, 'beta_0': 0.8600485072935393, 'beta_1': 0.9878558188037804, 'epsilon': 8.090032522008407e-07, 'balanced_loss': False, 'epochs': 93, 'early_stopping_patience': 19, 'plateau_patience': 21, 'plateau_divider': 6}. Best is trial 62 with value: 0.6323330891306408.
[I 2024-12-03 01:55:04,479] Trial 77 finished with value: 0.5379326859229729 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.8810870559462474, 'batch_size': 53, 'attention_heads': 7, 'hidden_dimension': 132, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3303314672318977, 'global_pooling': 'mean', 'learning_rate': 0.0020281366003332044, 'weight_decay': 2.332861987020914e-06, 'beta_0': 0.8527379327941028, 'beta_1': 0.9868223962322693, 'epsilon': 4.757028319766251e-07, 'balanced_loss': False, 'epochs': 86, 'early_stopping_patience': 11, 'plateau_patience': 22, 'plateau_divider': 7}. Best is trial 62 with value: 0.6323330891306408.
[I 2024-12-03 02:09:02,652] Trial 78 finished with value: 0.5197109140809753 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9204161100129514, 'batch_size': 60, 'attention_heads': 15, 'hidden_dimension': 151, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5707119418211312, 'global_pooling': 'mean', 'learning_rate': 0.007992606763760129, 'weight_decay': 4.25953985655472e-06, 'beta_0': 0.8957044875704577, 'beta_1': 0.9891136490977093, 'epsilon': 2.393001066576116e-07, 'balanced_loss': False, 'epochs': 98, 'early_stopping_patience': 22, 'plateau_patience': 20, 'plateau_divider': 4}. Best is trial 62 with value: 0.6323330891306408.
The selected strides are greater or equal to the total chunk size.
[I 2024-12-03 02:09:04,575] Trial 79 finished with value: -1.0 and parameters: {'left_stride': 256, 'right_stride': 256, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.9126252155380633, 'batch_size': 127, 'attention_heads': 9, 'hidden_dimension': 125, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3891235228358788, 'global_pooling': 'mean', 'learning_rate': 0.0007339048494597528, 'weight_decay': 1.2935815474787393e-06, 'beta_0': 0.8639508450189558, 'beta_1': 0.9847113400134156, 'epsilon': 1.7590249916404256e-07, 'balanced_loss': False, 'epochs': 102, 'early_stopping_patience': 20, 'plateau_patience': 22, 'plateau_divider': 10}. Best is trial 62 with value: 0.6323330891306408.
[I 2024-12-03 02:18:46,121] Trial 80 finished with value: 0.5557409209170941 and parameters: {'left_stride': 64, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8933149050964008, 'batch_size': 70, 'attention_heads': 8, 'hidden_dimension': 103, 'number_of_hidden_layers': 0, 'dropout_rate': 0.4790133369474711, 'global_pooling': 'mean', 'learning_rate': 0.0010681606261548715, 'weight_decay': 5.275813323890028e-06, 'beta_0': 0.8841012039479756, 'beta_1': 0.9857080384463228, 'epsilon': 3.296500063142267e-07, 'balanced_loss': False, 'epochs': 91, 'early_stopping_patience': 23, 'plateau_patience': 21, 'plateau_divider': 8}. Best is trial 62 with value: 0.6323330891306408.
[I 2024-12-03 02:31:00,671] Trial 81 finished with value: 0.6132852308705008 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.88680492106807, 'batch_size': 44, 'attention_heads': 9, 'hidden_dimension': 108, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3188656520585002, 'global_pooling': 'max', 'learning_rate': 0.0005113885190801651, 'weight_decay': 1.783026637295657e-06, 'beta_0': 0.8394165781835277, 'beta_1': 0.9882403665648636, 'epsilon': 3.8858155438888344e-07, 'balanced_loss': True, 'epochs': 109, 'early_stopping_patience': 21, 'plateau_patience': 24, 'plateau_divider': 9}. Best is trial 62 with value: 0.6323330891306408.
[I 2024-12-03 02:42:54,335] Trial 82 finished with value: 0.012389015451397305 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9000108237021506, 'batch_size': 40, 'attention_heads': 10, 'hidden_dimension': 79, 'number_of_hidden_layers': 3, 'dropout_rate': 0.30998588935623306, 'global_pooling': 'mean', 'learning_rate': 0.087512487181892, 'weight_decay': 1.127376763398057e-06, 'beta_0': 0.8450089932369866, 'beta_1': 0.9925144294664624, 'epsilon': 7.342913961029006e-07, 'balanced_loss': True, 'epochs': 104, 'early_stopping_patience': 22, 'plateau_patience': 23, 'plateau_divider': 9}. Best is trial 62 with value: 0.6323330891306408.
[I 2024-12-03 02:52:58,556] Trial 83 finished with value: 0.6079720266159496 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9078969351197771, 'batch_size': 48, 'attention_heads': 8, 'hidden_dimension': 72, 'number_of_hidden_layers': 2, 'dropout_rate': 0.30013741415645256, 'global_pooling': 'max', 'learning_rate': 0.0014543253253987297, 'weight_decay': 1.3759665280902642e-06, 'beta_0': 0.8552376418832388, 'beta_1': 0.9863422400896982, 'epsilon': 7.039657515364418e-08, 'balanced_loss': True, 'epochs': 115, 'early_stopping_patience': 21, 'plateau_patience': 25, 'plateau_divider': 10}. Best is trial 62 with value: 0.6323330891306408.
[I 2024-12-03 03:04:25,026] Trial 84 finished with value: 0.6217764624601098 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8802082760547167, 'batch_size': 80, 'attention_heads': 8, 'hidden_dimension': 91, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3801322821661745, 'global_pooling': 'mean', 'learning_rate': 0.0008962069291838108, 'weight_decay': 3.2344853323125656e-06, 'beta_0': 0.8908059944673942, 'beta_1': 0.9906945493577035, 'epsilon': 1.6654165741488985e-07, 'balanced_loss': False, 'epochs': 98, 'early_stopping_patience': 24, 'plateau_patience': 18, 'plateau_divider': 9}. Best is trial 62 with value: 0.6323330891306408.
[I 2024-12-03 03:14:39,273] Trial 85 finished with value: 0.6255831589336595 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8711712856917406, 'batch_size': 74, 'attention_heads': 7, 'hidden_dimension': 91, 'number_of_hidden_layers': 1, 'dropout_rate': 0.38024753443114867, 'global_pooling': 'mean', 'learning_rate': 0.0018927380809559296, 'weight_decay': 3.3635938933749074e-06, 'beta_0': 0.8917507623196628, 'beta_1': 0.9908618860000168, 'epsilon': 1.6222482037995073e-07, 'balanced_loss': False, 'epochs': 95, 'early_stopping_patience': 24, 'plateau_patience': 18, 'plateau_divider': 6}. Best is trial 62 with value: 0.6323330891306408.
[I 2024-12-03 03:24:28,063] Trial 86 finished with value: 0.6453764063699756 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8717671290651225, 'batch_size': 80, 'attention_heads': 6, 'hidden_dimension': 88, 'number_of_hidden_layers': 1, 'dropout_rate': 0.37813048489990486, 'global_pooling': 'mean', 'learning_rate': 0.0029370822110623327, 'weight_decay': 7.180967405509429e-06, 'beta_0': 0.8920202059777146, 'beta_1': 0.9909630846038909, 'epsilon': 9.584973590429883e-08, 'balanced_loss': False, 'epochs': 95, 'early_stopping_patience': 24, 'plateau_patience': 18, 'plateau_divider': 6}. Best is trial 86 with value: 0.6453764063699756.
[I 2024-12-03 03:34:08,053] Trial 87 finished with value: 0.618902181141305 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8507314186718516, 'batch_size': 78, 'attention_heads': 6, 'hidden_dimension': 66, 'number_of_hidden_layers': 1, 'dropout_rate': 0.37908574748020146, 'global_pooling': 'mean', 'learning_rate': 0.0028708420926017606, 'weight_decay': 7.733182525414845e-06, 'beta_0': 0.8863609968427983, 'beta_1': 0.990833523582112, 'epsilon': 8.379769295904911e-08, 'balanced_loss': False, 'epochs': 88, 'early_stopping_patience': 25, 'plateau_patience': 18, 'plateau_divider': 6}. Best is trial 86 with value: 0.6453764063699756.
[I 2024-12-03 03:43:57,781] Trial 88 finished with value: 0.6255846209714093 and parameters: {'left_stride': 32, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.863678310846596, 'batch_size': 85, 'attention_heads': 5, 'hidden_dimension': 90, 'number_of_hidden_layers': 1, 'dropout_rate': 0.36147459634872714, 'global_pooling': 'mean', 'learning_rate': 0.0018582368250032637, 'weight_decay': 9.912956923717206e-06, 'beta_0': 0.8934396869177961, 'beta_1': 0.9914109977053643, 'epsilon': 3.8122784005600205e-08, 'balanced_loss': False, 'epochs': 95, 'early_stopping_patience': 24, 'plateau_patience': 17, 'plateau_divider': 6}. Best is trial 86 with value: 0.6453764063699756.
[I 2024-12-03 03:53:26,386] Trial 89 finished with value: 0.6327943002019809 and parameters: {'left_stride': 32, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8618611191917435, 'batch_size': 81, 'attention_heads': 4, 'hidden_dimension': 90, 'number_of_hidden_layers': 1, 'dropout_rate': 0.36039330775115397, 'global_pooling': 'mean', 'learning_rate': 0.001995437691525705, 'weight_decay': 9.943971828748913e-06, 'beta_0': 0.8930217792093876, 'beta_1': 0.9921559613106298, 'epsilon': 3.6134854258829875e-08, 'balanced_loss': False, 'epochs': 68, 'early_stopping_patience': 24, 'plateau_patience': 18, 'plateau_divider': 5}. Best is trial 86 with value: 0.6453764063699756.
[I 2024-12-03 04:02:56,203] Trial 90 finished with value: 0.6140368442274219 and parameters: {'left_stride': 32, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8557903821224307, 'batch_size': 85, 'attention_heads': 4, 'hidden_dimension': 87, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3581815398063508, 'global_pooling': 'mean', 'learning_rate': 0.0020765745753123484, 'weight_decay': 1.2589921983386031e-05, 'beta_0': 0.8932117813233129, 'beta_1': 0.9922416569760456, 'epsilon': 3.571639374738243e-08, 'balanced_loss': False, 'epochs': 55, 'early_stopping_patience': 24, 'plateau_patience': 16, 'plateau_divider': 6}. Best is trial 86 with value: 0.6453764063699756.
[I 2024-12-03 04:12:25,927] Trial 91 finished with value: 0.6357097451232536 and parameters: {'left_stride': 32, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8623001557952388, 'batch_size': 80, 'attention_heads': 4, 'hidden_dimension': 92, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3719597425074209, 'global_pooling': 'mean', 'learning_rate': 0.001913888389166682, 'weight_decay': 5.8017476369643515e-06, 'beta_0': 0.8964789165801409, 'beta_1': 0.9914760305211123, 'epsilon': 1.814481261660072e-08, 'balanced_loss': False, 'epochs': 67, 'early_stopping_patience': 24, 'plateau_patience': 17, 'plateau_divider': 5}. Best is trial 86 with value: 0.6453764063699756.
[I 2024-12-03 04:21:59,344] Trial 92 finished with value: 0.6282813394824821 and parameters: {'left_stride': 32, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8698707900143204, 'batch_size': 88, 'attention_heads': 5, 'hidden_dimension': 80, 'number_of_hidden_layers': 1, 'dropout_rate': 0.364594381758303, 'global_pooling': 'mean', 'learning_rate': 0.003751131823130054, 'weight_decay': 9.600430203678636e-06, 'beta_0': 0.8973499718321406, 'beta_1': 0.9914992286892613, 'epsilon': 1.0307009384390143e-08, 'balanced_loss': False, 'epochs': 68, 'early_stopping_patience': 25, 'plateau_patience': 17, 'plateau_divider': 5}. Best is trial 86 with value: 0.6453764063699756.
[I 2024-12-03 04:31:34,102] Trial 93 finished with value: 0.6369584616271274 and parameters: {'left_stride': 32, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8696426618153492, 'batch_size': 87, 'attention_heads': 5, 'hidden_dimension': 81, 'number_of_hidden_layers': 1, 'dropout_rate': 0.36432400570273876, 'global_pooling': 'mean', 'learning_rate': 0.003731269930376972, 'weight_decay': 9.620764479076283e-06, 'beta_0': 0.8969974279726194, 'beta_1': 0.9914797534311957, 'epsilon': 1.561825863009849e-08, 'balanced_loss': False, 'epochs': 66, 'early_stopping_patience': 25, 'plateau_patience': 16, 'plateau_divider': 5}. Best is trial 86 with value: 0.6453764063699756.
[I 2024-12-03 04:40:53,553] Trial 94 finished with value: 0.5998016875404408 and parameters: {'left_stride': 32, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8617846200677289, 'batch_size': 88, 'attention_heads': 5, 'hidden_dimension': 62, 'number_of_hidden_layers': 1, 'dropout_rate': 0.36839355857419487, 'global_pooling': 'mean', 'learning_rate': 0.003495301557412444, 'weight_decay': 1.7887103969275213e-05, 'beta_0': 0.8971686922022487, 'beta_1': 0.9914373132990029, 'epsilon': 1.6290964582500645e-08, 'balanced_loss': False, 'epochs': 69, 'early_stopping_patience': 25, 'plateau_patience': 17, 'plateau_divider': 5}. Best is trial 86 with value: 0.6453764063699756.
[I 2024-12-03 04:50:32,684] Trial 95 finished with value: 0.6061412602583108 and parameters: {'left_stride': 32, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8626780116543004, 'batch_size': 92, 'attention_heads': 5, 'hidden_dimension': 82, 'number_of_hidden_layers': 1, 'dropout_rate': 0.35039914708663417, 'global_pooling': 'mean', 'learning_rate': 0.005939221315142331, 'weight_decay': 9.17650922563574e-06, 'beta_0': 0.8968757045117411, 'beta_1': 0.9938215661511753, 'epsilon': 1.4124618514695055e-08, 'balanced_loss': False, 'epochs': 60, 'early_stopping_patience': 25, 'plateau_patience': 16, 'plateau_divider': 5}. Best is trial 86 with value: 0.6453764063699756.
[I 2024-12-03 05:00:01,144] Trial 96 finished with value: 0.619003388069525 and parameters: {'left_stride': 32, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8395632942315381, 'batch_size': 95, 'attention_heads': 4, 'hidden_dimension': 74, 'number_of_hidden_layers': 1, 'dropout_rate': 0.37245701211431775, 'global_pooling': 'mean', 'learning_rate': 0.007572710425027118, 'weight_decay': 1.3588899273966342e-05, 'beta_0': 0.8940033981745238, 'beta_1': 0.9928326120971094, 'epsilon': 1.1442836873706709e-08, 'balanced_loss': False, 'epochs': 68, 'early_stopping_patience': 24, 'plateau_patience': 15, 'plateau_divider': 5}. Best is trial 86 with value: 0.6453764063699756.
